,RATE A,RATE B,RATE C,Total
07/02/2018 22.00,107.83,,,107.83
07/02/2018 22.15,,114.17,,114.17
07/02/2018 22.30,,113.01,,113.01
07/02/2018 22.45,,113.03,,113.03
07/02/2018 23.00,,112.77,,112.77
07/02/2018 23.15,,115.4,,115.4
07/02/2018 23.30,,119.62,,119.62
07/02/2018 23.45,,117.69,,117.69
07/02/2018 24.00,,119.93,,119.93
08/02/2018 00.15,,122.88,,122.88
08/02/2018 00.30,,124.4,,124.4
08/02/2018 00.45,,121.48,,121.48
08/02/2018 01.00,,116.69,,116.69
08/02/2018 01.15,,114.75,,114.75
08/02/2018 01.30,,108.86,,108.86
08/02/2018 01.45,,112.78,,112.78
08/02/2018 02.00,,103.07,,103.07
08/02/2018 02.15,,102.3,,102.3
08/02/2018 02.30,,97.49,,97.49
08/02/2018 02.45,,89.19,,89.19
08/02/2018 03.00,,87.04,,87.04
08/02/2018 03.15,,84.83,,84.83
08/02/2018 03.30,,85.64,,85.64
08/02/2018 03.45,,82.8,,82.8
08/02/2018 04.00,,82.61,,82.61
08/02/2018 04.15,,80.35,,80.35
08/02/2018 04.30,,80.51,,80.51
08/02/2018 04.45,,81.19,,81.19
08/02/2018 05.00,,78.25,,78.25
08/02/2018 05.15,,78.83,,78.83
08/02/2018 05.30,,81.3,,81.3
08/02/2018 05.45,,77.74,,77.74
08/02/2018 06.00,,77.67,,77.67
08/02/2018 06.15,,78.4,,78.4
08/02/2018 06.30,,82.12,,82.12
08/02/2018 06.45,,82.62,,82.62
08/02/2018 07.00,,80.77,,80.77
08/02/2018 07.15,,83.48,,83.48
08/02/2018 07.30,,91.04,,91.04
08/02/2018 07.45,,93.24,,93.24
08/02/2018 08.00,,85.58,,85.58
08/02/2018 08.15,,93.59,,93.59
08/02/2018 08.30,,90.54,,90.54
08/02/2018 08.45,,94.22,,94.22
08/02/2018 09.00,,88.82,,88.82
08/02/2018 09.15,79.37,,,79.37
08/02/2018 09.30,66.69,,,66.69
08/02/2018 09.45,58.5,,,58.5
08/02/2018 10.00,54.98,,,54.98
08/02/2018 10.15,52.34,,,52.34
08/02/2018 10.30,54.37,,,54.37
08/02/2018 10.45,51.98,,,51.98
08/02/2018 11.00,52.14,,,52.14
08/02/2018 11.15,47.63,,,47.63
08/02/2018 11.30,51,,,51
08/02/2018 11.45,49.14,,,49.14
08/02/2018 12.00,46.16,,,46.16
08/02/2018 12.15,50.19,,,50.19
08/02/2018 12.30,51.67,,,51.67
08/02/2018 12.45,51,,,51
08/02/2018 13.00,53.29,,,53.29
08/02/2018 13.15,55.8,,,55.8
08/02/2018 13.30,56.32,,,56.32
08/02/2018 13.45,56.5,,,56.5
08/02/2018 14.00,54.61,,,54.61
08/02/2018 14.15,54.04,,,54.04
08/02/2018 14.30,55.16,,,55.16
08/02/2018 14.45,63.61,,,63.61
08/02/2018 15.00,62.3,,,62.3
08/02/2018 15.15,64.04,,,64.04
08/02/2018 15.30,65.5,,,65.5
08/02/2018 15.45,64.66,,,64.66
08/02/2018 16.00,65.06,,,65.06
08/02/2018 16.15,61.88,,,61.88
08/02/2018 16.30,61.11,,,61.11
08/02/2018 16.45,62.77,,,62.77
08/02/2018 17.00,65.11,,,65.11
08/02/2018 17.15,69.82,,,69.82
08/02/2018 17.30,71.56,,,71.56
08/02/2018 17.45,68.71,,,68.71
08/02/2018 18.00,68.77,,,68.77
08/02/2018 18.15,70.54,,,70.54
08/02/2018 18.30,72.51,,,72.51
08/02/2018 18.45,78.43,,,78.43
08/02/2018 19.00,76.25,,,76.25
08/02/2018 19.15,75.8,,,75.8
08/02/2018 19.30,78.8,,,78.8
08/02/2018 19.45,80.19,,,80.19
08/02/2018 20.00,85.32,,,85.32
08/02/2018 20.15,86.45,,,86.45
08/02/2018 20.30,85.54,,,85.54
08/02/2018 20.45,89.09,,,89.09
08/02/2018 21.00,91.77,,,91.77
08/02/2018 21.15,99.69,,,99.69
08/02/2018 21.30,102.95,,,102.95
08/02/2018 21.45,100.95,,,100.95
08/02/2018 22.00,106.3,,,106.3
08/02/2018 22.15,,112.27,,112.27
08/02/2018 22.30,,115.02,,115.02
08/02/2018 22.45,,115.23,,115.23
08/02/2018 23.00,,117.69,,117.69
08/02/2018 23.15,,126.06,,126.06
08/02/2018 23.30,,134.75,,134.75
08/02/2018 23.45,,137.43,,137.43
08/02/2018 24.00,,138.75,,138.75
09/02/2018 00.15,,141.46,,141.46
09/02/2018 00.30,,142.91,,142.91
09/02/2018 00.45,,140.78,,140.78
09/02/2018 01.00,,140.64,,140.64
09/02/2018 01.15,,138.78,,138.78
09/02/2018 01.30,,130.25,,130.25
09/02/2018 01.45,,120.73,,120.73
09/02/2018 02.00,,122.12,,122.12
09/02/2018 02.15,,118.61,,118.61
09/02/2018 02.30,,117.04,,117.04
09/02/2018 02.45,,113.01,,113.01
09/02/2018 03.00,,111.4,,111.4
09/02/2018 03.15,,105.77,,105.77
09/02/2018 03.30,,104.11,,104.11
09/02/2018 03.45,,103.88,,103.88
09/02/2018 04.00,,99.09,,99.09
09/02/2018 04.15,,97.01,,97.01
09/02/2018 04.30,,96.24,,96.24
09/02/2018 04.45,,93.11,,93.11
09/02/2018 05.00,,93.88,,93.88
09/02/2018 05.15,,94.32,,94.32
09/02/2018 05.30,,91.75,,91.75
09/02/2018 05.45,,90.91,,90.91
09/02/2018 06.00,,88.8,,88.8
09/02/2018 06.15,,88.77,,88.77
09/02/2018 06.30,,88.59,,88.59
09/02/2018 06.45,,86.85,,86.85
09/02/2018 07.00,,89.04,,89.04
09/02/2018 07.15,,93.32,,93.32
09/02/2018 07.30,,95.8,,95.8
09/02/2018 07.45,,95.59,,95.59
09/02/2018 08.00,,91.22,,91.22
09/02/2018 08.15,,101.01,,101.01
09/02/2018 08.30,,102.17,,102.17
09/02/2018 08.45,,91.61,,91.61
09/02/2018 09.00,,88.69,,88.69
09/02/2018 09.15,84.78,,,84.78
09/02/2018 09.30,75.08,,,75.08
09/02/2018 09.45,70.79,,,70.79
09/02/2018 10.00,72.27,,,72.27
09/02/2018 10.15,67.24,,,67.24
09/02/2018 10.30,68.58,,,68.58
09/02/2018 10.45,62.21,,,62.21
09/02/2018 11.00,61.5,,,61.5
09/02/2018 11.15,62.27,,,62.27
09/02/2018 11.30,52.88,,,52.88
09/02/2018 11.45,61.9,,,61.9
09/02/2018 12.00,57.9,,,57.9
09/02/2018 12.15,62.37,,,62.37
09/02/2018 12.30,61.56,,,61.56
09/02/2018 12.45,60.21,,,60.21
09/02/2018 13.00,59.63,,,59.63
09/02/2018 13.15,59.87,,,59.87
09/02/2018 13.30,60.67,,,60.67
09/02/2018 13.45,65.35,,,65.35
09/02/2018 14.00,58.67,,,58.67
09/02/2018 14.15,57.87,,,57.87
09/02/2018 14.30,59.16,,,59.16
09/02/2018 14.45,59.98,,,59.98
09/02/2018 15.00,59.43,,,59.43
09/02/2018 15.15,58.01,,,58.01
09/02/2018 15.30,61.75,,,61.75
09/02/2018 15.45,62.45,,,62.45
09/02/2018 16.00,64.72,,,64.72
09/02/2018 16.15,63.69,,,63.69
09/02/2018 16.30,64.09,,,64.09
09/02/2018 16.45,65.25,,,65.25
09/02/2018 17.00,66.95,,,66.95
09/02/2018 17.15,69.66,,,69.66
09/02/2018 17.30,74.14,,,74.14
09/02/2018 17.45,72.64,,,72.64
09/02/2018 18.00,67.75,,,67.75
09/02/2018 18.15,71.95,,,71.95
09/02/2018 18.30,73.74,,,73.74
09/02/2018 18.45,75.38,,,75.38
09/02/2018 19.00,77.77,,,77.77
09/02/2018 19.15,75.95,,,75.95
09/02/2018 19.30,76.85,,,76.85
09/02/2018 19.45,75.19,,,75.19
09/02/2018 20.00,71.85,,,71.85
09/02/2018 20.15,71.87,,,71.87
09/02/2018 20.30,73.93,,,73.93
09/02/2018 20.45,73.56,,,73.56
09/02/2018 21.00,74.24,,,74.24
09/02/2018 21.15,78.16,,,78.16
09/02/2018 21.30,82.24,,,82.24
09/02/2018 21.45,83.11,,,83.11
09/02/2018 22.00,84.95,,,84.95
09/02/2018 22.15,,88.67,,88.67
09/02/2018 22.30,,90.03,,90.03
09/02/2018 22.45,,88.78,,88.78
09/02/2018 23.00,,92.77,,92.77
09/02/2018 23.15,,92.03,,92.03
09/02/2018 23.30,,99.04,,99.04
09/02/2018 23.45,,93.57,,93.57
09/02/2018 24.00,,99.28,,99.28
10/02/2018 00.15,,,102.36,102.36
10/02/2018 00.30,,,108.4,108.4
10/02/2018 00.45,,,107.43,107.43
10/02/2018 01.00,,,106.09,106.09
10/02/2018 01.15,,,103.25,103.25
10/02/2018 01.30,,,103.9,103.9
10/02/2018 01.45,,,100.57,100.57
10/02/2018 02.00,,,99.82,99.82
10/02/2018 02.15,,,98.56,98.56
10/02/2018 02.30,,,98.41,98.41
10/02/2018 02.45,,,93.24,93.24
10/02/2018 03.00,,,95.19,95.19
10/02/2018 03.15,,,91.88,91.88
10/02/2018 03.30,,,91.85,91.85
10/02/2018 03.45,,,87.37,87.37
10/02/2018 04.00,,,87.54,87.54
10/02/2018 04.15,,,84.91,84.91
10/02/2018 04.30,,,83.45,83.45
10/02/2018 04.45,,,81.82,81.82
10/02/2018 05.00,,,81.2,81.2
10/02/2018 05.15,,,84.06,84.06
10/02/2018 05.30,,,79.88,79.88
10/02/2018 05.45,,,81.41,81.41
10/02/2018 06.00,,,79.16,79.16
10/02/2018 06.15,,,79.91,79.91
10/02/2018 06.30,,,81.19,81.19
10/02/2018 06.45,,,77.27,77.27
10/02/2018 07.00,,,75.43,75.43
10/02/2018 07.15,,,71.19,71.19
10/02/2018 07.30,,,71.21,71.21
10/02/2018 07.45,,,74.64,74.64
10/02/2018 08.00,,,72.8,72.8
10/02/2018 08.15,,,70.12,70.12
10/02/2018 08.30,,,73.9,73.9
10/02/2018 08.45,,,74.27,74.27
10/02/2018 09.00,,,71.48,71.48
10/02/2018 09.15,,,70.29,70.29
10/02/2018 09.30,,,65.66,65.66
10/02/2018 09.45,,,64.04,64.04
10/02/2018 10.00,,,63.19,63.19
10/02/2018 10.15,,,63.62,63.62
10/02/2018 10.30,,,60.43,60.43
10/02/2018 10.45,,,63.69,63.69
10/02/2018 11.00,,,64.88,64.88
10/02/2018 11.15,,,63.27,63.27
10/02/2018 11.30,,,59.3,59.3
10/02/2018 11.45,,,58.04,58.04
10/02/2018 12.00,,,56.06,56.06
10/02/2018 12.15,,,57.96,57.96
10/02/2018 12.30,,,58.56,58.56
10/02/2018 12.45,,,55.87,55.87
10/02/2018 13.00,,,57.22,57.22
10/02/2018 13.15,,,59.19,59.19
10/02/2018 13.30,,,60.69,60.69
10/02/2018 13.45,,,63.17,63.17
10/02/2018 14.00,,,62.85,62.85
10/02/2018 14.15,,,60.67,60.67
10/02/2018 14.30,,,57.58,57.58
10/02/2018 14.45,,,60.27,60.27
10/02/2018 15.00,,,60.42,60.42
10/02/2018 15.15,,,57.34,57.34
10/02/2018 15.30,,,59.22,59.22
10/02/2018 15.45,,,60.25,60.25
10/02/2018 16.00,,,61.95,61.95
10/02/2018 16.15,,,57.79,57.79
10/02/2018 16.30,,,59.16,59.16
10/02/2018 16.45,,,62.17,62.17
10/02/2018 17.00,,,61.5,61.5
10/02/2018 17.15,,,64.42,64.42
10/02/2018 17.30,,,64.53,64.53
10/02/2018 17.45,,,64.58,64.58
10/02/2018 18.00,,,63.14,63.14
10/02/2018 18.15,,,65.87,65.87
10/02/2018 18.30,,,67.96,67.96
10/02/2018 18.45,,,68.46,68.46
10/02/2018 19.00,,,68.16,68.16
10/02/2018 19.15,,,67.77,67.77
10/02/2018 19.30,,,68.19,68.19
10/02/2018 19.45,,,68.46,68.46
10/02/2018 20.00,,,68.25,68.25
10/02/2018 20.15,,,67.64,67.64
10/02/2018 20.30,,,67.58,67.58
10/02/2018 20.45,,,71.54,71.54
10/02/2018 21.00,,,70.59,70.59
10/02/2018 21.15,,,69.72,69.72
10/02/2018 21.30,,,73.4,73.4
10/02/2018 21.45,,,75.4,75.4
10/02/2018 22.00,,,77.93,77.93
10/02/2018 22.15,,,76.61,76.61
10/02/2018 22.30,,,70.72,70.72
10/02/2018 22.45,,,76.27,76.27
10/02/2018 23.00,,,76.82,76.82
10/02/2018 23.15,,,73.45,73.45
10/02/2018 23.30,,,73.54,73.54
10/02/2018 23.45,,,78.7,78.7
10/02/2018 24.00,,,81.99,81.99
11/02/2018 00.15,,,83.91,83.91
11/02/2018 00.30,,,88.3,88.3
11/02/2018 00.45,,,91.24,91.24
11/02/2018 01.00,,,88.93,88.93
11/02/2018 01.15,,,86.11,86.11
11/02/2018 01.30,,,87.03,87.03
11/02/2018 01.45,,,83.4,83.4
11/02/2018 02.00,,,84.58,84.58
11/02/2018 02.15,,,82.08,82.08
11/02/2018 02.30,,,81.46,81.46
11/02/2018 02.45,,,77.82,77.82
11/02/2018 03.00,,,77.54,77.54
11/02/2018 03.15,,,77.03,77.03
11/02/2018 03.30,,,73.51,73.51
11/02/2018 03.45,,,60.59,60.59
11/02/2018 04.00,,,60.8,60.8
11/02/2018 04.15,,,60.25,60.25
11/02/2018 04.30,,,57.77,57.77
11/02/2018 04.45,,,57.69,57.69
11/02/2018 05.00,,,56.92,56.92
11/02/2018 05.15,,,57.04,57.04
11/02/2018 05.30,,,56.88,56.88
11/02/2018 05.45,,,56.48,56.48
11/02/2018 06.00,,,56.3,56.3
11/02/2018 06.15,,,56.3,56.3
11/02/2018 06.30,,,53.72,53.72
11/02/2018 06.45,,,51.08,51.08
11/02/2018 07.00,,,50.29,50.29
11/02/2018 07.15,,,48.67,48.67
11/02/2018 07.30,,,50,50
11/02/2018 07.45,,,47.24,47.24
11/02/2018 08.00,,,46.92,46.92
11/02/2018 08.15,,,47.43,47.43
11/02/2018 08.30,,,46.35,46.35
11/02/2018 08.45,,,47.46,47.46
11/02/2018 09.00,,,47.45,47.45
11/02/2018 09.15,,,47.16,47.16
11/02/2018 09.30,,,46.26,46.26
11/02/2018 09.45,,,45.5,45.5
11/02/2018 10.00,,,46.4,46.4
11/02/2018 10.15,,,44.84,44.84
11/02/2018 10.30,,,42.47,42.47
11/02/2018 10.45,,,44.14,44.14
11/02/2018 11.00,,,42.8,42.8
11/02/2018 11.15,,,39.47,39.47
11/02/2018 11.30,,,41.63,41.63
11/02/2018 11.45,,,43.5,43.5
11/02/2018 12.00,,,40.16,40.16
11/02/2018 12.15,,,38.32,38.32
11/02/2018 12.30,,,37.3,37.3
11/02/2018 12.45,,,37.3,37.3
11/02/2018 13.00,,,37.71,37.71
11/02/2018 13.15,,,39.16,39.16
11/02/2018 13.30,,,39.87,39.87
11/02/2018 13.45,,,37.93,37.93
11/02/2018 14.00,,,36.64,36.64
11/02/2018 14.15,,,41.95,41.95
11/02/2018 14.30,,,39.93,39.93
11/02/2018 14.45,,,40.47,40.47
11/02/2018 15.00,,,37.51,37.51
11/02/2018 15.15,,,38.01,38.01
11/02/2018 15.30,,,39.48,39.48
11/02/2018 15.45,,,41.98,41.98
11/02/2018 16.00,,,43.17,43.17
11/02/2018 16.15,,,44.71,44.71
11/02/2018 16.30,,,44.76,44.76
11/02/2018 16.45,,,44.3,44.3
11/02/2018 17.00,,,44.24,44.24
11/02/2018 17.15,,,45.88,45.88
11/02/2018 17.30,,,47.4,47.4
11/02/2018 17.45,,,47.01,47.01
11/02/2018 18.00,,,51.09,51.09
11/02/2018 18.15,,,55.66,55.66
11/02/2018 18.30,,,56.13,56.13
11/02/2018 18.45,,,55.54,55.54
11/02/2018 19.00,,,56.56,56.56
11/02/2018 19.15,,,57.77,57.77
11/02/2018 19.30,,,57.92,57.92
11/02/2018 19.45,,,57.34,57.34
11/02/2018 20.00,,,61.22,61.22
11/02/2018 20.15,,,62.19,62.19
11/02/2018 20.30,,,62.51,62.51
11/02/2018 20.45,,,63.83,63.83
11/02/2018 21.00,,,66.54,66.54
11/02/2018 21.15,,,69.3,69.3
11/02/2018 21.30,,,73.33,73.33
11/02/2018 21.45,,,104.9,104.9
11/02/2018 22.00,,,121.83,121.83
11/02/2018 22.15,,,129.81,129.81
11/02/2018 22.30,,,135.36,135.36
11/02/2018 22.45,,,130.51,130.51
11/02/2018 23.00,,,137.99,137.99
11/02/2018 23.15,,,143.31,143.31
11/02/2018 23.30,,,140.33,140.33
11/02/2018 23.45,,,143.23,143.23
11/02/2018 24.00,,,152.44,152.44
12/02/2018 00.15,,153.17,,153.17
12/02/2018 00.30,,157.97,,157.97
12/02/2018 00.45,,158.12,,158.12
12/02/2018 01.00,,158.86,,158.86
12/02/2018 01.15,,155.15,,155.15
12/02/2018 01.30,,157.49,,157.49
12/02/2018 01.45,,148.17,,148.17
12/02/2018 02.00,,149.35,,149.35
12/02/2018 02.15,,143.25,,143.25
12/02/2018 02.30,,140.72,,140.72
12/02/2018 02.45,,134.59,,134.59
12/02/2018 03.00,,134.44,,134.44
12/02/2018 03.15,,130.14,,130.14
12/02/2018 03.30,,127.59,,127.59
12/02/2018 03.45,,125.48,,125.48
12/02/2018 04.00,,122.38,,122.38
12/02/2018 04.15,,118.59,,118.59
12/02/2018 04.30,,116.38,,116.38
12/02/2018 04.45,,113.72,,113.72
12/02/2018 05.00,,114.14,,114.14
12/02/2018 05.15,,112.11,,112.11
12/02/2018 05.30,,114.04,,114.04
12/02/2018 05.45,,111.7,,111.7
12/02/2018 06.00,,110.77,,110.77
12/02/2018 06.15,,110.75,,110.75
12/02/2018 06.30,,110.15,,110.15
12/02/2018 06.45,,106.88,,106.88
12/02/2018 07.00,,104.64,,104.64
12/02/2018 07.15,,112.8,,112.8
12/02/2018 07.30,,110.7,,110.7
12/02/2018 07.45,,106.32,,106.32
12/02/2018 08.00,,105.14,,105.14
12/02/2018 08.15,,103.54,,103.54
12/02/2018 08.30,,106.11,,106.11
12/02/2018 08.45,,109.44,,109.44
12/02/2018 09.00,,96.59,,96.59
12/02/2018 09.15,90.2,,,90.2
12/02/2018 09.30,79.69,,,79.69
12/02/2018 09.45,72.64,,,72.64
12/02/2018 10.00,69.71,,,69.71
12/02/2018 10.15,65.93,,,65.93
12/02/2018 10.30,60.63,,,60.63
12/02/2018 10.45,58.38,,,58.38
12/02/2018 11.00,54.13,,,54.13
12/02/2018 11.15,56.06,,,56.06
12/02/2018 11.30,54.96,,,54.96
12/02/2018 11.45,52.27,,,52.27
12/02/2018 12.00,51.67,,,51.67
12/02/2018 12.15,52.64,,,52.64
12/02/2018 12.30,53.35,,,53.35
12/02/2018 12.45,52.84,,,52.84
12/02/2018 13.00,54.34,,,54.34
12/02/2018 13.15,57.98,,,57.98
12/02/2018 13.30,54.88,,,54.88
12/02/2018 13.45,56.22,,,56.22
12/02/2018 14.00,56.17,,,56.17
12/02/2018 14.15,54.92,,,54.92
12/02/2018 14.30,58.35,,,58.35
12/02/2018 14.45,59.74,,,59.74
12/02/2018 15.00,61.16,,,61.16
12/02/2018 15.15,60.95,,,60.95
12/02/2018 15.30,64.25,,,64.25
12/02/2018 15.45,62.51,,,62.51
12/02/2018 16.00,62.93,,,62.93
12/02/2018 16.15,64.96,,,64.96
12/02/2018 16.30,66.4,,,66.4
12/02/2018 16.45,68.08,,,68.08
12/02/2018 17.00,70.11,,,70.11
12/02/2018 17.15,71.69,,,71.69
12/02/2018 17.30,75.67,,,75.67
12/02/2018 17.45,78.27,,,78.27
12/02/2018 18.00,80.41,,,80.41
12/02/2018 18.15,88.16,,,88.16
12/02/2018 18.30,86.01,,,86.01
12/02/2018 18.45,88.11,,,88.11
12/02/2018 19.00,85.01,,,85.01
12/02/2018 19.15,88.38,,,88.38
12/02/2018 19.30,89.57,,,89.57
12/02/2018 19.45,94.61,,,94.61
12/02/2018 20.00,100.48,,,100.48
12/02/2018 20.15,101.33,,,101.33
12/02/2018 20.30,103.38,,,103.38
12/02/2018 20.45,109.3,,,109.3
12/02/2018 21.00,114.94,,,114.94
12/02/2018 21.15,118.96,,,118.96
12/02/2018 21.30,125.07,,,125.07
12/02/2018 21.45,131.57,,,131.57
12/02/2018 22.00,136.33,,,136.33
12/02/2018 22.15,,141.3,,141.3
12/02/2018 22.30,,145.67,,145.67
12/02/2018 22.45,,139.64,,139.64
12/02/2018 23.00,,146.1,,146.1
12/02/2018 23.15,,154.68,,154.68
12/02/2018 23.30,,153.72,,153.72
12/02/2018 23.45,,162.34,,162.34
12/02/2018 24.00,,164.75,,164.75
13/02/2018 00.15,,175.26,,175.26
13/02/2018 00.30,,176.42,,176.42
13/02/2018 00.45,,170.52,,170.52
13/02/2018 01.00,,164.1,,164.1
13/02/2018 01.15,,163.22,,163.22
13/02/2018 01.30,,158.62,,158.62
13/02/2018 01.45,,155.12,,155.12
13/02/2018 02.00,,153.46,,153.46
13/02/2018 02.15,,145.59,,145.59
13/02/2018 02.30,,143.27,,143.27
13/02/2018 02.45,,139.64,,139.64
13/02/2018 03.00,,134.33,,134.33
13/02/2018 03.15,,132.85,,132.85
13/02/2018 03.30,,127.25,,127.25
13/02/2018 03.45,,123.01,,123.01
13/02/2018 04.00,,116.98,,116.98
13/02/2018 04.15,,116.7,,116.7
13/02/2018 04.30,,116.09,,116.09
13/02/2018 04.45,,110.9,,110.9
13/02/2018 05.00,,109.73,,109.73
13/02/2018 05.15,,107.7,,107.7
13/02/2018 05.30,,107.69,,107.69
13/02/2018 05.45,,105.49,,105.49
13/02/2018 06.00,,102.98,,102.98
13/02/2018 06.15,,101.2,,101.2
13/02/2018 06.30,,101.09,,101.09
13/02/2018 06.45,,99.69,,99.69
13/02/2018 07.00,,101.59,,101.59
13/02/2018 07.15,,103.07,,103.07
13/02/2018 07.30,,107.91,,107.91
13/02/2018 07.45,,110.07,,110.07
13/02/2018 08.00,,107.99,,107.99
13/02/2018 08.15,,110.67,,110.67
13/02/2018 08.30,,111.51,,111.51
13/02/2018 08.45,,100.15,,100.15
13/02/2018 09.00,,97.16,,97.16
13/02/2018 09.15,79.99,,,79.99
13/02/2018 09.30,67.58,,,67.58
13/02/2018 09.45,60.4,,,60.4
13/02/2018 10.00,53.13,,,53.13
13/02/2018 10.15,53.08,,,53.08
13/02/2018 10.30,49.4,,,49.4
13/02/2018 10.45,44.88,,,44.88
13/02/2018 11.00,41.06,,,41.06
13/02/2018 11.15,38.14,,,38.14
13/02/2018 11.30,36.29,,,36.29
13/02/2018 11.45,35.9,,,35.9
13/02/2018 12.00,37.72,,,37.72
13/02/2018 12.15,39.38,,,39.38
13/02/2018 12.30,40.24,,,40.24
13/02/2018 12.45,39.58,,,39.58
13/02/2018 13.00,40.55,,,40.55
13/02/2018 13.15,41.71,,,41.71
13/02/2018 13.30,41.38,,,41.38
13/02/2018 13.45,46.01,,,46.01
13/02/2018 14.00,46.63,,,46.63
13/02/2018 14.15,51.32,,,51.32
13/02/2018 14.30,51.9,,,51.9
13/02/2018 14.45,62.22,,,62.22
13/02/2018 15.00,63.53,,,63.53
13/02/2018 15.15,64.11,,,64.11
13/02/2018 15.30,65.62,,,65.62
13/02/2018 15.45,61.01,,,61.01
13/02/2018 16.00,65.16,,,65.16
13/02/2018 16.15,66.79,,,66.79
13/02/2018 16.30,67.29,,,67.29
13/02/2018 16.45,72,,,72
13/02/2018 17.00,72.67,,,72.67
13/02/2018 17.15,77.67,,,77.67
13/02/2018 17.30,73.72,,,73.72
13/02/2018 17.45,72.62,,,72.62
13/02/2018 18.00,72.64,,,72.64
13/02/2018 18.15,75.03,,,75.03
13/02/2018 18.30,73.91,,,73.91
13/02/2018 18.45,76.4,,,76.4
13/02/2018 19.00,76.56,,,76.56
13/02/2018 19.15,80.19,,,80.19
13/02/2018 19.30,77.11,,,77.11
13/02/2018 19.45,76.82,,,76.82
13/02/2018 20.00,84.06,,,84.06
13/02/2018 20.15,84.69,,,84.69
13/02/2018 20.30,85.88,,,85.88
13/02/2018 20.45,92.24,,,92.24
13/02/2018 21.00,96.45,,,96.45
13/02/2018 21.15,97.72,,,97.72
13/02/2018 21.30,105.54,,,105.54
13/02/2018 21.45,109.73,,,109.73
13/02/2018 22.00,111.41,,,111.41
13/02/2018 22.15,,121.57,,121.57
13/02/2018 22.30,,124.04,,124.04
13/02/2018 22.45,,120.59,,120.59
13/02/2018 23.00,,129.43,,129.43
13/02/2018 23.15,,136.65,,136.65
13/02/2018 23.30,,146.94,,146.94
13/02/2018 23.45,,153.55,,153.55
13/02/2018 24.00,,158.12,,158.12
14/02/2018 00.15,,162.25,,162.25
14/02/2018 00.30,,165.17,,165.17
14/02/2018 00.45,,168.6,,168.6
14/02/2018 01.00,,164.81,,164.81
14/02/2018 01.15,,159.18,,159.18
14/02/2018 01.30,,157.73,,157.73
14/02/2018 01.45,,150.6,,150.6
14/02/2018 02.00,,144.93,,144.93
14/02/2018 02.15,,140.59,,140.59
14/02/2018 02.30,,137.39,,137.39
14/02/2018 02.45,,132.12,,132.12
14/02/2018 03.00,,127.51,,127.51
14/02/2018 03.15,,122.99,,122.99
14/02/2018 03.30,,121.25,,121.25
14/02/2018 03.45,,118.51,,118.51
14/02/2018 04.00,,117.35,,117.35
14/02/2018 04.15,,114.64,,114.64
14/02/2018 04.30,,114.3,,114.3
14/02/2018 04.45,,108.09,,108.09
14/02/2018 05.00,,107.49,,107.49
14/02/2018 05.15,,107.48,,107.48
14/02/2018 05.30,,107.4,,107.4
14/02/2018 05.45,,106.22,,106.22
14/02/2018 06.00,,103.45,,103.45
14/02/2018 06.15,,103.53,,103.53
14/02/2018 06.30,,100.86,,100.86
14/02/2018 06.45,,101.33,,101.33
14/02/2018 07.00,,101.27,,101.27
14/02/2018 07.15,,110.98,,110.98
14/02/2018 07.30,,106.12,,106.12
14/02/2018 07.45,,105.59,,105.59
14/02/2018 08.00,,101.88,,101.88
14/02/2018 08.15,,97.77,,97.77
14/02/2018 08.30,,101.54,,101.54
14/02/2018 08.45,,95.64,,95.64
14/02/2018 09.00,,91.88,,91.88
14/02/2018 09.15,86.06,,,86.06
14/02/2018 09.30,78.29,,,78.29
14/02/2018 09.45,66,,,66
14/02/2018 10.00,58.43,,,58.43
14/02/2018 10.15,56.63,,,56.63
14/02/2018 10.30,53.74,,,53.74
14/02/2018 10.45,53.88,,,53.88
14/02/2018 11.00,51.16,,,51.16
14/02/2018 11.15,50.06,,,50.06
14/02/2018 11.30,51.59,,,51.59
14/02/2018 11.45,49.69,,,49.69
14/02/2018 12.00,49.11,,,49.11
14/02/2018 12.15,48.92,,,48.92
14/02/2018 12.30,49.08,,,49.08
14/02/2018 12.45,47.69,,,47.69
14/02/2018 13.00,45.24,,,45.24
14/02/2018 13.15,49.58,,,49.58
14/02/2018 13.30,50.16,,,50.16
14/02/2018 13.45,50.17,,,50.17
14/02/2018 14.00,49.74,,,49.74
14/02/2018 14.15,51.59,,,51.59
14/02/2018 14.30,54.24,,,54.24
14/02/2018 14.45,56.63,,,56.63
14/02/2018 15.00,57.88,,,57.88
14/02/2018 15.15,57.42,,,57.42
14/02/2018 15.30,57.25,,,57.25
14/02/2018 15.45,58.16,,,58.16
14/02/2018 16.00,65.12,,,65.12
14/02/2018 16.15,65.51,,,65.51
14/02/2018 16.30,69.61,,,69.61
14/02/2018 16.45,69.75,,,69.75
14/02/2018 17.00,70.21,,,70.21
14/02/2018 17.15,75.2,,,75.2
14/02/2018 17.30,76.9,,,76.9
14/02/2018 17.45,75.8,,,75.8
14/02/2018 18.00,74.33,,,74.33
14/02/2018 18.15,78.38,,,78.38
14/02/2018 18.30,79.08,,,79.08
14/02/2018 18.45,77.04,,,77.04
14/02/2018 19.00,76.45,,,76.45
14/02/2018 19.15,72.66,,,72.66
14/02/2018 19.30,73.93,,,73.93
14/02/2018 19.45,73.74,,,73.74
14/02/2018 20.00,75.45,,,75.45
14/02/2018 20.15,77.66,,,77.66
