,RATE A,RATE B,RATE C,Total
07/03/2018 05.00,,174.63,,174.63
07/03/2018 05.15,,176.26,,176.26
07/03/2018 05.30,,172.52,,172.52
07/03/2018 05.45,,169.97,,169.97
07/03/2018 06.00,,166.41,,166.41
07/03/2018 06.15,,161.46,,161.46
07/03/2018 06.30,,159.18,,159.18
07/03/2018 06.45,,155.18,,155.18
07/03/2018 07.00,,153.59,,153.59
07/03/2018 07.15,,154.3,,154.3
07/03/2018 07.30,,154.31,,154.31
07/03/2018 07.45,,148.76,,148.76
07/03/2018 08.00,,151.05,,151.05
07/03/2018 08.15,,144.7,,144.7
07/03/2018 08.30,,135.35,,135.35
07/03/2018 08.45,,131.09,,131.09
07/03/2018 09.00,,123.25,,123.25
07/03/2018 09.15,120.86,,,120.86
07/03/2018 09.30,115.4,,,115.4
07/03/2018 09.45,101.19,,,101.19
07/03/2018 10.00,99.09,,,99.09
07/03/2018 10.15,94.72,,,94.72
07/03/2018 10.30,88.19,,,88.19
07/03/2018 10.45,85.49,,,85.49
07/03/2018 11.00,83.16,,,83.16
07/03/2018 11.15,85.09,,,85.09
07/03/2018 11.30,82.04,,,82.04
07/03/2018 11.45,82.72,,,82.72
07/03/2018 12.00,84.24,,,84.24
07/03/2018 12.15,84.19,,,84.19
07/03/2018 12.30,80.61,,,80.61
07/03/2018 12.45,90.27,,,90.27
07/03/2018 13.00,62.69,,,62.69
07/03/2018 13.15,60.51,,,60.51
07/03/2018 13.30,80.85,,,80.85
07/03/2018 13.45,72.72,,,72.72
07/03/2018 14.00,70.72,,,70.72
07/03/2018 14.15,70.35,,,70.35
07/03/2018 14.30,69.79,,,69.79
07/03/2018 14.45,69.79,,,69.79
07/03/2018 15.00,68.85,,,68.85
07/03/2018 15.15,69.62,,,69.62
07/03/2018 15.30,73.95,,,73.95
07/03/2018 15.45,73.27,,,73.27
07/03/2018 16.00,74.19,,,74.19
07/03/2018 16.15,76.53,,,76.53
07/03/2018 16.30,75.61,,,75.61
07/03/2018 16.45,78.04,,,78.04
07/03/2018 17.00,77.9,,,77.9
07/03/2018 17.15,79.08,,,79.08
07/03/2018 17.30,83.16,,,83.16
07/03/2018 17.45,82.45,,,82.45
07/03/2018 18.00,83.91,,,83.91
