,RATE A,RATE B,RATE C,Total
07/11/2018 21.45,117.73,,,117.73
07/11/2018 22.00,124.44,,,124.44
07/11/2018 22.15,,130.96,,130.96
07/11/2018 22.30,,129.91,,129.91
07/11/2018 22.45,,134.89,,134.89
07/11/2018 23.00,,136.41,,136.41
07/11/2018 23.15,,139.43,,139.43
07/11/2018 23.30,,145.17,,145.17
07/11/2018 23.45,,147.88,,147.88
07/11/2018 24.00,,151.67,,151.67
08/11/2018 00.15,,150.76,,150.76
08/11/2018 00.30,,154.02,,154.02
08/11/2018 00.45,,153.78,,153.78
08/11/2018 01.00,,155.57,,155.57
08/11/2018 01.15,,155.7,,155.7
08/11/2018 01.30,,156.34,,156.34
08/11/2018 01.45,,154.89,,154.89
08/11/2018 02.00,,154.22,,154.22
08/11/2018 02.15,,153.51,,153.51
08/11/2018 02.30,,148.17,,148.17
08/11/2018 02.45,,147.36,,147.36
08/11/2018 03.00,,143.18,,143.18
08/11/2018 03.15,,137.94,,137.94
08/11/2018 03.30,,139.99,,139.99
08/11/2018 03.45,,137.06,,137.06
08/11/2018 04.00,,134.07,,134.07
08/11/2018 04.15,,132.85,,132.85
08/11/2018 04.30,,127.99,,127.99
08/11/2018 04.45,,129.81,,129.81
08/11/2018 05.00,,127.86,,127.86
08/11/2018 05.15,,126.09,,126.09
08/11/2018 05.30,,127.1,,127.1
08/11/2018 05.45,,129.57,,129.57
08/11/2018 06.00,,123.49,,123.49
08/11/2018 06.15,,121.38,,121.38
08/11/2018 06.30,,116.64,,116.64
08/11/2018 06.45,,118.62,,118.62
08/11/2018 07.00,,118.38,,118.38
08/11/2018 07.15,,117.11,,117.11
08/11/2018 07.30,,119.44,,119.44
08/11/2018 07.45,,116.91,,116.91
08/11/2018 08.00,,122.49,,122.49
08/11/2018 08.15,,123.88,,123.88
08/11/2018 08.30,,118.52,,118.52
08/11/2018 08.45,,117.56,,117.56
08/11/2018 09.00,,111.59,,111.59
08/11/2018 09.15,103.48,,,103.48
08/11/2018 09.30,99.62,,,99.62
08/11/2018 09.45,97.57,,,97.57
08/11/2018 10.00,96.01,,,96.01
08/11/2018 10.15,87.67,,,87.67
08/11/2018 10.30,89.9,,,89.9
08/11/2018 10.45,90.99,,,90.99
08/11/2018 11.00,86.41,,,86.41
08/11/2018 11.15,88.12,,,88.12
08/11/2018 11.30,84.17,,,84.17
08/11/2018 11.45,78.7,,,78.7
08/11/2018 12.00,81.22,,,81.22
08/11/2018 12.15,90.41,,,90.41
08/11/2018 12.30,85.27,,,85.27
08/11/2018 12.45,81.62,,,81.62
08/11/2018 13.00,77.66,,,77.66
08/11/2018 13.15,78.93,,,78.93
08/11/2018 13.30,85.08,,,85.08
08/11/2018 13.45,80.85,,,80.85
08/11/2018 14.00,83.93,,,83.93
08/11/2018 14.15,90.77,,,90.77
08/11/2018 14.30,89.62,,,89.62
08/11/2018 14.45,82.87,,,82.87
08/11/2018 15.00,89.78,,,89.78
08/11/2018 15.15,93.14,,,93.14
08/11/2018 15.30,89.38,,,89.38
08/11/2018 15.45,87.14,,,87.14
08/11/2018 16.00,85.25,,,85.25
08/11/2018 16.15,81.64,,,81.64
08/11/2018 16.30,80.96,,,80.96
08/11/2018 16.45,80.58,,,80.58
08/11/2018 17.00,78.24,,,78.24
08/11/2018 17.15,78.51,,,78.51
08/11/2018 17.30,82.11,,,82.11
08/11/2018 17.45,84.08,,,84.08
08/11/2018 18.00,85.88,,,85.88
08/11/2018 18.15,92.66,,,92.66
08/11/2018 18.30,94.46,,,94.46
08/11/2018 18.45,96.36,,,96.36
08/11/2018 19.00,97.96,,,97.96
08/11/2018 19.15,95.41,,,95.41
08/11/2018 19.30,93.98,,,93.98
08/11/2018 19.45,98.59,,,98.59
08/11/2018 20.00,101.61,,,101.61
08/11/2018 20.15,101.04,,,101.04
08/11/2018 20.30,104.09,,,104.09
08/11/2018 20.45,106.91,,,106.91
08/11/2018 21.00,108.04,,,108.04
08/11/2018 21.15,109.33,,,109.33
08/11/2018 21.30,116.04,,,116.04
08/11/2018 21.45,121.02,,,121.02
08/11/2018 22.00,124.9,,,124.9
08/11/2018 22.15,,132.2,,132.2
08/11/2018 22.30,,135.59,,135.59
08/11/2018 22.45,,140.07,,140.07
08/11/2018 23.00,,137.86,,137.86
08/11/2018 23.15,,140.04,,140.04
08/11/2018 23.30,,145.33,,145.33
08/11/2018 23.45,,146.64,,146.64
08/11/2018 24.00,,149.46,,149.46
09/11/2018 00.15,,150.23,,150.23
09/11/2018 00.30,,151.89,,151.89
09/11/2018 00.45,,157.97,,157.97
09/11/2018 01.00,,158.34,,158.34
09/11/2018 01.15,,159.44,,159.44
09/11/2018 01.30,,155.81,,155.81
09/11/2018 01.45,,154.07,,154.07
09/11/2018 02.00,,152.28,,152.28
09/11/2018 02.15,,151.28,,151.28
09/11/2018 02.30,,147.56,,147.56
09/11/2018 02.45,,143.46,,143.46
09/11/2018 03.00,,141.65,,141.65
09/11/2018 03.15,,138.41,,138.41
09/11/2018 03.30,,135.51,,135.51
09/11/2018 03.45,,131.81,,131.81
09/11/2018 04.00,,130.96,,130.96
09/11/2018 04.15,,130.01,,130.01
09/11/2018 04.30,,126.56,,126.56
09/11/2018 04.45,,126.36,,126.36
09/11/2018 05.00,,122.65,,122.65
09/11/2018 05.15,,124.69,,124.69
09/11/2018 05.30,,122.49,,122.49
09/11/2018 05.45,,124.4,,124.4
09/11/2018 06.00,,119.15,,119.15
09/11/2018 06.15,,116.91,,116.91
09/11/2018 06.30,,113.44,,113.44
09/11/2018 06.45,,114.12,,114.12
09/11/2018 07.00,,113.23,,113.23
09/11/2018 07.15,,112.4,,112.4
09/11/2018 07.30,,114.96,,114.96
09/11/2018 07.45,,113.33,,113.33
09/11/2018 08.00,,106.62,,106.62
09/11/2018 08.15,,107.19,,107.19
09/11/2018 08.30,,108.19,,108.19
09/11/2018 08.45,,110.3,,110.3
09/11/2018 09.00,,104.86,,104.86
09/11/2018 09.15,106.07,,,106.07
09/11/2018 09.30,95.01,,,95.01
09/11/2018 09.45,87.83,,,87.83
09/11/2018 10.00,84.64,,,84.64
09/11/2018 10.15,83.59,,,83.59
09/11/2018 10.30,83.49,,,83.49
09/11/2018 10.45,81.41,,,81.41
09/11/2018 11.00,79.27,,,79.27
09/11/2018 11.15,74.25,,,74.25
09/11/2018 11.30,69.37,,,69.37
09/11/2018 11.45,68.01,,,68.01
09/11/2018 12.00,66.01,,,66.01
09/11/2018 12.15,73.45,,,73.45
09/11/2018 12.30,75.64,,,75.64
09/11/2018 12.45,74.88,,,74.88
09/11/2018 13.00,76.08,,,76.08
09/11/2018 13.15,74.35,,,74.35
09/11/2018 13.30,71.71,,,71.71
09/11/2018 13.45,69.27,,,69.27
09/11/2018 14.00,69.41,,,69.41
09/11/2018 14.15,64.67,,,64.67
09/11/2018 14.30,71.48,,,71.48
09/11/2018 14.45,76.82,,,76.82
09/11/2018 15.00,76.24,,,76.24
09/11/2018 15.15,74.96,,,74.96
09/11/2018 15.30,79.17,,,79.17
09/11/2018 15.45,80.29,,,80.29
09/11/2018 16.00,83.37,,,83.37
09/11/2018 16.15,77.22,,,77.22
09/11/2018 16.30,69.11,,,69.11
09/11/2018 16.45,69.35,,,69.35
09/11/2018 17.00,71.06,,,71.06
09/11/2018 17.15,74.11,,,74.11
09/11/2018 17.30,75.4,,,75.4
09/11/2018 17.45,77.54,,,77.54
09/11/2018 18.00,74.93,,,74.93
09/11/2018 18.15,75.53,,,75.53
09/11/2018 18.30,78.45,,,78.45
09/11/2018 18.45,76.4,,,76.4
09/11/2018 19.00,73.56,,,73.56
09/11/2018 19.15,74.9,,,74.9
09/11/2018 19.30,74.22,,,74.22
09/11/2018 19.45,72.79,,,72.79
09/11/2018 20.00,71.09,,,71.09
09/11/2018 20.15,71.06,,,71.06
09/11/2018 20.30,70.93,,,70.93
09/11/2018 20.45,72.93,,,72.93
09/11/2018 21.00,74.98,,,74.98
09/11/2018 21.15,77.43,,,77.43
09/11/2018 21.30,78.06,,,78.06
09/11/2018 21.45,80.37,,,80.37
09/11/2018 22.00,81.75,,,81.75
09/11/2018 22.15,,81.46,,81.46
09/11/2018 22.30,,83.08,,83.08
09/11/2018 22.45,,83.28,,83.28
09/11/2018 23.00,,82.56,,82.56
09/11/2018 23.15,,83.91,,83.91
09/11/2018 23.30,,86.03,,86.03
09/11/2018 23.45,,90.67,,90.67
09/11/2018 24.00,,93.46,,93.46
10/11/2018 00.15,,,94.09,94.09
10/11/2018 00.30,,,95.06,95.06
10/11/2018 00.45,,,94.83,94.83
10/11/2018 01.00,,,95.67,95.67
10/11/2018 01.15,,,94.35,94.35
10/11/2018 01.30,,,94.22,94.22
10/11/2018 01.45,,,95.64,95.64
10/11/2018 02.00,,,94.67,94.67
10/11/2018 02.15,,,90.88,90.88
10/11/2018 02.30,,,88.74,88.74
10/11/2018 02.45,,,88.4,88.4
10/11/2018 03.00,,,88.25,88.25
10/11/2018 03.15,,,86.19,86.19
10/11/2018 03.30,,,84.41,84.41
10/11/2018 03.45,,,81.24,81.24
10/11/2018 04.00,,,82.4,82.4
10/11/2018 04.15,,,79.93,79.93
10/11/2018 04.30,,,75.61,75.61
10/11/2018 04.45,,,76.01,76.01
10/11/2018 05.00,,,73.37,73.37
10/11/2018 05.15,,,78.43,78.43
10/11/2018 05.30,,,78.79,78.79
10/11/2018 05.45,,,75.62,75.62
10/11/2018 06.00,,,76.59,76.59
10/11/2018 06.15,,,72.43,72.43
10/11/2018 06.30,,,70.67,70.67
10/11/2018 06.45,,,66.64,66.64
10/11/2018 07.00,,,66.59,66.59
10/11/2018 07.15,,,66.92,66.92
10/11/2018 07.30,,,67.54,67.54
10/11/2018 07.45,,,66.01,66.01
10/11/2018 08.00,,,65.93,65.93
10/11/2018 08.15,,,65.12,65.12
10/11/2018 08.30,,,63.37,63.37
10/11/2018 08.45,,,62.69,62.69
10/11/2018 09.00,,,60.32,60.32
10/11/2018 09.15,,,60.17,60.17
10/11/2018 09.30,,,60.59,60.59
10/11/2018 09.45,,,58.67,58.67
10/11/2018 10.00,,,62.06,62.06
10/11/2018 10.15,,,60.66,60.66
10/11/2018 10.30,,,51.95,51.95
10/11/2018 10.45,,,52.46,52.46
10/11/2018 11.00,,,61.13,61.13
10/11/2018 11.15,,,59.38,59.38
10/11/2018 11.30,,,57.46,57.46
10/11/2018 11.45,,,58.71,58.71
10/11/2018 12.00,,,59.13,59.13
10/11/2018 12.15,,,55.14,55.14
10/11/2018 12.30,,,51.95,51.95
10/11/2018 12.45,,,47.42,47.42
10/11/2018 13.00,,,46.53,46.53
10/11/2018 13.15,,,46.43,46.43
10/11/2018 13.30,,,42.27,42.27
10/11/2018 13.45,,,46.4,46.4
10/11/2018 14.00,,,44.19,44.19
10/11/2018 14.15,,,52.69,52.69
10/11/2018 14.30,,,53.64,53.64
10/11/2018 14.45,,,54.13,54.13
10/11/2018 15.00,,,45.14,45.14
10/11/2018 15.15,,,50.5,50.5
10/11/2018 15.30,,,56.63,56.63
10/11/2018 15.45,,,55.53,55.53
10/11/2018 16.00,,,56.42,56.42
10/11/2018 16.15,,,55.06,55.06
10/11/2018 16.30,,,56.59,56.59
10/11/2018 16.45,,,56.61,56.61
10/11/2018 17.00,,,56.48,56.48
10/11/2018 17.15,,,58.5,58.5
10/11/2018 17.30,,,60.3,60.3
10/11/2018 17.45,,,59.77,59.77
10/11/2018 18.00,,,62.63,62.63
10/11/2018 18.15,,,63.35,63.35
10/11/2018 18.30,,,63.37,63.37
10/11/2018 18.45,,,65.22,65.22
10/11/2018 19.00,,,64.88,64.88
10/11/2018 19.15,,,63.67,63.67
10/11/2018 19.30,,,63.01,63.01
10/11/2018 19.45,,,65.14,65.14
10/11/2018 20.00,,,62.16,62.16
10/11/2018 20.15,,,61.33,61.33
10/11/2018 20.30,,,61.92,61.92
10/11/2018 20.45,,,65.12,65.12
10/11/2018 21.00,,,69.82,69.82
10/11/2018 21.15,,,69.46,69.46
10/11/2018 21.30,,,67.03,67.03
10/11/2018 21.45,,,71.03,71.03
10/11/2018 22.00,,,73.54,73.54
10/11/2018 22.15,,,74.32,74.32
10/11/2018 22.30,,,74.54,74.54
10/11/2018 22.45,,,78.46,78.46
10/11/2018 23.00,,,80.08,80.08
10/11/2018 23.15,,,82.35,82.35
10/11/2018 23.30,,,80.99,80.99
10/11/2018 23.45,,,81.32,81.32
10/11/2018 24.00,,,84.69,84.69
11/11/2018 00.15,,,87.54,87.54
11/11/2018 00.30,,,87.38,87.38
11/11/2018 00.45,,,86.24,86.24
11/11/2018 01.00,,,86.41,86.41
11/11/2018 01.15,,,87.88,87.88
11/11/2018 01.30,,,86.61,86.61
11/11/2018 01.45,,,88.74,88.74
11/11/2018 02.00,,,88.38,88.38
11/11/2018 02.15,,,86.41,86.41
11/11/2018 02.30,,,83.87,83.87
11/11/2018 02.45,,,84.27,84.27
11/11/2018 03.00,,,84.41,84.41
11/11/2018 03.15,,,80.16,80.16
11/11/2018 03.30,,,80.93,80.93
11/11/2018 03.45,,,80.24,80.24
11/11/2018 04.00,,,80.12,80.12
11/11/2018 04.15,,,77.77,77.77
11/11/2018 04.30,,,76.93,76.93
11/11/2018 04.45,,,78.48,78.48
11/11/2018 05.00,,,75.19,75.19
11/11/2018 05.15,,,75.2,75.2
11/11/2018 05.30,,,77.56,77.56
11/11/2018 05.45,,,76.8,76.8
11/11/2018 06.00,,,75.14,75.14
11/11/2018 06.15,,,74.01,74.01
11/11/2018 06.30,,,70,70
11/11/2018 06.45,,,67.08,67.08
11/11/2018 07.00,,,65.19,65.19
11/11/2018 07.15,,,65.64,65.64
11/11/2018 07.30,,,66.32,66.32
11/11/2018 07.45,,,63.09,63.09
11/11/2018 08.00,,,61.64,61.64
11/11/2018 08.15,,,61.11,61.11
11/11/2018 08.30,,,65.24,65.24
11/11/2018 08.45,,,63.32,63.32
11/11/2018 09.00,,,63.01,63.01
11/11/2018 09.15,,,62.24,62.24
11/11/2018 09.30,,,63.27,63.27
11/11/2018 09.45,,,60.42,60.42
11/11/2018 10.00,,,59.64,59.64
11/11/2018 10.15,,,54.54,54.54
11/11/2018 10.30,,,52.01,52.01
11/11/2018 10.45,,,52.61,52.61
11/11/2018 11.00,,,52.01,52.01
11/11/2018 11.15,,,57.25,57.25
11/11/2018 11.30,,,59.48,59.48
11/11/2018 11.45,,,44.45,44.45
11/11/2018 12.00,,,41.61,41.61
11/11/2018 12.15,,,49.43,49.43
11/11/2018 12.30,,,49.24,49.24
11/11/2018 12.45,,,44.58,44.58
11/11/2018 13.00,,,52.42,52.42
11/11/2018 13.15,,,53.72,53.72
11/11/2018 13.30,,,47.8,47.8
11/11/2018 13.45,,,48.4,48.4
11/11/2018 14.00,,,44.08,44.08
11/11/2018 14.15,,,50.88,50.88
11/11/2018 14.30,,,48.3,48.3
11/11/2018 14.45,,,48.84,48.84
11/11/2018 15.00,,,50.17,50.17
11/11/2018 15.15,,,50.14,50.14
11/11/2018 15.30,,,51.64,51.64
11/11/2018 15.45,,,56.21,56.21
11/11/2018 16.00,,,55.45,55.45
11/11/2018 16.15,,,56.71,56.71
11/11/2018 16.30,,,61.4,61.4
11/11/2018 16.45,,,58.64,58.64
11/11/2018 17.00,,,57.09,57.09
11/11/2018 17.15,,,59.46,59.46
11/11/2018 17.30,,,60.9,60.9
11/11/2018 17.45,,,65.9,65.9
11/11/2018 18.00,,,69.09,69.09
11/11/2018 18.15,,,71.71,71.71
11/11/2018 18.30,,,73.59,73.59
11/11/2018 18.45,,,75.45,75.45
11/11/2018 19.00,,,76.54,76.54
11/11/2018 19.15,,,76.19,76.19
11/11/2018 19.30,,,78.54,78.54
11/11/2018 19.45,,,82.19,82.19
11/11/2018 20.00,,,86.53,86.53
11/11/2018 20.15,,,86.53,86.53
11/11/2018 20.30,,,88.96,88.96
11/11/2018 20.45,,,93.36,93.36
11/11/2018 21.00,,,95.82,95.82
11/11/2018 21.15,,,101.49,101.49
11/11/2018 21.30,,,106.14,106.14
11/11/2018 21.45,,,111.04,111.04
11/11/2018 22.00,,,114.57,114.57
11/11/2018 22.15,,,121.98,121.98
11/11/2018 22.30,,,124.46,124.46
11/11/2018 22.45,,,123.33,123.33
11/11/2018 23.00,,,129.89,129.89
11/11/2018 23.15,,,135.52,135.52
11/11/2018 23.30,,,142.01,142.01
11/11/2018 23.45,,,148.44,148.44
11/11/2018 24.00,,,150.2,150.2
12/11/2018 00.15,,149.99,,149.99
12/11/2018 00.30,,152.2,,152.2
12/11/2018 00.45,,151.86,,151.86
12/11/2018 01.00,,153.94,,153.94
12/11/2018 01.15,,152.23,,152.23
12/11/2018 01.30,,149.04,,149.04
12/11/2018 01.45,,149.02,,149.02
12/11/2018 02.00,,146.23,,146.23
12/11/2018 02.15,,145.01,,145.01
12/11/2018 02.30,,138.86,,138.86
12/11/2018 02.45,,138.75,,138.75
12/11/2018 03.00,,133.25,,133.25
12/11/2018 03.15,,129.86,,129.86
12/11/2018 03.30,,128.52,,128.52
12/11/2018 03.45,,128.59,,128.59
12/11/2018 04.00,,125.57,,125.57
12/11/2018 04.15,,121.9,,121.9
12/11/2018 04.30,,122.17,,122.17
12/11/2018 04.45,,119.8,,119.8
12/11/2018 05.00,,116.96,,116.96
12/11/2018 05.15,,118.93,,118.93
12/11/2018 05.30,,115.25,,115.25
12/11/2018 05.45,,113.57,,113.57
12/11/2018 06.00,,116.15,,116.15
12/11/2018 06.15,,115.4,,115.4
12/11/2018 06.30,,106.61,,106.61
12/11/2018 06.45,,107.7,,107.7
12/11/2018 07.00,,108.73,,108.73
12/11/2018 07.15,,112.04,,112.04
12/11/2018 07.30,,114.77,,114.77
12/11/2018 07.45,,110.88,,110.88
12/11/2018 08.00,,111.03,,111.03
12/11/2018 08.15,,118.19,,118.19
12/11/2018 08.30,,111.98,,111.98
12/11/2018 08.45,,124.73,,124.73
12/11/2018 09.00,,119.38,,119.38
12/11/2018 09.15,111.17,,,111.17
12/11/2018 09.30,97.19,,,97.19
12/11/2018 09.45,89.01,,,89.01
12/11/2018 10.00,85.32,,,85.32
12/11/2018 10.15,87.67,,,87.67
12/11/2018 10.30,79.74,,,79.74
12/11/2018 10.45,77.82,,,77.82
12/11/2018 11.00,85.2,,,85.2
12/11/2018 11.15,75.74,,,75.74
12/11/2018 11.30,76.74,,,76.74
12/11/2018 11.45,69.69,,,69.69
12/11/2018 12.00,69.8,,,69.8
12/11/2018 12.15,70.61,,,70.61
12/11/2018 12.30,82.83,,,82.83
12/11/2018 12.45,75.33,,,75.33
12/11/2018 13.00,79.58,,,79.58
12/11/2018 13.15,68.56,,,68.56
12/11/2018 13.30,78.14,,,78.14
12/11/2018 13.45,71.12,,,71.12
12/11/2018 14.00,78.7,,,78.7
12/11/2018 14.15,66.88,,,66.88
12/11/2018 14.30,78.58,,,78.58
12/11/2018 14.45,77.51,,,77.51
12/11/2018 15.00,79.06,,,79.06
12/11/2018 15.15,78.25,,,78.25
12/11/2018 15.30,78.51,,,78.51
12/11/2018 15.45,73.06,,,73.06
12/11/2018 16.00,78.74,,,78.74
12/11/2018 16.15,76,,,76
12/11/2018 16.30,72.53,,,72.53
12/11/2018 16.45,70.66,,,70.66
12/11/2018 17.00,75.45,,,75.45
12/11/2018 17.15,80.45,,,80.45
12/11/2018 17.30,78.98,,,78.98
12/11/2018 17.45,82.27,,,82.27
12/11/2018 18.00,83.3,,,83.3
12/11/2018 18.15,87.27,,,87.27
12/11/2018 18.30,91.01,,,91.01
12/11/2018 18.45,95.4,,,95.4
12/11/2018 19.00,94.35,,,94.35
12/11/2018 19.15,95.19,,,95.19
12/11/2018 19.30,97.7,,,97.7
12/11/2018 19.45,102.49,,,102.49
12/11/2018 20.00,104.27,,,104.27
12/11/2018 20.15,106.77,,,106.77
12/11/2018 20.30,114.12,,,114.12
12/11/2018 20.45,121.64,,,121.64
12/11/2018 21.00,121.09,,,121.09
12/11/2018 21.15,129.62,,,129.62
12/11/2018 21.30,136.1,,,136.1
12/11/2018 21.45,142.35,,,142.35
12/11/2018 22.00,151.28,,,151.28
12/11/2018 22.15,,157.05,,157.05
12/11/2018 22.30,,161.73,,161.73
12/11/2018 22.45,,162.78,,162.78
12/11/2018 23.00,,165.36,,165.36
12/11/2018 23.15,,171.09,,171.09
12/11/2018 23.30,,177.57,,177.57
12/11/2018 23.45,,183.26,,183.26
12/11/2018 24.00,,184.83,,184.83
13/11/2018 00.15,,185.88,,185.88
13/11/2018 00.30,,187.89,,187.89
13/11/2018 00.45,,190.76,,190.76
13/11/2018 01.00,,187.6,,187.6
13/11/2018 01.15,,186.88,,186.88
13/11/2018 01.30,,181.79,,181.79
13/11/2018 01.45,,181.34,,181.34
13/11/2018 02.00,,179.99,,179.99
13/11/2018 02.15,,174.84,,174.84
13/11/2018 02.30,,173.04,,173.04
13/11/2018 02.45,,172.59,,172.59
13/11/2018 03.00,,169.23,,169.23
13/11/2018 03.15,,164.07,,164.07
13/11/2018 03.30,,161.73,,161.73
13/11/2018 03.45,,160.59,,160.59
13/11/2018 04.00,,155.88,,155.88
13/11/2018 04.15,,153.01,,153.01
13/11/2018 04.30,,149.93,,149.93
13/11/2018 04.45,,147.01,,147.01
13/11/2018 05.00,,145.06,,145.06
13/11/2018 05.15,,144.64,,144.64
13/11/2018 05.30,,143.56,,143.56
13/11/2018 05.45,,140.36,,140.36
13/11/2018 06.00,,138.23,,138.23
13/11/2018 06.15,,135.35,,135.35
13/11/2018 06.30,,133.09,,133.09
13/11/2018 06.45,,129.81,,129.81
13/11/2018 07.00,,131.93,,131.93
13/11/2018 07.15,,134.07,,134.07
13/11/2018 07.30,,132.2,,132.2
13/11/2018 07.45,,135.68,,135.68
13/11/2018 08.00,,132.77,,132.77
13/11/2018 08.15,,132.54,,132.54
13/11/2018 08.30,,132.78,,132.78
13/11/2018 08.45,,125.44,,125.44
13/11/2018 09.00,,121.12,,121.12
13/11/2018 09.15,111.32,,,111.32
13/11/2018 09.30,99.32,,,99.32
13/11/2018 09.45,97.14,,,97.14
13/11/2018 10.00,90.91,,,90.91
13/11/2018 10.15,89.77,,,89.77
13/11/2018 10.30,85.49,,,85.49
13/11/2018 10.45,87.14,,,87.14
13/11/2018 11.00,90.11,,,90.11
13/11/2018 11.15,85.67,,,85.67
13/11/2018 11.30,80.59,,,80.59
13/11/2018 11.45,78.93,,,78.93
13/11/2018 12.00,74.85,,,74.85
13/11/2018 12.15,76.85,,,76.85
13/11/2018 12.30,79.25,,,79.25
13/11/2018 12.45,77.06,,,77.06
13/11/2018 13.00,78.41,,,78.41
13/11/2018 13.15,77.88,,,77.88
13/11/2018 13.30,77.62,,,77.62
13/11/2018 13.45,78.49,,,78.49
13/11/2018 14.00,79.09,,,79.09
13/11/2018 14.15,84.53,,,84.53
13/11/2018 14.30,85.12,,,85.12
13/11/2018 14.45,87.2,,,87.2
13/11/2018 15.00,84.88,,,84.88
13/11/2018 15.15,85.7,,,85.7
13/11/2018 15.30,89.25,,,89.25
13/11/2018 15.45,86.27,,,86.27
13/11/2018 16.00,79.51,,,79.51
13/11/2018 16.15,77.98,,,77.98
13/11/2018 16.30,81.66,,,81.66
13/11/2018 16.45,81.77,,,81.77
13/11/2018 17.00,79.7,,,79.7
13/11/2018 17.15,83.35,,,83.35
13/11/2018 17.30,85.25,,,85.25
13/11/2018 17.45,85.14,,,85.14
13/11/2018 18.00,91.82,,,91.82
13/11/2018 18.15,93.54,,,93.54
13/11/2018 18.30,93.99,,,93.99
13/11/2018 18.45,94.27,,,94.27
13/11/2018 19.00,93.91,,,93.91
13/11/2018 19.15,95.86,,,95.86
13/11/2018 19.30,99.82,,,99.82
13/11/2018 19.45,103.19,,,103.19
13/11/2018 20.00,106.99,,,106.99
13/11/2018 20.15,107.98,,,107.98
13/11/2018 20.30,109.69,,,109.69
13/11/2018 20.45,109.73,,,109.73
13/11/2018 21.00,112.61,,,112.61
13/11/2018 21.15,117.64,,,117.64
13/11/2018 21.30,124.27,,,124.27
13/11/2018 21.45,132.89,,,132.89
13/11/2018 22.00,139.17,,,139.17
13/11/2018 22.15,,146.57,,146.57
13/11/2018 22.30,,149.35,,149.35
13/11/2018 22.45,,151.67,,151.67
13/11/2018 23.00,,153.09,,153.09
13/11/2018 23.15,,159.33,,159.33
13/11/2018 23.30,,165.57,,165.57
13/11/2018 23.45,,170.49,,170.49
13/11/2018 24.00,,175.63,,175.63
14/11/2018 00.15,,176.88,,176.88
14/11/2018 00.30,,181.1,,181.1
14/11/2018 00.45,,180.25,,180.25
14/11/2018 01.00,,184.49,,184.49
14/11/2018 01.15,,182.38,,182.38
14/11/2018 01.30,,174.36,,174.36
14/11/2018 01.45,,174.07,,174.07
14/11/2018 02.00,,170.2,,170.2
14/11/2018 02.15,,166.68,,166.68
14/11/2018 02.30,,159.7,,159.7
14/11/2018 02.45,,157.84,,157.84
14/11/2018 03.00,,152.64,,152.64
14/11/2018 03.15,,149.07,,149.07
14/11/2018 03.30,,147.88,,147.88
14/11/2018 03.45,,144.26,,144.26
14/11/2018 04.00,,144.59,,144.59
14/11/2018 04.15,,139.39,,139.39
14/11/2018 04.30,,138.41,,138.41
14/11/2018 04.45,,135.31,,135.31
14/11/2018 05.00,,133.93,,133.93
14/11/2018 05.15,,133.23,,133.23
14/11/2018 05.30,,135.06,,135.06
14/11/2018 05.45,,133.35,,133.35
14/11/2018 06.00,,129.04,,129.04
14/11/2018 06.15,,128.36,,128.36
14/11/2018 06.30,,125.62,,125.62
14/11/2018 06.45,,123.09,,123.09
14/11/2018 07.00,,123.88,,123.88
14/11/2018 07.15,,133.04,,133.04
14/11/2018 07.30,,129.44,,129.44
14/11/2018 07.45,,128.75,,128.75
14/11/2018 08.00,,126.3,,126.3
14/11/2018 08.15,,130.04,,130.04
14/11/2018 08.30,,130.36,,130.36
14/11/2018 08.45,,123.88,,123.88
14/11/2018 09.00,,118.2,,118.2
14/11/2018 09.15,112.62,,,112.62
14/11/2018 09.30,103.7,,,103.7
14/11/2018 09.45,98.33,,,98.33
14/11/2018 10.00,95.3,,,95.3
14/11/2018 10.15,94.3,,,94.3
14/11/2018 10.30,96.82,,,96.82
14/11/2018 10.45,93.04,,,93.04
14/11/2018 11.00,91.14,,,91.14
14/11/2018 11.15,86.38,,,86.38
14/11/2018 11.30,82.19,,,82.19
14/11/2018 11.45,84.25,,,84.25
14/11/2018 12.00,78.48,,,78.48
14/11/2018 12.15,76.3,,,76.3
14/11/2018 12.30,86.72,,,86.72
14/11/2018 12.45,87.35,,,87.35
14/11/2018 13.00,86.28,,,86.28
14/11/2018 13.15,86.95,,,86.95
14/11/2018 13.30,82.43,,,82.43
14/11/2018 13.45,88.33,,,88.33
14/11/2018 14.00,79.37,,,79.37
14/11/2018 14.15,76.51,,,76.51
14/11/2018 14.30,80.59,,,80.59
14/11/2018 14.45,84.78,,,84.78
14/11/2018 15.00,86.62,,,86.62
14/11/2018 15.15,83.95,,,83.95
14/11/2018 15.30,80.49,,,80.49
14/11/2018 15.45,83.09,,,83.09
14/11/2018 16.00,88.19,,,88.19
14/11/2018 16.15,86.38,,,86.38
14/11/2018 16.30,83.59,,,83.59
14/11/2018 16.45,83.49,,,83.49
14/11/2018 17.00,86.91,,,86.91
14/11/2018 17.15,87.17,,,87.17
14/11/2018 17.30,88.53,,,88.53
14/11/2018 17.45,91.93,,,91.93
14/11/2018 18.00,91.45,,,91.45
14/11/2018 18.15,95.78,,,95.78
14/11/2018 18.30,97.36,,,97.36
14/11/2018 18.45,98.45,,,98.45
14/11/2018 19.00,97.11,,,97.11
14/11/2018 19.15,96.14,,,96.14
14/11/2018 19.30,97.9,,,97.9
14/11/2018 19.45,100.11,,,100.11
14/11/2018 20.00,104.04,,,104.04
