,RATE A,RATE B,RATE C,Total
 01/12/2018 19.45,,,54.03,54.03
 01/12/2018 20.00,,,53.56,53.56
 01/12/2018 20.15,,,53.92,53.92
 01/12/2018 20.30,,,55.92,55.92
 01/12/2018 20.45,,,56.75,56.75
 01/12/2018 21.00,,,58.64,58.64
 01/12/2018 21.15,,,60.98,60.98
 01/12/2018 21.30,,,62.24,62.24
 01/12/2018 21.45,,,62.37,62.37
 01/12/2018 22.00,,,65.21,65.21
 01/12/2018 22.15,,,69.88,69.88
 01/12/2018 22.30,,,67.82,67.82
 01/12/2018 22.45,,,68.59,68.59
 01/12/2018 23.00,,,71.32,71.32
 01/12/2018 23.15,,,75.14,75.14
 01/12/2018 23.30,,,79.09,79.09
 01/12/2018 23.45,,,80.88,80.88
 01/12/2018 24.00,,,83.9,83.9
 02/12/2018 00.15,,,84.51,84.51
 02/12/2018 00.30,,,88.91,88.91
 02/12/2018 00.45,,,87.32,87.32
 02/12/2018 01.00,,,88.35,88.35
 02/12/2018 01.15,,,87.77,87.77
 02/12/2018 01.30,,,90.75,90.75
 02/12/2018 01.45,,,89.07,89.07
 02/12/2018 02.00,,,86.62,86.62
 02/12/2018 02.15,,,86.08,86.08
 02/12/2018 02.30,,,84.38,84.38
 02/12/2018 02.45,,,83.25,83.25
 02/12/2018 03.00,,,83.69,83.69
 02/12/2018 03.15,,,81.69,81.69
 02/12/2018 03.30,,,81.56,81.56
 02/12/2018 03.45,,,80.62,80.62
 02/12/2018 04.00,,,80.14,80.14
 02/12/2018 04.15,,,78.41,78.41
 02/12/2018 04.30,,,77.29,77.29
 02/12/2018 04.45,,,75.88,75.88
 02/12/2018 05.00,,,75.5,75.5
 02/12/2018 05.15,,,74.8,74.8
 02/12/2018 05.30,,,75.43,75.43
 02/12/2018 05.45,,,76.98,76.98
 02/12/2018 06.00,,,73.41,73.41
 02/12/2018 06.15,,,71.66,71.66
 02/12/2018 06.30,,,72.59,72.59
 02/12/2018 06.45,,,69.12,69.12
 02/12/2018 07.00,,,67.61,67.61
 02/12/2018 07.15,,,69.21,69.21
 02/12/2018 07.30,,,66.85,66.85
 02/12/2018 07.45,,,66.74,66.74
 02/12/2018 08.00,,,68.21,68.21
 02/12/2018 08.15,,,66.8,66.8
 02/12/2018 08.30,,,64.85,64.85
 02/12/2018 08.45,,,66.72,66.72
 02/12/2018 09.00,,,67.42,67.42
 02/12/2018 09.15,,,66.12,66.12
 02/12/2018 09.30,,,62.29,62.29
 02/12/2018 09.45,,,60.71,60.71
 02/12/2018 10.00,,,59.56,59.56
 02/12/2018 10.15,,,56.14,56.14
 02/12/2018 10.30,,,55.79,55.79
 02/12/2018 10.45,,,53.51,53.51
 02/12/2018 11.00,,,50.09,50.09
 02/12/2018 11.15,,,49.46,49.46
 02/12/2018 11.30,,,49.53,49.53
 02/12/2018 11.45,,,49.55,49.55
 02/12/2018 12.00,,,45.29,45.29
 02/12/2018 12.15,,,46.9,46.9
 02/12/2018 12.30,,,41.85,41.85
 02/12/2018 12.45,,,45.69,45.69
 02/12/2018 13.00,,,41.9,41.9
 02/12/2018 13.15,,,46.46,46.46
 02/12/2018 13.30,,,38.87,38.87
 02/12/2018 13.45,,,42.06,42.06
 02/12/2018 14.00,,,40.27,40.27
 02/12/2018 14.15,,,39.34,39.34
 02/12/2018 14.30,,,41.26,41.26
 02/12/2018 14.45,,,45.32,45.32
 02/12/2018 15.00,,,44.93,44.93
 02/12/2018 15.15,,,42.19,42.19
 02/12/2018 15.30,,,44.64,44.64
 02/12/2018 15.45,,,45.5,45.5
 02/12/2018 16.00,,,45.92,45.92
 02/12/2018 16.15,,,47.21,47.21
 02/12/2018 16.30,,,46.48,46.48
 02/12/2018 16.45,,,46.43,46.43
 02/12/2018 17.00,,,47.3,47.3
 02/12/2018 17.15,,,49.45,49.45
 02/12/2018 17.30,,,48.75,48.75
 02/12/2018 17.45,,,50.79,50.79
 02/12/2018 18.00,,,53.51,53.51
 02/12/2018 18.15,,,55.77,55.77
 02/12/2018 18.30,,,62.03,62.03
 02/12/2018 18.45,,,77.87,77.87
 02/12/2018 19.00,,,79.58,79.58
 02/12/2018 19.15,,,81.03,81.03
 02/12/2018 19.30,,,78.35,78.35
 02/12/2018 19.45,,,77.93,77.93
 02/12/2018 20.00,,,79.91,79.91
 02/12/2018 20.15,,,81.48,81.48
 02/12/2018 20.30,,,86.41,86.41
 02/12/2018 20.45,,,89.17,89.17
 02/12/2018 21.00,,,93.51,93.51
 02/12/2018 21.15,,,96.43,96.43
 02/12/2018 21.30,,,103.38,103.38
 02/12/2018 21.45,,,106.41,106.41
 02/12/2018 22.00,,,114.25,114.25
 02/12/2018 22.15,,,120.57,120.57
 02/12/2018 22.30,,,124.78,124.78
 02/12/2018 22.45,,,131.96,131.96
 02/12/2018 23.00,,,133.28,133.28
 02/12/2018 23.15,,,134.73,134.73
 02/12/2018 23.30,,,132.73,132.73
 02/12/2018 23.45,,,134.96,134.96
 02/12/2018 24.00,,,134.81,134.81
 03/12/2018 00.15,,147.26,,147.26
 03/12/2018 00.30,,150.93,,150.93
 03/12/2018 00.45,,153.43,,153.43
 03/12/2018 01.00,,153.3,,153.3
 03/12/2018 01.15,,154.64,,154.64
 03/12/2018 01.30,,153.44,,153.44
 03/12/2018 01.45,,152.44,,152.44
 03/12/2018 02.00,,149.1,,149.1
 03/12/2018 02.15,,150.44,,150.44
 03/12/2018 02.30,,147.54,,147.54
 03/12/2018 02.45,,145.51,,145.51
 03/12/2018 03.00,,142.49,,142.49
 03/12/2018 03.15,,141.96,,141.96
 03/12/2018 03.30,,138.12,,138.12
 03/12/2018 03.45,,133.51,,133.51
 03/12/2018 04.00,,134.78,,134.78
 03/12/2018 04.15,,129.36,,129.36
 03/12/2018 04.30,,127.23,,127.23
 03/12/2018 04.45,,124.3,,124.3
 03/12/2018 05.00,,123.36,,123.36
 03/12/2018 05.15,,122.99,,122.99
 03/12/2018 05.30,,121.54,,121.54
 03/12/2018 05.45,,118.38,,118.38
 03/12/2018 06.00,,115.7,,115.7
 03/12/2018 06.15,,114.73,,114.73
 03/12/2018 06.30,,114.04,,114.04
 03/12/2018 06.45,,111.44,,111.44
 03/12/2018 07.00,,110.98,,110.98
 03/12/2018 07.15,,111.59,,111.59
 03/12/2018 07.30,,114.67,,114.67
 03/12/2018 07.45,,119.48,,119.48
 03/12/2018 08.00,,120.06,,120.06
 03/12/2018 08.15,,118.38,,118.38
 03/12/2018 08.30,,121.25,,121.25
 03/12/2018 08.45,,130.43,,130.43
 03/12/2018 09.00,,122.4,,122.4
 03/12/2018 09.15,112.93,,,112.93
 03/12/2018 09.30,110.7,,,110.7
 03/12/2018 09.45,104.99,,,104.99
 03/12/2018 10.00,98.74,,,98.74
 03/12/2018 10.15,102.19,,,102.19
 03/12/2018 10.30,99.06,,,99.06
 03/12/2018 10.45,99.01,,,99.01
 03/12/2018 11.00,95.22,,,95.22
 03/12/2018 11.15,93.75,,,93.75
 03/12/2018 11.30,90.4,,,90.4
 03/12/2018 11.45,84.96,,,84.96
 03/12/2018 12.00,88.27,,,88.27
 03/12/2018 12.15,91.25,,,91.25
 03/12/2018 12.30,93.66,,,93.66
 03/12/2018 12.45,93.41,,,93.41
 03/12/2018 13.00,91.35,,,91.35
 03/12/2018 13.15,94.88,,,94.88
 03/12/2018 13.30,93.11,,,93.11
 03/12/2018 13.45,92.48,,,92.48
 03/12/2018 14.00,90.09,,,90.09
 03/12/2018 14.15,87.7,,,87.7
 03/12/2018 14.30,89.01,,,89.01
 03/12/2018 14.45,90.25,,,90.25
 03/12/2018 15.00,92.43,,,92.43
 03/12/2018 15.15,93.19,,,93.19
 03/12/2018 15.30,93.72,,,93.72
 03/12/2018 15.45,89.01,,,89.01
 03/12/2018 16.00,88.95,,,88.95
 03/12/2018 16.15,88.91,,,88.91
 03/12/2018 16.30,87.85,,,87.85
 03/12/2018 16.45,89.78,,,89.78
 03/12/2018 17.00,89.49,,,89.49
 03/12/2018 17.15,90.48,,,90.48
 03/12/2018 17.30,87.11,,,87.11
 03/12/2018 17.45,90.74,,,90.74
 03/12/2018 18.00,91.64,,,91.64
 03/12/2018 18.15,96.78,,,96.78
 03/12/2018 18.30,100.2,,,100.2
 03/12/2018 18.45,103.43,,,103.43
 03/12/2018 19.00,106.61,,,106.61
 03/12/2018 19.15,104.28,,,104.28
 03/12/2018 19.30,106.41,,,106.41
 03/12/2018 19.45,109.96,,,109.96
 03/12/2018 20.00,111.94,,,111.94
 03/12/2018 20.15,114.19,,,114.19
 03/12/2018 20.30,116.25,,,116.25
 03/12/2018 20.45,118.91,,,118.91
 03/12/2018 21.00,127.06,,,127.06
 03/12/2018 21.15,127.65,,,127.65
 03/12/2018 21.30,130.33,,,130.33
 03/12/2018 21.45,134.86,,,134.86
 03/12/2018 22.00,141.15,,,141.15
 03/12/2018 22.15,,144.36,,144.36
 03/12/2018 22.30,,150.54,,150.54
 03/12/2018 22.45,,156.01,,156.01
 03/12/2018 23.00,,161.76,,161.76
 03/12/2018 23.15,,168.41,,168.41
 03/12/2018 23.30,,170.02,,170.02
 03/12/2018 23.45,,175.8,,175.8
 03/12/2018 24.00,,177.42,,177.42
 04/12/2018 00.15,,183.97,,183.97
 04/12/2018 00.30,,191.42,,191.42
 04/12/2018 00.45,,191.05,,191.05
 04/12/2018 01.00,,190.62,,190.62
 04/12/2018 01.15,,188.73,,188.73
 04/12/2018 01.30,,184.62,,184.62
 04/12/2018 01.45,,184.52,,184.52
 04/12/2018 02.00,,183.28,,183.28
 04/12/2018 02.15,,180.47,,180.47
 04/12/2018 02.30,,176.39,,176.39
 04/12/2018 02.45,,171.39,,171.39
 04/12/2018 03.00,,169.13,,169.13
 04/12/2018 03.15,,169.34,,169.34
 04/12/2018 03.30,,167.52,,167.52
 04/12/2018 03.45,,162.93,,162.93
 04/12/2018 04.00,,161.15,,161.15
 04/12/2018 04.15,,158.7,,158.7
 04/12/2018 04.30,,153.07,,153.07
 04/12/2018 04.45,,153.3,,153.3
 04/12/2018 05.00,,155.72,,155.72
 04/12/2018 05.15,,151.7,,151.7
 04/12/2018 05.30,,148.75,,148.75
 04/12/2018 05.45,,146.54,,146.54
 04/12/2018 06.00,,142.77,,142.77
 04/12/2018 06.15,,144.62,,144.62
 04/12/2018 06.30,,138.85,,138.85
 04/12/2018 06.45,,135.93,,135.93
 04/12/2018 07.00,,133.35,,133.35
 04/12/2018 07.15,,133.33,,133.33
 04/12/2018 07.30,,136.27,,136.27
 04/12/2018 07.45,,143.93,,143.93
 04/12/2018 08.00,,141.67,,141.67
 04/12/2018 08.15,,133.06,,133.06
 04/12/2018 08.30,,131.81,,131.81
 04/12/2018 08.45,,125.49,,125.49
 04/12/2018 09.00,,117.38,,117.38
 04/12/2018 09.15,111.65,,,111.65
 04/12/2018 09.30,110.67,,,110.67
 04/12/2018 09.45,104.48,,,104.48
 04/12/2018 10.00,101.64,,,101.64
 04/12/2018 10.15,100.8,,,100.8
 04/12/2018 10.30,94.96,,,94.96
 04/12/2018 10.45,95.53,,,95.53
 04/12/2018 11.00,94.17,,,94.17
 04/12/2018 11.15,92.49,,,92.49
 04/12/2018 11.30,92.46,,,92.46
 04/12/2018 11.45,87.87,,,87.87
 04/12/2018 12.00,84.48,,,84.48
 04/12/2018 12.15,88.12,,,88.12
 04/12/2018 12.30,84.32,,,84.32
 04/12/2018 12.45,82.29,,,82.29
 04/12/2018 13.00,85.64,,,85.64
 04/12/2018 13.15,83.56,,,83.56
 04/12/2018 13.30,79.82,,,79.82
 04/12/2018 13.45,78.2,,,78.2
 04/12/2018 14.00,79.88,,,79.88
 04/12/2018 14.15,87.2,,,87.2
 04/12/2018 14.30,92.35,,,92.35
 04/12/2018 14.45,91.67,,,91.67
 04/12/2018 15.00,87.64,,,87.64
 04/12/2018 15.15,89.49,,,89.49
 04/12/2018 15.30,92.25,,,92.25
 04/12/2018 15.45,92.43,,,92.43
 04/12/2018 16.00,92.22,,,92.22
 04/12/2018 16.15,91.69,,,91.69
 04/12/2018 16.30,89.9,,,89.9
 04/12/2018 16.45,93.7,,,93.7
 04/12/2018 17.00,90.64,,,90.64
 04/12/2018 17.15,89.4,,,89.4
 04/12/2018 17.30,90.49,,,90.49
 04/12/2018 17.45,92.25,,,92.25
 04/12/2018 18.00,90.83,,,90.83
 04/12/2018 18.15,89.69,,,89.69
 04/12/2018 18.30,92.59,,,92.59
 04/12/2018 18.45,100.7,,,100.7
 04/12/2018 19.00,103.24,,,103.24
 04/12/2018 19.15,99.74,,,99.74
 04/12/2018 19.30,97.04,,,97.04
 04/12/2018 19.45,101.03,,,101.03
 04/12/2018 20.00,98.17,,,98.17
 04/12/2018 20.15,100.17,,,100.17
 04/12/2018 20.30,99.99,,,99.99
 04/12/2018 20.45,107.06,,,107.06
 04/12/2018 21.00,109.28,,,109.28
 04/12/2018 21.15,110.96,,,110.96
 04/12/2018 21.30,114.36,,,114.36
 04/12/2018 21.45,118.46,,,118.46
 04/12/2018 22.00,121.98,,,121.98
 04/12/2018 22.15,,128.12,,128.12
 04/12/2018 22.30,,128.51,,128.51
 04/12/2018 22.45,,135.01,,135.01
 04/12/2018 23.00,,145.33,,145.33
 04/12/2018 23.15,,146.44,,146.44
 04/12/2018 23.30,,146.31,,146.31
 04/12/2018 23.45,,153.05,,153.05
 04/12/2018 24.00,,158.3,,158.3
 05/12/2018 00.15,,,161.63,161.63
 05/12/2018 00.30,,,165.36,165.36
 05/12/2018 00.45,,,168.13,168.13
 05/12/2018 01.00,,,174.02,174.02
 05/12/2018 01.15,,,171.26,171.26
 05/12/2018 01.30,,,174.97,174.97
 05/12/2018 01.45,,,173.63,173.63
 05/12/2018 02.00,,,171.26,171.26
 05/12/2018 02.15,,,169.91,169.91
 05/12/2018 02.30,,,166.72,166.72
 05/12/2018 02.45,,,168.3,168.3
 05/12/2018 03.00,,,162.78,162.78
 05/12/2018 03.15,,,159.8,159.8
 05/12/2018 03.30,,,155.81,155.81
 05/12/2018 03.45,,,155.09,155.09
 05/12/2018 04.00,,,152.73,152.73
 05/12/2018 04.15,,,149.75,149.75
 05/12/2018 04.30,,,147.59,147.59
 05/12/2018 04.45,,,143.27,143.27
 05/12/2018 05.00,,,141.31,141.31
 05/12/2018 05.15,,,138.96,138.96
 05/12/2018 05.30,,,141.44,141.44
 05/12/2018 05.45,,,137.88,137.88
 05/12/2018 06.00,,,133.88,133.88
 05/12/2018 06.15,,,133.98,133.98
 05/12/2018 06.30,,,129.81,129.81
 05/12/2018 06.45,,,126.91,126.91
 05/12/2018 07.00,,,125.22,125.22
 05/12/2018 07.15,,,119.81,119.81
 05/12/2018 07.30,,,117.52,117.52
 05/12/2018 07.45,,,119.54,119.54
 05/12/2018 08.00,,,120.61,120.61
 05/12/2018 08.15,,,117.36,117.36
 05/12/2018 08.30,,,118.67,118.67
 05/12/2018 08.45,,,122.33,122.33
 05/12/2018 09.00,,,124.01,124.01
 05/12/2018 09.15,,,120.8,120.8
 05/12/2018 09.30,,,119.72,119.72
 05/12/2018 09.45,,,113.57,113.57
 05/12/2018 10.00,,,109.3,109.3
 05/12/2018 10.15,,,106.49,106.49
 05/12/2018 10.30,,,102.85,102.85
 05/12/2018 10.45,,,94.9,94.9
 05/12/2018 11.00,,,94.75,94.75
 05/12/2018 11.15,,,92.33,92.33
 05/12/2018 11.30,,,85.9,85.9
 05/12/2018 11.45,,,84.91,84.91
 05/12/2018 12.00,,,86.35,86.35
 05/12/2018 12.15,,,80.62,80.62
 05/12/2018 12.30,,,80.87,80.87
 05/12/2018 12.45,,,77.45,77.45
 05/12/2018 13.00,,,83.88,83.88
 05/12/2018 13.15,,,82.03,82.03
 05/12/2018 13.30,,,88.77,88.77
 05/12/2018 13.45,,,84.88,84.88
 05/12/2018 14.00,,,78.59,78.59
 05/12/2018 14.15,,,82.58,82.58
 05/12/2018 14.30,,,90.04,90.04
 05/12/2018 14.45,,,84.74,84.74
 05/12/2018 15.00,,,86.72,86.72
 05/12/2018 15.15,,,79.2,79.2
 05/12/2018 15.30,,,79.8,79.8
 05/12/2018 15.45,,,60.83,60.83
 05/12/2018 16.00,,,56.45,56.45
 05/12/2018 16.15,,,55.21,55.21
 05/12/2018 16.30,,,57.96,57.96
 05/12/2018 16.45,,,57.93,57.93
 05/12/2018 17.00,,,56.34,56.34
 05/12/2018 17.15,,,57.77,57.77
 05/12/2018 17.30,,,58.43,58.43
 05/12/2018 17.45,,,59.64,59.64
 05/12/2018 18.00,,,61.72,61.72
 05/12/2018 18.15,,,64.4,64.4
 05/12/2018 18.30,,,64.06,64.06
 05/12/2018 18.45,,,65.67,65.67
 05/12/2018 19.00,,,89.93,89.93
 05/12/2018 19.15,,,87.25,87.25
 05/12/2018 19.30,,,88.62,88.62
 05/12/2018 19.45,,,90.46,90.46
 05/12/2018 20.00,,,90.85,90.85
 05/12/2018 20.15,,,88.62,88.62
 05/12/2018 20.30,,,93.33,93.33
 05/12/2018 20.45,,,105.7,105.7
 05/12/2018 21.00,,,106.48,106.48
 05/12/2018 21.15,,,117.8,117.8
 05/12/2018 21.30,,,127.64,127.64
 05/12/2018 21.45,,,130.73,130.73
 05/12/2018 22.00,,,136.43,136.43
 05/12/2018 22.15,,,141.68,141.68
 05/12/2018 22.30,,,135.39,135.39
 05/12/2018 22.45,,,140.96,140.96
 05/12/2018 23.00,,,147.86,147.86
 05/12/2018 23.15,,,145.28,145.28
 05/12/2018 23.30,,,153.07,153.07
 05/12/2018 23.45,,,153.47,153.47
 05/12/2018 24.00,,,157.41,157.41
 06/12/2018 00.15,,169.44,,169.44
 06/12/2018 00.30,,170.73,,170.73
 06/12/2018 00.45,,168.55,,168.55
 06/12/2018 01.00,,172.63,,172.63
 06/12/2018 01.15,,168.81,,168.81
 06/12/2018 01.30,,171.25,,171.25
 06/12/2018 01.45,,169.84,,169.84
 06/12/2018 02.00,,170.13,,170.13
 06/12/2018 02.15,,171.73,,171.73
 06/12/2018 02.30,,174.3,,174.3
 06/12/2018 02.45,,170.05,,170.05
 06/12/2018 03.00,,168.39,,168.39
 06/12/2018 03.15,,162.84,,162.84
 06/12/2018 03.30,,161.47,,161.47
 06/12/2018 03.45,,159.47,,159.47
 06/12/2018 04.00,,156.04,,156.04
 06/12/2018 04.15,,153.76,,153.76
 06/12/2018 04.30,,150.01,,150.01
 06/12/2018 04.45,,148.85,,148.85
 06/12/2018 05.00,,145.59,,145.59
 06/12/2018 05.15,,144.17,,144.17
 06/12/2018 05.30,,139.73,,139.73
 06/12/2018 05.45,,144.47,,144.47
 06/12/2018 06.00,,139.88,,139.88
 06/12/2018 06.15,,138.56,,138.56
 06/12/2018 06.30,,135.54,,135.54
 06/12/2018 06.45,,130.09,,130.09
 06/12/2018 07.00,,128.98,,128.98
 06/12/2018 07.15,,128.06,,128.06
 06/12/2018 07.30,,129.43,,129.43
 06/12/2018 07.45,,131.72,,131.72
 06/12/2018 08.00,,134.94,,134.94
 06/12/2018 08.15,,133.23,,133.23
 06/12/2018 08.30,,131.81,,131.81
 06/12/2018 08.45,,116.99,,116.99
 06/12/2018 09.00,,107.15,,107.15
 06/12/2018 09.15,101.22,,,101.22
 06/12/2018 09.30,98.98,,,98.98
 06/12/2018 09.45,96.12,,,96.12
 06/12/2018 10.00,93.46,,,93.46
 06/12/2018 10.15,96.4,,,96.4
 06/12/2018 10.30,89.88,,,89.88
 06/12/2018 10.45,89.72,,,89.72
 06/12/2018 11.00,94.85,,,94.85
 06/12/2018 11.15,92.61,,,92.61
 06/12/2018 11.30,87.53,,,87.53
 06/12/2018 11.45,85.43,,,85.43
 06/12/2018 12.00,77.59,,,77.59
 06/12/2018 12.15,81.19,,,81.19
 06/12/2018 12.30,86.32,,,86.32
 06/12/2018 12.45,81.37,,,81.37
 06/12/2018 13.00,83.24,,,83.24
 06/12/2018 13.15,83.46,,,83.46
 06/12/2018 13.30,81.62,,,81.62
 06/12/2018 13.45,84.17,,,84.17
 06/12/2018 14.00,85.17,,,85.17
 06/12/2018 14.15,90.75,,,90.75
 06/12/2018 14.30,99.53,,,99.53
 06/12/2018 14.45,103.53,,,103.53
 06/12/2018 15.00,104.65,,,104.65
 06/12/2018 15.15,104.8,,,104.8
 06/12/2018 15.30,103.32,,,103.32
 06/12/2018 15.45,95.35,,,95.35
 06/12/2018 16.00,93.09,,,93.09
 06/12/2018 16.15,88.83,,,88.83
 06/12/2018 16.30,89.41,,,89.41
 06/12/2018 16.45,93.48,,,93.48
 06/12/2018 17.00,95.75,,,95.75
 06/12/2018 17.15,90.57,,,90.57
 06/12/2018 17.30,91.17,,,91.17
 06/12/2018 17.45,91.56,,,91.56
 06/12/2018 18.00,93.03,,,93.03
 06/12/2018 18.15,95.9,,,95.9
 06/12/2018 18.30,101.88,,,101.88
 06/12/2018 18.45,103.57,,,103.57
 06/12/2018 19.00,106.91,,,106.91
 06/12/2018 19.15,106.01,,,106.01
 06/12/2018 19.30,107.91,,,107.91
 06/12/2018 19.45,109.64,,,109.64
 06/12/2018 20.00,115.25,,,115.25
 06/12/2018 20.15,117.33,,,117.33
 06/12/2018 20.30,119.7,,,119.7
 06/12/2018 20.45,117.67,,,117.67
 06/12/2018 21.00,117.59,,,117.59
 06/12/2018 21.15,123.93,,,123.93
 06/12/2018 21.30,128.78,,,128.78
 06/12/2018 21.45,134.17,,,134.17
 06/12/2018 22.00,140.06,,,140.06
 06/12/2018 22.15,,145.85,,145.85
 06/12/2018 22.30,,147.47,,147.47
 06/12/2018 22.45,,150.97,,150.97
 06/12/2018 23.00,,156.18,,156.18
 06/12/2018 23.15,,161.76,,161.76
 06/12/2018 23.30,,171.47,,171.47
 06/12/2018 23.45,,177.15,,177.15
 06/12/2018 24.00,,183.42,,183.42
 07/12/2018 00.15,,186.57,,186.57
 07/12/2018 00.30,,187.42,,187.42
 07/12/2018 00.45,,189.05,,189.05
 07/12/2018 01.00,,186.65,,186.65
 07/12/2018 01.15,,190.62,,190.62
 07/12/2018 01.30,,188.46,,188.46
 07/12/2018 01.45,,190.26,,190.26
 07/12/2018 02.00,,187.88,,187.88
 07/12/2018 02.15,,186.23,,186.23
 07/12/2018 02.30,,184.23,,184.23
 07/12/2018 02.45,,181.76,,181.76
 07/12/2018 03.00,,177.97,,177.97
 07/12/2018 03.15,,179.46,,179.46
 07/12/2018 03.30,,177.26,,177.26
 07/12/2018 03.45,,172.81,,172.81
 07/12/2018 04.00,,169.73,,169.73
 07/12/2018 04.15,,165.84,,165.84
 07/12/2018 04.30,,162.26,,162.26
 07/12/2018 04.45,,162.94,,162.94
 07/12/2018 05.00,,162.04,,162.04
 07/12/2018 05.15,,158.44,,158.44
 07/12/2018 05.30,,157.96,,157.96
 07/12/2018 05.45,,155.93,,155.93
 07/12/2018 06.00,,153.52,,153.52
 07/12/2018 06.15,,150.1,,150.1
 07/12/2018 06.30,,148.72,,148.72
 07/12/2018 06.45,,144.02,,144.02
 07/12/2018 07.00,,144.64,,144.64
 07/12/2018 07.15,,140.68,,140.68
 07/12/2018 07.30,,140.44,,140.44
 07/12/2018 07.45,,140.52,,140.52
 07/12/2018 08.00,,141.8,,141.8
 07/12/2018 08.15,,133.07,,133.07
 07/12/2018 08.30,,127.83,,127.83
 07/12/2018 08.45,,123.23,,123.23
 07/12/2018 09.00,,119.9,,119.9
 07/12/2018 09.15,109.8,,,109.8
 07/12/2018 09.30,108.27,,,108.27
 07/12/2018 09.45,99.7,,,99.7
 07/12/2018 10.00,97.85,,,97.85
 07/12/2018 10.15,94.99,,,94.99
 07/12/2018 10.30,93.99,,,93.99
 07/12/2018 10.45,91.3,,,91.3
 07/12/2018 11.00,93.95,,,93.95
 07/12/2018 11.15,90.27,,,90.27
 07/12/2018 11.30,84.06,,,84.06
 07/12/2018 11.45,81.33,,,81.33
 07/12/2018 12.00,85.14,,,85.14
 07/12/2018 12.15,91.12,,,91.12
 07/12/2018 12.30,90.64,,,90.64
 07/12/2018 12.45,99.88,,,99.88
 07/12/2018 13.00,99.2,,,99.2
 07/12/2018 13.15,92.43,,,92.43
 07/12/2018 13.30,97.01,,,97.01
 07/12/2018 13.45,99.86,,,99.86
 07/12/2018 14.00,104.98,,,104.98
 07/12/2018 14.15,105.32,,,105.32
 07/12/2018 14.30,104.2,,,104.2
