,RATE A,RATE B,RATE C,Total
07/10/2018 21.45,,,121.51,121.51
07/10/2018 22.00,,,126.46,126.46
07/10/2018 22.15,,,132.38,132.38
07/10/2018 22.30,,,137.2,137.2
07/10/2018 22.45,,,134.81,134.81
07/10/2018 23.00,,,137.25,137.25
07/10/2018 23.15,,,141.7,141.7
07/10/2018 23.30,,,142.75,142.75
07/10/2018 23.45,,,147.75,147.75
07/10/2018 24.00,,,150.62,150.62
08/10/2018 00.15,,154.02,,154.02
08/10/2018 00.30,,154.62,,154.62
08/10/2018 00.45,,160.62,,160.62
08/10/2018 01.00,,159.36,,159.36
08/10/2018 01.15,,159.57,,159.57
08/10/2018 01.30,,155.14,,155.14
08/10/2018 01.45,,149.04,,149.04
08/10/2018 02.00,,149.93,,149.93
08/10/2018 02.15,,144.51,,144.51
08/10/2018 02.30,,141.06,,141.06
08/10/2018 02.45,,137.59,,137.59
08/10/2018 03.00,,137.7,,137.7
08/10/2018 03.15,,133.78,,133.78
08/10/2018 03.30,,133.6,,133.6
08/10/2018 03.45,,132.23,,132.23
08/10/2018 04.00,,130.07,,130.07
08/10/2018 04.15,,125.93,,125.93
08/10/2018 04.30,,126.88,,126.88
08/10/2018 04.45,,122.44,,122.44
08/10/2018 05.00,,122.35,,122.35
08/10/2018 05.15,,121.57,,121.57
08/10/2018 05.30,,121.51,,121.51
08/10/2018 05.45,,120.14,,120.14
08/10/2018 06.00,,122.43,,122.43
08/10/2018 06.15,,119.7,,119.7
08/10/2018 06.30,,117.12,,117.12
08/10/2018 06.45,,113.15,,113.15
08/10/2018 07.00,,116.28,,116.28
08/10/2018 07.15,,113.83,,113.83
08/10/2018 07.30,,114.91,,114.91
08/10/2018 07.45,,121.41,,121.41
08/10/2018 08.00,,123.41,,123.41
08/10/2018 08.15,,120.2,,120.2
08/10/2018 08.30,,118.09,,118.09
08/10/2018 08.45,,126.22,,126.22
08/10/2018 09.00,,119.04,,119.04
08/10/2018 09.15,106.53,,,106.53
08/10/2018 09.30,97.82,,,97.82
08/10/2018 09.45,91.64,,,91.64
08/10/2018 10.00,92.57,,,92.57
08/10/2018 10.15,94.4,,,94.4
08/10/2018 10.30,93.45,,,93.45
08/10/2018 10.45,85.74,,,85.74
08/10/2018 11.00,89.95,,,89.95
08/10/2018 11.15,91.48,,,91.48
08/10/2018 11.30,85.03,,,85.03
08/10/2018 11.45,88.98,,,88.98
08/10/2018 12.00,82.12,,,82.12
08/10/2018 12.15,86.53,,,86.53
08/10/2018 12.30,88.12,,,88.12
08/10/2018 12.45,85.11,,,85.11
08/10/2018 13.00,79.54,,,79.54
08/10/2018 13.15,83.06,,,83.06
08/10/2018 13.30,84.74,,,84.74
08/10/2018 13.45,82.64,,,82.64
08/10/2018 14.00,76.58,,,76.58
08/10/2018 14.15,81.22,,,81.22
08/10/2018 14.30,83.56,,,83.56
08/10/2018 14.45,91.45,,,91.45
08/10/2018 15.00,93.57,,,93.57
08/10/2018 15.15,88.48,,,88.48
08/10/2018 15.30,91.09,,,91.09
08/10/2018 15.45,90.51,,,90.51
08/10/2018 16.00,89.61,,,89.61
08/10/2018 16.15,89.41,,,89.41
08/10/2018 16.30,87.78,,,87.78
08/10/2018 16.45,91.41,,,91.41
08/10/2018 17.00,92.27,,,92.27
08/10/2018 17.15,90.3,,,90.3
08/10/2018 17.30,90.57,,,90.57
08/10/2018 17.45,88.66,,,88.66
08/10/2018 18.00,93.64,,,93.64
08/10/2018 18.15,97.57,,,97.57
08/10/2018 18.30,100.83,,,100.83
08/10/2018 18.45,109.82,,,109.82
08/10/2018 19.00,108.04,,,108.04
08/10/2018 19.15,107.54,,,107.54
08/10/2018 19.30,110.62,,,110.62
08/10/2018 19.45,112.98,,,112.98
08/10/2018 20.00,116.09,,,116.09
08/10/2018 20.15,118.27,,,118.27
08/10/2018 20.30,122.4,,,122.4
08/10/2018 20.45,122.38,,,122.38
08/10/2018 21.00,124.23,,,124.23
08/10/2018 21.15,129.22,,,129.22
08/10/2018 21.30,134.56,,,134.56
08/10/2018 21.45,142.75,,,142.75
08/10/2018 22.00,145.46,,,145.46
08/10/2018 22.15,,153.35,,153.35
08/10/2018 22.30,,159.26,,159.26
08/10/2018 22.45,,158.12,,158.12
08/10/2018 23.00,,161.62,,161.62
08/10/2018 23.15,,170.07,,170.07
08/10/2018 23.30,,171.39,,171.39
08/10/2018 23.45,,169.81,,169.81
08/10/2018 24.00,,175.83,,175.83
09/10/2018 00.15,,176.91,,176.91
09/10/2018 00.30,,177.99,,177.99
09/10/2018 00.45,,177.28,,177.28
09/10/2018 01.00,,178.13,,178.13
09/10/2018 01.15,,172.57,,172.57
09/10/2018 01.30,,170.04,,170.04
09/10/2018 01.45,,168.99,,168.99
09/10/2018 02.00,,166.67,,166.67
09/10/2018 02.15,,159.38,,159.38
09/10/2018 02.30,,157.59,,157.59
09/10/2018 02.45,,154.01,,154.01
09/10/2018 03.00,,149.43,,149.43
09/10/2018 03.15,,144.14,,144.14
09/10/2018 03.30,,143.35,,143.35
09/10/2018 03.45,,141.31,,141.31
09/10/2018 04.00,,138.57,,138.57
09/10/2018 04.15,,137.09,,137.09
09/10/2018 04.30,,132.86,,132.86
09/10/2018 04.45,,132.04,,132.04
09/10/2018 05.00,,132.7,,132.7
09/10/2018 05.15,,129.54,,129.54
09/10/2018 05.30,,127.86,,127.86
09/10/2018 05.45,,128.38,,128.38
09/10/2018 06.00,,126.17,,126.17
09/10/2018 06.15,,123.3,,123.3
09/10/2018 06.30,,121.88,,121.88
09/10/2018 06.45,,121.8,,121.8
09/10/2018 07.00,,124.14,,124.14
09/10/2018 07.15,,123.94,,123.94
09/10/2018 07.30,,126.75,,126.75
09/10/2018 07.45,,129.27,,129.27
09/10/2018 08.00,,130.46,,130.46
09/10/2018 08.15,,136.04,,136.04
09/10/2018 08.30,,126.64,,126.64
09/10/2018 08.45,,122.27,,122.27
09/10/2018 09.00,,116.32,,116.32
09/10/2018 09.15,104.65,,,104.65
09/10/2018 09.30,95.49,,,95.49
09/10/2018 09.45,87.96,,,87.96
09/10/2018 10.00,80.9,,,80.9
09/10/2018 10.15,83.72,,,83.72
09/10/2018 10.30,86.7,,,86.7
09/10/2018 10.45,88.33,,,88.33
09/10/2018 11.00,86.96,,,86.96
09/10/2018 11.15,90.17,,,90.17
09/10/2018 11.30,79.62,,,79.62
09/10/2018 11.45,77.46,,,77.46
09/10/2018 12.00,87.14,,,87.14
09/10/2018 12.15,92.2,,,92.2
09/10/2018 12.30,95.67,,,95.67
09/10/2018 12.45,86.11,,,86.11
09/10/2018 13.00,95.3,,,95.3
09/10/2018 13.15,87.09,,,87.09
09/10/2018 13.30,84.91,,,84.91
09/10/2018 13.45,93.32,,,93.32
09/10/2018 14.00,86.59,,,86.59
09/10/2018 14.15,104.36,,,104.36
09/10/2018 14.30,98.93,,,98.93
09/10/2018 14.45,96.66,,,96.66
09/10/2018 15.00,88.48,,,88.48
09/10/2018 15.15,87.74,,,87.74
09/10/2018 15.30,89.93,,,89.93
09/10/2018 15.45,89.48,,,89.48
09/10/2018 16.00,87.74,,,87.74
09/10/2018 16.15,91.56,,,91.56
09/10/2018 16.30,92.98,,,92.98
09/10/2018 16.45,93.24,,,93.24
09/10/2018 17.00,95.93,,,95.93
09/10/2018 17.15,99.07,,,99.07
09/10/2018 17.30,98.88,,,98.88
09/10/2018 17.45,96.16,,,96.16
09/10/2018 18.00,96.43,,,96.43
09/10/2018 18.15,98.67,,,98.67
09/10/2018 18.30,100.67,,,100.67
09/10/2018 18.45,105.24,,,105.24
09/10/2018 19.00,104.78,,,104.78
09/10/2018 19.15,107.19,,,107.19
09/10/2018 19.30,112.43,,,112.43
09/10/2018 19.45,114.75,,,114.75
09/10/2018 20.00,116.04,,,116.04
09/10/2018 20.15,120.12,,,120.12
09/10/2018 20.30,123.02,,,123.02
09/10/2018 20.45,125.07,,,125.07
09/10/2018 21.00,134.04,,,134.04
09/10/2018 21.15,134.18,,,134.18
09/10/2018 21.30,140.52,,,140.52
09/10/2018 21.45,145.49,,,145.49
09/10/2018 22.00,148.38,,,148.38
09/10/2018 22.15,,159.8,,159.8
09/10/2018 22.30,,164.55,,164.55
09/10/2018 22.45,,167.22,,167.22
09/10/2018 23.00,,172.39,,172.39
09/10/2018 23.15,,180.88,,180.88
09/10/2018 23.30,,185.7,,185.7
09/10/2018 23.45,,186.04,,186.04
09/10/2018 24.00,,185.31,,185.31
10/10/2018 00.15,,189.42,,189.42
10/10/2018 00.30,,189.28,,189.28
10/10/2018 00.45,,190.36,,190.36
10/10/2018 01.00,,193.97,,193.97
10/10/2018 01.15,,190.86,,190.86
10/10/2018 01.30,,185.54,,185.54
10/10/2018 01.45,,179.79,,179.79
10/10/2018 02.00,,178.83,,178.83
10/10/2018 02.15,,174.34,,174.34
10/10/2018 02.30,,171.18,,171.18
10/10/2018 02.45,,167.68,,167.68
10/10/2018 03.00,,165.99,,165.99
10/10/2018 03.15,,161.55,,161.55
10/10/2018 03.30,,157.97,,157.97
10/10/2018 03.45,,152.93,,152.93
10/10/2018 04.00,,150.88,,150.88
10/10/2018 04.15,,147.14,,147.14
10/10/2018 04.30,,145.15,,145.15
10/10/2018 04.45,,143.01,,143.01
10/10/2018 05.00,,142.23,,142.23
10/10/2018 05.15,,137.2,,137.2
10/10/2018 05.30,,137.3,,137.3
10/10/2018 05.45,,136.73,,136.73
10/10/2018 06.00,,134.44,,134.44
10/10/2018 06.15,,133.14,,133.14
10/10/2018 06.30,,132.72,,132.72
10/10/2018 06.45,,130.83,,130.83
10/10/2018 07.00,,134.1,,134.1
10/10/2018 07.15,,132.81,,132.81
10/10/2018 07.30,,132.46,,132.46
10/10/2018 07.45,,133.04,,133.04
10/10/2018 08.00,,135.89,,135.89
10/10/2018 08.15,,125.17,,125.17
10/10/2018 08.30,,125.78,,125.78
10/10/2018 08.45,,124.35,,124.35
10/10/2018 09.00,,116.22,,116.22
10/10/2018 09.15,106.38,,,106.38
10/10/2018 09.30,100.82,,,100.82
10/10/2018 09.45,93.27,,,93.27
10/10/2018 10.00,88.33,,,88.33
10/10/2018 10.15,87.82,,,87.82
10/10/2018 10.30,81.85,,,81.85
10/10/2018 10.45,89.41,,,89.41
10/10/2018 11.00,86.08,,,86.08
10/10/2018 11.15,76.64,,,76.64
10/10/2018 11.30,78.67,,,78.67
10/10/2018 11.45,80.62,,,80.62
10/10/2018 12.00,78.72,,,78.72
10/10/2018 12.15,84.77,,,84.77
10/10/2018 12.30,81.27,,,81.27
10/10/2018 12.45,80.01,,,80.01
10/10/2018 13.00,77.03,,,77.03
10/10/2018 13.15,77.62,,,77.62
10/10/2018 13.30,76.48,,,76.48
10/10/2018 13.45,73.35,,,73.35
10/10/2018 14.00,77.66,,,77.66
10/10/2018 14.15,80.33,,,80.33
10/10/2018 14.30,80.01,,,80.01
10/10/2018 14.45,74.98,,,74.98
10/10/2018 15.00,77.43,,,77.43
10/10/2018 15.15,77.22,,,77.22
10/10/2018 15.30,76.66,,,76.66
10/10/2018 15.45,78.61,,,78.61
10/10/2018 16.00,84.14,,,84.14
10/10/2018 16.15,89.43,,,89.43
10/10/2018 16.30,96.22,,,96.22
10/10/2018 16.45,96.35,,,96.35
10/10/2018 17.00,101.78,,,101.78
10/10/2018 17.15,97.35,,,97.35
10/10/2018 17.30,100.11,,,100.11
10/10/2018 17.45,101.22,,,101.22
10/10/2018 18.00,103.67,,,103.67
10/10/2018 18.15,103.22,,,103.22
10/10/2018 18.30,105.51,,,105.51
10/10/2018 18.45,102.07,,,102.07
10/10/2018 19.00,104.91,,,104.91
10/10/2018 19.15,103.19,,,103.19
10/10/2018 19.30,103.82,,,103.82
10/10/2018 19.45,108.44,,,108.44
10/10/2018 20.00,109.04,,,109.04
10/10/2018 20.15,109.04,,,109.04
10/10/2018 20.30,111.62,,,111.62
10/10/2018 20.45,117.77,,,117.77
10/10/2018 21.00,122.56,,,122.56
10/10/2018 21.15,126.8,,,126.8
10/10/2018 21.30,130.83,,,130.83
10/10/2018 21.45,135.07,,,135.07
10/10/2018 22.00,139.78,,,139.78
10/10/2018 22.15,,146.35,,146.35
10/10/2018 22.30,,151.83,,151.83
10/10/2018 22.45,,157.22,,157.22
10/10/2018 23.00,,156.64,,156.64
10/10/2018 23.15,,160.84,,160.84
10/10/2018 23.30,,170.01,,170.01
10/10/2018 23.45,,173.59,,173.59
10/10/2018 24.00,,181.59,,181.59
11/10/2018 00.15,,183.88,,183.88
11/10/2018 00.30,,181.84,,181.84
11/10/2018 00.45,,185.23,,185.23
11/10/2018 01.00,,183.7,,183.7
11/10/2018 01.15,,183.71,,183.71
11/10/2018 01.30,,177.63,,177.63
11/10/2018 01.45,,175.81,,175.81
11/10/2018 02.00,,175.05,,175.05
11/10/2018 02.15,,169.71,,169.71
11/10/2018 02.30,,167.78,,167.78
11/10/2018 02.45,,166.07,,166.07
11/10/2018 03.00,,160.59,,160.59
11/10/2018 03.15,,157.78,,157.78
11/10/2018 03.30,,152.94,,152.94
11/10/2018 03.45,,149.7,,149.7
11/10/2018 04.00,,146.8,,146.8
11/10/2018 04.15,,144.93,,144.93
11/10/2018 04.30,,145.73,,145.73
11/10/2018 04.45,,143.99,,143.99
11/10/2018 05.00,,141.75,,141.75
11/10/2018 05.15,,140.96,,140.96
11/10/2018 05.30,,141.04,,141.04
11/10/2018 05.45,,139.22,,139.22
11/10/2018 06.00,,138.56,,138.56
11/10/2018 06.15,,136.72,,136.72
11/10/2018 06.30,,134.57,,134.57
11/10/2018 06.45,,133.25,,133.25
11/10/2018 07.00,,134.07,,134.07
11/10/2018 07.15,,132.69,,132.69
11/10/2018 07.30,,137.98,,137.98
11/10/2018 07.45,,140.12,,140.12
11/10/2018 08.00,,145.56,,145.56
11/10/2018 08.15,,139.07,,139.07
11/10/2018 08.30,,136.59,,136.59
11/10/2018 08.45,,131.44,,131.44
11/10/2018 09.00,,123.28,,123.28
11/10/2018 09.15,114.54,,,114.54
11/10/2018 09.30,101.41,,,101.41
11/10/2018 09.45,95.45,,,95.45
11/10/2018 10.00,87.54,,,87.54
11/10/2018 10.15,86.32,,,86.32
11/10/2018 10.30,84.09,,,84.09
11/10/2018 10.45,78.8,,,78.8
11/10/2018 11.00,78.22,,,78.22
11/10/2018 11.15,76.93,,,76.93
11/10/2018 11.30,75.59,,,75.59
11/10/2018 11.45,75.25,,,75.25
11/10/2018 12.00,71,,,71
11/10/2018 12.15,69.43,,,69.43
11/10/2018 12.30,70.75,,,70.75
11/10/2018 12.45,77.01,,,77.01
11/10/2018 13.00,82.37,,,82.37
11/10/2018 13.15,87.16,,,87.16
11/10/2018 13.30,81.87,,,81.87
11/10/2018 13.45,74.62,,,74.62
11/10/2018 14.00,83.9,,,83.9
11/10/2018 14.15,92.37,,,92.37
11/10/2018 14.30,93.4,,,93.4
11/10/2018 14.45,90.16,,,90.16
11/10/2018 15.00,90.19,,,90.19
11/10/2018 15.15,92.87,,,92.87
11/10/2018 15.30,94.3,,,94.3
11/10/2018 15.45,85.85,,,85.85
11/10/2018 16.00,84.33,,,84.33
11/10/2018 16.15,84.74,,,84.74
11/10/2018 16.30,88.2,,,88.2
11/10/2018 16.45,90.37,,,90.37
11/10/2018 17.00,87.17,,,87.17
11/10/2018 17.15,87.12,,,87.12
11/10/2018 17.30,90.3,,,90.3
11/10/2018 17.45,92.01,,,92.01
11/10/2018 18.00,95.93,,,95.93
11/10/2018 18.15,101.38,,,101.38
11/10/2018 18.30,103.17,,,103.17
11/10/2018 18.45,105.06,,,105.06
11/10/2018 19.00,109.46,,,109.46
11/10/2018 19.15,110.07,,,110.07
11/10/2018 19.30,115.06,,,115.06
11/10/2018 19.45,117.48,,,117.48
11/10/2018 20.00,119.52,,,119.52
11/10/2018 20.15,122.33,,,122.33
11/10/2018 20.30,122.72,,,122.72
11/10/2018 20.45,127.6,,,127.6
11/10/2018 21.00,128.22,,,128.22
11/10/2018 21.15,129.15,,,129.15
11/10/2018 21.30,133.36,,,133.36
11/10/2018 21.45,141.77,,,141.77
11/10/2018 22.00,148.09,,,148.09
11/10/2018 22.15,,156.34,,156.34
11/10/2018 22.30,,159.28,,159.28
11/10/2018 22.45,,159.59,,159.59
11/10/2018 23.00,,165.25,,165.25
11/10/2018 23.15,,174.07,,174.07
11/10/2018 23.30,,177.91,,177.91
11/10/2018 23.45,,182.55,,182.55
11/10/2018 24.00,,182.49,,182.49
12/10/2018 00.15,,183.7,,183.7
12/10/2018 00.30,,189.97,,189.97
12/10/2018 00.45,,190,,190
12/10/2018 01.00,,193.26,,193.26
12/10/2018 01.15,,194.31,,194.31
12/10/2018 01.30,,190.6,,190.6
12/10/2018 01.45,,186.02,,186.02
12/10/2018 02.00,,180.76,,180.76
12/10/2018 02.15,,176.92,,176.92
12/10/2018 02.30,,173.1,,173.1
12/10/2018 02.45,,166.68,,166.68
12/10/2018 03.00,,163.65,,163.65
12/10/2018 03.15,,162.39,,162.39
12/10/2018 03.30,,159.02,,159.02
12/10/2018 03.45,,154.3,,154.3
12/10/2018 04.00,,154.05,,154.05
12/10/2018 04.15,,151.04,,151.04
12/10/2018 04.30,,149.75,,149.75
12/10/2018 04.45,,146.3,,146.3
12/10/2018 05.00,,146.22,,146.22
12/10/2018 05.15,,147.96,,147.96
12/10/2018 05.30,,146.06,,146.06
12/10/2018 05.45,,143.65,,143.65
12/10/2018 06.00,,138.2,,138.2
12/10/2018 06.15,,134.59,,134.59
12/10/2018 06.30,,130.54,,130.54
12/10/2018 06.45,,126.86,,126.86
12/10/2018 07.00,,131.48,,131.48
12/10/2018 07.15,,129.41,,129.41
12/10/2018 07.30,,129.07,,129.07
12/10/2018 07.45,,126.8,,126.8
12/10/2018 08.00,,128.83,,128.83
12/10/2018 08.15,,124.28,,124.28
12/10/2018 08.30,,121.28,,121.28
12/10/2018 08.45,,118.14,,118.14
12/10/2018 09.00,,111.59,,111.59
12/10/2018 09.15,99.86,,,99.86
12/10/2018 09.30,91.85,,,91.85
12/10/2018 09.45,87.91,,,87.91
12/10/2018 10.00,83.99,,,83.99
12/10/2018 10.15,82.24,,,82.24
12/10/2018 10.30,80.19,,,80.19
12/10/2018 10.45,78.91,,,78.91
12/10/2018 11.00,87.8,,,87.8
12/10/2018 11.15,95.06,,,95.06
12/10/2018 11.30,87.54,,,87.54
12/10/2018 11.45,80.9,,,80.9
12/10/2018 12.00,75.85,,,75.85
12/10/2018 12.15,76.17,,,76.17
12/10/2018 12.30,79.69,,,79.69
12/10/2018 12.45,88.98,,,88.98
12/10/2018 13.00,93.77,,,93.77
12/10/2018 13.15,90.2,,,90.2
12/10/2018 13.30,89.33,,,89.33
12/10/2018 13.45,90.41,,,90.41
12/10/2018 14.00,86.66,,,86.66
12/10/2018 14.15,85.51,,,85.51
12/10/2018 14.30,82.41,,,82.41
12/10/2018 14.45,83.96,,,83.96
12/10/2018 15.00,86.62,,,86.62
12/10/2018 15.15,86.9,,,86.9
12/10/2018 15.30,91.72,,,91.72
12/10/2018 15.45,80.61,,,80.61
12/10/2018 16.00,79.08,,,79.08
12/10/2018 16.15,79.67,,,79.67
12/10/2018 16.30,84.58,,,84.58
12/10/2018 16.45,88.57,,,88.57
12/10/2018 17.00,81.22,,,81.22
12/10/2018 17.15,72.14,,,72.14
12/10/2018 17.30,74.48,,,74.48
12/10/2018 17.45,77.88,,,77.88
12/10/2018 18.00,80.33,,,80.33
12/10/2018 18.15,83.96,,,83.96
12/10/2018 18.30,85.3,,,85.3
12/10/2018 18.45,87.16,,,87.16
12/10/2018 19.00,83.14,,,83.14
12/10/2018 19.15,85.46,,,85.46
12/10/2018 19.30,85.99,,,85.99
12/10/2018 19.45,81.46,,,81.46
12/10/2018 20.00,80.08,,,80.08
12/10/2018 20.15,82.53,,,82.53
12/10/2018 20.30,81.74,,,81.74
12/10/2018 20.45,84.62,,,84.62
12/10/2018 21.00,86.75,,,86.75
12/10/2018 21.15,89.61,,,89.61
12/10/2018 21.30,92.87,,,92.87
12/10/2018 21.45,96.48,,,96.48
12/10/2018 22.00,98.24,,,98.24
12/10/2018 22.15,,105.17,,105.17
12/10/2018 22.30,,105.54,,105.54
12/10/2018 22.45,,104.41,,104.41
12/10/2018 23.00,,105.3,,105.3
12/10/2018 23.15,,106.41,,106.41
12/10/2018 23.30,,111.69,,111.69
12/10/2018 23.45,,112.06,,112.06
12/10/2018 24.00,,111.62,,111.62
13/10/2018 00.15,,,117.2,117.2
13/10/2018 00.30,,,119.67,119.67
13/10/2018 00.45,,,118.73,118.73
13/10/2018 01.00,,,117.25,117.25
13/10/2018 01.15,,,115.12,115.12
13/10/2018 01.30,,,116.82,116.82
13/10/2018 01.45,,,114.56,114.56
13/10/2018 02.00,,,114.98,114.98
13/10/2018 02.15,,,113.57,113.57
13/10/2018 02.30,,,111.64,111.64
13/10/2018 02.45,,,108.17,108.17
13/10/2018 03.00,,,107.7,107.7
13/10/2018 03.15,,,103.41,103.41
13/10/2018 03.30,,,104.48,104.48
13/10/2018 03.45,,,102.95,102.95
13/10/2018 04.00,,,101.75,101.75
13/10/2018 04.15,,,99.85,99.85
13/10/2018 04.30,,,99.12,99.12
13/10/2018 04.45,,,96.27,96.27
13/10/2018 05.00,,,95.82,95.82
13/10/2018 05.15,,,98.06,98.06
13/10/2018 05.30,,,96.66,96.66
13/10/2018 05.45,,,95.25,95.25
13/10/2018 06.00,,,96.16,96.16
13/10/2018 06.15,,,92.53,92.53
13/10/2018 06.30,,,90.12,90.12
13/10/2018 06.45,,,88.17,88.17
13/10/2018 07.00,,,85.58,85.58
13/10/2018 07.15,,,82.75,82.75
13/10/2018 07.30,,,82.43,82.43
13/10/2018 07.45,,,79.48,79.48
13/10/2018 08.00,,,84.41,84.41
13/10/2018 08.15,,,77.58,77.58
13/10/2018 08.30,,,76,76
13/10/2018 08.45,,,75.25,75.25
13/10/2018 09.00,,,78.54,78.54
13/10/2018 09.15,,,74.61,74.61
13/10/2018 09.30,,,74.5,74.5
13/10/2018 09.45,,,73.03,73.03
13/10/2018 10.00,,,73.48,73.48
13/10/2018 10.15,,,71.08,71.08
13/10/2018 10.30,,,71.62,71.62
13/10/2018 10.45,,,71.88,71.88
13/10/2018 11.00,,,64.93,64.93
13/10/2018 11.15,,,68.32,68.32
13/10/2018 11.30,,,63.08,63.08
13/10/2018 11.45,,,62.79,62.79
13/10/2018 12.00,,,62.25,62.25
13/10/2018 12.15,,,61.17,61.17
13/10/2018 12.30,,,61.16,61.16
13/10/2018 12.45,,,59.06,59.06
13/10/2018 13.00,,,64.43,64.43
13/10/2018 13.15,,,56.46,56.46
13/10/2018 13.30,,,49.06,49.06
13/10/2018 13.45,,,51.22,51.22
13/10/2018 14.00,,,54.46,54.46
13/10/2018 14.15,,,52.01,52.01
13/10/2018 14.30,,,48.9,48.9
13/10/2018 14.45,,,53.29,53.29
13/10/2018 15.00,,,54.13,54.13
13/10/2018 15.15,,,43.19,43.19
13/10/2018 15.30,,,50.67,50.67
13/10/2018 15.45,,,53.64,53.64
13/10/2018 16.00,,,53.35,53.35
13/10/2018 16.15,,,55.43,55.43
13/10/2018 16.30,,,53.51,53.51
13/10/2018 16.45,,,57.03,57.03
13/10/2018 17.00,,,60.85,60.85
13/10/2018 17.15,,,58.82,58.82
13/10/2018 17.30,,,57.35,57.35
13/10/2018 17.45,,,57.75,57.75
13/10/2018 18.00,,,60.17,60.17
13/10/2018 18.15,,,61.08,61.08
13/10/2018 18.30,,,64.88,64.88
13/10/2018 18.45,,,68.33,68.33
13/10/2018 19.00,,,67.56,67.56
13/10/2018 19.15,,,66.64,66.64
13/10/2018 19.30,,,66.29,66.29
13/10/2018 19.45,,,66.87,66.87
13/10/2018 20.00,,,67.04,67.04
13/10/2018 20.15,,,66.88,66.88
13/10/2018 20.30,,,67.59,67.59
13/10/2018 20.45,,,66.87,66.87
13/10/2018 21.00,,,70.16,70.16
13/10/2018 21.15,,,71.33,71.33
13/10/2018 21.30,,,68.32,68.32
13/10/2018 21.45,,,72.54,72.54
13/10/2018 22.00,,,77.24,77.24
13/10/2018 22.15,,,82.96,82.96
13/10/2018 22.30,,,81.83,81.83
13/10/2018 22.45,,,78.38,78.38
13/10/2018 23.00,,,83.04,83.04
13/10/2018 23.15,,,84.08,84.08
13/10/2018 23.30,,,87.2,87.2
13/10/2018 23.45,,,89.19,89.19
13/10/2018 24.00,,,92.99,92.99
14/10/2018 00.15,,,94.09,94.09
14/10/2018 00.30,,,93.77,93.77
14/10/2018 00.45,,,95.11,95.11
14/10/2018 01.00,,,96.38,96.38
14/10/2018 01.15,,,97.35,97.35
14/10/2018 01.30,,,96.3,96.3
14/10/2018 01.45,,,94.99,94.99
14/10/2018 02.00,,,96.98,96.98
14/10/2018 02.15,,,97.45,97.45
14/10/2018 02.30,,,94.74,94.74
14/10/2018 02.45,,,90.87,90.87
14/10/2018 03.00,,,91.19,91.19
14/10/2018 03.15,,,91.69,91.69
14/10/2018 03.30,,,90.83,90.83
14/10/2018 03.45,,,90.88,90.88
14/10/2018 04.00,,,85.12,85.12
14/10/2018 04.15,,,83.66,83.66
14/10/2018 04.30,,,82.83,82.83
14/10/2018 04.45,,,81.59,81.59
14/10/2018 05.00,,,83.99,83.99
14/10/2018 05.15,,,86.14,86.14
14/10/2018 05.30,,,85.78,85.78
14/10/2018 05.45,,,86.62,86.62
14/10/2018 06.00,,,79.85,79.85
14/10/2018 06.15,,,79.41,79.41
14/10/2018 06.30,,,77.16,77.16
14/10/2018 06.45,,,75.3,75.3
14/10/2018 07.00,,,71.09,71.09
14/10/2018 07.15,,,71.62,71.62
14/10/2018 07.30,,,71.54,71.54
14/10/2018 07.45,,,70.29,70.29
14/10/2018 08.00,,,71.77,71.77
14/10/2018 08.15,,,67.04,67.04
14/10/2018 08.30,,,67.27,67.27
14/10/2018 08.45,,,49.3,49.3
14/10/2018 09.00,,,48.46,48.46
14/10/2018 09.15,,,46.79,46.79
14/10/2018 09.30,,,44.59,44.59
14/10/2018 09.45,,,41.61,41.61
14/10/2018 10.00,,,41.16,41.16
14/10/2018 10.15,,,42.37,42.37
14/10/2018 10.30,,,40.21,40.21
14/10/2018 10.45,,,41.22,41.22
14/10/2018 11.00,,,36.24,36.24
14/10/2018 11.15,,,36.37,36.37
14/10/2018 11.30,,,41.63,41.63
14/10/2018 11.45,,,44.59,44.59
14/10/2018 12.00,,,43.13,43.13
14/10/2018 12.15,,,41.34,41.34
14/10/2018 12.30,,,39.59,39.59
14/10/2018 12.45,,,42.24,42.24
14/10/2018 13.00,,,38.67,38.67
14/10/2018 13.15,,,37.27,37.27
14/10/2018 13.30,,,40.77,40.77
14/10/2018 13.45,,,34.72,34.72
14/10/2018 14.00,,,34.55,34.55
14/10/2018 14.15,,,36.8,36.8
14/10/2018 14.30,,,33.35,33.35
14/10/2018 14.45,,,35.24,35.24
14/10/2018 15.00,,,39.32,39.32
14/10/2018 15.15,,,39.85,39.85
14/10/2018 15.30,,,42.06,42.06
14/10/2018 15.45,,,42.48,42.48
14/10/2018 16.00,,,43.8,43.8
14/10/2018 16.15,,,41.64,41.64
14/10/2018 16.30,,,38.8,38.8
14/10/2018 16.45,,,40.19,40.19
14/10/2018 17.00,,,40.45,40.45
14/10/2018 17.15,,,41.76,41.76
14/10/2018 17.30,,,42.9,42.9
14/10/2018 17.45,,,43.82,43.82
14/10/2018 18.00,,,47.92,47.92
14/10/2018 18.15,,,49.87,49.87
14/10/2018 18.30,,,50.27,50.27
14/10/2018 18.45,,,49.25,49.25
14/10/2018 19.00,,,49.37,49.37
14/10/2018 19.15,,,48.95,48.95
14/10/2018 19.30,,,48.71,48.71
14/10/2018 19.45,,,50.03,50.03
14/10/2018 20.00,,,49.92,49.92
