,RATE A,RATE B,RATE C,Total
01/01/2018 16.45,,,27.1,27.1
01/01/2018 17.00,,,27.61,27.61
01/01/2018 17.15,,,30.3,30.3
01/01/2018 17.30,,,30.26,30.26
01/01/2018 17.45,,,30.42,30.42
01/01/2018 18.00,,,31.9,31.9
01/01/2018 18.15,,,33.97,33.97
01/01/2018 18.30,,,35.11,35.11
01/01/2018 18.45,,,37.03,37.03
01/01/2018 19.00,,,35.53,35.53
01/01/2018 19.15,,,33.72,33.72
01/01/2018 19.30,,,34.01,34.01
01/01/2018 19.45,,,34.01,34.01
01/01/2018 20.00,,,35.32,35.32
01/01/2018 20.15,,,33.38,33.38
01/01/2018 20.30,,,33.87,33.87
01/01/2018 20.45,,,34.22,34.22
01/01/2018 21.00,,,34.61,34.61
01/01/2018 21.15,,,34.59,34.59
01/01/2018 21.30,,,35.13,35.13
01/01/2018 21.45,,,34.29,34.29
01/01/2018 22.00,,,34.42,34.42
01/01/2018 22.15,,,38.34,38.34
01/01/2018 22.30,,,37.06,37.06
01/01/2018 22.45,,,35.29,35.29
01/01/2018 23.00,,,35.51,35.51
01/01/2018 23.15,,,35.22,35.22
01/01/2018 23.30,,,35.38,35.38
01/01/2018 23.45,,,34.51,34.51
01/01/2018 24.00,,,34.51,34.51
02/01/2018 00.15,,35.21,,35.21
02/01/2018 00.30,,35.21,,35.21
02/01/2018 00.45,,32.87,,32.87
02/01/2018 01.00,,33.61,,33.61
02/01/2018 01.15,,33.97,,33.97
02/01/2018 01.30,,32.76,,32.76
02/01/2018 01.45,,33.84,,33.84
02/01/2018 02.00,,32.22,,32.22
02/01/2018 02.15,,32.68,,32.68
02/01/2018 02.30,,31.03,,31.03
02/01/2018 02.45,,31.63,,31.63
02/01/2018 03.00,,32.03,,32.03
02/01/2018 03.15,,31.01,,31.01
02/01/2018 03.30,,30.97,,30.97
02/01/2018 03.45,,31.72,,31.72
02/01/2018 04.00,,31.79,,31.79
02/01/2018 04.15,,31.92,,31.92
02/01/2018 04.30,,30.42,,30.42
02/01/2018 04.45,,30.51,,30.51
02/01/2018 05.00,,30.59,,30.59
02/01/2018 05.15,,33.79,,33.79
02/01/2018 05.30,,31.55,,31.55
02/01/2018 05.45,,31.24,,31.24
02/01/2018 06.00,,31.42,,31.42
02/01/2018 06.15,,31.93,,31.93
02/01/2018 06.30,,30.98,,30.98
02/01/2018 06.45,,31.03,,31.03
02/01/2018 07.00,,30.18,,30.18
02/01/2018 07.15,,30.29,,30.29
02/01/2018 07.30,,28.37,,28.37
02/01/2018 07.45,,25.8,,25.8
02/01/2018 08.00,,25.82,,25.82
02/01/2018 08.15,,24.55,,24.55
02/01/2018 08.30,,24.69,,24.69
02/01/2018 08.45,,23.18,,23.18
02/01/2018 09.00,,23.05,,23.05
02/01/2018 09.15,23,,,23
02/01/2018 09.30,23.18,,,23.18
02/01/2018 09.45,23.11,,,23.11
02/01/2018 10.00,20.42,,,20.42
02/01/2018 10.15,22.06,,,22.06
02/01/2018 10.30,22.06,,,22.06
02/01/2018 10.45,21.24,,,21.24
02/01/2018 11.00,20.48,,,20.48
02/01/2018 11.15,21.79,,,21.79
02/01/2018 11.30,20.21,,,20.21
02/01/2018 11.45,20.1,,,20.1
02/01/2018 12.00,21.26,,,21.26
02/01/2018 12.15,21.6,,,21.6
02/01/2018 12.30,20.22,,,20.22
02/01/2018 12.45,19.76,,,19.76
02/01/2018 13.00,25.11,,,25.11
02/01/2018 13.15,21.32,,,21.32
02/01/2018 13.30,23.11,,,23.11
02/01/2018 13.45,23.9,,,23.9
02/01/2018 14.00,22.8,,,22.8
02/01/2018 14.15,24.89,,,24.89
02/01/2018 14.30,26.53,,,26.53
02/01/2018 14.45,28.32,,,28.32
02/01/2018 15.00,27.84,,,27.84
02/01/2018 15.15,27.42,,,27.42
02/01/2018 15.30,29.85,,,29.85
02/01/2018 15.45,32.26,,,32.26
02/01/2018 16.00,30,,,30
02/01/2018 16.15,29.51,,,29.51
02/01/2018 16.30,29.59,,,29.59
02/01/2018 16.45,31.58,,,31.58
02/01/2018 17.00,32.11,,,32.11
02/01/2018 17.15,34.03,,,34.03
02/01/2018 17.30,33.97,,,33.97
02/01/2018 17.45,36.56,,,36.56
02/01/2018 18.00,39.01,,,39.01
02/01/2018 18.15,40.88,,,40.88
02/01/2018 18.30,39.24,,,39.24
02/01/2018 18.45,40.61,,,40.61
02/01/2018 19.00,39.16,,,39.16
02/01/2018 19.15,38.06,,,38.06
02/01/2018 19.30,39.87,,,39.87
02/01/2018 19.45,40.9,,,40.9
02/01/2018 20.00,43.51,,,43.51
02/01/2018 20.15,43.72,,,43.72
02/01/2018 20.30,46.08,,,46.08
02/01/2018 20.45,43.56,,,43.56
02/01/2018 21.00,41.66,,,41.66
02/01/2018 21.15,44.03,,,44.03
02/01/2018 21.30,44.22,,,44.22
02/01/2018 21.45,43.59,,,43.59
02/01/2018 22.00,44.24,,,44.24
02/01/2018 22.15,,43.48,,43.48
02/01/2018 22.30,,45.38,,45.38
02/01/2018 22.45,,43.67,,43.67
02/01/2018 23.00,,42.03,,42.03
02/01/2018 23.15,,41.48,,41.48
02/01/2018 23.30,,41.45,,41.45
02/01/2018 23.45,,42.53,,42.53
02/01/2018 24.00,,43.34,,43.34
03/01/2018 00.15,,42.63,,42.63
03/01/2018 00.30,,43.58,,43.58
03/01/2018 00.45,,43.58,,43.58
03/01/2018 01.00,,40.98,,40.98
03/01/2018 01.15,,41.21,,41.21
03/01/2018 01.30,,40.98,,40.98
03/01/2018 01.45,,38.82,,38.82
03/01/2018 02.00,,39.61,,39.61
03/01/2018 02.15,,39.58,,39.58
03/01/2018 02.30,,40.56,,40.56
03/01/2018 02.45,,39.88,,39.88
03/01/2018 03.00,,39.93,,39.93
03/01/2018 03.15,,38.76,,38.76
03/01/2018 03.30,,40.48,,40.48
03/01/2018 03.45,,39.05,,39.05
03/01/2018 04.00,,37.71,,37.71
03/01/2018 04.15,,37.87,,37.87
03/01/2018 04.30,,38.01,,38.01
03/01/2018 04.45,,36.53,,36.53
03/01/2018 05.00,,37.77,,37.77
03/01/2018 05.15,,40.32,,40.32
03/01/2018 05.30,,41.03,,41.03
03/01/2018 05.45,,39.29,,39.29
03/01/2018 06.00,,39.14,,39.14
03/01/2018 06.15,,40.3,,40.3
03/01/2018 06.30,,39.32,,39.32
03/01/2018 06.45,,40.56,,40.56
03/01/2018 07.00,,41.3,,41.3
03/01/2018 07.15,,39.05,,39.05
03/01/2018 07.30,,38.26,,38.26
03/01/2018 07.45,,38.56,,38.56
03/01/2018 08.00,,37.51,,37.51
03/01/2018 08.15,,35.38,,35.38
03/01/2018 08.30,,33.32,,33.32
03/01/2018 08.45,,32.58,,32.58
03/01/2018 09.00,,32.01,,32.01
03/01/2018 09.15,31.84,,,31.84
03/01/2018 09.30,29.85,,,29.85
03/01/2018 09.45,31.95,,,31.95
03/01/2018 10.00,31.3,,,31.3
03/01/2018 10.15,27.82,,,27.82
03/01/2018 10.30,27.06,,,27.06
03/01/2018 10.45,26.8,,,26.8
03/01/2018 11.00,25.9,,,25.9
03/01/2018 11.15,25.43,,,25.43
03/01/2018 11.30,25.24,,,25.24
03/01/2018 11.45,23.92,,,23.92
03/01/2018 12.00,22.66,,,22.66
03/01/2018 12.15,24.47,,,24.47
03/01/2018 12.30,25.64,,,25.64
03/01/2018 12.45,26.29,,,26.29
03/01/2018 13.00,26.69,,,26.69
03/01/2018 13.15,27.26,,,27.26
03/01/2018 13.30,28.8,,,28.8
03/01/2018 13.45,26.5,,,26.5
03/01/2018 14.00,29.61,,,29.61
03/01/2018 14.15,32.08,,,32.08
03/01/2018 14.30,33.87,,,33.87
03/01/2018 14.45,37.38,,,37.38
03/01/2018 15.00,37.79,,,37.79
03/01/2018 15.15,36.05,,,36.05
03/01/2018 15.30,34.69,,,34.69
03/01/2018 15.45,36.55,,,36.55
03/01/2018 16.00,37.9,,,37.9
03/01/2018 16.15,39.26,,,39.26
03/01/2018 16.30,40.16,,,40.16
03/01/2018 16.45,38.47,,,38.47
03/01/2018 17.00,38.24,,,38.24
03/01/2018 17.15,41.37,,,41.37
03/01/2018 17.30,41.9,,,41.9
03/01/2018 17.45,40.64,,,40.64
03/01/2018 18.00,44.84,,,44.84
03/01/2018 18.15,45.06,,,45.06
03/01/2018 18.30,53.9,,,53.9
03/01/2018 18.45,62.98,,,62.98
03/01/2018 19.00,51.92,,,51.92
03/01/2018 19.15,45.19,,,45.19
03/01/2018 19.30,44.98,,,44.98
03/01/2018 19.45,47.55,,,47.55
03/01/2018 20.00,45.66,,,45.66
03/01/2018 20.15,44.61,,,44.61
03/01/2018 20.30,47,,,47
03/01/2018 20.45,47.96,,,47.96
03/01/2018 21.00,55.48,,,55.48
03/01/2018 21.15,65.37,,,65.37
03/01/2018 21.30,64.93,,,64.93
03/01/2018 21.45,63.06,,,63.06
03/01/2018 22.00,52.05,,,52.05
03/01/2018 22.15,,52.95,,52.95
03/01/2018 22.30,,53.13,,53.13
03/01/2018 22.45,,56.21,,56.21
03/01/2018 23.00,,52.69,,52.69
03/01/2018 23.15,,51.03,,51.03
03/01/2018 23.30,,52.8,,52.8
03/01/2018 23.45,,53.72,,53.72
03/01/2018 24.00,,53.32,,53.32
04/01/2018 00.15,,52.48,,52.48
04/01/2018 00.30,,52.03,,52.03
04/01/2018 00.45,,52.27,,52.27
04/01/2018 01.00,,50.59,,50.59
04/01/2018 01.15,,51.35,,51.35
04/01/2018 01.30,,50.95,,50.95
04/01/2018 01.45,,47.92,,47.92
04/01/2018 02.00,,47.82,,47.82
04/01/2018 02.15,,47.38,,47.38
04/01/2018 02.30,,47.8,,47.8
04/01/2018 02.45,,49.17,,49.17
04/01/2018 03.00,,46.88,,46.88
04/01/2018 03.15,,47.63,,47.63
04/01/2018 03.30,,45.67,,45.67
04/01/2018 03.45,,45.77,,45.77
04/01/2018 04.00,,44.93,,44.93
04/01/2018 04.15,,44.11,,44.11
04/01/2018 04.30,,42.9,,42.9
04/01/2018 04.45,,42.85,,42.85
04/01/2018 05.00,,43.37,,43.37
04/01/2018 05.15,,45.64,,45.64
04/01/2018 05.30,,45.61,,45.61
04/01/2018 05.45,,44.87,,44.87
04/01/2018 06.00,,46.06,,46.06
04/01/2018 06.15,,48.85,,48.85
04/01/2018 06.30,,46.46,,46.46
04/01/2018 06.45,,48,,48
04/01/2018 07.00,,47.63,,47.63
04/01/2018 07.15,,47.67,,47.67
04/01/2018 07.30,,47.92,,47.92
04/01/2018 07.45,,42.56,,42.56
04/01/2018 08.00,,40.95,,40.95
04/01/2018 08.15,,38.27,,38.27
04/01/2018 08.30,,37.68,,37.68
04/01/2018 08.45,,36.32,,36.32
04/01/2018 09.00,,32.97,,32.97
04/01/2018 09.15,32.27,,,32.27
04/01/2018 09.30,34.32,,,34.32
04/01/2018 09.45,33.08,,,33.08
04/01/2018 10.00,31.27,,,31.27
04/01/2018 10.15,29.8,,,29.8
04/01/2018 10.30,27.95,,,27.95
04/01/2018 10.45,30.4,,,30.4
04/01/2018 11.00,30.68,,,30.68
04/01/2018 11.15,28.29,,,28.29
04/01/2018 11.30,28.48,,,28.48
04/01/2018 11.45,27.26,,,27.26
04/01/2018 12.00,26.93,,,26.93
04/01/2018 12.15,27.16,,,27.16
04/01/2018 12.30,28.82,,,28.82
04/01/2018 12.45,27.74,,,27.74
04/01/2018 13.00,28.42,,,28.42
04/01/2018 13.15,35.68,,,35.68
04/01/2018 13.30,29.27,,,29.27
04/01/2018 13.45,28.84,,,28.84
04/01/2018 14.00,31.79,,,31.79
04/01/2018 14.15,32.29,,,32.29
04/01/2018 14.30,31.09,,,31.09
04/01/2018 14.45,34.19,,,34.19
04/01/2018 15.00,36.11,,,36.11
04/01/2018 15.15,37.09,,,37.09
04/01/2018 15.30,37.85,,,37.85
04/01/2018 15.45,38.4,,,38.4
04/01/2018 16.00,38.42,,,38.42
04/01/2018 16.15,40.69,,,40.69
04/01/2018 16.30,39.97,,,39.97
04/01/2018 16.45,42.61,,,42.61
04/01/2018 17.00,42.51,,,42.51
04/01/2018 17.15,44.8,,,44.8
04/01/2018 17.30,43.92,,,43.92
04/01/2018 17.45,45.59,,,45.59
04/01/2018 18.00,44.17,,,44.17
04/01/2018 18.15,46.88,,,46.88
04/01/2018 18.30,48.8,,,48.8
04/01/2018 18.45,52.06,,,52.06
04/01/2018 19.00,50.69,,,50.69
04/01/2018 19.15,50.13,,,50.13
04/01/2018 19.30,50.46,,,50.46
04/01/2018 19.45,51.92,,,51.92
04/01/2018 20.00,50.95,,,50.95
04/01/2018 20.15,50.53,,,50.53
04/01/2018 20.30,49.77,,,49.77
04/01/2018 20.45,52.9,,,52.9
04/01/2018 21.00,53.67,,,53.67
04/01/2018 21.15,51.59,,,51.59
04/01/2018 21.30,53.84,,,53.84
04/01/2018 21.45,53.5,,,53.5
04/01/2018 22.00,56.38,,,56.38
04/01/2018 22.15,,74.53,,74.53
04/01/2018 22.30,,60.5,,60.5
04/01/2018 22.45,,60.14,,60.14
04/01/2018 23.00,,58.01,,58.01
04/01/2018 23.15,,57.25,,57.25
04/01/2018 23.30,,59.5,,59.5
04/01/2018 23.45,,57.69,,57.69
04/01/2018 24.00,,57.54,,57.54
05/01/2018 00.15,,56.88,,56.88
05/01/2018 00.30,,56.14,,56.14
05/01/2018 00.45,,57.09,,57.09
05/01/2018 01.00,,56.14,,56.14
05/01/2018 01.15,,54.82,,54.82
05/01/2018 01.30,,54.66,,54.66
05/01/2018 01.45,,54,,54
05/01/2018 02.00,,54.93,,54.93
05/01/2018 02.15,,55.38,,55.38
05/01/2018 02.30,,54.35,,54.35
05/01/2018 02.45,,51.9,,51.9
05/01/2018 03.00,,51.58,,51.58
05/01/2018 03.15,,51.25,,51.25
05/01/2018 03.30,,51.01,,51.01
05/01/2018 03.45,,56.34,,56.34
05/01/2018 04.00,,50.13,,50.13
05/01/2018 04.15,,49.25,,49.25
05/01/2018 04.30,,48.93,,48.93
05/01/2018 04.45,,47.87,,47.87
05/01/2018 05.00,,48.59,,48.59
05/01/2018 05.15,,49.43,,49.43
05/01/2018 05.30,,49.48,,49.48
05/01/2018 05.45,,49.08,,49.08
05/01/2018 06.00,,50.48,,50.48
05/01/2018 06.15,,50.03,,50.03
05/01/2018 06.30,,49.56,,49.56
05/01/2018 06.45,,47.87,,47.87
05/01/2018 07.00,,46.34,,46.34
05/01/2018 07.15,,44.98,,44.98
05/01/2018 07.30,,46.03,,46.03
05/01/2018 07.45,,44.19,,44.19
05/01/2018 08.00,,41.16,,41.16
05/01/2018 08.15,,37.43,,37.43
05/01/2018 08.30,,38.05,,38.05
05/01/2018 08.45,,38.84,,38.84
05/01/2018 09.00,,36.82,,36.82
05/01/2018 09.15,35.66,,,35.66
05/01/2018 09.30,33.97,,,33.97
05/01/2018 09.45,32.64,,,32.64
05/01/2018 10.00,31.85,,,31.85
05/01/2018 10.15,32.76,,,32.76
05/01/2018 10.30,33.35,,,33.35
05/01/2018 10.45,32.74,,,32.74
05/01/2018 11.00,32.16,,,32.16
05/01/2018 11.15,31.34,,,31.34
05/01/2018 11.30,31.34,,,31.34
05/01/2018 11.45,33.76,,,33.76
05/01/2018 12.00,33.56,,,33.56
05/01/2018 12.15,31.93,,,31.93
05/01/2018 12.30,32.06,,,32.06
05/01/2018 12.45,31.56,,,31.56
05/01/2018 13.00,33.06,,,33.06
05/01/2018 13.15,33.74,,,33.74
05/01/2018 13.30,36.53,,,36.53
05/01/2018 13.45,36.98,,,36.98
05/01/2018 14.00,37.64,,,37.64
05/01/2018 14.15,37.76,,,37.76
05/01/2018 14.30,36.84,,,36.84
05/01/2018 14.45,37.35,,,37.35
05/01/2018 15.00,38.21,,,38.21
05/01/2018 15.15,38.47,,,38.47
05/01/2018 15.30,43.26,,,43.26
05/01/2018 15.45,45.37,,,45.37
05/01/2018 16.00,42.85,,,42.85
05/01/2018 16.15,41.16,,,41.16
05/01/2018 16.30,42.61,,,42.61
05/01/2018 16.45,47.19,,,47.19
05/01/2018 17.00,48.96,,,48.96
05/01/2018 17.15,48.71,,,48.71
05/01/2018 17.30,49.08,,,49.08
05/01/2018 17.45,56.03,,,56.03
05/01/2018 18.00,64.21,,,64.21
05/01/2018 18.15,62.98,,,62.98
05/01/2018 18.30,56.79,,,56.79
05/01/2018 18.45,53.56,,,53.56
05/01/2018 19.00,53.96,,,53.96
05/01/2018 19.15,51.82,,,51.82
05/01/2018 19.30,52.51,,,52.51
05/01/2018 19.45,52.64,,,52.64
05/01/2018 20.00,52.74,,,52.74
05/01/2018 20.15,53.4,,,53.4
05/01/2018 20.30,54.72,,,54.72
05/01/2018 20.45,57.53,,,57.53
05/01/2018 21.00,58.38,,,58.38
05/01/2018 21.15,56.75,,,56.75
05/01/2018 21.30,59.85,,,59.85
05/01/2018 21.45,62.38,,,62.38
05/01/2018 22.00,58.9,,,58.9
05/01/2018 22.15,,59.17,,59.17
05/01/2018 22.30,,58.63,,58.63
05/01/2018 22.45,,60.35,,60.35
05/01/2018 23.00,,58.9,,58.9
05/01/2018 23.15,,59.93,,59.93
05/01/2018 23.30,,59.87,,59.87
05/01/2018 23.45,,60.17,,60.17
05/01/2018 24.00,,61.24,,61.24
06/01/2018 00.15,,,61.8,61.8
06/01/2018 00.30,,,62.14,62.14
06/01/2018 00.45,,,62.38,62.38
06/01/2018 01.00,,,63.03,63.03
06/01/2018 01.15,,,63.29,63.29
06/01/2018 01.30,,,61.08,61.08
06/01/2018 01.45,,,59.77,59.77
06/01/2018 02.00,,,60.13,60.13
06/01/2018 02.15,,,60.43,60.43
06/01/2018 02.30,,,60.71,60.71
06/01/2018 02.45,,,57.21,57.21
06/01/2018 03.00,,,56.84,56.84
06/01/2018 03.15,,,56.35,56.35
06/01/2018 03.30,,,56.37,56.37
06/01/2018 03.45,,,55.82,55.82
06/01/2018 04.00,,,55.25,55.25
06/01/2018 04.15,,,54.5,54.5
06/01/2018 04.30,,,54.48,54.48
06/01/2018 04.45,,,53.35,53.35
06/01/2018 05.00,,,53.84,53.84
06/01/2018 05.15,,,55.45,55.45
06/01/2018 05.30,,,56.46,56.46
06/01/2018 05.45,,,55.64,55.64
06/01/2018 06.00,,,53.87,53.87
06/01/2018 06.15,,,53.92,53.92
06/01/2018 06.30,,,52.63,52.63
06/01/2018 06.45,,,51.53,51.53
06/01/2018 07.00,,,51.25,51.25
06/01/2018 07.15,,,50.71,50.71
06/01/2018 07.30,,,50.29,50.29
06/01/2018 07.45,,,50.16,50.16
06/01/2018 08.00,,,53.38,53.38
06/01/2018 08.15,,,49.3,49.3
06/01/2018 08.30,,,48.75,48.75
06/01/2018 08.45,,,47.45,47.45
06/01/2018 09.00,,,46.24,46.24
06/01/2018 09.15,,,44.45,44.45
06/01/2018 09.30,,,45.29,45.29
06/01/2018 09.45,,,39.03,39.03
06/01/2018 10.00,,,41,41
06/01/2018 10.15,,,38.47,38.47
06/01/2018 10.30,,,35.22,35.22
06/01/2018 10.45,,,36.72,36.72
06/01/2018 11.00,,,35.77,35.77
06/01/2018 11.15,,,38.72,38.72
06/01/2018 11.30,,,40.37,40.37
06/01/2018 11.45,,,37.14,37.14
06/01/2018 12.00,,,36.87,36.87
06/01/2018 12.15,,,34.19,34.19
06/01/2018 12.30,,,33.35,33.35
06/01/2018 12.45,,,33.63,33.63
06/01/2018 13.00,,,33.61,33.61
06/01/2018 13.15,,,35.01,35.01
06/01/2018 13.30,,,37.05,37.05
06/01/2018 13.45,,,39.05,39.05
06/01/2018 14.00,,,40.55,40.55
06/01/2018 14.15,,,43.38,43.38
06/01/2018 14.30,,,39.92,39.92
06/01/2018 14.45,,,38.69,38.69
06/01/2018 15.00,,,38.37,38.37
06/01/2018 15.15,,,38.92,38.92
06/01/2018 15.30,,,41.21,41.21
06/01/2018 15.45,,,44.03,44.03
06/01/2018 16.00,,,45.87,45.87
06/01/2018 16.15,,,44.35,44.35
06/01/2018 16.30,,,47.8,47.8
06/01/2018 16.45,,,49.56,49.56
06/01/2018 17.00,,,49.66,49.66
06/01/2018 17.15,,,54.11,54.11
06/01/2018 17.30,,,52.84,52.84
06/01/2018 17.45,,,50.9,50.9
06/01/2018 18.00,,,52.25,52.25
06/01/2018 18.15,,,54.37,54.37
06/01/2018 18.30,,,55.87,55.87
06/01/2018 18.45,,,55.21,55.21
06/01/2018 19.00,,,54.58,54.58
06/01/2018 19.15,,,56.58,56.58
06/01/2018 19.30,,,58.37,58.37
06/01/2018 19.45,,,58.79,58.79
06/01/2018 20.00,,,60.54,60.54
06/01/2018 20.15,,,60.19,60.19
06/01/2018 20.30,,,61.48,61.48
06/01/2018 20.45,,,64.48,64.48
06/01/2018 21.00,,,64.46,64.46
06/01/2018 21.15,,,64.82,64.82
06/01/2018 21.30,,,67.54,67.54
06/01/2018 21.45,,,90.59,90.59
06/01/2018 22.00,,,97.14,97.14
06/01/2018 22.15,,,98.25,98.25
06/01/2018 22.30,,,101.19,101.19
06/01/2018 22.45,,,101.98,101.98
06/01/2018 23.00,,,102.57,102.57
06/01/2018 23.15,,,83.11,83.11
06/01/2018 23.30,,,89.75,89.75
06/01/2018 23.45,,,101.38,101.38
06/01/2018 24.00,,,99.72,99.72
07/01/2018 00.15,,,104.32,104.32
07/01/2018 00.30,,,106.67,106.67
07/01/2018 00.45,,,102.86,102.86
07/01/2018 01.00,,,100.67,100.67
07/01/2018 01.15,,,103.93,103.93
07/01/2018 01.30,,,100.4,100.4
07/01/2018 01.45,,,99.35,99.35
07/01/2018 02.00,,,90.64,90.64
07/01/2018 02.15,,,85.09,85.09
07/01/2018 02.30,,,95.17,95.17
07/01/2018 02.45,,,95.86,95.86
07/01/2018 03.00,,,97.25,97.25
07/01/2018 03.15,,,95.8,95.8
07/01/2018 03.30,,,96.2,96.2
07/01/2018 03.45,,,94.67,94.67
07/01/2018 04.00,,,93.01,93.01
07/01/2018 04.15,,,90.43,90.43
07/01/2018 04.30,,,85.77,85.77
07/01/2018 04.45,,,81.88,81.88
07/01/2018 05.00,,,66.98,66.98
07/01/2018 05.15,,,66.24,66.24
07/01/2018 05.30,,,68.54,68.54
07/01/2018 05.45,,,64.32,64.32
07/01/2018 06.00,,,64.58,64.58
07/01/2018 06.15,,,71.75,71.75
07/01/2018 06.30,,,86.49,86.49
07/01/2018 06.45,,,87.46,87.46
07/01/2018 07.00,,,87.7,87.7
07/01/2018 07.15,,,81.77,81.77
07/01/2018 07.30,,,78.48,78.48
07/01/2018 07.45,,,60.64,60.64
07/01/2018 08.00,,,54.25,54.25
07/01/2018 08.15,,,54.72,54.72
07/01/2018 08.30,,,53.85,53.85
07/01/2018 08.45,,,52.84,52.84
07/01/2018 09.00,,,52.67,52.67
07/01/2018 09.15,,,52.66,52.66
07/01/2018 09.30,,,51.9,51.9
07/01/2018 09.45,,,51.82,51.82
07/01/2018 10.00,,,50.74,50.74
07/01/2018 10.15,,,49.8,49.8
07/01/2018 10.30,,,46.9,46.9
07/01/2018 10.45,,,47.59,47.59
07/01/2018 11.00,,,51.4,51.4
07/01/2018 11.15,,,46.43,46.43
07/01/2018 11.30,,,51.64,51.64
07/01/2018 11.45,,,42.37,42.37
07/01/2018 12.00,,,42.82,42.82
07/01/2018 12.15,,,44.71,44.71
07/01/2018 12.30,,,42.85,42.85
07/01/2018 12.45,,,43.14,43.14
07/01/2018 13.00,,,45.67,45.67
07/01/2018 13.15,,,42.9,42.9
07/01/2018 13.30,,,48.77,48.77
07/01/2018 13.45,,,48.82,48.82
07/01/2018 14.00,,,48.92,48.92
07/01/2018 14.15,,,49.11,49.11
07/01/2018 14.30,,,49.51,49.51
07/01/2018 14.45,,,51.42,51.42
07/01/2018 15.00,,,53.54,53.54
07/01/2018 15.15,,,52.22,52.22
07/01/2018 15.30,,,55.3,55.3
07/01/2018 15.45,,,57.56,57.56
07/01/2018 16.00,,,61.27,61.27
07/01/2018 16.15,,,62.21,62.21
07/01/2018 16.30,,,62.21,62.21
07/01/2018 16.45,,,60.53,60.53
07/01/2018 17.00,,,58.69,58.69
07/01/2018 17.15,,,60.16,60.16
07/01/2018 17.30,,,61.74,61.74
07/01/2018 17.45,,,62.4,62.4
07/01/2018 18.00,,,69.77,69.77
07/01/2018 18.15,,,94.09,94.09
07/01/2018 18.30,,,97.91,97.91
07/01/2018 18.45,,,98.25,98.25
07/01/2018 19.00,,,108.49,108.49
07/01/2018 19.15,,,109.25,109.25
07/01/2018 19.30,,,113.8,113.8
07/01/2018 19.45,,,105.27,105.27
07/01/2018 20.00,,,122.88,122.88
07/01/2018 20.15,,,122.59,122.59
07/01/2018 20.30,,,130.12,130.12
07/01/2018 20.45,,,108.25,108.25
07/01/2018 21.00,,,137.25,137.25
07/01/2018 21.15,,,144.14,144.14
07/01/2018 21.30,,,153.89,153.89
07/01/2018 21.45,,,167.49,167.49
07/01/2018 22.00,,,174.23,174.23
07/01/2018 22.15,,,190.94,190.94
07/01/2018 22.30,,,195.46,195.46
