,RATE A,RATE B,RATE C,Total
04/04/2018 23.30,,172.38,,172.38
04/04/2018 23.45,,182.17,,182.17
04/04/2018 24.00,,188.99,,188.99
05/04/2018 00.15,,186.84,,186.84
05/04/2018 00.30,,191.63,,191.63
05/04/2018 00.45,,195.46,,195.46
05/04/2018 01.00,,197.91,,197.91
05/04/2018 01.15,,197.71,,197.71
05/04/2018 01.30,,193.92,,193.92
05/04/2018 01.45,,188.97,,188.97
05/04/2018 02.00,,183.21,,183.21
05/04/2018 02.15,,176.31,,176.31
05/04/2018 02.30,,173.21,,173.21
05/04/2018 02.45,,168.36,,168.36
05/04/2018 03.00,,166.25,,166.25
05/04/2018 03.15,,163.88,,163.88
05/04/2018 03.30,,160.54,,160.54
05/04/2018 03.45,,156.86,,156.86
05/04/2018 04.00,,155.36,,155.36
05/04/2018 04.15,,151.18,,151.18
05/04/2018 04.30,,150.88,,150.88
05/04/2018 04.45,,146.93,,146.93
05/04/2018 05.00,,143.91,,143.91
05/04/2018 05.15,,142.67,,142.67
05/04/2018 05.30,,142.38,,142.38
05/04/2018 05.45,,141.47,,141.47
05/04/2018 06.00,,141.8,,141.8
05/04/2018 06.15,,139.33,,139.33
05/04/2018 06.30,,137.14,,137.14
05/04/2018 06.45,,128.91,,128.91
05/04/2018 07.00,,127.56,,127.56
05/04/2018 07.15,,131.46,,131.46
05/04/2018 07.30,,132.19,,132.19
05/04/2018 07.45,,131.94,,131.94
05/04/2018 08.00,,133.78,,133.78
05/04/2018 08.15,,127.98,,127.98
05/04/2018 08.30,,127.31,,127.31
05/04/2018 08.45,,122.51,,122.51
05/04/2018 09.00,,121.43,,121.43
05/04/2018 09.15,114.61,,,114.61
05/04/2018 09.30,104.27,,,104.27
05/04/2018 09.45,94.43,,,94.43
05/04/2018 10.00,91.4,,,91.4
05/04/2018 10.15,89.91,,,89.91
05/04/2018 10.30,87.43,,,87.43
05/04/2018 10.45,78.11,,,78.11
05/04/2018 11.00,76.03,,,76.03
05/04/2018 11.15,76.27,,,76.27
05/04/2018 11.30,79.93,,,79.93
05/04/2018 11.45,76.79,,,76.79
05/04/2018 12.00,84.75,,,84.75
05/04/2018 12.15,84.06,,,84.06
05/04/2018 12.30,85.3,,,85.3
05/04/2018 12.45,79.11,,,79.11
05/04/2018 13.00,77.82,,,77.82
05/04/2018 13.15,75.5,,,75.5
05/04/2018 13.30,71.9,,,71.9
05/04/2018 13.45,70.14,,,70.14
05/04/2018 14.00,71.54,,,71.54
05/04/2018 14.15,75.87,,,75.87
05/04/2018 14.30,75.64,,,75.64
05/04/2018 14.45,76.16,,,76.16
05/04/2018 15.00,82.09,,,82.09
05/04/2018 15.15,86.2,,,86.2
05/04/2018 15.30,88.53,,,88.53
05/04/2018 15.45,92.41,,,92.41
05/04/2018 16.00,92.01,,,92.01
05/04/2018 16.15,89.37,,,89.37
05/04/2018 16.30,93.28,,,93.28
05/04/2018 16.45,94.86,,,94.86
05/04/2018 17.00,99.19,,,99.19
05/04/2018 17.15,100.45,,,100.45
05/04/2018 17.30,98.49,,,98.49
05/04/2018 17.45,97.51,,,97.51
05/04/2018 18.00,90.91,,,90.91
05/04/2018 18.15,88.41,,,88.41
05/04/2018 18.30,91.11,,,91.11
05/04/2018 18.45,91.22,,,91.22
05/04/2018 19.00,91.57,,,91.57
05/04/2018 19.15,96.69,,,96.69
05/04/2018 19.30,96.33,,,96.33
05/04/2018 19.45,100.96,,,100.96
05/04/2018 20.00,101.88,,,101.88
05/04/2018 20.15,101.04,,,101.04
05/04/2018 20.30,102.59,,,102.59
05/04/2018 20.45,103.22,,,103.22
05/04/2018 21.00,102.43,,,102.43
05/04/2018 21.15,101.11,,,101.11
05/04/2018 21.30,103.99,,,103.99
05/04/2018 21.45,107.2,,,107.2
05/04/2018 22.00,107.93,,,107.93
05/04/2018 22.15,,104.85,,104.85
05/04/2018 22.30,,108.57,,108.57
05/04/2018 22.45,,108.17,,108.17
