,RATE A,RATE B,RATE C,Total
05/07/2018 11.45,61.25,,,61.25
05/07/2018 12.00,67.33,,,67.33
05/07/2018 12.15,65.83,,,65.83
05/07/2018 12.30,68.04,,,68.04
05/07/2018 12.45,65.22,,,65.22
05/07/2018 13.00,62.95,,,62.95
05/07/2018 13.15,67.35,,,67.35
05/07/2018 13.30,68.98,,,68.98
05/07/2018 13.45,72.41,,,72.41
05/07/2018 14.00,69.87,,,69.87
05/07/2018 14.15,69.53,,,69.53
05/07/2018 14.30,66.14,,,66.14
05/07/2018 14.45,65.37,,,65.37
05/07/2018 15.00,67.95,,,67.95
05/07/2018 15.15,68.75,,,68.75
05/07/2018 15.30,69.67,,,69.67
05/07/2018 15.45,69.16,,,69.16
05/07/2018 16.00,71.69,,,71.69
05/07/2018 16.15,71.9,,,71.9
05/07/2018 16.30,69.69,,,69.69
05/07/2018 16.45,71.87,,,71.87
05/07/2018 17.00,72.53,,,72.53
05/07/2018 17.15,76.08,,,76.08
05/07/2018 17.30,78.19,,,78.19
05/07/2018 17.45,79.17,,,79.17
05/07/2018 18.00,83.09,,,83.09
05/07/2018 18.15,85.3,,,85.3
05/07/2018 18.30,82.53,,,82.53
05/07/2018 18.45,84.99,,,84.99
05/07/2018 19.00,80.27,,,80.27
05/07/2018 19.15,77.66,,,77.66
05/07/2018 19.30,76.01,,,76.01
05/07/2018 19.45,75.83,,,75.83
05/07/2018 20.00,74.87,,,74.87
05/07/2018 20.15,76.69,,,76.69
05/07/2018 20.30,76.41,,,76.41
05/07/2018 20.45,80.35,,,80.35
05/07/2018 21.00,79.79,,,79.79
05/07/2018 21.15,77.95,,,77.95
05/07/2018 21.30,81.74,,,81.74
05/07/2018 21.45,82.99,,,82.99
05/07/2018 22.00,82.82,,,82.82
05/07/2018 22.15,,83.24,,83.24
05/07/2018 22.30,,82.75,,82.75
05/07/2018 22.45,,81.95,,81.95
05/07/2018 23.00,,82.83,,82.83
05/07/2018 23.15,,82.04,,82.04
05/07/2018 23.30,,84.49,,84.49
05/07/2018 23.45,,84.22,,84.22
05/07/2018 24.00,,83.9,,83.9
06/07/2018 00.15,,84.93,,84.93
06/07/2018 00.30,,85.64,,85.64
06/07/2018 00.45,,86.35,,86.35
06/07/2018 01.00,,86.98,,86.98
06/07/2018 01.15,,86.7,,86.7
06/07/2018 01.30,,85.83,,85.83
06/07/2018 01.45,,85.85,,85.85
06/07/2018 02.00,,85.16,,85.16
06/07/2018 02.15,,85.14,,85.14
06/07/2018 02.30,,84.88,,84.88
06/07/2018 02.45,,84.69,,84.69
06/07/2018 03.00,,84.28,,84.28
06/07/2018 03.15,,81.77,,81.77
06/07/2018 03.30,,81.29,,81.29
06/07/2018 03.45,,80.58,,80.58
06/07/2018 04.00,,80.19,,80.19
06/07/2018 04.15,,79.49,,79.49
06/07/2018 04.30,,77.17,,77.17
06/07/2018 04.45,,78.25,,78.25
06/07/2018 05.00,,77.4,,77.4
06/07/2018 05.15,,77.77,,77.77
06/07/2018 05.30,,77.82,,77.82
06/07/2018 05.45,,77.25,,77.25
06/07/2018 06.00,,75,,75
06/07/2018 06.15,,72.09,,72.09
06/07/2018 06.30,,68.64,,68.64
06/07/2018 06.45,,67.37,,67.37
06/07/2018 07.00,,68.32,,68.32
06/07/2018 07.15,,67.19,,67.19
06/07/2018 07.30,,65.51,,65.51
06/07/2018 07.45,,65.33,,65.33
06/07/2018 08.00,,67.29,,67.29
06/07/2018 08.15,,71.16,,71.16
06/07/2018 08.30,,77.37,,77.37
06/07/2018 08.45,,84.38,,84.38
06/07/2018 09.00,,83.77,,83.77
06/07/2018 09.15,80.14,,,80.14
06/07/2018 09.30,78.37,,,78.37
06/07/2018 09.45,79.06,,,79.06
06/07/2018 10.00,76,,,76
06/07/2018 10.15,74.66,,,74.66
06/07/2018 10.30,73.64,,,73.64
06/07/2018 10.45,74.29,,,74.29
06/07/2018 11.00,73.79,,,73.79
06/07/2018 11.15,72.88,,,72.88
06/07/2018 11.30,74.87,,,74.87
06/07/2018 11.45,69.69,,,69.69
06/07/2018 12.00,72.9,,,72.9
06/07/2018 12.15,70.91,,,70.91
06/07/2018 12.30,68.09,,,68.09
06/07/2018 12.45,69.64,,,69.64
06/07/2018 13.00,76.93,,,76.93
06/07/2018 13.15,78.46,,,78.46
06/07/2018 13.30,80.98,,,80.98
06/07/2018 13.45,80.56,,,80.56
06/07/2018 14.00,79.74,,,79.74
06/07/2018 14.15,77.96,,,77.96
06/07/2018 14.30,76.38,,,76.38
06/07/2018 14.45,82.7,,,82.7
06/07/2018 15.00,82.82,,,82.82
06/07/2018 15.15,80.74,,,80.74
06/07/2018 15.30,76.04,,,76.04
06/07/2018 15.45,73.98,,,73.98
06/07/2018 16.00,70.5,,,70.5
06/07/2018 16.15,69.45,,,69.45
06/07/2018 16.30,71.24,,,71.24
06/07/2018 16.45,65.4,,,65.4
06/07/2018 17.00,65.87,,,65.87
06/07/2018 17.15,68.53,,,68.53
06/07/2018 17.30,63.62,,,63.62
06/07/2018 17.45,64.64,,,64.64
06/07/2018 18.00,67.01,,,67.01
06/07/2018 18.15,69.85,,,69.85
06/07/2018 18.30,72.12,,,72.12
06/07/2018 18.45,76.04,,,76.04
06/07/2018 19.00,73.67,,,73.67
06/07/2018 19.15,71.24,,,71.24
06/07/2018 19.30,67.77,,,67.77
06/07/2018 19.45,65.77,,,65.77
06/07/2018 20.00,62.25,,,62.25
06/07/2018 20.15,64.01,,,64.01
06/07/2018 20.30,63.66,,,63.66
06/07/2018 20.45,63.93,,,63.93
06/07/2018 21.00,62.85,,,62.85
06/07/2018 21.15,63.69,,,63.69
06/07/2018 21.30,64.35,,,64.35
06/07/2018 21.45,66.53,,,66.53
06/07/2018 22.00,69.27,,,69.27
06/07/2018 22.15,,68.09,,68.09
06/07/2018 22.30,,66.79,,66.79
06/07/2018 22.45,,69.14,,69.14
06/07/2018 23.00,,69.53,,69.53
06/07/2018 23.15,,70.91,,70.91
06/07/2018 23.30,,73.32,,73.32
06/07/2018 23.45,,72.3,,72.3
06/07/2018 24.00,,74.03,,74.03
07/07/2018 00.15,,,74.2,74.2
07/07/2018 00.30,,,73.37,73.37
07/07/2018 00.45,,,74.14,74.14
07/07/2018 01.00,,,75.29,75.29
07/07/2018 01.15,,,74.75,74.75
07/07/2018 01.30,,,73.5,73.5
07/07/2018 01.45,,,74.4,74.4
07/07/2018 02.00,,,74.85,74.85
07/07/2018 02.15,,,75.5,75.5
07/07/2018 02.30,,,72.95,72.95
07/07/2018 02.45,,,73.32,73.32
07/07/2018 03.00,,,73.17,73.17
07/07/2018 03.15,,,71.77,71.77
07/07/2018 03.30,,,72.53,72.53
07/07/2018 03.45,,,72.33,72.33
07/07/2018 04.00,,,72.04,72.04
07/07/2018 04.15,,,71.61,71.61
07/07/2018 04.30,,,70.4,70.4
07/07/2018 04.45,,,69.4,69.4
07/07/2018 05.00,,,68.98,68.98
07/07/2018 05.15,,,68.48,68.48
07/07/2018 05.30,,,72.82,72.82
07/07/2018 05.45,,,70,70
07/07/2018 06.00,,,70.08,70.08
07/07/2018 06.15,,,66.56,66.56
07/07/2018 06.30,,,67.27,67.27
07/07/2018 06.45,,,67.09,67.09
07/07/2018 07.00,,,66.96,66.96
07/07/2018 07.15,,,65.11,65.11
07/07/2018 07.30,,,62.04,62.04
07/07/2018 07.45,,,60.3,60.3
07/07/2018 08.00,,,62.29,62.29
07/07/2018 08.15,,,63.83,63.83
07/07/2018 08.30,,,67.04,67.04
07/07/2018 08.45,,,74.11,74.11
07/07/2018 09.00,,,74.77,74.77
07/07/2018 09.15,,,72.19,72.19
07/07/2018 09.30,,,74.7,74.7
07/07/2018 09.45,,,76.25,76.25
07/07/2018 10.00,,,77.45,77.45
07/07/2018 10.15,,,74.85,74.85
07/07/2018 10.30,,,68.79,68.79
07/07/2018 10.45,,,69.25,69.25
07/07/2018 11.00,,,70.22,70.22
07/07/2018 11.15,,,71.12,71.12
07/07/2018 11.30,,,69.03,69.03
07/07/2018 11.45,,,71.09,71.09
07/07/2018 12.00,,,68.82,68.82
07/07/2018 12.15,,,64.61,64.61
07/07/2018 12.30,,,68.91,68.91
07/07/2018 12.45,,,75.11,75.11
07/07/2018 13.00,,,73.38,73.38
07/07/2018 13.15,,,67.77,67.77
07/07/2018 13.30,,,72.14,72.14
07/07/2018 13.45,,,77.03,77.03
07/07/2018 14.00,,,71.98,71.98
07/07/2018 14.15,,,73.45,73.45
07/07/2018 14.30,,,74.12,74.12
07/07/2018 14.45,,,67.09,67.09
07/07/2018 15.00,,,63.38,63.38
07/07/2018 15.15,,,59.82,59.82
07/07/2018 15.30,,,64.53,64.53
07/07/2018 15.45,,,71.14,71.14
07/07/2018 16.00,,,73.59,73.59
07/07/2018 16.15,,,68.43,68.43
07/07/2018 16.30,,,60.46,60.46
07/07/2018 16.45,,,60.21,60.21
07/07/2018 17.00,,,60.87,60.87
07/07/2018 17.15,,,59.72,59.72
07/07/2018 17.30,,,61.43,61.43
07/07/2018 17.45,,,60.85,60.85
07/07/2018 18.00,,,60.56,60.56
07/07/2018 18.15,,,61.71,61.71
07/07/2018 18.30,,,62.85,62.85
07/07/2018 18.45,,,66.32,66.32
07/07/2018 19.00,,,66.24,66.24
07/07/2018 19.15,,,65.14,65.14
07/07/2018 19.30,,,63.27,63.27
07/07/2018 19.45,,,61.56,61.56
07/07/2018 20.00,,,62.46,62.46
07/07/2018 20.15,,,62.8,62.8
07/07/2018 20.30,,,60.96,60.96
07/07/2018 20.45,,,63.69,63.69
07/07/2018 21.00,,,63.42,63.42
07/07/2018 21.15,,,61.96,61.96
07/07/2018 21.30,,,63.74,63.74
07/07/2018 21.45,,,65.24,65.24
07/07/2018 22.00,,,64.33,64.33
07/07/2018 22.15,,,63.88,63.88
07/07/2018 22.30,,,64.42,64.42
