,RATE A,RATE B,RATE C,Total
03/09/2018 14.30,54.27,,,54.27
03/09/2018 14.45,57.01,,,57.01
03/09/2018 15.00,53.53,,,53.53
03/09/2018 15.15,53.72,,,53.72
03/09/2018 15.30,57.13,,,57.13
03/09/2018 15.45,58.06,,,58.06
03/09/2018 16.00,59.08,,,59.08
03/09/2018 16.15,55.9,,,55.9
03/09/2018 16.30,59.11,,,59.11
03/09/2018 16.45,58.9,,,58.9
03/09/2018 17.00,59.04,,,59.04
03/09/2018 17.15,63.12,,,63.12
03/09/2018 17.30,61.58,,,61.58
03/09/2018 17.45,58.69,,,58.69
03/09/2018 18.00,61.35,,,61.35
03/09/2018 18.15,62.29,,,62.29
03/09/2018 18.30,63.33,,,63.33
03/09/2018 18.45,64.37,,,64.37
03/09/2018 19.00,63.45,,,63.45
03/09/2018 19.15,63.21,,,63.21
03/09/2018 19.30,65.06,,,65.06
03/09/2018 19.45,64.71,,,64.71
03/09/2018 20.00,67.88,,,67.88
03/09/2018 20.15,70.16,,,70.16
03/09/2018 20.30,74.8,,,74.8
03/09/2018 20.45,77.62,,,77.62
03/09/2018 21.00,80.61,,,80.61
03/09/2018 21.15,83.85,,,83.85
03/09/2018 21.30,88.16,,,88.16
03/09/2018 21.45,91.3,,,91.3
03/09/2018 22.00,93.17,,,93.17
03/09/2018 22.15,,101.04,,101.04
03/09/2018 22.30,,103.85,,103.85
03/09/2018 22.45,,101.93,,101.93
03/09/2018 23.00,,105.32,,105.32
03/09/2018 23.15,,106.54,,106.54
03/09/2018 23.30,,111.12,,111.12
03/09/2018 23.45,,110.73,,110.73
03/09/2018 24.00,,113.36,,113.36
04/09/2018 00.15,,113.49,,113.49
04/09/2018 00.30,,114.38,,114.38
04/09/2018 00.45,,114.09,,114.09
04/09/2018 01.00,,117.83,,117.83
04/09/2018 01.15,,111.59,,111.59
04/09/2018 01.30,,110.51,,110.51
04/09/2018 01.45,,106.96,,106.96
04/09/2018 02.00,,106.32,,106.32
04/09/2018 02.15,,102.43,,102.43
04/09/2018 02.30,,99.64,,99.64
04/09/2018 02.45,,97.41,,97.41
04/09/2018 03.00,,94.74,,94.74
04/09/2018 03.15,,91.78,,91.78
04/09/2018 03.30,,90.62,,90.62
04/09/2018 03.45,,89.83,,89.83
04/09/2018 04.00,,87.61,,87.61
04/09/2018 04.15,,87.11,,87.11
04/09/2018 04.30,,86.16,,86.16
04/09/2018 04.45,,85.46,,85.46
04/09/2018 05.00,,84.01,,84.01
04/09/2018 05.15,,83.78,,83.78
04/09/2018 05.30,,83.96,,83.96
04/09/2018 05.45,,84.32,,84.32
04/09/2018 06.00,,81.8,,81.8
04/09/2018 06.15,,81.64,,81.64
04/09/2018 06.30,,81.24,,81.24
04/09/2018 06.45,,78.54,,78.54
04/09/2018 07.00,,81.93,,81.93
04/09/2018 07.15,,82.08,,82.08
04/09/2018 07.30,,89.06,,89.06
04/09/2018 07.45,,87.12,,87.12
04/09/2018 08.00,,89.57,,89.57
04/09/2018 08.15,,83.8,,83.8
04/09/2018 08.30,,83.33,,83.33
04/09/2018 08.45,,78.67,,78.67
04/09/2018 09.00,,71.79,,71.79
04/09/2018 09.15,66.27,,,66.27
04/09/2018 09.30,62.21,,,62.21
04/09/2018 09.45,54.72,,,54.72
04/09/2018 10.00,52.87,,,52.87
04/09/2018 10.15,52.85,,,52.85
04/09/2018 10.30,50.67,,,50.67
04/09/2018 10.45,50.45,,,50.45
04/09/2018 11.00,50.17,,,50.17
04/09/2018 11.15,48.43,,,48.43
04/09/2018 11.30,42.82,,,42.82
04/09/2018 11.45,44.79,,,44.79
04/09/2018 12.00,43.93,,,43.93
04/09/2018 12.15,47.61,,,47.61
04/09/2018 12.30,49.13,,,49.13
04/09/2018 12.45,51.64,,,51.64
04/09/2018 13.00,49.8,,,49.8
04/09/2018 13.15,51.93,,,51.93
04/09/2018 13.30,52.84,,,52.84
04/09/2018 13.45,54.37,,,54.37
04/09/2018 14.00,50.87,,,50.87
04/09/2018 14.15,59.32,,,59.32
04/09/2018 14.30,53.16,,,53.16
04/09/2018 14.45,52.06,,,52.06
04/09/2018 15.00,55.25,,,55.25
04/09/2018 15.15,53.3,,,53.3
04/09/2018 15.30,55.87,,,55.87
04/09/2018 15.45,55.77,,,55.77
04/09/2018 16.00,56.51,,,56.51
04/09/2018 16.15,55.11,,,55.11
04/09/2018 16.30,50.79,,,50.79
04/09/2018 16.45,50.8,,,50.8
04/09/2018 17.00,52.61,,,52.61
04/09/2018 17.15,57.63,,,57.63
04/09/2018 17.30,58.71,,,58.71
04/09/2018 17.45,59.79,,,59.79
04/09/2018 18.00,57.56,,,57.56
04/09/2018 18.15,56.58,,,56.58
04/09/2018 18.30,57.64,,,57.64
04/09/2018 18.45,58.33,,,58.33
04/09/2018 19.00,60.38,,,60.38
04/09/2018 19.15,60.74,,,60.74
04/09/2018 19.30,62,,,62
04/09/2018 19.45,64.8,,,64.8
04/09/2018 20.00,66.54,,,66.54
04/09/2018 20.15,67.48,,,67.48
04/09/2018 20.30,70.32,,,70.32
04/09/2018 20.45,74.96,,,74.96
04/09/2018 21.00,74.98,,,74.98
04/09/2018 21.15,76.25,,,76.25
04/09/2018 21.30,82.62,,,82.62
04/09/2018 21.45,85.69,,,85.69
04/09/2018 22.00,86.43,,,86.43
04/09/2018 22.15,,91.49,,91.49
04/09/2018 22.30,,90.22,,90.22
04/09/2018 22.45,,94.93,,94.93
04/09/2018 23.00,,97.83,,97.83
04/09/2018 23.15,,102.11,,102.11
04/09/2018 23.30,,106.24,,106.24
04/09/2018 23.45,,111.77,,111.77
04/09/2018 24.00,,114.61,,114.61
05/09/2018 00.15,,117.61,,117.61
05/09/2018 00.30,,118.04,,118.04
05/09/2018 00.45,,120.35,,120.35
05/09/2018 01.00,,115.65,,115.65
05/09/2018 01.15,,112.49,,112.49
05/09/2018 01.30,,107.93,,107.93
05/09/2018 01.45,,105.3,,105.3
05/09/2018 02.00,,102.88,,102.88
05/09/2018 02.15,,100.75,,100.75
05/09/2018 02.30,,97.64,,97.64
05/09/2018 02.45,,97.27,,97.27
05/09/2018 03.00,,94.03,,94.03
05/09/2018 03.15,,92.78,,92.78
05/09/2018 03.30,,92.17,,92.17
05/09/2018 03.45,,91.25,,91.25
05/09/2018 04.00,,88.77,,88.77
05/09/2018 04.15,,86.06,,86.06
05/09/2018 04.30,,84.56,,84.56
05/09/2018 04.45,,81.75,,81.75
05/09/2018 05.00,,81.46,,81.46
05/09/2018 05.15,,79.74,,79.74
05/09/2018 05.30,,79.25,,79.25
05/09/2018 05.45,,80.11,,80.11
05/09/2018 06.00,,77.35,,77.35
05/09/2018 06.15,,79.24,,79.24
05/09/2018 06.30,,76.9,,76.9
05/09/2018 06.45,,76.35,,76.35
05/09/2018 07.00,,77.22,,77.22
05/09/2018 07.15,,80.12,,80.12
05/09/2018 07.30,,83.82,,83.82
05/09/2018 07.45,,78.69,,78.69
05/09/2018 08.00,,80.59,,80.59
05/09/2018 08.15,,79.62,,79.62
05/09/2018 08.30,,74.64,,74.64
05/09/2018 08.45,,73.2,,73.2
05/09/2018 09.00,,67.62,,67.62
05/09/2018 09.15,57.82,,,57.82
05/09/2018 09.30,54.4,,,54.4
05/09/2018 09.45,52.21,,,52.21
05/09/2018 10.00,49.05,,,49.05
05/09/2018 10.15,47.69,,,47.69
05/09/2018 10.30,46.82,,,46.82
05/09/2018 10.45,47.34,,,47.34
05/09/2018 11.00,49.16,,,49.16
05/09/2018 11.15,48.72,,,48.72
05/09/2018 11.30,49.42,,,49.42
05/09/2018 11.45,42.61,,,42.61
05/09/2018 12.00,37.08,,,37.08
05/09/2018 12.15,46.05,,,46.05
05/09/2018 12.30,46.59,,,46.59
05/09/2018 12.45,50.75,,,50.75
05/09/2018 13.00,53.51,,,53.51
05/09/2018 13.15,54.82,,,54.82
05/09/2018 13.30,53.58,,,53.58
05/09/2018 13.45,51.77,,,51.77
05/09/2018 14.00,54.22,,,54.22
05/09/2018 14.15,54.27,,,54.27
05/09/2018 14.30,51.58,,,51.58
05/09/2018 14.45,54.59,,,54.59
05/09/2018 15.00,54.04,,,54.04
05/09/2018 15.15,53.01,,,53.01
05/09/2018 15.30,52.75,,,52.75
05/09/2018 15.45,56.72,,,56.72
05/09/2018 16.00,62.24,,,62.24
05/09/2018 16.15,64.04,,,64.04
05/09/2018 16.30,64.98,,,64.98
05/09/2018 16.45,66.33,,,66.33
05/09/2018 17.00,66.33,,,66.33
05/09/2018 17.15,69.3,,,69.3
05/09/2018 17.30,70.33,,,70.33
05/09/2018 17.45,68.62,,,68.62
05/09/2018 18.00,68.29,,,68.29
05/09/2018 18.15,68.45,,,68.45
05/09/2018 18.30,69.46,,,69.46
05/09/2018 18.45,70.03,,,70.03
05/09/2018 19.00,70.01,,,70.01
05/09/2018 19.15,70.16,,,70.16
05/09/2018 19.30,70.85,,,70.85
05/09/2018 19.45,71.29,,,71.29
05/09/2018 20.00,75.16,,,75.16
05/09/2018 20.15,73.75,,,73.75
05/09/2018 20.30,74.24,,,74.24
05/09/2018 20.45,77.43,,,77.43
05/09/2018 21.00,76.66,,,76.66
05/09/2018 21.15,81.09,,,81.09
05/09/2018 21.30,85.78,,,85.78
05/09/2018 21.45,86.4,,,86.4
05/09/2018 22.00,89.85,,,89.85
05/09/2018 22.15,,94.75,,94.75
05/09/2018 22.30,,95.57,,95.57
05/09/2018 22.45,,97.67,,97.67
05/09/2018 23.00,,101.69,,101.69
05/09/2018 23.15,,101.82,,101.82
05/09/2018 23.30,,103.49,,103.49
05/09/2018 23.45,,102.7,,102.7
05/09/2018 24.00,,106.88,,106.88
06/09/2018 00.15,,107.61,,107.61
06/09/2018 00.30,,107.64,,107.64
06/09/2018 00.45,,105.83,,105.83
06/09/2018 01.00,,107.53,,107.53
06/09/2018 01.15,,105.04,,105.04
06/09/2018 01.30,,99.35,,99.35
06/09/2018 01.45,,97.69,,97.69
06/09/2018 02.00,,96.57,,96.57
06/09/2018 02.15,,94.62,,94.62
06/09/2018 02.30,,90.35,,90.35
06/09/2018 02.45,,89.41,,89.41
06/09/2018 03.00,,86.78,,86.78
06/09/2018 03.15,,86.69,,86.69
06/09/2018 03.30,,85.32,,85.32
06/09/2018 03.45,,82.58,,82.58
06/09/2018 04.00,,81.66,,81.66
06/09/2018 04.15,,79.75,,79.75
06/09/2018 04.30,,79.59,,79.59
06/09/2018 04.45,,78.01,,78.01
06/09/2018 05.00,,77.72,,77.72
06/09/2018 05.15,,78.38,,78.38
06/09/2018 05.30,,75.54,,75.54
06/09/2018 05.45,,76.14,,76.14
06/09/2018 06.00,,75.93,,75.93
06/09/2018 06.15,,73.61,,73.61
06/09/2018 06.30,,73.83,,73.83
06/09/2018 06.45,,74.56,,74.56
06/09/2018 07.00,,75.48,,75.48
06/09/2018 07.15,,75.75,,75.75
06/09/2018 07.30,,83.04,,83.04
06/09/2018 07.45,,82.83,,82.83
06/09/2018 08.00,,78.62,,78.62
06/09/2018 08.15,,77.53,,77.53
06/09/2018 08.30,,76.43,,76.43
06/09/2018 08.45,,70.9,,70.9
06/09/2018 09.00,,70.21,,70.21
06/09/2018 09.15,64.35,,,64.35
06/09/2018 09.30,57.96,,,57.96
06/09/2018 09.45,53.77,,,53.77
06/09/2018 10.00,54.56,,,54.56
06/09/2018 10.15,51.77,,,51.77
06/09/2018 10.30,49.85,,,49.85
06/09/2018 10.45,49.37,,,49.37
06/09/2018 11.00,47.98,,,47.98
06/09/2018 11.15,49.22,,,49.22
06/09/2018 11.30,51.03,,,51.03
06/09/2018 11.45,43.59,,,43.59
06/09/2018 12.00,40.69,,,40.69
06/09/2018 12.15,42.4,,,42.4
06/09/2018 12.30,44.11,,,44.11
06/09/2018 12.45,49.98,,,49.98
06/09/2018 13.00,48.71,,,48.71
06/09/2018 13.15,57.09,,,57.09
06/09/2018 13.30,57.43,,,57.43
06/09/2018 13.45,56.03,,,56.03
06/09/2018 14.00,57.46,,,57.46
06/09/2018 14.15,54.06,,,54.06
06/09/2018 14.30,54.09,,,54.09
06/09/2018 14.45,57.17,,,57.17
06/09/2018 15.00,59.4,,,59.4
06/09/2018 15.15,63.42,,,63.42
06/09/2018 15.30,58.8,,,58.8
06/09/2018 15.45,62.06,,,62.06
06/09/2018 16.00,58.22,,,58.22
06/09/2018 16.15,56.79,,,56.79
06/09/2018 16.30,59.46,,,59.46
06/09/2018 16.45,59.29,,,59.29
06/09/2018 17.00,57.96,,,57.96
06/09/2018 17.15,62.11,,,62.11
06/09/2018 17.30,61.56,,,61.56
06/09/2018 17.45,63.75,,,63.75
06/09/2018 18.00,64.43,,,64.43
06/09/2018 18.15,65.25,,,65.25
06/09/2018 18.30,65.4,,,65.4
06/09/2018 18.45,65.77,,,65.77
06/09/2018 19.00,68.48,,,68.48
06/09/2018 19.15,67.19,,,67.19
06/09/2018 19.30,69.85,,,69.85
06/09/2018 19.45,70.03,,,70.03
06/09/2018 20.00,70.29,,,70.29
06/09/2018 20.15,75.08,,,75.08
06/09/2018 20.30,76.59,,,76.59
06/09/2018 20.45,78.29,,,78.29
06/09/2018 21.00,80.85,,,80.85
06/09/2018 21.15,85.09,,,85.09
06/09/2018 21.30,84.58,,,84.58
06/09/2018 21.45,89.12,,,89.12
06/09/2018 22.00,93.03,,,93.03
06/09/2018 22.15,,99.19,,99.19
06/09/2018 22.30,,100.59,,100.59
06/09/2018 22.45,,102.96,,102.96
06/09/2018 23.00,,104.62,,104.62
06/09/2018 23.15,,108.56,,108.56
06/09/2018 23.30,,114.28,,114.28
06/09/2018 23.45,,113.38,,113.38
06/09/2018 24.00,,114.99,,114.99
07/09/2018 00.15,,113.43,,113.43
07/09/2018 00.30,,118.02,,118.02
07/09/2018 00.45,,117.01,,117.01
07/09/2018 01.00,,115.11,,115.11
07/09/2018 01.15,,116.19,,116.19
07/09/2018 01.30,,113.32,,113.32
07/09/2018 01.45,,110.77,,110.77
07/09/2018 02.00,,108.36,,108.36
07/09/2018 02.15,,105.32,,105.32
07/09/2018 02.30,,101.43,,101.43
07/09/2018 02.45,,99.35,,99.35
07/09/2018 03.00,,98.28,,98.28
07/09/2018 03.15,,96.88,,96.88
07/09/2018 03.30,,94.99,,94.99
07/09/2018 03.45,,91.59,,91.59
07/09/2018 04.00,,90.41,,90.41
07/09/2018 04.15,,89.04,,89.04
07/09/2018 04.30,,86.91,,86.91
07/09/2018 04.45,,87.74,,87.74
07/09/2018 05.00,,84.03,,84.03
07/09/2018 05.15,,83.83,,83.83
07/09/2018 05.30,,83.27,,83.27
07/09/2018 05.45,,82.4,,82.4
07/09/2018 06.00,,80.87,,80.87
07/09/2018 06.15,,79.98,,79.98
07/09/2018 06.30,,78.46,,78.46
07/09/2018 06.45,,79.51,,79.51
07/09/2018 07.00,,81.87,,81.87
07/09/2018 07.15,,82.62,,82.62
07/09/2018 07.30,,86.98,,86.98
07/09/2018 07.45,,84.01,,84.01
07/09/2018 08.00,,84.25,,84.25
07/09/2018 08.15,,79.62,,79.62
07/09/2018 08.30,,76.67,,76.67
07/09/2018 08.45,,72.59,,72.59
07/09/2018 09.00,,72.29,,72.29
07/09/2018 09.15,63.06,,,63.06
07/09/2018 09.30,58.85,,,58.85
07/09/2018 09.45,53.87,,,53.87
07/09/2018 10.00,53.19,,,53.19
07/09/2018 10.15,52.69,,,52.69
07/09/2018 10.30,51.67,,,51.67
07/09/2018 10.45,50.19,,,50.19
07/09/2018 11.00,51.25,,,51.25
07/09/2018 11.15,50.21,,,50.21
07/09/2018 11.30,50.24,,,50.24
07/09/2018 11.45,46.95,,,46.95
07/09/2018 12.00,48.03,,,48.03
07/09/2018 12.15,48.96,,,48.96
07/09/2018 12.30,48.8,,,48.8
07/09/2018 12.45,49.29,,,49.29
07/09/2018 13.00,50.08,,,50.08
07/09/2018 13.15,50.35,,,50.35
07/09/2018 13.30,51.88,,,51.88
07/09/2018 13.45,51.98,,,51.98
07/09/2018 14.00,61.42,,,61.42
07/09/2018 14.15,61.8,,,61.8
07/09/2018 14.30,60.72,,,60.72
07/09/2018 14.45,61.03,,,61.03
07/09/2018 15.00,61.95,,,61.95
07/09/2018 15.15,60.61,,,60.61
07/09/2018 15.30,60.74,,,60.74
07/09/2018 15.45,61.96,,,61.96
07/09/2018 16.00,54.75,,,54.75
07/09/2018 16.15,56.01,,,56.01
07/09/2018 16.30,56.93,,,56.93
07/09/2018 16.45,55.66,,,55.66
07/09/2018 17.00,58.74,,,58.74
07/09/2018 17.15,60.37,,,60.37
07/09/2018 17.30,60.75,,,60.75
07/09/2018 17.45,61.63,,,61.63
07/09/2018 18.00,62.14,,,62.14
07/09/2018 18.15,63.69,,,63.69
07/09/2018 18.30,64.33,,,64.33
07/09/2018 18.45,64.85,,,64.85
07/09/2018 19.00,64.21,,,64.21
07/09/2018 19.15,63.12,,,63.12
07/09/2018 19.30,61.74,,,61.74
07/09/2018 19.45,63.14,,,63.14
07/09/2018 20.00,64.96,,,64.96
07/09/2018 20.15,66.93,,,66.93
07/09/2018 20.30,67.53,,,67.53
07/09/2018 20.45,68,,,68
07/09/2018 21.00,68.82,,,68.82
07/09/2018 21.15,71.43,,,71.43
07/09/2018 21.30,76.14,,,76.14
07/09/2018 21.45,77.53,,,77.53
07/09/2018 22.00,82.98,,,82.98
07/09/2018 22.15,,87.41,,87.41
