"DateTime","PV Installed","Energy Yield","Co2 Avoidance","Save Money"
"(YYYY-MM-DD HH:MM)","(kWp)","(kWh)","(kg./year)","(Baht)"
"2018-04-01 00:15",167.40,0.00,0.00,0.01
"2018-04-01 00:30",167.40,0.00,0.00,0.01
"2018-04-01 00:45",167.40,0.00,0.00,0.01
"2018-04-01 01:00",167.40,0.00,0.00,0.01
"2018-04-01 01:15",167.40,0.00,0.00,0.00
"2018-04-01 01:30",167.40,0.00,0.00,0.01
"2018-04-01 01:45",167.40,0.00,0.00,0.01
"2018-04-01 02:00",167.40,0.00,0.00,0.01
"2018-04-01 02:15",167.40,0.00,0.00,0.01
"2018-04-01 02:30",167.40,0.00,0.00,0.01
"2018-04-01 02:45",167.40,0.00,0.00,0.00
"2018-04-01 03:00",167.40,0.00,0.00,0.01
"2018-04-01 03:15",167.40,0.00,0.00,0.01
"2018-04-01 03:30",167.40,0.00,0.00,0.01
"2018-04-01 03:45",167.40,0.00,0.00,0.01
"2018-04-01 04:00",167.40,0.00,0.00,0.01
"2018-04-01 04:15",167.40,0.00,0.00,0.00
"2018-04-01 04:30",167.40,0.00,0.00,0.01
"2018-04-01 04:45",167.40,0.00,0.00,0.01
"2018-04-01 05:00",167.40,0.00,0.00,0.01
"2018-04-01 05:15",167.40,0.00,0.00,0.01
"2018-04-01 05:30",167.40,0.00,0.00,0.01
"2018-04-01 05:45",167.40,0.00,0.00,0.01
"2018-04-01 06:00",167.40,0.00,0.00,0.01
"2018-04-01 06:15",167.40,0.04,0.02,0.17
"2018-04-01 06:30",167.40,0.34,0.19,1.44
"2018-04-01 06:45",167.40,0.38,0.21,1.58
"2018-04-01 07:00",167.40,0.50,0.28,2.12
"2018-04-01 07:15",167.40,0.90,0.51,3.81
"2018-04-01 07:30",167.40,1.72,0.96,7.22
"2018-04-01 07:45",167.40,2.06,1.16,8.67
"2018-04-01 08:00",167.40,3.31,1.86,13.94
"2018-04-01 08:15",167.40,4.66,2.61,19.60
"2018-04-01 08:30",167.40,5.68,3.19,23.93
"2018-04-01 08:45",167.40,7.16,4.01,30.12
"2018-04-01 09:00",167.40,7.29,4.09,30.68
"2018-04-01 09:15",167.40,6.18,3.47,26.02
"2018-04-01 09:30",167.40,5.93,3.33,24.96
"2018-04-01 09:45",167.40,8.15,4.57,34.31
"2018-04-01 10:00",167.40,8.64,4.85,36.36
"2018-04-01 10:15",167.40,11.23,6.30,47.27
"2018-04-01 10:30",167.40,11.96,6.71,50.35
"2018-04-01 10:45",167.40,14.51,8.14,61.07
"2018-04-01 11:00",167.40,15.61,8.76,65.70
"2018-04-01 11:15",167.40,23.06,12.94,97.09
"2018-04-01 11:30",167.40,24.80,13.91,104.39
"2018-04-01 11:45",167.40,23.41,13.13,98.53
"2018-04-01 12:00",167.40,24.57,13.78,103.42
"2018-04-01 12:15",167.40,17.81,9.99,74.97
"2018-04-01 12:30",167.40,16.24,9.11,68.36
"2018-04-01 12:45",167.40,14.52,8.14,61.11
"2018-04-01 13:00",167.40,10.48,5.88,44.12
"2018-04-01 13:15",167.40,9.14,5.13,38.49
"2018-04-01 13:30",167.40,12.09,6.78,50.91
"2018-04-01 13:45",167.40,15.32,8.59,64.49
"2018-04-01 14:00",167.40,15.80,8.86,66.52
"2018-04-01 14:15",167.40,16.13,9.05,67.89
"2018-04-01 14:30",167.40,13.18,7.39,55.47
"2018-04-01 14:45",167.40,14.97,8.40,63.04
"2018-04-01 15:00",167.40,14.99,8.41,63.09
"2018-04-01 15:15",167.40,15.50,8.69,65.23
"2018-04-01 15:30",167.40,13.05,7.32,54.93
"2018-04-01 15:45",167.40,13.43,7.53,56.52
"2018-04-01 16:00",167.40,13.10,7.35,55.16
"2018-04-01 16:15",167.40,10.01,5.61,42.13
"2018-04-01 16:30",167.40,3.88,2.18,16.33
"2018-04-01 16:45",167.40,1.87,1.05,7.87
"2018-04-01 17:00",167.40,2.14,1.20,9.02
"2018-04-01 17:15",167.40,1.90,1.07,8.01
"2018-04-01 17:30",167.40,1.26,0.71,5.30
"2018-04-01 17:45",167.40,0.57,0.32,2.40
"2018-04-01 18:00",167.40,0.20,0.11,0.83
"2018-04-01 18:15",167.40,0.01,0.01,0.06
"2018-04-01 18:30",167.40,0.00,0.00,0.02
"2018-04-01 18:45",167.40,0.00,0.00,0.01
"2018-04-01 19:00",167.40,0.00,0.00,0.01
"2018-04-01 19:15",167.40,0.00,0.00,0.00
"2018-04-01 19:30",167.40,0.00,0.00,0.01
"2018-04-01 19:45",167.40,0.00,0.00,0.01
"2018-04-01 20:00",167.40,0.00,0.00,0.01
"2018-04-01 20:15",167.40,0.00,0.00,0.01
"2018-04-01 20:30",167.40,0.00,0.00,0.00
"2018-04-01 20:45",167.40,0.00,0.00,0.01
"2018-04-01 21:00",167.40,0.00,0.00,0.01
"2018-04-01 21:15",167.40,0.00,0.00,0.01
"2018-04-01 21:30",167.40,0.00,0.00,0.01
"2018-04-01 21:45",167.40,0.00,0.00,0.00
"2018-04-01 22:00",167.40,0.00,0.00,0.01
"2018-04-01 22:15",167.40,0.00,0.00,0.01
"2018-04-01 22:30",167.40,0.00,0.00,0.01
"2018-04-01 22:45",167.40,0.00,0.00,0.01
"2018-04-01 23:00",167.40,0.00,0.00,0.01
"2018-04-01 23:15",167.40,0.00,0.00,0.00
"2018-04-01 23:30",167.40,0.00,0.00,0.01
"2018-04-01 23:45",167.40,0.00,0.00,0.01
"2018-04-02 00:00",167.40,0.00,0.00,0.01
"2018-04-02 00:15",167.40,0.00,0.00,0.01
"2018-04-02 00:30",167.40,0.00,0.00,0.00
"2018-04-02 00:45",167.40,0.00,0.00,0.01
"2018-04-02 01:00",167.40,0.00,0.00,0.01
"2018-04-02 01:15",167.40,0.00,0.00,0.01
"2018-04-02 01:30",167.40,0.00,0.00,0.01
"2018-04-02 01:45",167.40,0.00,0.00,0.00
"2018-04-02 02:00",167.40,0.00,0.00,0.01
"2018-04-02 02:15",167.40,0.00,0.00,0.01
"2018-04-02 02:30",167.40,0.00,0.00,0.01
"2018-04-02 02:45",167.40,0.00,0.00,0.01
"2018-04-02 03:00",167.40,0.00,0.00,0.01
"2018-04-02 03:15",167.40,0.00,0.00,0.01
"2018-04-02 03:30",167.40,0.00,0.00,0.01
"2018-04-02 03:45",167.40,0.00,0.00,0.01
"2018-04-02 04:00",167.40,0.00,0.00,0.01
"2018-04-02 04:15",167.40,0.00,0.00,0.00
"2018-04-02 04:30",167.40,0.00,0.00,0.01
"2018-04-02 04:45",167.40,0.00,0.00,0.01
"2018-04-02 05:00",167.40,0.00,0.00,0.01
"2018-04-02 05:15",167.40,0.00,0.00,0.01
"2018-04-02 05:30",167.40,0.00,0.00,0.01
"2018-04-02 05:45",167.40,0.00,0.00,0.01
"2018-04-02 06:00",167.40,0.00,0.00,0.01
"2018-04-02 06:15",167.40,0.21,0.12,0.89
"2018-04-02 06:30",167.40,1.04,0.58,4.39
"2018-04-02 06:45",167.40,2.23,1.25,9.37
"2018-04-02 07:00",167.40,4.05,2.27,17.06
"2018-04-02 07:15",167.40,3.75,2.10,15.79
"2018-04-02 07:30",167.40,4.27,2.39,17.97
"2018-04-02 07:45",167.40,4.66,2.62,19.63
"2018-04-02 08:00",167.40,5.76,3.23,24.26
"2018-04-02 08:15",167.40,9.60,5.38,40.40
"2018-04-02 08:30",167.40,8.02,4.50,33.75
"2018-04-02 08:45",167.40,7.62,4.28,32.09
"2018-04-02 09:00",167.40,11.15,6.25,46.92
"2018-04-02 09:15",167.40,12.59,7.06,53.00
"2018-04-02 09:30",167.40,18.22,10.22,76.69
"2018-04-02 09:45",167.40,8.44,4.73,35.52
"2018-04-02 10:00",167.40,5.44,3.05,22.92
"2018-04-02 10:15",167.40,6.58,3.69,27.69
"2018-04-02 10:30",167.40,6.80,3.81,28.62
"2018-04-02 10:45",167.40,6.43,3.61,27.09
"2018-04-02 11:00",167.40,6.02,3.37,25.33
"2018-04-02 11:15",167.40,6.18,3.47,26.03
"2018-04-02 11:30",167.40,6.41,3.59,26.97
"2018-04-02 11:45",167.40,7.02,3.94,29.56
"2018-04-02 12:00",167.40,8.60,4.82,36.20
"2018-04-02 12:15",167.40,14.16,7.94,59.60
"2018-04-02 12:30",167.40,17.21,9.66,72.46
"2018-04-02 12:45",167.40,16.49,9.25,69.43
"2018-04-02 13:00",167.40,16.95,9.51,71.35
"2018-04-02 13:15",167.40,15.04,8.44,63.30
"2018-04-02 13:30",167.40,28.71,16.11,120.85
"2018-04-02 13:45",167.40,23.38,13.12,98.41
"2018-04-02 14:00",167.40,24.33,13.65,102.44
"2018-04-02 14:15",167.40,21.88,12.27,92.10
"2018-04-02 14:30",167.40,21.36,11.99,89.94
