"DateTime","PV Installed","Energy Yield","Co2 Avoidance","Save Money"
"(YYYY-MM-DD HH:MM)","(kWp)","(kWh)","(kg./year)","(Baht)"
"2018-10-01 00:15",167.40,0.00,0.00,0.00
"2018-10-01 00:30",167.40,0.00,0.00,0.00
"2018-10-01 00:45",167.40,0.00,0.00,0.00
"2018-10-01 01:00",167.40,0.00,0.00,0.00
"2018-10-01 01:15",167.40,0.00,0.00,0.00
"2018-10-01 01:30",167.40,0.02,0.01,0.07
"2018-10-01 01:45",167.40,0.00,0.00,0.00
"2018-10-01 02:00",167.40,0.00,0.00,0.00
"2018-10-01 02:15",167.40,0.00,0.00,0.00
"2018-10-01 02:30",167.40,0.00,0.00,0.00
"2018-10-01 02:45",167.40,0.00,0.00,0.00
"2018-10-01 03:00",167.40,0.00,0.00,0.00
"2018-10-01 03:15",167.40,0.00,0.00,0.00
"2018-10-01 03:30",167.40,0.02,0.01,0.07
"2018-10-01 03:45",167.40,0.00,0.00,0.00
"2018-10-01 04:00",167.40,0.00,0.00,0.00
"2018-10-01 04:15",167.40,0.00,0.00,0.00
"2018-10-01 04:30",167.40,0.00,0.00,0.00
"2018-10-01 04:45",167.40,0.00,0.00,0.00
"2018-10-01 05:00",167.40,0.00,0.00,0.00
"2018-10-01 05:15",167.40,0.00,0.00,0.00
"2018-10-01 05:30",167.40,0.02,0.01,0.07
"2018-10-01 05:45",167.40,0.00,0.00,0.00
"2018-10-01 06:00",167.40,0.00,0.00,0.00
"2018-10-01 06:15",167.40,0.46,0.26,1.95
"2018-10-01 06:30",167.40,1.34,0.75,5.66
"2018-10-01 06:45",167.40,3.06,1.71,12.86
"2018-10-01 07:00",167.40,6.53,3.66,27.48
"2018-10-01 07:15",167.40,6.70,3.76,28.22
"2018-10-01 07:30",167.40,12.02,6.74,50.58
"2018-10-01 07:45",167.40,12.77,7.16,53.75
"2018-10-01 08:00",167.40,14.90,8.36,62.71
"2018-10-01 08:15",167.40,16.42,9.21,69.11
"2018-10-01 08:30",167.40,14.35,8.05,60.42
"2018-10-01 08:45",167.40,12.43,6.97,52.33
"2018-10-01 09:00",167.40,14.54,8.16,61.23
"2018-10-01 09:15",167.40,18.91,10.61,79.61
"2018-10-01 09:30",167.40,18.13,10.17,76.31
"2018-10-01 09:45",167.40,18.16,10.19,76.45
"2018-10-01 10:00",167.40,24.08,13.51,101.37
"2018-10-01 10:15",167.40,28.26,15.85,118.95
"2018-10-01 10:30",167.40,19.79,11.10,83.32
"2018-10-01 10:45",167.40,14.86,8.34,62.57
"2018-10-01 11:00",167.40,16.00,8.98,67.36
"2018-10-01 11:15",167.40,32.18,18.05,135.45
"2018-10-01 11:30",167.40,12.00,6.73,50.52
"2018-10-01 11:45",167.40,18.14,10.18,76.38
"2018-10-01 12:00",167.40,20.11,11.28,84.67
"2018-10-01 12:15",167.40,10.67,5.99,44.93
"2018-10-01 12:30",167.40,12.56,7.05,52.87
"2018-10-01 12:45",167.40,32.24,18.09,135.72
"2018-10-01 13:00",167.40,6.18,3.46,26.00
"2018-10-01 13:15",167.40,7.78,4.36,32.73
"2018-10-01 13:30",167.40,6.78,3.81,28.56
"2018-10-01 13:45",167.40,11.01,6.18,46.34
"2018-10-01 14:00",167.40,11.28,6.33,47.49
"2018-10-01 14:15",167.40,9.50,5.33,40.01
"2018-10-01 14:30",167.40,14.21,7.97,59.81
"2018-10-01 14:45",167.40,7.73,4.34,32.53
"2018-10-01 15:00",167.40,5.98,3.36,25.19
"2018-10-01 15:15",167.40,3.86,2.16,16.23
"2018-10-01 15:30",167.40,4.88,2.74,20.54
"2018-10-01 15:45",167.40,4.42,2.48,18.59
"2018-10-01 16:00",167.40,3.97,2.23,16.70
"2018-10-01 16:15",167.40,3.60,2.02,15.15
"2018-10-01 16:30",167.40,2.99,1.68,12.60
"2018-10-01 16:45",167.40,2.27,1.27,9.56
"2018-10-01 17:00",167.40,1.78,1.00,7.48
"2018-10-01 17:15",167.40,1.22,0.68,5.12
"2018-10-01 17:30",167.40,0.72,0.40,3.03
"2018-10-01 17:45",167.40,0.32,0.18,1.35
"2018-10-01 18:00",167.40,0.00,0.00,0.00
"2018-10-01 18:15",167.40,0.02,0.01,0.07
"2018-10-01 18:30",167.40,0.00,0.00,0.00
"2018-10-01 18:45",167.40,0.00,0.00,0.00
"2018-10-01 19:00",167.40,0.00,0.00,0.00
"2018-10-01 19:15",167.40,0.00,0.00,0.00
"2018-10-01 19:30",167.40,0.00,0.00,0.00
"2018-10-01 19:45",167.40,0.00,0.00,0.00
"2018-10-01 20:00",167.40,0.00,0.00,0.00
"2018-10-01 20:15",167.40,0.00,0.00,0.00
"2018-10-01 20:30",167.40,0.02,0.01,0.07
"2018-10-01 20:45",167.40,0.00,0.00,0.00
"2018-10-01 21:00",167.40,0.00,0.00,0.00
"2018-10-01 21:15",167.40,0.00,0.00,0.00
"2018-10-01 21:30",167.40,0.00,0.00,0.00
"2018-10-01 21:45",167.40,0.00,0.00,0.00
"2018-10-01 22:00",167.40,0.00,0.00,0.00
"2018-10-01 22:15",167.40,0.00,0.00,0.00
"2018-10-01 22:30",167.40,0.00,0.00,0.00
"2018-10-01 22:45",167.40,0.02,0.01,0.07
"2018-10-01 23:00",167.40,0.00,0.00,0.00
"2018-10-01 23:15",167.40,0.00,0.00,0.00
"2018-10-01 23:30",167.40,0.00,0.00,0.00
"2018-10-01 23:45",167.40,0.00,0.00,0.00
"2018-10-02 00:00",167.40,0.00,0.00,0.00
"2018-10-02 00:15",167.40,0.00,0.00,0.00
"2018-10-02 00:30",167.40,0.00,0.00,0.00
"2018-10-02 00:45",167.40,0.02,0.01,0.07
"2018-10-02 01:00",167.40,0.00,0.00,0.00
"2018-10-02 01:15",167.40,0.00,0.00,0.00
"2018-10-02 01:30",167.40,0.00,0.00,0.00
"2018-10-02 01:45",167.40,0.00,0.00,0.00
"2018-10-02 02:00",167.40,0.00,0.00,0.00
"2018-10-02 02:15",167.40,0.00,0.00,0.00
"2018-10-02 02:30",167.40,0.00,0.00,0.00
"2018-10-02 02:45",167.40,0.02,0.01,0.07
"2018-10-02 03:00",167.40,0.00,0.00,0.00
"2018-10-02 03:15",167.40,0.00,0.00,0.00
"2018-10-02 03:30",167.40,0.00,0.00,0.00
"2018-10-02 03:45",167.40,0.00,0.00,0.00
"2018-10-02 04:00",167.40,0.00,0.00,0.00
"2018-10-02 04:15",167.40,0.00,0.00,0.00
"2018-10-02 04:30",167.40,0.00,0.00,0.00
"2018-10-02 04:45",167.40,0.02,0.01,0.07
"2018-10-02 05:00",167.40,0.00,0.00,0.00
"2018-10-02 05:15",167.40,0.00,0.00,0.00
"2018-10-02 05:30",167.40,0.00,0.00,0.00
"2018-10-02 05:45",167.40,0.00,0.00,0.00
"2018-10-02 06:00",167.40,0.03,0.02,0.13
"2018-10-02 06:15",167.40,0.77,0.43,3.23
"2018-10-02 06:30",167.40,1.81,1.01,7.61
"2018-10-02 06:45",167.40,2.48,1.39,10.44
"2018-10-02 07:00",167.40,2.78,1.56,11.72
"2018-10-02 07:15",167.40,4.16,2.33,17.51
"2018-10-02 07:30",167.40,5.44,3.05,22.90
"2018-10-02 07:45",167.40,8.06,4.52,33.95
"2018-10-02 08:00",167.40,9.06,5.08,38.12
"2018-10-02 08:15",167.40,9.06,5.08,38.12
"2018-10-02 08:30",167.40,8.34,4.68,35.09
"2018-10-02 08:45",167.40,10.70,6.00,45.06
"2018-10-02 09:00",167.40,9.31,5.22,39.20
"2018-10-02 09:15",167.40,11.31,6.35,47.62
"2018-10-02 09:30",167.40,15.54,8.72,65.40
"2018-10-02 09:45",167.40,18.10,10.15,76.18
"2018-10-02 10:00",167.40,22.69,12.73,95.51
"2018-10-02 10:15",167.40,17.44,9.78,73.42
"2018-10-02 10:30",167.40,20.38,11.44,85.81
"2018-10-02 10:45",167.40,22.53,12.64,94.84
"2018-10-02 11:00",167.40,10.67,5.99,44.93
"2018-10-02 11:15",167.40,17.76,9.96,74.76
"2018-10-02 11:30",167.40,29.42,16.51,123.87
"2018-10-02 11:45",167.40,21.71,12.18,91.40
"2018-10-02 12:00",167.40,9.31,5.22,39.20
