"DateTime","PV Installed","Energy Yield","Co2 Avoidance","Save Money"
"(YYYY-MM-DD HH:MM)","(kWp)","(kWh)","(kg./year)","(Baht)"
"2018-08-01 00:15",167.40,0.00,0.00,0.00
"2018-08-01 00:30",167.40,0.01,0.00,0.03
"2018-08-01 00:45",167.40,0.00,0.00,0.00
"2018-08-01 01:00",167.40,0.00,0.00,0.00
"2018-08-01 01:15",167.40,0.00,0.00,0.00
"2018-08-01 01:30",167.40,0.01,0.00,0.03
"2018-08-01 01:45",167.40,0.00,0.00,0.00
"2018-08-01 02:00",167.40,0.00,0.00,0.00
"2018-08-01 02:15",167.40,0.00,0.00,0.00
"2018-08-01 02:30",167.40,0.01,0.00,0.03
"2018-08-01 02:45",167.40,0.00,0.00,0.00
"2018-08-01 03:00",167.40,0.00,0.00,0.00
"2018-08-01 03:15",167.40,0.00,0.00,0.00
"2018-08-01 03:30",167.40,0.01,0.00,0.03
"2018-08-01 03:45",167.40,0.00,0.00,0.00
"2018-08-01 04:00",167.40,0.00,0.00,0.00
"2018-08-01 04:15",167.40,0.01,0.00,0.03
"2018-08-01 04:30",167.40,0.00,0.00,0.00
"2018-08-01 04:45",167.40,0.00,0.00,0.00
"2018-08-01 05:00",167.40,0.00,0.00,0.00
"2018-08-01 05:15",167.40,0.01,0.00,0.03
"2018-08-01 05:30",167.40,0.00,0.00,0.00
"2018-08-01 05:45",167.40,0.00,0.00,0.00
"2018-08-01 06:00",167.40,0.08,0.04,0.34
"2018-08-01 06:15",167.40,0.86,0.48,3.60
"2018-08-01 06:30",167.40,3.55,1.99,14.95
"2018-08-01 06:45",167.40,5.37,3.01,22.60
"2018-08-01 07:00",167.40,4.70,2.64,19.80
"2018-08-01 07:15",167.40,4.75,2.67,20.00
"2018-08-01 07:30",167.40,5.39,3.02,22.70
"2018-08-01 07:45",167.40,8.22,4.61,34.59
"2018-08-01 08:00",167.40,7.30,4.09,30.71
"2018-08-01 08:15",167.40,13.26,7.44,55.84
"2018-08-01 08:30",167.40,14.46,8.11,60.86
"2018-08-01 08:45",167.40,11.26,6.32,47.42
"2018-08-01 09:00",167.40,21.51,12.07,90.56
"2018-08-01 09:15",167.40,17.94,10.07,75.54
"2018-08-01 09:30",167.40,14.79,8.30,62.27
"2018-08-01 09:45",167.40,11.46,6.43,48.23
"2018-08-01 10:00",167.40,12.90,7.23,54.29
"2018-08-01 10:15",167.40,16.15,9.06,68.00
"2018-08-01 10:30",167.40,17.61,9.88,74.12
"2018-08-01 10:45",167.40,19.65,11.02,82.71
"2018-08-01 11:00",167.40,20.69,11.61,87.09
"2018-08-01 11:15",167.40,16.73,9.38,70.42
"2018-08-01 11:30",167.40,23.24,13.04,97.83
"2018-08-01 11:45",167.40,20.98,11.77,88.30
"2018-08-01 12:00",167.40,22.80,12.79,95.98
"2018-08-01 12:15",167.40,21.74,12.19,91.50
"2018-08-01 12:30",167.40,19.66,11.03,82.75
"2018-08-01 12:45",167.40,18.02,10.11,75.84
"2018-08-01 13:00",167.40,21.20,11.89,89.25
"2018-08-01 13:15",167.40,23.26,13.05,97.93
"2018-08-01 13:30",167.40,18.36,10.30,77.29
"2018-08-01 13:45",167.40,10.28,5.77,43.28
"2018-08-01 14:00",167.40,10.18,5.71,42.84
"2018-08-01 14:15",167.40,13.66,7.66,57.49
"2018-08-01 14:30",167.40,22.04,12.36,92.78
"2018-08-01 14:45",167.40,19.04,10.68,80.15
"2018-08-01 15:00",167.40,12.93,7.25,54.42
"2018-08-01 15:15",167.40,7.95,4.46,33.48
"2018-08-01 15:30",167.40,12.17,6.83,51.22
"2018-08-01 15:45",167.40,11.62,6.52,48.93
"2018-08-01 16:00",167.40,12.23,6.86,51.49
"2018-08-01 16:15",167.40,10.41,5.84,43.81
"2018-08-01 16:30",167.40,7.97,4.47,33.54
"2018-08-01 16:45",167.40,9.98,5.60,42.00
"2018-08-01 17:00",167.40,9.58,5.38,40.35
"2018-08-01 17:15",167.40,6.97,3.91,29.33
"2018-08-01 17:30",167.40,6.06,3.40,25.53
"2018-08-01 17:45",167.40,2.58,1.45,10.84
"2018-08-01 18:00",167.40,1.36,0.76,5.73
"2018-08-01 18:15",167.40,0.62,0.35,2.63
"2018-08-01 18:30",167.40,0.30,0.17,1.28
"2018-08-01 18:45",167.40,0.05,0.03,0.20
"2018-08-01 19:00",167.40,0.00,0.00,0.00
"2018-08-01 19:15",167.40,0.01,0.00,0.03
"2018-08-01 19:30",167.40,0.00,0.00,0.00
"2018-08-01 19:45",167.40,0.00,0.00,0.00
"2018-08-01 20:00",167.40,0.00,0.00,0.00
"2018-08-01 20:15",167.40,0.01,0.00,0.03
"2018-08-01 20:30",167.40,0.00,0.00,0.00
"2018-08-01 20:45",167.40,0.00,0.00,0.00
"2018-08-01 21:00",167.40,0.00,0.00,0.00
"2018-08-01 21:15",167.40,0.01,0.00,0.03
"2018-08-01 21:30",167.40,0.00,0.00,0.00
"2018-08-01 21:45",167.40,0.00,0.00,0.00
"2018-08-01 22:00",167.40,0.00,0.00,0.00
"2018-08-01 22:15",167.40,0.01,0.00,0.03
"2018-08-01 22:30",167.40,0.00,0.00,0.00
"2018-08-01 22:45",167.40,0.00,0.00,0.00
"2018-08-01 23:00",167.40,0.00,0.00,0.00
"2018-08-01 23:15",167.40,0.01,0.00,0.03
"2018-08-01 23:30",167.40,0.00,0.00,0.00
"2018-08-01 23:45",167.40,0.00,0.00,0.00
"2018-08-02 00:00",167.40,0.00,0.00,0.00
"2018-08-02 00:15",167.40,0.00,0.00,0.00
"2018-08-02 00:30",167.40,0.01,0.00,0.03
"2018-08-02 00:45",167.40,0.00,0.00,0.00
"2018-08-02 01:00",167.40,0.00,0.00,0.00
"2018-08-02 01:15",167.40,0.00,0.00,0.00
"2018-08-02 01:30",167.40,0.01,0.00,0.03
"2018-08-02 01:45",167.40,0.00,0.00,0.00
"2018-08-02 02:00",167.40,0.00,0.00,0.00
"2018-08-02 02:15",167.40,0.01,0.00,0.03
"2018-08-02 02:30",167.40,0.00,0.00,0.00
"2018-08-02 02:45",167.40,0.00,0.00,0.00
"2018-08-02 03:00",167.40,0.00,0.00,0.00
"2018-08-02 03:15",167.40,0.01,0.00,0.03
"2018-08-02 03:30",167.40,0.00,0.00,0.00
"2018-08-02 03:45",167.40,0.00,0.00,0.00
"2018-08-02 04:00",167.40,0.01,0.00,0.03
"2018-08-02 04:15",167.40,0.00,0.00,0.00
"2018-08-02 04:30",167.40,0.00,0.00,0.00
"2018-08-02 04:45",167.40,0.00,0.00,0.00
"2018-08-02 05:00",167.40,0.01,0.00,0.03
"2018-08-02 05:15",167.40,0.00,0.00,0.00
"2018-08-02 05:30",167.40,0.00,0.00,0.00
"2018-08-02 05:45",167.40,0.00,0.00,0.00
"2018-08-02 06:00",167.40,0.10,0.05,0.40
"2018-08-02 06:15",167.40,0.82,0.46,3.44
"2018-08-02 06:30",167.40,2.18,1.23,9.19
"2018-08-02 06:45",167.40,3.70,2.08,15.59
"2018-08-02 07:00",167.40,5.59,3.14,23.54
"2018-08-02 07:15",167.40,7.65,4.29,32.20
"2018-08-02 07:30",167.40,9.90,5.56,41.69
"2018-08-02 07:45",167.40,12.71,7.13,53.51
"2018-08-02 08:00",167.40,14.30,8.02,60.18
"2018-08-02 08:15",167.40,14.26,8.00,60.05
"2018-08-02 08:30",167.40,15.39,8.63,64.80
"2018-08-02 08:45",167.40,15.68,8.80,66.01
"2018-08-02 09:00",167.40,20.62,11.57,86.79
"2018-08-02 09:15",167.40,21.87,12.27,92.07
"2018-08-02 09:30",167.40,22.84,12.81,96.15
"2018-08-02 09:45",167.40,24.10,13.52,101.44
"2018-08-02 10:00",167.40,21.26,11.93,89.52
"2018-08-02 10:15",167.40,23.81,13.36,100.22
"2018-08-02 10:30",167.40,20.92,11.74,88.07
"2018-08-02 10:45",167.40,30.11,16.89,126.76
"2018-08-02 11:00",167.40,22.45,12.59,94.50
"2018-08-02 11:15",167.40,28.88,16.20,121.58
"2018-08-02 11:30",167.40,31.25,17.53,131.54
"2018-08-02 11:45",167.40,26.50,14.86,111.54
"2018-08-02 12:00",167.40,22.67,12.72,95.44
"2018-08-02 12:15",167.40,34.50,19.36,145.25
"2018-08-02 12:30",167.40,27.70,15.54,116.59
"2018-08-02 12:45",167.40,24.42,13.70,102.78
"2018-08-02 13:00",167.40,27.55,15.46,115.99
"2018-08-02 13:15",167.40,25.58,14.35,107.70
"2018-08-02 13:30",167.40,24.53,13.76,103.26
"2018-08-02 13:45",167.40,26.01,14.59,109.49
"2018-08-02 14:00",167.40,20.85,11.70,87.76
"2018-08-02 14:15",167.40,21.25,11.92,89.45
"2018-08-02 14:30",167.40,22.78,12.78,95.88
"2018-08-02 14:45",167.40,20.88,11.71,87.90
"2018-08-02 15:00",167.40,23.02,12.92,96.92
"2018-08-02 15:15",167.40,16.84,9.45,70.89
"2018-08-02 15:30",167.40,17.02,9.55,71.67
"2018-08-02 15:45",167.40,11.33,6.36,47.69
"2018-08-02 16:00",167.40,10.09,5.66,42.47
"2018-08-02 16:15",167.40,11.59,6.50,48.80
"2018-08-02 16:30",167.40,6.74,3.78,28.36
"2018-08-02 16:45",167.40,6.26,3.51,26.34
"2018-08-02 17:00",167.40,9.47,5.31,39.87
"2018-08-02 17:15",167.40,5.15,2.89,21.69
"2018-08-02 17:30",167.40,5.57,3.12,23.44
"2018-08-02 17:45",167.40,3.66,2.06,15.42
"2018-08-02 18:00",167.40,2.02,1.13,8.49
"2018-08-02 18:15",167.40,1.14,0.64,4.82
"2018-08-02 18:30",167.40,0.25,0.14,1.04
"2018-08-02 18:45",167.40,0.01,0.00,0.03
"2018-08-02 19:00",167.40,0.00,0.00,0.00
"2018-08-02 19:15",167.40,0.00,0.00,0.00
"2018-08-02 19:30",167.40,0.00,0.00,0.00
"2018-08-02 19:45",167.40,0.01,0.00,0.03
"2018-08-02 20:00",167.40,0.00,0.00,0.00
"2018-08-02 20:15",167.40,0.00,0.00,0.00
"2018-08-02 20:30",167.40,0.00,0.00,0.00
"2018-08-02 20:45",167.40,0.01,0.00,0.03
"2018-08-02 21:00",167.40,0.00,0.00,0.00
"2018-08-02 21:15",167.40,0.00,0.00,0.00
"2018-08-02 21:30",167.40,0.00,0.00,0.00
"2018-08-02 21:45",167.40,0.01,0.00,0.03
"2018-08-02 22:00",167.40,0.00,0.00,0.00
"2018-08-02 22:15",167.40,0.00,0.00,0.00
"2018-08-02 22:30",167.40,0.00,0.00,0.00
"2018-08-02 22:45",167.40,0.00,0.00,0.00
"2018-08-02 23:00",167.40,0.01,0.00,0.03
"2018-08-02 23:15",167.40,0.00,0.00,0.00
"2018-08-02 23:30",167.40,0.00,0.00,0.00
"2018-08-02 23:45",167.40,0.00,0.00,0.00
"2018-08-03 00:00",167.40,0.01,0.00,0.03
"2018-08-03 00:15",167.40,0.00,0.00,0.00
"2018-08-03 00:30",167.40,0.00,0.00,0.00
"2018-08-03 00:45",167.40,0.00,0.00,0.00
"2018-08-03 01:00",167.40,0.00,0.00,0.00
"2018-08-03 01:15",167.40,0.01,0.00,0.03
"2018-08-03 01:30",167.40,0.00,0.00,0.00
"2018-08-03 01:45",167.40,0.00,0.00,0.00
"2018-08-03 02:00",167.40,0.00,0.00,0.00
"2018-08-03 02:15",167.40,0.01,0.00,0.03
"2018-08-03 02:30",167.40,0.00,0.00,0.00
"2018-08-03 02:45",167.40,0.00,0.00,0.00
"2018-08-03 03:00",167.40,0.00,0.00,0.00
"2018-08-03 03:15",167.40,0.01,0.00,0.03
"2018-08-03 03:30",167.40,0.00,0.00,0.00
"2018-08-03 03:45",167.40,0.00,0.00,0.00
"2018-08-03 04:00",167.40,0.00,0.00,0.00
"2018-08-03 04:15",167.40,0.01,0.00,0.03
"2018-08-03 04:30",167.40,0.00,0.00,0.00
"2018-08-03 04:45",167.40,0.00,0.00,0.00
"2018-08-03 05:00",167.40,0.00,0.00,0.00
"2018-08-03 05:15",167.40,0.01,0.00,0.03
"2018-08-03 05:30",167.40,0.00,0.00,0.00
"2018-08-03 05:45",167.40,0.00,0.00,0.00
"2018-08-03 06:00",167.40,0.02,0.01,0.10
"2018-08-03 06:15",167.40,0.42,0.23,1.75
"2018-08-03 06:30",167.40,1.26,0.70,5.29
"2018-08-03 06:45",167.40,1.96,1.10,8.25
"2018-08-03 07:00",167.40,2.54,1.43,10.71
"2018-08-03 07:15",167.40,3.61,2.02,15.19
"2018-08-03 07:30",167.40,4.44,2.49,18.69
"2018-08-03 07:45",167.40,6.26,3.51,26.37
"2018-08-03 08:00",167.40,7.62,4.28,32.09
"2018-08-03 08:15",167.40,10.16,5.70,42.77
"2018-08-03 08:30",167.40,11.89,6.67,50.04
"2018-08-03 08:45",167.40,11.20,6.28,47.15
"2018-08-03 09:00",167.40,11.60,6.51,48.83
"2018-08-03 09:15",167.40,13.84,7.76,58.26
"2018-08-03 09:30",167.40,24.48,13.73,103.05
"2018-08-03 09:45",167.40,13.96,7.83,58.77
"2018-08-03 10:00",167.40,19.87,11.15,83.66
"2018-08-03 10:15",167.40,15.22,8.54,64.09
"2018-08-03 10:30",167.40,17.92,10.05,75.44
"2018-08-03 10:45",167.40,21.90,12.29,92.21
"2018-08-03 11:00",167.40,21.21,11.90,89.28
"2018-08-03 11:15",167.40,19.83,11.13,83.49
"2018-08-03 11:30",167.40,17.68,9.92,74.43
"2018-08-03 11:45",167.40,21.79,12.23,91.74
"2018-08-03 12:00",167.40,23.00,12.90,96.82
"2018-08-03 12:15",167.40,23.56,13.22,99.18
"2018-08-03 12:30",167.40,31.72,17.79,133.53
"2018-08-03 12:45",167.40,25.68,14.41,108.11
"2018-08-03 13:00",167.40,28.41,15.94,119.59
"2018-08-03 13:15",167.40,25.48,14.29,107.26
"2018-08-03 13:30",167.40,20.98,11.77,88.34
"2018-08-03 13:45",167.40,18.08,10.14,76.11
"2018-08-03 14:00",167.40,20.18,11.32,84.97
"2018-08-03 14:15",167.40,16.97,9.52,71.43
"2018-08-03 14:30",167.40,15.43,8.66,64.96
"2018-08-03 14:45",167.40,17.02,9.55,71.67
"2018-08-03 15:00",167.40,15.41,8.64,64.86
"2018-08-03 15:15",167.40,11.97,6.71,50.38
"2018-08-03 15:30",167.40,11.47,6.44,48.29
"2018-08-03 15:45",167.40,15.24,8.55,64.16
"2018-08-03 16:00",167.40,13.02,7.31,54.83
"2018-08-03 16:15",167.40,12.25,6.87,51.56
"2018-08-03 16:30",167.40,8.49,4.76,35.73
"2018-08-03 16:45",167.40,7.10,3.99,29.91
"2018-08-03 17:00",167.40,3.88,2.18,16.33
"2018-08-03 17:15",167.40,2.38,1.33,10.00
"2018-08-03 17:30",167.40,1.31,0.74,5.52
"2018-08-03 17:45",167.40,0.82,0.46,3.47
"2018-08-03 18:00",167.40,1.02,0.57,4.28
"2018-08-03 18:15",167.40,0.86,0.48,3.64
"2018-08-03 18:30",167.40,0.22,0.12,0.91
"2018-08-03 18:45",167.40,0.00,0.00,0.00
"2018-08-03 19:00",167.40,0.01,0.00,0.03
"2018-08-03 19:15",167.40,0.00,0.00,0.00
"2018-08-03 19:30",167.40,0.00,0.00,0.00
"2018-08-03 19:45",167.40,0.00,0.00,0.00
"2018-08-03 20:00",167.40,0.01,0.00,0.03
"2018-08-03 20:15",167.40,0.00,0.00,0.00
"2018-08-03 20:30",167.40,0.00,0.00,0.00
"2018-08-03 20:45",167.40,0.00,0.00,0.00
"2018-08-03 21:00",167.40,0.01,0.00,0.03
"2018-08-03 21:15",167.40,0.00,0.00,0.00
"2018-08-03 21:30",167.40,0.00,0.00,0.00
"2018-08-03 21:45",167.40,0.01,0.00,0.03
"2018-08-03 22:00",167.40,0.00,0.00,0.00
"2018-08-03 22:15",167.40,0.00,0.00,0.00
"2018-08-03 22:30",167.40,0.00,0.00,0.00
"2018-08-03 22:45",167.40,0.01,0.00,0.03
"2018-08-03 23:00",167.40,0.00,0.00,0.00
"2018-08-03 23:15",167.40,0.00,0.00,0.00
"2018-08-03 23:30",167.40,0.00,0.00,0.00
"2018-08-03 23:45",167.40,0.01,0.00,0.03
"2018-08-04 00:00",167.40,0.00,0.00,0.00
"2018-08-04 00:15",167.40,0.00,0.00,0.00
"2018-08-04 00:30",167.40,0.00,0.00,0.00
"2018-08-04 00:45",167.40,0.00,0.00,0.00
"2018-08-04 01:00",167.40,0.01,0.00,0.03
"2018-08-04 01:15",167.40,0.00,0.00,0.00
"2018-08-04 01:30",167.40,0.00,0.00,0.00
"2018-08-04 01:45",167.40,0.00,0.00,0.00
"2018-08-04 02:00",167.40,0.01,0.00,0.03
"2018-08-04 02:15",167.40,0.00,0.00,0.00
"2018-08-04 02:30",167.40,0.00,0.00,0.00
"2018-08-04 02:45",167.40,0.00,0.00,0.00
"2018-08-04 03:00",167.40,0.01,0.00,0.03
"2018-08-04 03:15",167.40,0.00,0.00,0.00
"2018-08-04 03:30",167.40,0.00,0.00,0.00
"2018-08-04 03:45",167.40,0.00,0.00,0.00
"2018-08-04 04:00",167.40,0.01,0.00,0.03
"2018-08-04 04:15",167.40,0.00,0.00,0.00
"2018-08-04 04:30",167.40,0.00,0.00,0.00
"2018-08-04 04:45",167.40,0.00,0.00,0.00
"2018-08-04 05:00",167.40,0.01,0.00,0.03
"2018-08-04 05:15",167.40,0.00,0.00,0.00
"2018-08-04 05:30",167.40,0.00,0.00,0.00
"2018-08-04 05:45",167.40,0.01,0.00,0.03
"2018-08-04 06:00",167.40,0.03,0.02,0.13
"2018-08-04 06:15",167.40,0.60,0.34,2.53
"2018-08-04 06:30",167.40,1.54,0.87,6.50
"2018-08-04 06:45",167.40,4.56,2.56,19.20
"2018-08-04 07:00",167.40,7.70,4.32,32.43
"2018-08-04 07:15",167.40,6.12,3.43,25.76
"2018-08-04 07:30",167.40,6.97,3.91,29.33
"2018-08-04 07:45",167.40,11.46,6.43,48.26
"2018-08-04 08:00",167.40,13.39,7.51,56.38
"2018-08-04 08:15",167.40,9.26,5.19,38.96
"2018-08-04 08:30",167.40,9.37,5.26,39.44
"2018-08-04 08:45",167.40,10.58,5.93,44.52
"2018-08-04 09:00",167.40,10.63,5.96,44.76
"2018-08-04 09:15",167.40,11.89,6.67,50.04
"2018-08-04 09:30",167.40,14.37,8.06,60.48
"2018-08-04 09:45",167.40,15.93,8.94,67.05
"2018-08-04 10:00",167.40,26.23,14.72,110.43
"2018-08-04 10:15",167.40,30.30,17.00,127.54
"2018-08-04 10:30",167.40,22.70,12.74,95.58
"2018-08-04 10:45",167.40,26.12,14.65,109.96
"2018-08-04 11:00",167.40,30.97,17.37,130.37
"2018-08-04 11:15",167.40,25.94,14.55,109.22
"2018-08-04 11:30",167.40,29.31,16.44,123.39
"2018-08-04 11:45",167.40,24.60,13.80,103.56
"2018-08-04 12:00",167.40,31.55,17.70,132.82
"2018-08-04 12:15",167.40,28.40,15.93,119.56
"2018-08-04 12:30",167.40,28.29,15.87,119.08
"2018-08-04 12:45",167.40,30.46,17.09,128.21
"2018-08-04 13:00",167.40,20.59,11.55,86.69
"2018-08-04 13:15",167.40,25.98,14.58,109.38
"2018-08-04 13:30",167.40,29.87,16.76,125.75
"2018-08-04 13:45",167.40,29.02,16.28,122.15
"2018-08-04 14:00",167.40,20.41,11.45,85.91
"2018-08-04 14:15",167.40,16.54,9.28,69.65
"2018-08-04 14:30",167.40,12.09,6.78,50.89
"2018-08-04 14:45",167.40,23.50,13.19,98.94
"2018-08-04 15:00",167.40,20.07,11.26,84.50
"2018-08-04 15:15",167.40,17.26,9.68,72.64
"2018-08-04 15:30",167.40,18.26,10.24,76.85
"2018-08-04 15:45",167.40,12.47,7.00,52.50
"2018-08-04 16:00",167.40,10.54,5.91,44.35
"2018-08-04 16:15",167.40,8.91,5.00,37.52
"2018-08-04 16:30",167.40,7.90,4.43,33.24
"2018-08-04 16:45",167.40,6.32,3.55,26.61
"2018-08-04 17:00",167.40,5.93,3.33,24.96
"2018-08-04 17:15",167.40,4.83,2.71,20.34
"2018-08-04 17:30",167.40,2.42,1.36,10.20
"2018-08-04 17:45",167.40,2.73,1.53,11.48
"2018-08-04 18:00",167.40,1.22,0.69,5.15
"2018-08-04 18:15",167.40,0.10,0.05,0.40
"2018-08-04 18:30",167.40,0.01,0.00,0.03
"2018-08-04 18:45",167.40,0.00,0.00,0.00
"2018-08-04 19:00",167.40,0.00,0.00,0.00
"2018-08-04 19:15",167.40,0.01,0.00,0.03
"2018-08-04 19:30",167.40,0.00,0.00,0.00
"2018-08-04 19:45",167.40,0.00,0.00,0.00
"2018-08-04 20:00",167.40,0.00,0.00,0.00
"2018-08-04 20:15",167.40,0.01,0.00,0.03
"2018-08-04 20:30",167.40,0.00,0.00,0.00
"2018-08-04 20:45",167.40,0.00,0.00,0.00
"2018-08-04 21:00",167.40,0.00,0.00,0.00
"2018-08-04 21:15",167.40,0.01,0.00,0.03
"2018-08-04 21:30",167.40,0.00,0.00,0.00
"2018-08-04 21:45",167.40,0.00,0.00,0.00
"2018-08-04 22:00",167.40,0.00,0.00,0.00
"2018-08-04 22:15",167.40,0.01,0.00,0.03
"2018-08-04 22:30",167.40,0.00,0.00,0.00
"2018-08-04 22:45",167.40,0.00,0.00,0.00
"2018-08-04 23:00",167.40,0.00,0.00,0.00
"2018-08-04 23:15",167.40,0.01,0.00,0.03
"2018-08-04 23:30",167.40,0.00,0.00,0.00
"2018-08-04 23:45",167.40,0.00,0.00,0.00
"2018-08-05 00:00",167.40,0.00,0.00,0.00
"2018-08-05 00:15",167.40,0.01,0.00,0.03
"2018-08-05 00:30",167.40,0.00,0.00,0.00
"2018-08-05 00:45",167.40,0.00,0.00,0.00
"2018-08-05 01:00",167.40,0.00,0.00,0.00
"2018-08-05 01:15",167.40,0.01,0.00,0.03
"2018-08-05 01:30",167.40,0.00,0.00,0.00
"2018-08-05 01:45",167.40,0.00,0.00,0.00
"2018-08-05 02:00",167.40,0.01,0.00,0.03
"2018-08-05 02:15",167.40,0.00,0.00,0.00
"2018-08-05 02:30",167.40,0.00,0.00,0.00
"2018-08-05 02:45",167.40,0.00,0.00,0.00
"2018-08-05 03:00",167.40,0.00,0.00,0.00
"2018-08-05 03:15",167.40,0.01,0.00,0.03
