"DateTime","PV Installed","Energy Yield","Co2 Avoidance","Save Money"
"(YYYY-MM-DD HH:MM)","(kWp)","(kWh)","(kg./year)","(Baht)"
"2018-04-01 00:15",89.28,0.00,0.00,0.00
"2018-04-01 00:30",89.28,0.00,0.00,0.00
"2018-04-01 00:45",89.28,0.00,0.00,0.00
"2018-04-01 01:00",89.28,0.00,0.00,0.00
"2018-04-01 01:15",89.28,0.00,0.00,0.00
"2018-04-01 01:30",89.28,0.00,0.00,0.00
"2018-04-01 01:45",89.28,0.00,0.00,0.00
"2018-04-01 02:00",89.28,0.00,0.00,0.00
"2018-04-01 02:15",89.28,0.00,0.00,0.00
"2018-04-01 02:30",89.28,0.00,0.00,0.00
"2018-04-01 02:45",89.28,0.00,0.00,0.00
"2018-04-01 03:00",89.28,0.00,0.00,0.00
"2018-04-01 03:15",89.28,0.00,0.00,0.00
"2018-04-01 03:30",89.28,0.00,0.00,0.00
"2018-04-01 03:45",89.28,0.00,0.00,0.00
"2018-04-01 04:00",89.28,0.00,0.00,0.00
"2018-04-01 04:15",89.28,0.00,0.00,0.00
"2018-04-01 04:30",89.28,0.00,0.00,0.00
"2018-04-01 04:45",89.28,0.00,0.00,0.00
"2018-04-01 05:00",89.28,0.00,0.00,0.00
"2018-04-01 05:15",89.28,0.00,0.00,0.00
"2018-04-01 05:30",89.28,0.00,0.00,0.00
"2018-04-01 05:45",89.28,0.00,0.00,0.00
"2018-04-01 06:00",89.28,0.00,0.00,0.00
"2018-04-01 06:15",89.28,0.02,0.01,0.07
"2018-04-01 06:30",89.28,0.21,0.12,0.88
"2018-04-01 06:45",89.28,0.22,0.13,0.94
"2018-04-01 07:00",89.28,0.29,0.16,1.21
"2018-04-01 07:15",89.28,0.58,0.32,2.42
"2018-04-01 07:30",89.28,1.15,0.65,4.85
"2018-04-01 07:45",89.28,1.52,0.85,6.40
"2018-04-01 08:00",89.28,2.19,1.23,9.23
"2018-04-01 08:15",89.28,3.12,1.75,13.13
"2018-04-01 08:30",89.28,3.73,2.09,15.69
"2018-04-01 08:45",89.28,4.61,2.59,19.40
"2018-04-01 09:00",89.28,4.59,2.58,19.33
"2018-04-01 09:15",89.28,3.70,2.07,15.56
"2018-04-01 09:30",89.28,3.76,2.11,15.83
"2018-04-01 09:45",89.28,5.22,2.93,21.96
"2018-04-01 10:00",89.28,5.65,3.17,23.78
"2018-04-01 10:15",89.28,6.85,3.84,28.83
"2018-04-01 10:30",89.28,7.81,4.38,32.87
"2018-04-01 10:45",89.28,8.67,4.86,36.51
"2018-04-01 11:00",89.28,10.05,5.64,42.30
"2018-04-01 11:15",89.28,11.60,6.51,48.83
"2018-04-01 11:30",89.28,16.45,9.23,69.24
"2018-04-01 11:45",89.28,15.98,8.97,67.29
"2018-04-01 12:00",89.28,16.50,9.25,69.44
"2018-04-01 12:15",89.28,12.16,6.82,51.19
"2018-04-01 12:30",89.28,11.54,6.47,48.56
"2018-04-01 12:45",89.28,11.06,6.20,46.54
"2018-04-01 13:00",89.28,7.02,3.94,29.57
"2018-04-01 13:15",89.28,6.42,3.60,27.01
"2018-04-01 13:30",89.28,8.05,4.51,33.88
"2018-04-01 13:45",89.28,10.11,5.67,42.57
"2018-04-01 14:00",89.28,10.27,5.76,43.24
"2018-04-01 14:15",89.28,10.99,6.17,46.27
"2018-04-01 14:30",89.28,8.96,5.03,37.72
"2018-04-01 14:45",89.28,10.05,5.64,42.30
"2018-04-01 15:00",89.28,10.21,5.73,42.97
"2018-04-01 15:15",89.28,10.61,5.95,44.66
"2018-04-01 15:30",89.28,8.69,4.87,36.57
"2018-04-01 15:45",89.28,9.04,5.07,38.06
"2018-04-01 16:00",89.28,9.07,5.09,38.19
"2018-04-01 16:15",89.28,7.28,4.08,30.65
"2018-04-01 16:30",89.28,2.24,1.26,9.43
"2018-04-01 16:45",89.28,1.14,0.64,4.78
"2018-04-01 17:00",89.28,1.39,0.78,5.86
"2018-04-01 17:15",89.28,1.22,0.68,5.12
"2018-04-01 17:30",89.28,0.82,0.46,3.44
"2018-04-01 17:45",89.28,0.35,0.20,1.48
"2018-04-01 18:00",89.28,0.10,0.05,0.40
"2018-04-01 18:15",89.28,0.00,0.00,0.00
"2018-04-01 18:30",89.28,0.00,0.00,0.00
"2018-04-01 18:45",89.28,0.00,0.00,0.00
"2018-04-01 19:00",89.28,0.00,0.00,0.00
"2018-04-01 19:15",89.28,0.00,0.00,0.00
"2018-04-01 19:30",89.28,0.00,0.00,0.00
"2018-04-01 19:45",89.28,0.00,0.00,0.00
"2018-04-01 20:00",89.28,0.00,0.00,0.00
"2018-04-01 20:15",89.28,0.00,0.00,0.00
"2018-04-01 20:30",89.28,0.00,0.00,0.00
"2018-04-01 20:45",89.28,0.00,0.00,0.00
"2018-04-01 21:00",89.28,0.00,0.00,0.00
"2018-04-01 21:15",89.28,0.00,0.00,0.00
"2018-04-01 21:30",89.28,0.00,0.00,0.00
"2018-04-01 21:45",89.28,0.00,0.00,0.00
"2018-04-01 22:00",89.28,0.00,0.00,0.00
"2018-04-01 22:15",89.28,0.00,0.00,0.00
"2018-04-01 22:30",89.28,0.00,0.00,0.00
"2018-04-01 22:45",89.28,0.00,0.00,0.00
"2018-04-01 23:00",89.28,0.00,0.00,0.00
"2018-04-01 23:15",89.28,0.00,0.00,0.00
"2018-04-01 23:30",89.28,0.00,0.00,0.00
"2018-04-01 23:45",89.28,0.00,0.00,0.00
"2018-04-02 00:00",89.28,0.00,0.00,0.00
"2018-04-02 00:15",89.28,0.00,0.00,0.00
"2018-04-02 00:30",89.28,0.00,0.00,0.00
"2018-04-02 00:45",89.28,0.00,0.00,0.00
"2018-04-02 01:00",89.28,0.00,0.00,0.00
"2018-04-02 01:15",89.28,0.00,0.00,0.00
"2018-04-02 01:30",89.28,0.00,0.00,0.00
"2018-04-02 01:45",89.28,0.00,0.00,0.00
"2018-04-02 02:00",89.28,0.00,0.00,0.00
"2018-04-02 02:15",89.28,0.00,0.00,0.00
"2018-04-02 02:30",89.28,0.00,0.00,0.00
"2018-04-02 02:45",89.28,0.00,0.00,0.00
"2018-04-02 03:00",89.28,0.00,0.00,0.00
"2018-04-02 03:15",89.28,0.00,0.00,0.00
"2018-04-02 03:30",89.28,0.00,0.00,0.00
"2018-04-02 03:45",89.28,0.00,0.00,0.00
"2018-04-02 04:00",89.28,0.00,0.00,0.00
"2018-04-02 04:15",89.28,0.00,0.00,0.00
"2018-04-02 04:30",89.28,0.00,0.00,0.00
"2018-04-02 04:45",89.28,0.00,0.00,0.00
"2018-04-02 05:00",89.28,0.00,0.00,0.00
"2018-04-02 05:15",89.28,0.00,0.00,0.00
"2018-04-02 05:30",89.28,0.00,0.00,0.00
"2018-04-02 05:45",89.28,0.00,0.00,0.00
"2018-04-02 06:00",89.28,0.00,0.00,0.00
"2018-04-02 06:15",89.28,0.13,0.07,0.54
"2018-04-02 06:30",89.28,0.64,0.36,2.69
"2018-04-02 06:45",89.28,1.39,0.78,5.86
"2018-04-02 07:00",89.28,2.46,1.38,10.37
"2018-04-02 07:15",89.28,2.34,1.31,9.83
"2018-04-02 07:30",89.28,2.72,1.53,11.45
"2018-04-02 07:45",89.28,2.93,1.64,12.33
"2018-04-02 08:00",89.28,3.70,2.07,15.56
"2018-04-02 08:15",89.28,5.92,3.32,24.92
"2018-04-02 08:30",89.28,4.99,2.80,21.01
"2018-04-02 08:45",89.28,4.66,2.61,19.60
"2018-04-02 09:00",89.28,6.45,3.62,27.14
"2018-04-02 09:15",89.28,8.43,4.73,35.50
"2018-04-02 09:30",89.28,11.17,6.27,47.01
"2018-04-02 09:45",89.28,5.76,3.23,24.25
"2018-04-02 10:00",89.28,3.60,2.02,15.15
"2018-04-02 10:15",89.28,4.24,2.38,17.85
"2018-04-02 10:30",89.28,4.40,2.47,18.52
"2018-04-02 10:45",89.28,4.11,2.31,17.31
"2018-04-02 11:00",89.28,3.87,2.17,16.30
"2018-04-02 11:15",89.28,4.05,2.27,17.04
"2018-04-02 11:30",89.28,4.18,2.34,17.58
"2018-04-02 11:45",89.28,4.59,2.58,19.33
"2018-04-02 12:00",89.28,5.52,3.10,23.24
"2018-04-02 12:15",89.28,8.75,4.91,36.84
"2018-04-02 12:30",89.28,11.44,6.42,48.16
"2018-04-02 12:45",89.28,11.46,6.43,48.23
"2018-04-02 13:00",89.28,11.95,6.71,50.31
"2018-04-02 13:15",89.28,10.11,5.67,42.57
"2018-04-02 13:30",89.28,17.58,9.86,74.02
"2018-04-02 13:45",89.28,15.04,8.44,63.31
"2018-04-02 14:00",89.28,16.42,9.21,69.11
"2018-04-02 14:15",89.28,14.90,8.36,62.71
"2018-04-02 14:30",89.28,13.98,7.85,58.87
"2018-04-02 14:45",89.28,11.58,6.50,48.77
"2018-04-02 15:00",89.28,12.29,6.89,51.73
"2018-04-02 15:15",89.28,11.31,6.35,47.62
"2018-04-02 15:30",89.28,10.40,5.83,43.78
"2018-04-02 15:45",89.28,8.75,4.91,36.84
"2018-04-02 16:00",89.28,5.41,3.03,22.77
"2018-04-02 16:15",89.28,5.26,2.95,22.16
"2018-04-02 16:30",89.28,3.63,2.04,15.29
"2018-04-02 16:45",89.28,1.73,0.97,7.27
"2018-04-02 17:00",89.28,1.55,0.87,6.53
"2018-04-02 17:15",89.28,1.02,0.57,4.31
"2018-04-02 17:30",89.28,0.56,0.31,2.36
"2018-04-02 17:45",89.28,0.27,0.15,1.15
"2018-04-02 18:00",89.28,0.13,0.07,0.54
"2018-04-02 18:15",89.28,0.00,0.00,0.00
"2018-04-02 18:30",89.28,0.00,0.00,0.00
"2018-04-02 18:45",89.28,0.00,0.00,0.00
"2018-04-02 19:00",89.28,0.00,0.00,0.00
"2018-04-02 19:15",89.28,0.00,0.00,0.00
"2018-04-02 19:30",89.28,0.00,0.00,0.00
"2018-04-02 19:45",89.28,0.00,0.00,0.00
"2018-04-02 20:00",89.28,0.00,0.00,0.00
"2018-04-02 20:15",89.28,0.00,0.00,0.00
"2018-04-02 20:30",89.28,0.00,0.00,0.00
"2018-04-02 20:45",89.28,0.00,0.00,0.00
"2018-04-02 21:00",89.28,0.00,0.00,0.00
"2018-04-02 21:15",89.28,0.00,0.00,0.00
