"DateTime","PV Installed","Energy Yield","Co2 Avoidance","Save Money"
"(YYYY-MM-DD HH:MM)","(kWp)","(kWh)","(kg./year)","(Baht)"
"2018-01-01 00:15",89.28,0.00,0.00,0.00
"2018-01-01 00:30",89.28,0.00,0.00,0.00
"2018-01-01 00:45",89.28,0.00,0.00,0.00
"2018-01-01 01:00",89.28,0.00,0.00,0.00
"2018-01-01 01:15",89.28,0.00,0.00,0.00
"2018-01-01 01:30",89.28,0.00,0.00,0.00
"2018-01-01 01:45",89.28,0.00,0.00,0.00
"2018-01-01 02:00",89.28,0.00,0.00,0.00
"2018-01-01 02:15",89.28,0.00,0.00,0.00
"2018-01-01 02:30",89.28,0.00,0.00,0.00
"2018-01-01 02:45",89.28,0.00,0.00,0.00
"2018-01-01 03:00",89.28,0.00,0.00,0.00
"2018-01-01 03:15",89.28,0.00,0.00,0.00
"2018-01-01 03:30",89.28,0.00,0.00,0.00
"2018-01-01 03:45",89.28,0.00,0.00,0.00
"2018-01-01 04:00",89.28,0.00,0.00,0.00
"2018-01-01 04:15",89.28,0.00,0.00,0.00
"2018-01-01 04:30",89.28,0.00,0.00,0.00
"2018-01-01 04:45",89.28,0.00,0.00,0.00
"2018-01-01 05:00",89.28,0.00,0.00,0.00
"2018-01-01 05:15",89.28,0.00,0.00,0.00
"2018-01-01 05:30",89.28,0.00,0.00,0.00
"2018-01-01 05:45",89.28,0.00,0.00,0.00
"2018-01-01 06:00",89.28,0.00,0.00,0.00
"2018-01-01 06:15",89.28,0.00,0.00,0.00
"2018-01-01 06:30",89.28,0.00,0.00,0.00
"2018-01-01 06:45",89.28,0.17,0.09,0.71
"2018-01-01 07:00",89.28,0.66,0.37,2.76
"2018-01-01 07:15",89.28,1.42,0.80,5.99
"2018-01-01 07:30",89.28,2.89,1.62,12.16
"2018-01-01 07:45",89.28,4.44,2.49,18.69
"2018-01-01 08:00",89.28,6.01,3.37,25.29
"2018-01-01 08:15",89.28,7.36,4.13,30.98
"2018-01-01 08:30",89.28,8.74,4.90,36.78
"2018-01-01 08:45",89.28,9.93,5.57,41.79
"2018-01-01 09:00",89.28,10.96,6.15,46.14
"2018-01-01 09:15",89.28,12.42,6.97,52.27
"2018-01-01 09:30",89.28,13.61,7.63,57.29
"2018-01-01 09:45",89.28,14.46,8.11,60.89
"2018-01-01 10:00",89.28,15.21,8.53,64.02
"2018-01-01 10:15",89.28,16.08,9.02,67.69
"2018-01-01 10:30",89.28,16.77,9.41,70.59
"2018-01-01 10:45",89.28,17.58,9.86,74.02
"2018-01-01 11:00",89.28,18.15,10.18,76.41
"2018-01-01 11:15",89.28,18.92,10.61,79.65
"2018-01-01 11:30",89.28,19.40,10.88,81.67
"2018-01-01 11:45",89.28,17.47,9.80,73.55
"2018-01-01 12:00",89.28,12.62,7.08,53.11
"2018-01-01 12:15",89.28,18.91,10.61,79.61
"2018-01-01 12:30",89.28,21.26,11.92,89.48
"2018-01-01 12:45",89.28,20.58,11.55,86.65
"2018-01-01 13:00",89.28,11.45,6.42,48.19
"2018-01-01 13:15",89.28,9.95,5.58,41.89
"2018-01-01 13:30",89.28,8.24,4.62,34.69
"2018-01-01 13:45",89.28,13.54,7.60,57.02
"2018-01-01 14:00",89.28,13.60,7.63,57.25
"2018-01-01 14:15",89.28,12.49,7.01,52.57
"2018-01-01 14:30",89.28,14.94,8.38,62.91
"2018-01-01 14:45",89.28,14.98,8.40,63.04
"2018-01-01 15:00",89.28,5.57,3.12,23.44
"2018-01-01 15:15",89.28,10.60,5.95,44.62
"2018-01-01 15:30",89.28,13.65,7.66,57.45
"2018-01-01 15:45",89.28,7.15,4.01,30.11
"2018-01-01 16:00",89.28,4.67,2.62,19.67
"2018-01-01 16:15",89.28,8.46,4.74,35.60
"2018-01-01 16:30",89.28,6.33,3.55,26.64
"2018-01-01 16:45",89.28,3.08,1.73,12.97
"2018-01-01 17:00",89.28,2.46,1.38,10.37
"2018-01-01 17:15",89.28,1.62,0.91,6.80
"2018-01-01 17:30",89.28,0.61,0.34,2.56
"2018-01-01 17:45",89.28,0.06,0.03,0.24
"2018-01-01 18:00",89.28,0.00,0.00,0.00
"2018-01-01 18:15",89.28,0.00,0.00,0.00
"2018-01-01 18:30",89.28,0.00,0.00,0.00
"2018-01-01 18:45",89.28,0.00,0.00,0.00
