"DateTime","PV Installed","Energy Yield","Co2 Avoidance","Save Money"
"(YYYY-MM-DD HH:MM)","(kWp)","(kWh)","(kg./year)","(Baht)"
"2018-05-01 00:15",89.28,0.00,0.00,0.00
"2018-05-01 00:30",89.28,0.00,0.00,0.00
"2018-05-01 00:45",89.28,0.00,0.00,0.00
"2018-05-01 01:00",89.28,0.00,0.00,0.00
"2018-05-01 01:15",89.28,0.00,0.00,0.00
"2018-05-01 01:30",89.28,0.00,0.00,0.00
"2018-05-01 01:45",89.28,0.00,0.00,0.00
"2018-05-01 02:00",89.28,0.00,0.00,0.00
"2018-05-01 02:15",89.28,0.00,0.00,0.00
"2018-05-01 02:30",89.28,0.00,0.00,0.00
"2018-05-01 02:45",89.28,0.00,0.00,0.00
"2018-05-01 03:00",89.28,0.00,0.00,0.00
"2018-05-01 03:15",89.28,0.00,0.00,0.00
"2018-05-01 03:30",89.28,0.00,0.00,0.00
"2018-05-01 03:45",89.28,0.00,0.00,0.00
"2018-05-01 04:00",89.28,0.00,0.00,0.00
"2018-05-01 04:15",89.28,0.00,0.00,0.00
"2018-05-01 04:30",89.28,0.00,0.00,0.00
"2018-05-01 04:45",89.28,0.00,0.00,0.00
"2018-05-01 05:00",89.28,0.00,0.00,0.00
"2018-05-01 05:15",89.28,0.00,0.00,0.00
"2018-05-01 05:30",89.28,0.00,0.00,0.00
"2018-05-01 05:45",89.28,0.00,0.00,0.00
"2018-05-01 06:00",89.28,0.11,0.06,0.47
"2018-05-01 06:15",89.28,0.37,0.21,1.55
"2018-05-01 06:30",89.28,0.83,0.47,3.50
"2018-05-01 06:45",89.28,1.60,0.90,6.74
"2018-05-01 07:00",89.28,2.66,1.49,11.18
"2018-05-01 07:15",89.28,3.95,2.22,16.64
"2018-05-01 07:30",89.28,5.65,3.17,23.78
"2018-05-01 07:45",89.28,8.42,4.72,35.43
"2018-05-01 08:00",89.28,9.74,5.47,41.02
"2018-05-01 08:15",89.28,7.63,4.28,32.13
"2018-05-01 08:30",89.28,6.80,3.81,28.63
"2018-05-01 08:45",89.28,8.50,4.77,35.77
"2018-05-01 09:00",89.28,11.82,6.63,49.78
"2018-05-01 09:15",89.28,12.93,7.25,54.42
"2018-05-01 09:30",89.28,10.74,6.02,45.20
"2018-05-01 09:45",89.28,7.92,4.44,33.34
"2018-05-01 10:00",89.28,7.10,3.99,29.91
"2018-05-01 10:15",89.28,13.76,7.72,57.93
"2018-05-01 10:30",89.28,11.94,6.70,50.25
"2018-05-01 10:45",89.28,3.01,1.69,12.66
"2018-05-01 11:00",89.28,5.89,3.30,24.79
"2018-05-01 11:15",89.28,11.68,6.55,49.17
"2018-05-01 11:30",89.28,19.01,10.66,80.02
"2018-05-01 11:45",89.28,18.13,10.17,76.31
"2018-05-01 12:00",89.28,21.36,11.98,89.92
"2018-05-01 12:15",89.28,18.82,10.56,79.21
"2018-05-01 12:30",89.28,20.88,11.71,87.90
"2018-05-01 12:45",89.28,17.98,10.09,75.71
"2018-05-01 13:00",89.28,21.15,11.87,89.04
"2018-05-01 13:15",89.28,19.52,10.95,82.17
"2018-05-01 13:30",89.28,18.53,10.39,78.00
"2018-05-01 13:45",89.28,21.26,11.93,89.52
"2018-05-01 14:00",89.28,15.92,8.93,67.02
"2018-05-01 14:15",89.28,12.40,6.96,52.20
"2018-05-01 14:30",89.28,17.52,9.83,73.75
"2018-05-01 14:45",89.28,16.59,9.31,69.85
