"DateTime","PV Installed","Energy Yield","Co2 Avoidance","Save Money"
"(YYYY-MM-DD HH:MM)","(kWp)","(kWh)","(kg./year)","(Baht)"
"2018-12-01 00:15",89.28,0.00,0.00,0.00
"2018-12-01 00:30",89.28,0.00,0.00,0.00
"2018-12-01 00:45",89.28,0.00,0.00,0.00
"2018-12-01 01:00",89.28,0.00,0.00,0.00
"2018-12-01 01:15",89.28,0.00,0.00,0.00
"2018-12-01 01:30",89.28,0.00,0.00,0.00
"2018-12-01 01:45",89.28,0.00,0.00,0.00
"2018-12-01 02:00",89.28,0.00,0.00,0.00
"2018-12-01 02:15",89.28,0.00,0.00,0.00
"2018-12-01 02:30",89.28,0.00,0.00,0.00
"2018-12-01 02:45",89.28,0.00,0.00,0.00
"2018-12-01 03:00",89.28,0.00,0.00,0.00
"2018-12-01 03:15",89.28,0.00,0.00,0.00
"2018-12-01 03:30",89.28,0.00,0.00,0.00
"2018-12-01 03:45",89.28,0.00,0.00,0.00
"2018-12-01 04:00",89.28,0.00,0.00,0.00
"2018-12-01 04:15",89.28,0.00,0.00,0.00
"2018-12-01 04:30",89.28,0.00,0.00,0.00
"2018-12-01 04:45",89.28,0.00,0.00,0.00
"2018-12-01 05:00",89.28,0.00,0.00,0.00
"2018-12-01 05:15",89.28,0.00,0.00,0.00
"2018-12-01 05:30",89.28,0.00,0.00,0.00
"2018-12-01 05:45",89.28,0.00,0.00,0.00
"2018-12-01 06:00",89.28,0.00,0.00,0.00
"2018-12-01 06:15",89.28,0.00,0.00,0.00
"2018-12-01 06:30",89.28,0.21,0.12,0.88
"2018-12-01 06:45",89.28,0.38,0.22,1.62
"2018-12-01 07:00",89.28,0.45,0.25,1.89
"2018-12-01 07:15",89.28,0.77,0.43,3.23
"2018-12-01 07:30",89.28,2.03,1.14,8.55
"2018-12-01 07:45",89.28,4.06,2.28,17.11
"2018-12-01 08:00",89.28,6.35,3.56,26.74
"2018-12-01 08:15",89.28,8.54,4.79,35.97
"2018-12-01 08:30",89.28,10.53,5.91,44.32
"2018-12-01 08:45",89.28,9.70,5.44,40.82
