"DateTime","PV Installed","Energy Yield","Co2 Avoidance","Save Money"
"(YYYY-MM-DD HH:MM)","(kWp)","(kWh)","(kg./year)","(Baht)"
"2018-09-01 00:15",89.28,0.00,0.00,0.00
"2018-09-01 00:30",89.28,0.00,0.00,0.00
"2018-09-01 00:45",89.28,0.00,0.00,0.00
"2018-09-01 01:00",89.28,0.00,0.00,0.00
"2018-09-01 01:15",89.28,0.00,0.00,0.00
"2018-09-01 01:30",89.28,0.00,0.00,0.00
"2018-09-01 01:45",89.28,0.00,0.00,0.00
"2018-09-01 02:00",89.28,0.00,0.00,0.00
"2018-09-01 02:15",89.28,0.00,0.00,0.00
"2018-09-01 02:30",89.28,0.00,0.00,0.00
"2018-09-01 02:45",89.28,0.00,0.00,0.00
"2018-09-01 03:00",89.28,0.00,0.00,0.00
"2018-09-01 03:15",89.28,0.00,0.00,0.00
"2018-09-01 03:30",89.28,0.00,0.00,0.00
"2018-09-01 03:45",89.28,0.00,0.00,0.00
"2018-09-01 04:00",89.28,0.00,0.00,0.00
"2018-09-01 04:15",89.28,0.00,0.00,0.00
"2018-09-01 04:30",89.28,0.00,0.00,0.00
"2018-09-01 04:45",89.28,0.00,0.00,0.00
"2018-09-01 05:00",89.28,0.00,0.00,0.00
"2018-09-01 05:15",89.28,0.00,0.00,0.00
"2018-09-01 05:30",89.28,0.00,0.00,0.00
"2018-09-01 05:45",89.28,0.00,0.00,0.00
"2018-09-01 06:00",89.28,0.02,0.01,0.07
"2018-09-01 06:15",89.28,0.37,0.21,1.55
"2018-09-01 06:30",89.28,0.86,0.48,3.64
"2018-09-01 06:45",89.28,1.54,0.86,6.47
"2018-09-01 07:00",89.28,2.03,1.14,8.55
"2018-09-01 07:15",89.28,4.27,2.40,17.98
"2018-09-01 07:30",89.28,5.81,3.26,24.45
"2018-09-01 07:45",89.28,7.57,4.25,31.86
"2018-09-01 08:00",89.28,8.80,4.94,37.05
"2018-09-01 08:15",89.28,10.08,5.65,42.43
"2018-09-01 08:30",89.28,11.17,6.27,47.01
"2018-09-01 08:45",89.28,12.50,7.01,52.60
"2018-09-01 09:00",89.28,13.95,7.83,58.73
"2018-09-01 09:15",89.28,14.82,8.31,62.37
"2018-09-01 09:30",89.28,15.22,8.54,64.05
"2018-09-01 09:45",89.28,15.17,8.51,63.85
"2018-09-01 10:00",89.28,18.16,10.19,76.45
"2018-09-01 10:15",89.28,16.59,9.31,69.85
"2018-09-01 10:30",89.28,18.59,10.43,78.27
"2018-09-01 10:45",89.28,18.43,10.34,77.59
"2018-09-01 11:00",89.28,18.98,10.65,79.88
"2018-09-01 11:15",89.28,17.82,10.00,75.03
"2018-09-01 11:30",89.28,20.00,11.22,84.19
"2018-09-01 11:45",89.28,20.56,11.53,86.55
"2018-09-01 12:00",89.28,14.06,7.89,59.21
"2018-09-01 12:15",89.28,17.79,9.98,74.90
"2018-09-01 12:30",89.28,18.29,10.26,76.99
"2018-09-01 12:45",89.28,20.40,11.44,85.88
"2018-09-01 13:00",89.28,18.24,10.23,76.78
