"DateTime","PV Installed","Energy Yield","Co2 Avoidance","Save Money"
"(YYYY-MM-DD HH:MM)","(kWp)","(kWh)","(kg./year)","(Baht)"
"2018-09-01 00:15",1143.90,0.04,0.02,0.17
"2018-09-01 00:30",1143.90,0.01,0.00,0.03
"2018-09-01 00:45",1143.90,0.03,0.02,0.13
"2018-09-01 01:00",1143.90,0.08,0.04,0.34
"2018-09-01 01:15",1143.90,0.05,0.03,0.20
"2018-09-01 01:30",1143.90,0.03,0.02,0.13
"2018-09-01 01:45",1143.90,0.04,0.02,0.17
"2018-09-01 02:00",1143.90,0.08,0.04,0.34
"2018-09-01 02:15",1143.90,0.06,0.03,0.24
"2018-09-01 02:30",1143.90,0.07,0.04,0.30
"2018-09-01 02:45",1143.90,0.03,0.02,0.13
"2018-09-01 03:00",1143.90,0.02,0.01,0.07
"2018-09-01 03:15",1143.90,0.03,0.02,0.13
"2018-09-01 03:30",1143.90,0.05,0.03,0.20
"2018-09-01 03:45",1143.90,0.09,0.05,0.37
"2018-09-01 04:00",1143.90,0.01,0.00,0.03
"2018-09-01 04:15",1143.90,0.09,0.05,0.37
"2018-09-01 04:30",1143.90,0.06,0.04,0.27
"2018-09-01 04:45",1143.90,0.02,0.01,0.10
"2018-09-01 05:00",1143.90,0.04,0.02,0.17
"2018-09-01 05:15",1143.90,0.06,0.04,0.27
"2018-09-01 05:30",1143.90,0.03,0.02,0.13
"2018-09-01 05:45",1143.90,0.05,0.03,0.20
"2018-09-01 06:00",1143.90,0.34,0.19,1.45
"2018-09-01 06:15",1143.90,3.74,2.10,15.73
"2018-09-01 06:30",1143.90,9.01,5.05,37.92
"2018-09-01 06:45",1143.90,17.33,9.72,72.95
"2018-09-01 07:00",1143.90,23.30,13.07,98.10
"2018-09-01 07:15",1143.90,46.51,26.09,195.80
"2018-09-01 07:30",1143.90,62.83,35.25,264.50
"2018-09-01 07:45",1143.90,73.91,41.46,311.15
"2018-09-01 08:00",1143.90,86.38,48.46,363.62
"2018-09-01 08:15",1143.90,98.69,55.36,415.45
"2018-09-01 08:30",1143.90,114.85,64.43,483.48
"2018-09-01 08:45",1143.90,121.02,67.89,509.47
"2018-09-01 09:00",1143.90,140.66,78.91,592.15
"2018-09-01 09:15",1143.90,142.06,79.70,598.05
"2018-09-01 09:30",1143.90,159.45,89.45,671.23
"2018-09-01 09:45",1143.90,151.74,85.12,638.76
"2018-09-01 10:00",1143.90,165.69,92.95,697.50
"2018-09-01 10:15",1143.90,157.31,88.25,662.24
"2018-09-01 10:30",1143.90,192.82,108.17,811.70
"2018-09-01 10:45",1143.90,182.00,102.10,766.17
"2018-09-01 11:00",1143.90,210.84,118.28,887.57
"2018-09-01 11:15",1143.90,209.58,117.57,882.25
"2018-09-01 11:30",1143.90,202.27,113.47,851.50
"2018-09-01 11:45",1143.90,161.51,90.61,679.92
"2018-09-01 12:00",1143.90,154.14,86.47,648.87
"2018-09-01 12:15",1143.90,175.90,98.68,740.50
"2018-09-01 12:30",1143.90,199.82,112.10,841.20
"2018-09-01 12:45",1143.90,188.14,105.55,792.03
"2018-09-01 13:00",1143.90,171.02,95.94,719.96
"2018-09-01 13:15",1143.90,203.94,114.41,858.51
"2018-09-01 13:30",1143.90,119.81,67.21,504.36
"2018-09-01 13:45",1143.90,144.10,80.84,606.60
"2018-09-01 14:00",1143.90,157.46,88.34,662.88
"2018-09-01 14:15",1143.90,158.58,88.97,667.59
"2018-09-01 14:30",1143.90,171.61,96.27,722.42
"2018-09-01 14:45",1143.90,116.31,65.25,489.64
"2018-09-01 15:00",1143.90,150.53,84.45,633.68
"2018-09-01 15:15",1143.90,136.35,76.49,574.00
"2018-09-01 15:30",1143.90,104.62,58.69,440.40
"2018-09-01 15:45",1143.90,71.73,40.24,301.95
"2018-09-01 16:00",1143.90,95.69,53.68,402.82
"2018-09-01 16:15",1143.90,59.39,33.32,250.02
"2018-09-01 16:30",1143.90,69.80,39.16,293.84
"2018-09-01 16:45",1143.90,48.80,27.38,205.43
"2018-09-01 17:00",1143.90,36.86,20.68,155.19
"2018-09-01 17:15",1143.90,25.93,14.55,109.15
"2018-09-01 17:30",1143.90,13.30,7.46,55.97
"2018-09-01 17:45",1143.90,5.47,3.07,23.04
"2018-09-01 18:00",1143.90,4.67,2.62,19.67
"2018-09-01 18:15",1143.90,1.12,0.63,4.71
"2018-09-01 18:30",1143.90,0.11,0.06,0.47
"2018-09-01 18:45",1143.90,0.03,0.02,0.13
"2018-09-01 19:00",1143.90,0.05,0.03,0.20
"2018-09-01 19:15",1143.90,0.03,0.02,0.13
"2018-09-01 19:30",1143.90,0.03,0.02,0.13
"2018-09-01 19:45",1143.90,0.05,0.03,0.20
"2018-09-01 20:00",1143.90,0.01,0.00,0.03
"2018-09-01 20:15",1143.90,0.04,0.02,0.17
"2018-09-01 20:30",1143.90,0.13,0.07,0.54
"2018-09-01 20:45",1143.90,0.06,0.03,0.24
"2018-09-01 21:00",1143.90,0.03,0.02,0.13
"2018-09-01 21:15",1143.90,0.00,0.00,0.00
"2018-09-01 21:30",1143.90,0.03,0.02,0.13
"2018-09-01 21:45",1143.90,0.08,0.04,0.34
"2018-09-01 22:00",1143.90,0.05,0.03,0.20
"2018-09-01 22:15",1143.90,0.03,0.02,0.13
"2018-09-01 22:30",1143.90,0.02,0.01,0.10
"2018-09-01 22:45",1143.90,0.07,0.04,0.30
"2018-09-01 23:00",1143.90,0.03,0.02,0.13
"2018-09-01 23:15",1143.90,0.10,0.06,0.44
"2018-09-01 23:30",1143.90,0.05,0.03,0.20
"2018-09-01 23:45",1143.90,0.00,0.00,0.00
"2018-09-02 00:00",1143.90,0.02,0.01,0.07
"2018-09-02 00:15",1143.90,0.03,0.02,0.13
"2018-09-02 00:30",1143.90,0.08,0.04,0.34
"2018-09-02 00:45",1143.90,0.13,0.07,0.54
