"DateTime","PV Installed","Energy Yield","Co2 Avoidance","Save Money"
"(YYYY-MM-DD HH:MM)","(kWp)","(kWh)","(kg./year)","(Baht)"
"2018-03-01 00:15",1143.90,0.02,0.01,0.10
"2018-03-01 00:30",1143.90,0.02,0.01,0.07
"2018-03-01 00:45",1143.90,0.06,0.03,0.24
"2018-03-01 01:00",1143.90,0.10,0.06,0.44
"2018-03-01 01:15",1143.90,0.02,0.01,0.10
"2018-03-01 01:30",1143.90,0.00,0.00,0.00
"2018-03-01 01:45",1143.90,0.01,0.00,0.03
"2018-03-01 02:00",1143.90,0.04,0.02,0.17
"2018-03-01 02:15",1143.90,0.10,0.06,0.44
"2018-03-01 02:30",1143.90,0.03,0.02,0.13
"2018-03-01 02:45",1143.90,0.02,0.01,0.10
"2018-03-01 03:00",1143.90,0.02,0.01,0.07
"2018-03-01 03:15",1143.90,0.10,0.06,0.44
"2018-03-01 03:30",1143.90,0.03,0.02,0.13
"2018-03-01 03:45",1143.90,0.06,0.04,0.27
"2018-03-01 04:00",1143.90,0.03,0.02,0.13
"2018-03-01 04:15",1143.90,0.02,0.01,0.07
"2018-03-01 04:30",1143.90,0.10,0.05,0.40
"2018-03-01 04:45",1143.90,0.03,0.02,0.13
"2018-03-01 05:00",1143.90,0.07,0.04,0.30
"2018-03-01 05:15",1143.90,0.02,0.01,0.07
"2018-03-01 05:30",1143.90,0.09,0.05,0.37
"2018-03-01 05:45",1143.90,0.04,0.02,0.17
"2018-03-01 06:00",1143.90,0.02,0.01,0.07
"2018-03-01 06:15",1143.90,0.06,0.03,0.24
"2018-03-01 06:30",1143.90,0.22,0.13,0.94
"2018-03-01 06:45",1143.90,1.54,0.86,6.47
"2018-03-01 07:00",1143.90,6.29,3.53,26.47
"2018-03-01 07:15",1143.90,15.35,8.61,64.63
"2018-03-01 07:30",1143.90,23.54,13.21,99.11
"2018-03-01 07:45",1143.90,30.64,17.19,128.99
"2018-03-01 08:00",1143.90,66.85,37.50,281.41
"2018-03-01 08:15",1143.90,62.42,35.02,262.75
"2018-03-01 08:30",1143.90,63.44,35.59,267.06
"2018-03-01 08:45",1143.90,60.88,34.15,256.29
"2018-03-01 09:00",1143.90,157.11,88.14,661.39
"2018-03-01 09:15",1143.90,40.35,22.64,169.87
"2018-03-01 09:30",1143.90,35.73,20.04,150.40
"2018-03-01 09:45",1143.90,45.71,25.64,192.43
"2018-03-01 10:00",1143.90,89.58,50.26,377.12
"2018-03-01 10:15",1143.90,154.11,86.46,648.77
"2018-03-01 10:30",1143.90,162.12,90.95,682.48
"2018-03-01 10:45",1143.90,165.15,92.65,695.24
"2018-03-01 11:00",1143.90,154.55,86.70,650.62
"2018-03-01 11:15",1143.90,61.79,34.67,260.13
"2018-03-01 11:30",1143.90,62.99,35.34,265.18
"2018-03-01 11:45",1143.90,63.42,35.58,267.00
"2018-03-01 12:00",1143.90,525.97,295.07,2214.17
"2018-03-01 12:15",1143.90,196.30,110.13,826.38
"2018-03-01 12:30",1143.90,161.23,90.45,678.74
"2018-03-01 12:45",1143.90,114.08,64.00,480.24
"2018-03-01 13:00",1143.90,189.92,106.55,799.51
"2018-03-01 13:15",1143.90,141.82,79.56,597.04
"2018-03-01 13:30",1143.90,118.00,66.20,496.74
"2018-03-01 13:45",1143.90,71.47,40.10,300.88
"2018-03-01 14:00",1143.90,193.32,108.45,813.82
"2018-03-01 14:15",1143.90,175.32,98.35,738.04
"2018-03-01 14:30",1143.90,158.86,89.12,668.74
"2018-03-01 14:45",1143.90,164.24,92.14,691.40
"2018-03-01 15:00",1143.90,140.34,78.73,590.81
"2018-03-01 15:15",1143.90,126.36,70.89,531.94
"2018-03-01 15:30",1143.90,86.07,48.29,362.34
"2018-03-01 15:45",1143.90,77.02,43.21,324.21
"2018-03-01 16:00",1143.90,85.78,48.12,361.09
"2018-03-01 16:15",1143.90,75.17,42.17,316.43
"2018-03-01 16:30",1143.90,68.86,38.63,289.86
"2018-03-01 16:45",1143.90,56.48,31.69,237.76
"2018-03-01 17:00",1143.90,42.23,23.69,177.78
"2018-03-01 17:15",1143.90,29.91,16.78,125.92
"2018-03-01 17:30",1143.90,19.00,10.66,79.98
"2018-03-01 17:45",1143.90,6.34,3.55,26.67
"2018-03-01 18:00",1143.90,3.50,1.96,14.72
"2018-03-01 18:15",1143.90,0.74,0.41,3.10
"2018-03-01 18:30",1143.90,0.06,0.03,0.24
"2018-03-01 18:45",1143.90,0.06,0.03,0.24
"2018-03-01 19:00",1143.90,0.04,0.02,0.17
"2018-03-01 19:15",1143.90,0.02,0.01,0.10
"2018-03-01 19:30",1143.90,0.06,0.04,0.27
"2018-03-01 19:45",1143.90,0.05,0.03,0.20
"2018-03-01 20:00",1143.90,0.05,0.03,0.20
"2018-03-01 20:15",1143.90,0.04,0.02,0.17
"2018-03-01 20:30",1143.90,0.07,0.04,0.30
"2018-03-01 20:45",1143.90,0.03,0.02,0.13
"2018-03-01 21:00",1143.90,0.01,0.00,0.03
"2018-03-01 21:15",1143.90,0.10,0.06,0.44
"2018-03-01 21:30",1143.90,0.06,0.03,0.24
"2018-03-01 21:45",1143.90,0.04,0.02,0.17
"2018-03-01 22:00",1143.90,0.02,0.01,0.10
"2018-03-01 22:15",1143.90,0.02,0.01,0.10
"2018-03-01 22:30",1143.90,0.06,0.03,0.24
"2018-03-01 22:45",1143.90,0.09,0.05,0.37
"2018-03-01 23:00",1143.90,0.05,0.03,0.20
"2018-03-01 23:15",1143.90,0.02,0.01,0.10
"2018-03-01 23:30",1143.90,0.03,0.02,0.13
"2018-03-01 23:45",1143.90,0.07,0.04,0.30
"2018-03-02 00:00",1143.90,0.07,0.04,0.30
"2018-03-02 00:15",1143.90,0.04,0.02,0.17
"2018-03-02 00:30",1143.90,0.02,0.01,0.07
"2018-03-02 00:45",1143.90,0.10,0.05,0.40
"2018-03-02 01:00",1143.90,0.02,0.01,0.07
"2018-03-02 01:15",1143.90,0.05,0.03,0.20
"2018-03-02 01:30",1143.90,0.06,0.04,0.27
"2018-03-02 01:45",1143.90,0.06,0.03,0.24
"2018-03-02 02:00",1143.90,0.06,0.03,0.24
"2018-03-02 02:15",1143.90,0.01,0.00,0.03
"2018-03-02 02:30",1143.90,0.05,0.03,0.20
"2018-03-02 02:45",1143.90,0.04,0.02,0.17
"2018-03-02 03:00",1143.90,0.10,0.06,0.44
"2018-03-02 03:15",1143.90,0.03,0.02,0.13
"2018-03-02 03:30",1143.90,0.05,0.03,0.20
"2018-03-02 03:45",1143.90,0.02,0.01,0.07
"2018-03-02 04:00",1143.90,0.08,0.04,0.34
"2018-03-02 04:15",1143.90,0.03,0.02,0.13
"2018-03-02 04:30",1143.90,0.06,0.04,0.27
"2018-03-02 04:45",1143.90,0.05,0.03,0.20
"2018-03-02 05:00",1143.90,0.06,0.04,0.27
"2018-03-02 05:15",1143.90,0.04,0.02,0.17
"2018-03-02 05:30",1143.90,0.02,0.01,0.10
"2018-03-02 05:45",1143.90,0.08,0.04,0.34
"2018-03-02 06:00",1143.90,0.06,0.03,0.24
"2018-03-02 06:15",1143.90,0.06,0.03,0.24
"2018-03-02 06:30",1143.90,0.45,0.25,1.89
"2018-03-02 06:45",1143.90,3.46,1.94,14.55
"2018-03-02 07:00",1143.90,9.62,5.40,40.51
"2018-03-02 07:15",1143.90,17.69,9.92,74.46
"2018-03-02 07:30",1143.90,28.33,15.89,119.25
"2018-03-02 07:45",1143.90,38.74,21.73,163.07
"2018-03-02 08:00",1143.90,53.18,29.83,223.86
"2018-03-02 08:15",1143.90,64.82,36.37,272.89
"2018-03-02 08:30",1143.90,82.07,46.04,345.50
"2018-03-02 08:45",1143.90,93.62,52.52,394.10
"2018-03-02 09:00",1143.90,91.15,51.14,383.72
"2018-03-02 09:15",1143.90,101.71,57.06,428.18
"2018-03-02 09:30",1143.90,139.69,78.36,588.04
"2018-03-02 09:45",1143.90,106.65,59.83,448.96
"2018-03-02 10:00",1143.90,160.12,89.83,674.06
"2018-03-02 10:15",1143.90,173.22,97.18,729.22
"2018-03-02 10:30",1143.90,136.94,76.83,576.49
"2018-03-02 10:45",1143.90,97.73,54.83,411.41
"2018-03-02 11:00",1143.90,92.11,51.67,387.76
"2018-03-02 11:15",1143.90,102.82,57.68,432.82
"2018-03-02 11:30",1143.90,110.29,61.87,464.28
"2018-03-02 11:45",1143.90,119.52,67.05,503.14
"2018-03-02 12:00",1143.90,135.52,76.03,570.50
"2018-03-02 12:15",1143.90,182.70,102.50,769.13
"2018-03-02 12:30",1143.90,182.71,102.50,769.16
"2018-03-02 12:45",1143.90,121.74,68.29,512.47
"2018-03-02 13:00",1143.90,170.06,95.41,715.92
"2018-03-02 13:15",1143.90,121.18,67.98,510.15
"2018-03-02 13:30",1143.90,184.90,103.73,778.39
"2018-03-02 13:45",1143.90,175.50,98.46,738.82
"2018-03-02 14:00",1143.90,191.06,107.19,804.32
"2018-03-02 14:15",1143.90,180.11,101.04,758.22
"2018-03-02 14:30",1143.90,171.34,96.12,721.27
"2018-03-02 14:45",1143.90,146.31,82.08,615.93
"2018-03-02 15:00",1143.90,142.93,80.18,601.68
"2018-03-02 15:15",1143.90,134.82,75.64,567.57
"2018-03-02 15:30",1143.90,128.30,71.98,540.12
"2018-03-02 15:45",1143.90,107.20,60.14,451.28
"2018-03-02 16:00",1143.90,95.18,53.39,400.66
"2018-03-02 16:15",1143.90,78.96,44.30,332.40
"2018-03-02 16:30",1143.90,68.03,38.17,286.39
"2018-03-02 16:45",1143.90,53.27,29.89,224.26
"2018-03-02 17:00",1143.90,42.05,23.59,177.01
"2018-03-02 17:15",1143.90,28.72,16.11,120.90
"2018-03-02 17:30",1143.90,19.28,10.82,81.16
"2018-03-02 17:45",1143.90,10.45,5.86,43.98
"2018-03-02 18:00",1143.90,4.99,2.80,21.01
"2018-03-02 18:15",1143.90,1.17,0.66,4.92
"2018-03-02 18:30",1143.90,0.09,0.05,0.37
"2018-03-02 18:45",1143.90,0.04,0.02,0.17
"2018-03-02 19:00",1143.90,0.05,0.03,0.20
"2018-03-02 19:15",1143.90,0.07,0.04,0.30
"2018-03-02 19:30",1143.90,0.02,0.01,0.10
"2018-03-02 19:45",1143.90,0.03,0.02,0.13
"2018-03-02 20:00",1143.90,0.08,0.04,0.34
"2018-03-02 20:15",1143.90,0.07,0.04,0.30
"2018-03-02 20:30",1143.90,0.03,0.02,0.13
"2018-03-02 20:45",1143.90,0.03,0.02,0.13
"2018-03-02 21:00",1143.90,0.02,0.01,0.10
"2018-03-02 21:15",1143.90,0.09,0.05,0.37
"2018-03-02 21:30",1143.90,0.07,0.04,0.30
"2018-03-02 21:45",1143.90,0.01,0.00,0.03
"2018-03-02 22:00",1143.90,0.05,0.03,0.20
"2018-03-02 22:15",1143.90,0.02,0.01,0.07
"2018-03-02 22:30",1143.90,0.14,0.08,0.57
"2018-03-02 22:45",1143.90,0.02,0.01,0.07
"2018-03-02 23:00",1143.90,0.04,0.02,0.17
"2018-03-02 23:15",1143.90,0.03,0.02,0.13
"2018-03-02 23:30",1143.90,0.06,0.04,0.27
"2018-03-02 23:45",1143.90,0.04,0.02,0.17
"2018-03-03 00:00",1143.90,0.08,0.04,0.34
"2018-03-03 00:15",1143.90,0.02,0.01,0.07
"2018-03-03 00:30",1143.90,0.06,0.04,0.27
"2018-03-03 00:45",1143.90,0.04,0.02,0.17
"2018-03-03 01:00",1143.90,0.04,0.02,0.17
"2018-03-03 01:15",1143.90,0.07,0.04,0.30
"2018-03-03 01:30",1143.90,0.05,0.03,0.20
"2018-03-03 01:45",1143.90,0.05,0.03,0.20
"2018-03-03 02:00",1143.90,0.04,0.02,0.17
"2018-03-03 02:15",1143.90,0.02,0.01,0.10
"2018-03-03 02:30",1143.90,0.05,0.03,0.20
"2018-03-03 02:45",1143.90,0.09,0.05,0.37
"2018-03-03 03:00",1143.90,0.04,0.02,0.17
"2018-03-03 03:15",1143.90,0.03,0.02,0.13
"2018-03-03 03:30",1143.90,0.02,0.01,0.10
"2018-03-03 03:45",1143.90,0.09,0.05,0.37
"2018-03-03 04:00",1143.90,0.02,0.01,0.10
"2018-03-03 04:15",1143.90,0.08,0.04,0.34
"2018-03-03 04:30",1143.90,0.03,0.02,0.13
"2018-03-03 04:45",1143.90,0.06,0.04,0.27
"2018-03-03 05:00",1143.90,0.03,0.02,0.13
"2018-03-03 05:15",1143.90,0.03,0.02,0.13
"2018-03-03 05:30",1143.90,0.06,0.04,0.27
"2018-03-03 05:45",1143.90,0.07,0.04,0.30
"2018-03-03 06:00",1143.90,0.05,0.03,0.20
"2018-03-03 06:15",1143.90,0.03,0.02,0.13
"2018-03-03 06:30",1143.90,0.58,0.32,2.42
"2018-03-03 06:45",1143.90,4.35,2.44,18.32
"2018-03-03 07:00",1143.90,11.08,6.22,46.64
