,RATE A,RATE B,RATE C,Total
 03/02/2018 08.30,,,42.97,42.97
 03/02/2018 08.45,,,42.53,42.53
 03/02/2018 09.00,,,42.89,42.89
 03/02/2018 09.15,,,43.15,43.15
 03/02/2018 09.30,,,43.07,43.07
 03/02/2018 09.45,,,43.29,43.29
 03/02/2018 10.00,,,43.58,43.58
 03/02/2018 10.15,,,43.9,43.9
 03/02/2018 10.30,,,43.95,43.95
 03/02/2018 10.45,,,43.84,43.84
 03/02/2018 11.00,,,43.86,43.86
 03/02/2018 11.15,,,43.74,43.74
 03/02/2018 11.30,,,44.13,44.13
 03/02/2018 11.45,,,44.63,44.63
 03/02/2018 12.00,,,44.49,44.49
 03/02/2018 12.15,,,43.77,43.77
 03/02/2018 12.30,,,43.78,43.78
 03/02/2018 12.45,,,43.64,43.64
 03/02/2018 13.00,,,43.44,43.44
 03/02/2018 13.15,,,43.63,43.63
 03/02/2018 13.30,,,43.76,43.76
 03/02/2018 13.45,,,44.33,44.33
 03/02/2018 14.00,,,44.41,44.41
 03/02/2018 14.15,,,44.02,44.02
 03/02/2018 14.30,,,43.76,43.76
 03/02/2018 14.45,,,44.18,44.18
 03/02/2018 15.00,,,44.53,44.53
 03/02/2018 15.15,,,44.5,44.5
 03/02/2018 15.30,,,43.62,43.62
 03/02/2018 15.45,,,43.58,43.58
 03/02/2018 16.00,,,43.08,43.08
 03/02/2018 16.15,,,42.66,42.66
 03/02/2018 16.30,,,34.25,34.25
 03/02/2018 16.45,,,22.24,22.24
 03/02/2018 17.00,,,21.68,21.68
 03/02/2018 17.15,,,21.89,21.89
 03/02/2018 17.30,,,21.26,21.26
 03/02/2018 17.45,,,21.11,21.11
 03/02/2018 18.00,,,21.12,21.12
 03/02/2018 18.15,,,8.72,8.72
 03/02/2018 18.30,,,5.1,5.1
 03/02/2018 18.45,,,4.42,4.42
 03/02/2018 19.00,,,4.34,4.34
 03/02/2018 19.15,,,4.34,4.34
 03/02/2018 19.30,,,3.86,3.86
 03/02/2018 19.45,,,3.35,3.35
 03/02/2018 20.00,,,3.34,3.34
 03/02/2018 20.15,,,3.22,3.22
 03/02/2018 20.30,,,2.39,2.39
 03/02/2018 20.45,,,2.15,2.15
 03/02/2018 21.00,,,2.03,2.03
 03/02/2018 21.15,,,2.04,2.04
 03/02/2018 21.30,,,2.04,2.04
 03/02/2018 21.45,,,2.03,2.03
 03/02/2018 22.00,,,2.04,2.04
 03/02/2018 22.15,,,2,2
 03/02/2018 22.30,,,1.8,1.8
 03/02/2018 22.45,,,1.62,1.62
 03/02/2018 23.00,,,1.66,1.66
 03/02/2018 23.15,,,1.6,1.6
 03/02/2018 23.30,,,1.62,1.62
 03/02/2018 23.45,,,1.63,1.63
 03/02/2018 24.00,,,1.6,1.6
 04/02/2018 00.15,,,1.61,1.61
 04/02/2018 00.30,,,1.53,1.53
 04/02/2018 00.45,,,1.53,1.53
 04/02/2018 01.00,,,1.52,1.52
 04/02/2018 01.15,,,1.51,1.51
 04/02/2018 01.30,,,1.53,1.53
 04/02/2018 01.45,,,1.55,1.55
 04/02/2018 02.00,,,1.55,1.55
 04/02/2018 02.15,,,1.53,1.53
 04/02/2018 02.30,,,1.5,1.5
 04/02/2018 02.45,,,1.52,1.52
 04/02/2018 03.00,,,1.5,1.5
 04/02/2018 03.15,,,1.53,1.53
 04/02/2018 03.30,,,1.55,1.55
 04/02/2018 03.45,,,1.51,1.51
 04/02/2018 04.00,,,1.53,1.53
 04/02/2018 04.15,,,1.51,1.51
 04/02/2018 04.30,,,1.52,1.52
 04/02/2018 04.45,,,1.51,1.51
 04/02/2018 05.00,,,1.5,1.5
 04/02/2018 05.15,,,1.5,1.5
 04/02/2018 05.30,,,1.51,1.51
 04/02/2018 05.45,,,1.47,1.47
 04/02/2018 06.00,,,1.46,1.46
 04/02/2018 06.15,,,1.45,1.45
 04/02/2018 06.30,,,1.34,1.34
 04/02/2018 06.45,,,1.31,1.31
 04/02/2018 07.00,,,1.41,1.41
 04/02/2018 07.15,,,1.47,1.47
 04/02/2018 07.30,,,1.5,1.5
 04/02/2018 07.45,,,1.49,1.49
 04/02/2018 08.00,,,1.51,1.51
 04/02/2018 08.15,,,1.5,1.5
 04/02/2018 08.30,,,1.51,1.51
 04/02/2018 08.45,,,1.56,1.56
 04/02/2018 09.00,,,1.9,1.9
 04/02/2018 09.15,,,2.02,2.02
 04/02/2018 09.30,,,2.12,2.12
 04/02/2018 09.45,,,2.1,2.1
 04/02/2018 10.00,,,2.15,2.15
 04/02/2018 10.15,,,2.09,2.09
 04/02/2018 10.30,,,2.11,2.11
 04/02/2018 10.45,,,2.02,2.02
 04/02/2018 11.00,,,2,2
 04/02/2018 11.15,,,2.12,2.12
 04/02/2018 11.30,,,1.89,1.89
 04/02/2018 11.45,,,1.91,1.91
 04/02/2018 12.00,,,1.91,1.91
 04/02/2018 12.15,,,1.85,1.85
 04/02/2018 12.30,,,1.86,1.86
 04/02/2018 12.45,,,2.02,2.02
 04/02/2018 13.00,,,1.95,1.95
 04/02/2018 13.15,,,1.9,1.9
 04/02/2018 13.30,,,1.91,1.91
 04/02/2018 13.45,,,1.93,1.93
 04/02/2018 14.00,,,1.93,1.93
 04/02/2018 14.15,,,1.86,1.86
 04/02/2018 14.30,,,1.96,1.96
 04/02/2018 14.45,,,2.02,2.02
 04/02/2018 15.00,,,2.12,2.12
 04/02/2018 15.15,,,1.88,1.88
 04/02/2018 15.30,,,1.85,1.85
 04/02/2018 15.45,,,1.84,1.84
 04/02/2018 16.00,,,2.21,2.21
 04/02/2018 16.15,,,2.21,2.21
 04/02/2018 16.30,,,2.44,2.44
 04/02/2018 16.45,,,2.31,2.31
 04/02/2018 17.00,,,2.49,2.49
 04/02/2018 17.15,,,2.55,2.55
 04/02/2018 17.30,,,2.64,2.64
 04/02/2018 17.45,,,2.69,2.69
 04/02/2018 18.00,,,2.91,2.91
 04/02/2018 18.15,,,2.85,2.85
 04/02/2018 18.30,,,2.83,2.83
 04/02/2018 18.45,,,2.85,2.85
 04/02/2018 19.00,,,2.72,2.72
 04/02/2018 19.15,,,2.66,2.66
 04/02/2018 19.30,,,3.01,3.01
 04/02/2018 19.45,,,2.77,2.77
 04/02/2018 20.00,,,2.72,2.72
 04/02/2018 20.15,,,2.74,2.74
 04/02/2018 20.30,,,2.55,2.55
 04/02/2018 20.45,,,2.32,2.32
 04/02/2018 21.00,,,2.13,2.13
 04/02/2018 21.15,,,2.03,2.03
 04/02/2018 21.30,,,1.96,1.96
 04/02/2018 21.45,,,1.89,1.89
 04/02/2018 22.00,,,1.89,1.89
 04/02/2018 22.15,,,1.85,1.85
 04/02/2018 22.30,,,1.77,1.77
 04/02/2018 22.45,,,1.7,1.7
 04/02/2018 23.00,,,1.53,1.53
 04/02/2018 23.15,,,1.56,1.56
 04/02/2018 23.30,,,1.53,1.53
 04/02/2018 23.45,,,1.57,1.57
 04/02/2018 24.00,,,1.59,1.59
 05/02/2018 00.15,,1.53,,1.53
 05/02/2018 00.30,,1.56,,1.56
 05/02/2018 00.45,,1.65,,1.65
 05/02/2018 01.00,,1.54,,1.54
 05/02/2018 01.15,,1.52,,1.52
 05/02/2018 01.30,,1.56,,1.56
 05/02/2018 01.45,,1.52,,1.52
 05/02/2018 02.00,,1.52,,1.52
 05/02/2018 02.15,,1.55,,1.55
 05/02/2018 02.30,,1.51,,1.51
 05/02/2018 02.45,,1.53,,1.53
 05/02/2018 03.00,,1.54,,1.54
 05/02/2018 03.15,,1.52,,1.52
 05/02/2018 03.30,,1.51,,1.51
 05/02/2018 03.45,,1.51,,1.51
 05/02/2018 04.00,,1.49,,1.49
 05/02/2018 04.15,,1.45,,1.45
 05/02/2018 04.30,,1.5,,1.5
 05/02/2018 04.45,,1.46,,1.46
 05/02/2018 05.00,,1.51,,1.51
 05/02/2018 05.15,,1.47,,1.47
 05/02/2018 05.30,,1.49,,1.49
 05/02/2018 05.45,,1.46,,1.46
 05/02/2018 06.00,,1.46,,1.46
 05/02/2018 06.15,,1.46,,1.46
 05/02/2018 06.30,,1.4,,1.4
 05/02/2018 06.45,,1.44,,1.44
 05/02/2018 07.00,,1.45,,1.45
 05/02/2018 07.15,,1.46,,1.46
 05/02/2018 07.30,,1.43,,1.43
 05/02/2018 07.45,,1.54,,1.54
 05/02/2018 08.00,,1.71,,1.71
 05/02/2018 08.15,,2.36,,2.36
 05/02/2018 08.30,,3.57,,3.57
 05/02/2018 08.45,,3.61,,3.61
 05/02/2018 09.00,,3.76,,3.76
 05/02/2018 09.15,4.2,,,4.2
 05/02/2018 09.30,4.27,,,4.27
 05/02/2018 09.45,4.19,,,4.19
 05/02/2018 10.00,4.28,,,4.28
 05/02/2018 10.15,4.47,,,4.47
 05/02/2018 10.30,4.4,,,4.4
 05/02/2018 10.45,4.53,,,4.53
 05/02/2018 11.00,4.68,,,4.68
 05/02/2018 11.15,4.68,,,4.68
 05/02/2018 11.30,4.77,,,4.77
 05/02/2018 11.45,4.71,,,4.71
 05/02/2018 12.00,4.52,,,4.52
 05/02/2018 12.15,4.71,,,4.71
 05/02/2018 12.30,4.43,,,4.43
 05/02/2018 12.45,3.74,,,3.74
 05/02/2018 13.00,3.83,,,3.83
 05/02/2018 13.15,3.8,,,3.8
 05/02/2018 13.30,3.48,,,3.48
 05/02/2018 13.45,3.13,,,3.13
 05/02/2018 14.00,3.02,,,3.02
 05/02/2018 14.15,2.96,,,2.96
 05/02/2018 14.30,2.94,,,2.94
 05/02/2018 14.45,2.97,,,2.97
 05/02/2018 15.00,2.94,,,2.94
 05/02/2018 15.15,3.06,,,3.06
 05/02/2018 15.30,3.08,,,3.08
 05/02/2018 15.45,3.9,,,3.9
 05/02/2018 16.00,4.03,,,4.03
 05/02/2018 16.15,4.13,,,4.13
 05/02/2018 16.30,4.18,,,4.18
 05/02/2018 16.45,3.96,,,3.96
 05/02/2018 17.00,3.69,,,3.69
 05/02/2018 17.15,3.57,,,3.57
 05/02/2018 17.30,3.33,,,3.33
 05/02/2018 17.45,3.45,,,3.45
 05/02/2018 18.00,3.33,,,3.33
 05/02/2018 18.15,3.1,,,3.1
 05/02/2018 18.30,3.26,,,3.26
 05/02/2018 18.45,3.38,,,3.38
 05/02/2018 19.00,3.52,,,3.52
 05/02/2018 19.15,3.51,,,3.51
 05/02/2018 19.30,3.39,,,3.39
 05/02/2018 19.45,3.29,,,3.29
 05/02/2018 20.00,3.27,,,3.27
 05/02/2018 20.15,3.16,,,3.16
 05/02/2018 20.30,3.14,,,3.14
 05/02/2018 20.45,3.17,,,3.17
 05/02/2018 21.00,2.87,,,2.87
 05/02/2018 21.15,2.22,,,2.22
 05/02/2018 21.30,1.96,,,1.96
 05/02/2018 21.45,1.91,,,1.91
 05/02/2018 22.00,1.8,,,1.8
 05/02/2018 22.15,,1.79,,1.79
 05/02/2018 22.30,,1.76,,1.76
 05/02/2018 22.45,,1.77,,1.77
 05/02/2018 23.00,,1.76,,1.76
 05/02/2018 23.15,,1.77,,1.77
 05/02/2018 23.30,,1.61,,1.61
 05/02/2018 23.45,,1.55,,1.55
 05/02/2018 24.00,,1.55,,1.55
 06/02/2018 00.15,,1.59,,1.59
 06/02/2018 00.30,,1.58,,1.58
 06/02/2018 00.45,,1.59,,1.59
 06/02/2018 01.00,,1.6,,1.6
 06/02/2018 01.15,,1.58,,1.58
 06/02/2018 01.30,,1.56,,1.56
 06/02/2018 01.45,,1.56,,1.56
 06/02/2018 02.00,,1.58,,1.58
 06/02/2018 02.15,,1.55,,1.55
 06/02/2018 02.30,,1.56,,1.56
 06/02/2018 02.45,,1.53,,1.53
 06/02/2018 03.00,,1.56,,1.56
 06/02/2018 03.15,,1.54,,1.54
 06/02/2018 03.30,,1.56,,1.56
 06/02/2018 03.45,,1.56,,1.56
 06/02/2018 04.00,,1.52,,1.52
 06/02/2018 04.15,,1.55,,1.55
 06/02/2018 04.30,,1.49,,1.49
 06/02/2018 04.45,,1.55,,1.55
 06/02/2018 05.00,,1.52,,1.52
 06/02/2018 05.15,,1.5,,1.5
 06/02/2018 05.30,,1.52,,1.52
 06/02/2018 05.45,,1.55,,1.55
 06/02/2018 06.00,,1.51,,1.51
 06/02/2018 06.15,,1.59,,1.59
 06/02/2018 06.30,,1.58,,1.58
 06/02/2018 06.45,,1.36,,1.36
 06/02/2018 07.00,,1.39,,1.39
 06/02/2018 07.15,,1.35,,1.35
 06/02/2018 07.30,,1.4,,1.4
 06/02/2018 07.45,,1.4,,1.4
 06/02/2018 08.00,,1.41,,1.41
 06/02/2018 08.15,,1.46,,1.46
 06/02/2018 08.30,,2.68,,2.68
 06/02/2018 08.45,,3.58,,3.58
 06/02/2018 09.00,,3.74,,3.74
 06/02/2018 09.15,3.88,,,3.88
 06/02/2018 09.30,3.92,,,3.92
 06/02/2018 09.45,3.97,,,3.97
 06/02/2018 10.00,4.3,,,4.3
 06/02/2018 10.15,5.63,,,5.63
 06/02/2018 10.30,6.55,,,6.55
 06/02/2018 10.45,6.48,,,6.48
 06/02/2018 11.00,5.23,,,5.23
 06/02/2018 11.15,4.48,,,4.48
 06/02/2018 11.30,4.41,,,4.41
 06/02/2018 11.45,4.75,,,4.75
 06/02/2018 12.00,4.9,,,4.9
 06/02/2018 12.15,5.28,,,5.28
 06/02/2018 12.30,5.3,,,5.3
 06/02/2018 12.45,5.53,,,5.53
 06/02/2018 13.00,5.69,,,5.69
 06/02/2018 13.15,5.11,,,5.11
 06/02/2018 13.30,6,,,6
 06/02/2018 13.45,7.82,,,7.82
 06/02/2018 14.00,7.66,,,7.66
 06/02/2018 14.15,6.86,,,6.86
 06/02/2018 14.30,6.11,,,6.11
 06/02/2018 14.45,6.23,,,6.23
 06/02/2018 15.00,6.83,,,6.83
 06/02/2018 15.15,7.84,,,7.84
 06/02/2018 15.30,7.88,,,7.88
 06/02/2018 15.45,7.76,,,7.76
 06/02/2018 16.00,8.09,,,8.09
 06/02/2018 16.15,8.06,,,8.06
 06/02/2018 16.30,8.01,,,8.01
 06/02/2018 16.45,7.98,,,7.98
 06/02/2018 17.00,7.56,,,7.56
 06/02/2018 17.15,7.46,,,7.46
 06/02/2018 17.30,7.04,,,7.04
 06/02/2018 17.45,6.45,,,6.45
 06/02/2018 18.00,6.38,,,6.38
 06/02/2018 18.15,6.36,,,6.36
 06/02/2018 18.30,6.51,,,6.51
 06/02/2018 18.45,6.49,,,6.49
 06/02/2018 19.00,6.12,,,6.12
 06/02/2018 19.15,6.25,,,6.25
 06/02/2018 19.30,6.43,,,6.43
 06/02/2018 19.45,5.97,,,5.97
 06/02/2018 20.00,5.72,,,5.72
 06/02/2018 20.15,5.41,,,5.41
 06/02/2018 20.30,5.45,,,5.45
 06/02/2018 20.45,4.87,,,4.87
 06/02/2018 21.00,4.54,,,4.54
 06/02/2018 21.15,3.63,,,3.63
 06/02/2018 21.30,3.1,,,3.1
 06/02/2018 21.45,2.54,,,2.54
 06/02/2018 22.00,2.25,,,2.25
 06/02/2018 22.15,,2,,2
 06/02/2018 22.30,,1.87,,1.87
 06/02/2018 22.45,,1.85,,1.85
 06/02/2018 23.00,,1.69,,1.69
 06/02/2018 23.15,,1.7,,1.7
 06/02/2018 23.30,,1.69,,1.69
 06/02/2018 23.45,,1.66,,1.66
 06/02/2018 24.00,,1.68,,1.68
 07/02/2018 00.15,,1.66,,1.66
 07/02/2018 00.30,,1.67,,1.67
 07/02/2018 00.45,,1.63,,1.63
 07/02/2018 01.00,,1.65,,1.65
 07/02/2018 01.15,,1.66,,1.66
 07/02/2018 01.30,,1.68,,1.68
 07/02/2018 01.45,,1.65,,1.65
 07/02/2018 02.00,,1.68,,1.68
 07/02/2018 02.15,,1.62,,1.62
 07/02/2018 02.30,,1.63,,1.63
 07/02/2018 02.45,,1.61,,1.61
 07/02/2018 03.00,,1.6,,1.6
 07/02/2018 03.15,,1.61,,1.61
 07/02/2018 03.30,,1.62,,1.62
 07/02/2018 03.45,,1.61,,1.61
 07/02/2018 04.00,,1.62,,1.62
 07/02/2018 04.15,,1.59,,1.59
 07/02/2018 04.30,,1.6,,1.6
 07/02/2018 04.45,,1.6,,1.6
 07/02/2018 05.00,,1.62,,1.62
 07/02/2018 05.15,,1.63,,1.63
 07/02/2018 05.30,,1.66,,1.66
 07/02/2018 05.45,,1.98,,1.98
 07/02/2018 06.00,,2.84,,2.84
 07/02/2018 06.15,,4.09,,4.09
 07/02/2018 06.30,,11.08,,11.08
 07/02/2018 06.45,,33.73,,33.73
 07/02/2018 07.00,,36.57,,36.57
 07/02/2018 07.15,,35.28,,35.28
 07/02/2018 07.30,,35.36,,35.36
 07/02/2018 07.45,,35.05,,35.05
 07/02/2018 08.00,,35.16,,35.16
 07/02/2018 08.15,,36.1,,36.1
 07/02/2018 08.30,,37.26,,37.26
 07/02/2018 08.45,,37.44,,37.44
 07/02/2018 09.00,,38.24,,38.24
 07/02/2018 09.15,38.59,,,38.59
 07/02/2018 09.30,37.48,,,37.48
 07/02/2018 09.45,37.09,,,37.09
 07/02/2018 10.00,37.61,,,37.61
 07/02/2018 10.15,38.47,,,38.47
 07/02/2018 10.30,38.17,,,38.17
 07/02/2018 10.45,39.63,,,39.63
 07/02/2018 11.00,40.87,,,40.87
 07/02/2018 11.15,41.4,,,41.4
 07/02/2018 11.30,42.23,,,42.23
 07/02/2018 11.45,42.51,,,42.51
 07/02/2018 12.00,42.51,,,42.51
 07/02/2018 12.15,44.71,,,44.71
 07/02/2018 12.30,46.01,,,46.01
 07/02/2018 12.45,46.33,,,46.33
 07/02/2018 13.00,46.08,,,46.08
 07/02/2018 13.15,46.06,,,46.06
 07/02/2018 13.30,47.04,,,47.04
 07/02/2018 13.45,45.44,,,45.44
 07/02/2018 14.00,46.5,,,46.5
 07/02/2018 14.15,47.13,,,47.13
 07/02/2018 14.30,46.32,,,46.32
 07/02/2018 14.45,47.72,,,47.72
