,RATE A,RATE B,RATE C,Total
 05/04/2018 14.45,6.64,,,6.64
 05/04/2018 15.00,6.7,,,6.7
 05/04/2018 15.15,21.07,,,21.07
 05/04/2018 15.30,29.2,,,29.2
 05/04/2018 15.45,28.07,,,28.07
 05/04/2018 16.00,16.27,,,16.27
 05/04/2018 16.15,13.69,,,13.69
 05/04/2018 16.30,12.29,,,12.29
 05/04/2018 16.45,3.73,,,3.73
 05/04/2018 17.00,3.17,,,3.17
 05/04/2018 17.15,3.26,,,3.26
 05/04/2018 17.30,2.88,,,2.88
 05/04/2018 17.45,2.5,,,2.5
 05/04/2018 18.00,2.36,,,2.36
 05/04/2018 18.15,2.23,,,2.23
 05/04/2018 18.30,2.19,,,2.19
 05/04/2018 18.45,2.3,,,2.3
 05/04/2018 19.00,2.26,,,2.26
 05/04/2018 19.15,2.33,,,2.33
 05/04/2018 19.30,2.29,,,2.29
 05/04/2018 19.45,2.4,,,2.4
 05/04/2018 20.00,2.57,,,2.57
 05/04/2018 20.15,2.47,,,2.47
 05/04/2018 20.30,2.48,,,2.48
 05/04/2018 20.45,2.33,,,2.33
 05/04/2018 21.00,2.26,,,2.26
 05/04/2018 21.15,2.25,,,2.25
 05/04/2018 21.30,2.21,,,2.21
 05/04/2018 21.45,2.12,,,2.12
 05/04/2018 22.00,2.1,,,2.1
 05/04/2018 22.15,,2.11,,2.11
 05/04/2018 22.30,,2.05,,2.05
 05/04/2018 22.45,,1.72,,1.72
 05/04/2018 23.00,,1.72,,1.72
 05/04/2018 23.15,,1.69,,1.69
 05/04/2018 23.30,,1.73,,1.73
 05/04/2018 23.45,,1.72,,1.72
 05/04/2018 24.00,,1.7,,1.7
 06/04/2018 00.15,,,1.59,1.59
 06/04/2018 00.30,,,1.52,1.52
 06/04/2018 00.45,,,1.55,1.55
 06/04/2018 01.00,,,1.56,1.56
 06/04/2018 01.15,,,1.58,1.58
 06/04/2018 01.30,,,1.57,1.57
 06/04/2018 01.45,,,1.58,1.58
 06/04/2018 02.00,,,1.57,1.57
 06/04/2018 02.15,,,1.62,1.62
 06/04/2018 02.30,,,1.6,1.6
 06/04/2018 02.45,,,1.61,1.61
 06/04/2018 03.00,,,1.59,1.59
 06/04/2018 03.15,,,1.56,1.56
 06/04/2018 03.30,,,1.54,1.54
 06/04/2018 03.45,,,1.56,1.56
 06/04/2018 04.00,,,1.55,1.55
 06/04/2018 04.15,,,1.59,1.59
 06/04/2018 04.30,,,1.59,1.59
 06/04/2018 04.45,,,1.6,1.6
 06/04/2018 05.00,,,1.62,1.62
 06/04/2018 05.15,,,1.57,1.57
 06/04/2018 05.30,,,1.58,1.58
 06/04/2018 05.45,,,1.6,1.6
 06/04/2018 06.00,,,1.99,1.99
 06/04/2018 06.15,,,14.31,14.31
 06/04/2018 06.30,,,28.87,28.87
 06/04/2018 06.45,,,29.49,29.49
 06/04/2018 07.00,,,29.28,29.28
 06/04/2018 07.15,,,38.88,38.88
 06/04/2018 07.30,,,48,48
 06/04/2018 07.45,,,46.8,46.8
 06/04/2018 08.00,,,45.71,45.71
 06/04/2018 08.15,,,44.74,44.74
 06/04/2018 08.30,,,44.95,44.95
 06/04/2018 08.45,,,36.54,36.54
 06/04/2018 09.00,,,30.77,30.77
 06/04/2018 09.15,,,44.19,44.19
 06/04/2018 09.30,,,49.23,49.23
 06/04/2018 09.45,,,51.2,51.2
 06/04/2018 10.00,,,51.18,51.18
 06/04/2018 10.15,,,50.56,50.56
 06/04/2018 10.30,,,50.25,50.25
 06/04/2018 10.45,,,50.72,50.72
 06/04/2018 11.00,,,51.27,51.27
 06/04/2018 11.15,,,51.05,51.05
 06/04/2018 11.30,,,51.82,51.82
 06/04/2018 11.45,,,51.98,51.98
 06/04/2018 12.00,,,52.72,52.72
 06/04/2018 12.15,,,53.22,53.22
 06/04/2018 12.30,,,53.4,53.4
 06/04/2018 12.45,,,53.91,53.91
 06/04/2018 13.00,,,54.51,54.51
 06/04/2018 13.15,,,54.46,54.46
 06/04/2018 13.30,,,54.6,54.6
 06/04/2018 13.45,,,55.48,55.48
 06/04/2018 14.00,,,55.89,55.89
 06/04/2018 14.15,,,55.7,55.7
 06/04/2018 14.30,,,55.3,55.3
 06/04/2018 14.45,,,55.66,55.66
 06/04/2018 15.00,,,55.54,55.54
 06/04/2018 15.15,,,55.18,55.18
 06/04/2018 15.30,,,39.7,39.7
 06/04/2018 15.45,,,30.23,30.23
 06/04/2018 16.00,,,24.58,24.58
 06/04/2018 16.15,,,9.23,9.23
 06/04/2018 16.30,,,5.06,5.06
 06/04/2018 16.45,,,4.03,4.03
 06/04/2018 17.00,,,3.82,3.82
 06/04/2018 17.15,,,3.23,3.23
 06/04/2018 17.30,,,2.39,2.39
 06/04/2018 17.45,,,2.3,2.3
 06/04/2018 18.00,,,1.92,1.92
 06/04/2018 18.15,,,2.09,2.09
 06/04/2018 18.30,,,2.18,2.18
 06/04/2018 18.45,,,2.1,2.1
 06/04/2018 19.00,,,2.03,2.03
 06/04/2018 19.15,,,1.9,1.9
 06/04/2018 19.30,,,1.83,1.83
 06/04/2018 19.45,,,1.92,1.92
 06/04/2018 20.00,,,1.99,1.99
 06/04/2018 20.15,,,1.93,1.93
 06/04/2018 20.30,,,1.98,1.98
 06/04/2018 20.45,,,1.93,1.93
 06/04/2018 21.00,,,1.87,1.87
 06/04/2018 21.15,,,1.83,1.83
 06/04/2018 21.30,,,1.83,1.83
 06/04/2018 21.45,,,1.83,1.83
 06/04/2018 22.00,,,1.77,1.77
 06/04/2018 22.15,,,1.71,1.71
 06/04/2018 22.30,,,1.69,1.69
 06/04/2018 22.45,,,1.69,1.69
 06/04/2018 23.00,,,1.69,1.69
 06/04/2018 23.15,,,1.71,1.71
 06/04/2018 23.30,,,1.74,1.74
 06/04/2018 23.45,,,1.71,1.71
 06/04/2018 24.00,,,1.73,1.73
 07/04/2018 00.15,,,1.6,1.6
 07/04/2018 00.30,,,1.52,1.52
 07/04/2018 00.45,,,1.52,1.52
 07/04/2018 01.00,,,1.54,1.54
 07/04/2018 01.15,,,1.55,1.55
 07/04/2018 01.30,,,1.55,1.55
 07/04/2018 01.45,,,1.55,1.55
 07/04/2018 02.00,,,1.53,1.53
 07/04/2018 02.15,,,1.57,1.57
 07/04/2018 02.30,,,1.56,1.56
 07/04/2018 02.45,,,1.55,1.55
 07/04/2018 03.00,,,1.55,1.55
 07/04/2018 03.15,,,1.51,1.51
 07/04/2018 03.30,,,1.46,1.46
 07/04/2018 03.45,,,1.52,1.52
 07/04/2018 04.00,,,1.49,1.49
 07/04/2018 04.15,,,1.51,1.51
 07/04/2018 04.30,,,1.51,1.51
 07/04/2018 04.45,,,1.52,1.52
 07/04/2018 05.00,,,1.56,1.56
 07/04/2018 05.15,,,1.56,1.56
 07/04/2018 05.30,,,1.53,1.53
 07/04/2018 05.45,,,1.52,1.52
 07/04/2018 06.00,,,1.53,1.53
 07/04/2018 06.15,,,1.55,1.55
 07/04/2018 06.30,,,1.46,1.46
 07/04/2018 06.45,,,1.5,1.5
 07/04/2018 07.00,,,1.53,1.53
 07/04/2018 07.15,,,1.54,1.54
 07/04/2018 07.30,,,1.55,1.55
 07/04/2018 07.45,,,1.53,1.53
 07/04/2018 08.00,,,1.52,1.52
 07/04/2018 08.15,,,1.57,1.57
 07/04/2018 08.30,,,1.65,1.65
 07/04/2018 08.45,,,1.98,1.98
 07/04/2018 09.00,,,2.12,2.12
 07/04/2018 09.15,,,2.23,2.23
 07/04/2018 09.30,,,2.36,2.36
 07/04/2018 09.45,,,2.34,2.34
 07/04/2018 10.00,,,2.5,2.5
 07/04/2018 10.15,,,2.51,2.51
 07/04/2018 10.30,,,2.51,2.51
 07/04/2018 10.45,,,2.51,2.51
 07/04/2018 11.00,,,2.47,2.47
 07/04/2018 11.15,,,2.77,2.77
 07/04/2018 11.30,,,2.99,2.99
 07/04/2018 11.45,,,2.79,2.79
 07/04/2018 12.00,,,2.74,2.74
 07/04/2018 12.15,,,2.58,2.58
 07/04/2018 12.30,,,2.51,2.51
 07/04/2018 12.45,,,2.45,2.45
 07/04/2018 13.00,,,2.89,2.89
 07/04/2018 13.15,,,3,3
 07/04/2018 13.30,,,2.95,2.95
 07/04/2018 13.45,,,2.74,2.74
 07/04/2018 14.00,,,2.71,2.71
