,RATE A,RATE B,RATE C,Total
07/11/2018 19.00,3.21,,,3.21
07/11/2018 19.15,2.91,,,2.91
07/11/2018 19.30,2.77,,,2.77
07/11/2018 19.45,2.7,,,2.7
07/11/2018 20.00,3.11,,,3.11
07/11/2018 20.15,3.33,,,3.33
07/11/2018 20.30,3.27,,,3.27
07/11/2018 20.45,3.2,,,3.2
07/11/2018 21.00,2.87,,,2.87
07/11/2018 21.15,2.66,,,2.66
07/11/2018 21.30,2.57,,,2.57
07/11/2018 21.45,2.49,,,2.49
07/11/2018 22.00,2.79,,,2.79
07/11/2018 22.15,,3.02,,3.02
07/11/2018 22.30,,2.93,,2.93
07/11/2018 22.45,,2.92,,2.92
07/11/2018 23.00,,2.56,,2.56
07/11/2018 23.15,,2.24,,2.24
07/11/2018 23.30,,2.26,,2.26
07/11/2018 23.45,,2.32,,2.32
07/11/2018 24.00,,2.64,,2.64
08/11/2018 00.15,,2.83,,2.83
08/11/2018 00.30,,2.9,,2.9
08/11/2018 00.45,,2.83,,2.83
08/11/2018 01.00,,2.49,,2.49
08/11/2018 01.15,,2.24,,2.24
08/11/2018 01.30,,2.12,,2.12
08/11/2018 01.45,,2.11,,2.11
08/11/2018 02.00,,2.48,,2.48
08/11/2018 02.15,,2.61,,2.61
08/11/2018 02.30,,2.71,,2.71
08/11/2018 02.45,,2.64,,2.64
08/11/2018 03.00,,2.28,,2.28
08/11/2018 03.15,,2.03,,2.03
08/11/2018 03.30,,1.98,,1.98
08/11/2018 03.45,,1.98,,1.98
08/11/2018 04.00,,2.34,,2.34
08/11/2018 04.15,,2.57,,2.57
08/11/2018 04.30,,2.57,,2.57
08/11/2018 04.45,,2.6,,2.6
08/11/2018 05.00,,2.19,,2.19
08/11/2018 05.15,,1.8,,1.8
08/11/2018 05.30,,1.78,,1.78
08/11/2018 05.45,,2.08,,2.08
08/11/2018 06.00,,15.58,,15.58
08/11/2018 06.15,,23.93,,23.93
08/11/2018 06.30,,31.48,,31.48
08/11/2018 06.45,,31.26,,31.26
08/11/2018 07.00,,30.57,,30.57
08/11/2018 07.15,,30.4,,30.4
08/11/2018 07.30,,30.4,,30.4
08/11/2018 07.45,,30.16,,30.16
08/11/2018 08.00,,30.51,,30.51
08/11/2018 08.15,,30.85,,30.85
08/11/2018 08.30,,30.77,,30.77
08/11/2018 08.45,,30.89,,30.89
08/11/2018 09.00,,29.81,,29.81
08/11/2018 09.15,28.03,,,28.03
08/11/2018 09.30,29.76,,,29.76
08/11/2018 09.45,30.52,,,30.52
08/11/2018 10.00,30.75,,,30.75
08/11/2018 10.15,30.71,,,30.71
08/11/2018 10.30,32.65,,,32.65
08/11/2018 10.45,32.77,,,32.77
08/11/2018 11.00,31.82,,,31.82
08/11/2018 11.15,29.28,,,29.28
08/11/2018 11.30,14.61,,,14.61
08/11/2018 11.45,2.49,,,2.49
08/11/2018 12.00,2.16,,,2.16
08/11/2018 12.15,2.56,,,2.56
08/11/2018 12.30,2.92,,,2.92
08/11/2018 12.45,2.7,,,2.7
08/11/2018 13.00,2.39,,,2.39
08/11/2018 13.15,1.6,,,1.6
08/11/2018 13.30,1.9,,,1.9
08/11/2018 13.45,2.35,,,2.35
08/11/2018 14.00,3.64,,,3.64
08/11/2018 14.15,3.66,,,3.66
08/11/2018 14.30,3.17,,,3.17
08/11/2018 14.45,2.71,,,2.71
08/11/2018 15.00,2.98,,,2.98
08/11/2018 15.15,3.01,,,3.01
08/11/2018 15.30,2.76,,,2.76
08/11/2018 15.45,3.3,,,3.3
08/11/2018 16.00,3.62,,,3.62
08/11/2018 16.15,3.87,,,3.87
08/11/2018 16.30,3.69,,,3.69
08/11/2018 16.45,3.69,,,3.69
08/11/2018 17.00,3.64,,,3.64
08/11/2018 17.15,3.83,,,3.83
08/11/2018 17.30,3.62,,,3.62
08/11/2018 17.45,3.61,,,3.61
08/11/2018 18.00,3.88,,,3.88
08/11/2018 18.15,4.5,,,4.5
08/11/2018 18.30,4.7,,,4.7
08/11/2018 18.45,4.62,,,4.62
08/11/2018 19.00,4.37,,,4.37
08/11/2018 19.15,4.17,,,4.17
08/11/2018 19.30,4.02,,,4.02
08/11/2018 19.45,3.89,,,3.89
08/11/2018 20.00,4.32,,,4.32
08/11/2018 20.15,5.07,,,5.07
08/11/2018 20.30,5.21,,,5.21
08/11/2018 20.45,4.37,,,4.37
08/11/2018 21.00,2.67,,,2.67
08/11/2018 21.15,2.34,,,2.34
08/11/2018 21.30,2.21,,,2.21
08/11/2018 21.45,2.25,,,2.25
08/11/2018 22.00,2.55,,,2.55
08/11/2018 22.15,,2.85,,2.85
08/11/2018 22.30,,2.84,,2.84
08/11/2018 22.45,,2.91,,2.91
08/11/2018 23.00,,2.5,,2.5
08/11/2018 23.15,,2.08,,2.08
08/11/2018 23.30,,2.11,,2.11
08/11/2018 23.45,,2.07,,2.07
08/11/2018 24.00,,2.36,,2.36
09/11/2018 00.15,,2.7,,2.7
09/11/2018 00.30,,2.72,,2.72
09/11/2018 00.45,,2.69,,2.69
09/11/2018 01.00,,2.39,,2.39
09/11/2018 01.15,,2.18,,2.18
09/11/2018 01.30,,2.19,,2.19
09/11/2018 01.45,,2.17,,2.17
09/11/2018 02.00,,2.43,,2.43
09/11/2018 02.15,,2.74,,2.74
09/11/2018 02.30,,2.69,,2.69
09/11/2018 02.45,,2.67,,2.67
09/11/2018 03.00,,2.39,,2.39
09/11/2018 03.15,,1.98,,1.98
09/11/2018 03.30,,1.98,,1.98
09/11/2018 03.45,,2.02,,2.02
09/11/2018 04.00,,2.24,,2.24
09/11/2018 04.15,,2.56,,2.56
09/11/2018 04.30,,2.61,,2.61
09/11/2018 04.45,,2.59,,2.59
09/11/2018 05.00,,2.3,,2.3
09/11/2018 05.15,,1.91,,1.91
09/11/2018 05.30,,1.81,,1.81
09/11/2018 05.45,,1.82,,1.82
09/11/2018 06.00,,2.04,,2.04
09/11/2018 06.15,,2.31,,2.31
09/11/2018 06.30,,2.39,,2.39
09/11/2018 06.45,,2.43,,2.43
09/11/2018 07.00,,2.05,,2.05
09/11/2018 07.15,,1.75,,1.75
09/11/2018 07.30,,1.75,,1.75
09/11/2018 07.45,,1.9,,1.9
09/11/2018 08.00,,1.97,,1.97
09/11/2018 08.15,,2.69,,2.69
09/11/2018 08.30,,2.49,,2.49
09/11/2018 08.45,,2.75,,2.75
09/11/2018 09.00,,2.88,,2.88
09/11/2018 09.15,2.31,,,2.31
09/11/2018 09.30,2.3,,,2.3
09/11/2018 09.45,2.22,,,2.22
09/11/2018 10.00,2.09,,,2.09
09/11/2018 10.15,2.75,,,2.75
09/11/2018 10.30,2.87,,,2.87
09/11/2018 10.45,2.87,,,2.87
09/11/2018 11.00,2.98,,,2.98
09/11/2018 11.15,2.34,,,2.34
09/11/2018 11.30,2.23,,,2.23
09/11/2018 11.45,2.45,,,2.45
09/11/2018 12.00,2.44,,,2.44
09/11/2018 12.15,2.93,,,2.93
09/11/2018 12.30,2.57,,,2.57
09/11/2018 12.45,2.5,,,2.5
09/11/2018 13.00,2.48,,,2.48
09/11/2018 13.15,1.88,,,1.88
09/11/2018 13.30,2.08,,,2.08
09/11/2018 13.45,1.98,,,1.98
09/11/2018 14.00,2.38,,,2.38
09/11/2018 14.15,2.91,,,2.91
09/11/2018 14.30,2.97,,,2.97
09/11/2018 14.45,3.25,,,3.25
09/11/2018 15.00,2.95,,,2.95
09/11/2018 15.15,2.4,,,2.4
09/11/2018 15.30,2.49,,,2.49
09/11/2018 15.45,2.55,,,2.55
09/11/2018 16.00,2.48,,,2.48
09/11/2018 16.15,2.99,,,2.99
09/11/2018 16.30,3.17,,,3.17
09/11/2018 16.45,3.62,,,3.62
09/11/2018 17.00,3.79,,,3.79
09/11/2018 17.15,3.56,,,3.56
09/11/2018 17.30,3.68,,,3.68
09/11/2018 17.45,3.59,,,3.59
09/11/2018 18.00,3.47,,,3.47
09/11/2018 18.15,4.09,,,4.09
09/11/2018 18.30,4.24,,,4.24
09/11/2018 18.45,4.14,,,4.14
09/11/2018 19.00,4.09,,,4.09
09/11/2018 19.15,3.7,,,3.7
09/11/2018 19.30,3.4,,,3.4
09/11/2018 19.45,3.32,,,3.32
09/11/2018 20.00,3.49,,,3.49
09/11/2018 20.15,3.98,,,3.98
09/11/2018 20.30,4.05,,,4.05
09/11/2018 20.45,3.98,,,3.98
09/11/2018 21.00,3.8,,,3.8
09/11/2018 21.15,2.47,,,2.47
09/11/2018 21.30,2.06,,,2.06
09/11/2018 21.45,1.96,,,1.96
09/11/2018 22.00,1.96,,,1.96
09/11/2018 22.15,,2.45,,2.45
09/11/2018 22.30,,2.51,,2.51
09/11/2018 22.45,,2.67,,2.67
09/11/2018 23.00,,2.76,,2.76
09/11/2018 23.15,,2.31,,2.31
09/11/2018 23.30,,2.17,,2.17
09/11/2018 23.45,,2.14,,2.14
09/11/2018 24.00,,2.19,,2.19
10/11/2018 00.15,,,2.65,2.65
10/11/2018 00.30,,,2.7,2.7
10/11/2018 00.45,,,2.72,2.72
10/11/2018 01.00,,,2.73,2.73
10/11/2018 01.15,,,2.25,2.25
10/11/2018 01.30,,,2.13,2.13
10/11/2018 01.45,,,2.21,2.21
10/11/2018 02.00,,,2.14,2.14
10/11/2018 02.15,,,2.6,2.6
10/11/2018 02.30,,,2.72,2.72
10/11/2018 02.45,,,2.67,2.67
10/11/2018 03.00,,,2.65,2.65
10/11/2018 03.15,,,2.16,2.16
10/11/2018 03.30,,,1.94,1.94
10/11/2018 03.45,,,1.96,1.96
10/11/2018 04.00,,,1.97,1.97
10/11/2018 04.15,,,2.42,2.42
10/11/2018 04.30,,,2.53,2.53
10/11/2018 04.45,,,2.55,2.55
10/11/2018 05.00,,,2.77,2.77
10/11/2018 05.15,,,2.72,2.72
10/11/2018 05.30,,,2.62,2.62
10/11/2018 05.45,,,2.73,2.73
10/11/2018 06.00,,,2.79,2.79
10/11/2018 06.15,,,3.97,3.97
10/11/2018 06.30,,,4.5,4.5
10/11/2018 06.45,,,4.64,4.64
10/11/2018 07.00,,,5.4,5.4
10/11/2018 07.15,,,23.04,23.04
10/11/2018 07.30,,,29.64,29.64
10/11/2018 07.45,,,28.83,28.83
10/11/2018 08.00,,,29.23,29.23
10/11/2018 08.15,,,29.92,29.92
10/11/2018 08.30,,,30.27,30.27
10/11/2018 08.45,,,30.47,30.47
10/11/2018 09.00,,,30.87,30.87
10/11/2018 09.15,,,30.48,30.48
10/11/2018 09.30,,,30.32,30.32
10/11/2018 09.45,,,30.46,30.46
10/11/2018 10.00,,,31.21,31.21
10/11/2018 10.15,,,31.2,31.2
10/11/2018 10.30,,,31.65,31.65
10/11/2018 10.45,,,31.96,31.96
10/11/2018 11.00,,,32.41,32.41
10/11/2018 11.15,,,31.69,31.69
10/11/2018 11.30,,,31.06,31.06
10/11/2018 11.45,,,31.65,31.65
10/11/2018 12.00,,,31.74,31.74
10/11/2018 12.15,,,32.16,32.16
10/11/2018 12.30,,,32.15,32.15
10/11/2018 12.45,,,31.18,31.18
10/11/2018 13.00,,,31.49,31.49
10/11/2018 13.15,,,31.52,31.52
10/11/2018 13.30,,,31.15,31.15
10/11/2018 13.45,,,31.41,31.41
10/11/2018 14.00,,,32.25,32.25
10/11/2018 14.15,,,34.4,34.4
10/11/2018 14.30,,,29.26,29.26
10/11/2018 14.45,,,4.03,4.03
10/11/2018 15.00,,,2.84,2.84
10/11/2018 15.15,,,2.18,2.18
10/11/2018 15.30,,,2.65,2.65
10/11/2018 15.45,,,2.06,2.06
10/11/2018 16.00,,,2.14,2.14
10/11/2018 16.15,,,2.55,2.55
10/11/2018 16.30,,,3.24,3.24
10/11/2018 16.45,,,3.27,3.27
10/11/2018 17.00,,,3.33,3.33
10/11/2018 17.15,,,2.96,2.96
10/11/2018 17.30,,,2.91,2.91
10/11/2018 17.45,,,2.81,2.81
10/11/2018 18.00,,,2.74,2.74
10/11/2018 18.15,,,3.09,3.09
10/11/2018 18.30,,,3.61,3.61
10/11/2018 18.45,,,3.72,3.72
10/11/2018 19.00,,,3.61,3.61
10/11/2018 19.15,,,3.16,3.16
10/11/2018 19.30,,,3.03,3.03
10/11/2018 19.45,,,2.85,2.85
10/11/2018 20.00,,,2.84,2.84
10/11/2018 20.15,,,2.98,2.98
10/11/2018 20.30,,,2.75,2.75
10/11/2018 20.45,,,2.86,2.86
10/11/2018 21.00,,,2.73,2.73
10/11/2018 21.15,,,2.51,2.51
10/11/2018 21.30,,,2.22,2.22
10/11/2018 21.45,,,2.09,2.09
10/11/2018 22.00,,,2.1,2.1
10/11/2018 22.15,,,2.24,2.24
10/11/2018 22.30,,,2.5,2.5
10/11/2018 22.45,,,2.71,2.71
10/11/2018 23.00,,,2.6,2.6
10/11/2018 23.15,,,2.39,2.39
10/11/2018 23.30,,,2.14,2.14
10/11/2018 23.45,,,1.92,1.92
10/11/2018 24.00,,,1.99,1.99
11/11/2018 00.15,,,2.24,2.24
11/11/2018 00.30,,,2.4,2.4
11/11/2018 00.45,,,2.51,2.51
11/11/2018 01.00,,,2.51,2.51
11/11/2018 01.15,,,2.41,2.41
11/11/2018 01.30,,,2.18,2.18
11/11/2018 01.45,,,2.02,2.02
11/11/2018 02.00,,,1.99,1.99
11/11/2018 02.15,,,2.11,2.11
11/11/2018 02.30,,,2.31,2.31
11/11/2018 02.45,,,2.51,2.51
11/11/2018 03.00,,,2.47,2.47
11/11/2018 03.15,,,2.26,2.26
11/11/2018 03.30,,,2.01,2.01
11/11/2018 03.45,,,1.84,1.84
11/11/2018 04.00,,,1.84,1.84
11/11/2018 04.15,,,2.07,2.07
11/11/2018 04.30,,,2.34,2.34
11/11/2018 04.45,,,2.48,2.48
11/11/2018 05.00,,,2.46,2.46
11/11/2018 05.15,,,2.19,2.19
11/11/2018 05.30,,,1.84,1.84
11/11/2018 05.45,,,1.69,1.69
11/11/2018 06.00,,,1.69,1.69
11/11/2018 06.15,,,1.74,1.74
11/11/2018 06.30,,,1.94,1.94
11/11/2018 06.45,,,2.04,2.04
11/11/2018 07.00,,,2,2
11/11/2018 07.15,,,1.76,1.76
11/11/2018 07.30,,,1.44,1.44
11/11/2018 07.45,,,1.18,1.18
11/11/2018 08.00,,,0.99,0.99
11/11/2018 08.15,,,0.96,0.96
11/11/2018 08.30,,,1.01,1.01
11/11/2018 08.45,,,1.01,1.01
11/11/2018 09.00,,,0.86,0.86
11/11/2018 09.15,,,0.52,0.52
11/11/2018 09.30,,,0.35,0.35
11/11/2018 09.45,,,0.57,0.57
11/11/2018 10.00,,,0.73,0.73
11/11/2018 10.15,,,0.91,0.91
11/11/2018 10.30,,,1.06,1.06
11/11/2018 10.45,,,0.88,0.88
11/11/2018 11.00,,,1.19,1.19
11/11/2018 11.15,,,1.26,1.26
11/11/2018 11.30,,,1.32,1.32
11/11/2018 11.45,,,0.76,0.76
11/11/2018 12.00,,,0.53,0.53
11/11/2018 12.15,,,0.83,0.83
11/11/2018 12.30,,,1.39,1.39
11/11/2018 12.45,,,1.7,1.7
11/11/2018 13.00,,,1.76,1.76
11/11/2018 13.15,,,0.76,0.76
11/11/2018 13.30,,,1.38,1.38
11/11/2018 13.45,,,1.94,1.94
11/11/2018 14.00,,,1.44,1.44
11/11/2018 14.15,,,1.44,1.44
11/11/2018 14.30,,,1.63,1.63
11/11/2018 14.45,,,1.9,1.9
11/11/2018 15.00,,,2.16,2.16
11/11/2018 15.15,,,1.98,1.98
11/11/2018 15.30,,,1.99,1.99
11/11/2018 15.45,,,1.51,1.51
11/11/2018 16.00,,,1.53,1.53
11/11/2018 16.15,,,1.93,1.93
11/11/2018 16.30,,,2.33,2.33
11/11/2018 16.45,,,2.44,2.44
11/11/2018 17.00,,,2.4,2.4
11/11/2018 17.15,,,2.51,2.51
11/11/2018 17.30,,,2.52,2.52
11/11/2018 17.45,,,2.23,2.23
11/11/2018 18.00,,,2.39,2.39
11/11/2018 18.15,,,2.74,2.74
11/11/2018 18.30,,,2.98,2.98
11/11/2018 18.45,,,3.33,3.33
11/11/2018 19.00,,,3.42,3.42
11/11/2018 19.15,,,3.28,3.28
11/11/2018 19.30,,,2.92,2.92
11/11/2018 19.45,,,2.68,2.68
11/11/2018 20.00,,,2.57,2.57
11/11/2018 20.15,,,2.47,2.47
11/11/2018 20.30,,,2.66,2.66
11/11/2018 20.45,,,2.87,2.87
11/11/2018 21.00,,,2.63,2.63
11/11/2018 21.15,,,2.38,2.38
11/11/2018 21.30,,,2.14,2.14
11/11/2018 21.45,,,1.94,1.94
11/11/2018 22.00,,,1.91,1.91
11/11/2018 22.15,,,2.08,2.08
11/11/2018 22.30,,,2.35,2.35
11/11/2018 22.45,,,2.52,2.52
11/11/2018 23.00,,,2.46,2.46
11/11/2018 23.15,,,2.34,2.34
11/11/2018 23.30,,,2.08,2.08
11/11/2018 23.45,,,1.95,1.95
11/11/2018 24.00,,,2.01,2.01
12/11/2018 00.15,,2.22,,2.22
12/11/2018 00.30,,2.36,,2.36
12/11/2018 00.45,,2.57,,2.57
12/11/2018 01.00,,2.51,,2.51
12/11/2018 01.15,,2.41,,2.41
12/11/2018 01.30,,2.26,,2.26
12/11/2018 01.45,,2.02,,2.02
12/11/2018 02.00,,2.02,,2.02
12/11/2018 02.15,,2.15,,2.15
12/11/2018 02.30,,2.34,,2.34
12/11/2018 02.45,,2.46,,2.46
12/11/2018 03.00,,2.44,,2.44
12/11/2018 03.15,,2.28,,2.28
12/11/2018 03.30,,2.06,,2.06
12/11/2018 03.45,,1.82,,1.82
12/11/2018 04.00,,1.83,,1.83
12/11/2018 04.15,,2,,2
12/11/2018 04.30,,2.2,,2.2
12/11/2018 04.45,,2.43,,2.43
12/11/2018 05.00,,2.32,,2.32
12/11/2018 05.15,,2.03,,2.03
12/11/2018 05.30,,1.8,,1.8
12/11/2018 05.45,,1.58,,1.58
12/11/2018 06.00,,1.53,,1.53
12/11/2018 06.15,,1.73,,1.73
12/11/2018 06.30,,1.95,,1.95
12/11/2018 06.45,,2.11,,2.11
12/11/2018 07.00,,2.08,,2.08
12/11/2018 07.15,,1.78,,1.78
12/11/2018 07.30,,1.48,,1.48
12/11/2018 07.45,,1.23,,1.23
12/11/2018 08.00,,1.4,,1.4
12/11/2018 08.15,,1.39,,1.39
12/11/2018 08.30,,1.41,,1.41
12/11/2018 08.45,,1.48,,1.48
12/11/2018 09.00,,1.44,,1.44
12/11/2018 09.15,1.18,,,1.18
12/11/2018 09.30,1.23,,,1.23
12/11/2018 09.45,0.96,,,0.96
12/11/2018 10.00,0.76,,,0.76
12/11/2018 10.15,0.3,,,0.3
12/11/2018 10.30,0.44,,,0.44
12/11/2018 10.45,0.78,,,0.78
12/11/2018 11.00,0.58,,,0.58
12/11/2018 11.15,1.62,,,1.62
12/11/2018 11.30,0.94,,,0.94
12/11/2018 11.45,1.53,,,1.53
12/11/2018 12.00,1.72,,,1.72
12/11/2018 12.15,1.7,,,1.7
12/11/2018 12.30,1.91,,,1.91
12/11/2018 12.45,1.93,,,1.93
12/11/2018 13.00,1.55,,,1.55
12/11/2018 13.15,1.47,,,1.47
12/11/2018 13.30,1.18,,,1.18
12/11/2018 13.45,1.85,,,1.85
12/11/2018 14.00,2.56,,,2.56
12/11/2018 14.15,2.85,,,2.85
12/11/2018 14.30,3.43,,,3.43
12/11/2018 14.45,2.7,,,2.7
12/11/2018 15.00,2.86,,,2.86
12/11/2018 15.15,2.89,,,2.89
12/11/2018 15.30,2.98,,,2.98
12/11/2018 15.45,2.98,,,2.98
12/11/2018 16.00,2.76,,,2.76
12/11/2018 16.15,2.99,,,2.99
12/11/2018 16.30,3.28,,,3.28
12/11/2018 16.45,3.75,,,3.75
12/11/2018 17.00,3.75,,,3.75
12/11/2018 17.15,3.42,,,3.42
12/11/2018 17.30,3.19,,,3.19
12/11/2018 17.45,3.16,,,3.16
12/11/2018 18.00,3.01,,,3.01
12/11/2018 18.15,3.19,,,3.19
12/11/2018 18.30,3.53,,,3.53
12/11/2018 18.45,3.93,,,3.93
12/11/2018 19.00,4.27,,,4.27
12/11/2018 19.15,4.16,,,4.16
12/11/2018 19.30,3.93,,,3.93
12/11/2018 19.45,3.77,,,3.77
12/11/2018 20.00,3.62,,,3.62
12/11/2018 20.15,3.77,,,3.77
12/11/2018 20.30,3.85,,,3.85
12/11/2018 20.45,3.83,,,3.83
12/11/2018 21.00,3.86,,,3.86
12/11/2018 21.15,3.02,,,3.02
12/11/2018 21.30,2.87,,,2.87
12/11/2018 21.45,2.74,,,2.74
12/11/2018 22.00,2.51,,,2.51
12/11/2018 22.15,,2.3,,2.3
12/11/2018 22.30,,2.22,,2.22
12/11/2018 22.45,,2.41,,2.41
12/11/2018 23.00,,2.57,,2.57
12/11/2018 23.15,,2.3,,2.3
12/11/2018 23.30,,2.16,,2.16
12/11/2018 23.45,,2.05,,2.05
12/11/2018 24.00,,1.8,,1.8
13/11/2018 00.15,,1.94,,1.94
13/11/2018 00.30,,2.06,,2.06
13/11/2018 00.45,,2.2,,2.2
13/11/2018 01.00,,2.41,,2.41
13/11/2018 01.15,,2.3,,2.3
13/11/2018 01.30,,2.16,,2.16
13/11/2018 01.45,,2,,2
13/11/2018 02.00,,1.81,,1.81
13/11/2018 02.15,,1.9,,1.9
13/11/2018 02.30,,1.96,,1.96
13/11/2018 02.45,,2.09,,2.09
13/11/2018 03.00,,2.27,,2.27
13/11/2018 03.15,,2.1,,2.1
13/11/2018 03.30,,2.08,,2.08
13/11/2018 03.45,,1.94,,1.94
13/11/2018 04.00,,1.71,,1.71
13/11/2018 04.15,,1.89,,1.89
13/11/2018 04.30,,1.94,,1.94
13/11/2018 04.45,,2.08,,2.08
13/11/2018 05.00,,2.26,,2.26
13/11/2018 05.15,,2.08,,2.08
13/11/2018 05.30,,1.96,,1.96
13/11/2018 05.45,,1.72,,1.72
13/11/2018 06.00,,1.41,,1.41
13/11/2018 06.15,,1.6,,1.6
13/11/2018 06.30,,1.75,,1.75
13/11/2018 06.45,,1.86,,1.86
13/11/2018 07.00,,2.08,,2.08
13/11/2018 07.15,,1.85,,1.85
13/11/2018 07.30,,1.85,,1.85
13/11/2018 07.45,,1.81,,1.81
13/11/2018 08.00,,1.83,,1.83
13/11/2018 08.15,,2.19,,2.19
13/11/2018 08.30,,3.44,,3.44
13/11/2018 08.45,,3.66,,3.66
13/11/2018 09.00,,3.74,,3.74
13/11/2018 09.15,3.58,,,3.58
13/11/2018 09.30,3.21,,,3.21
13/11/2018 09.45,4.3,,,4.3
13/11/2018 10.00,4.42,,,4.42
13/11/2018 10.15,4.63,,,4.63
13/11/2018 10.30,4.49,,,4.49
13/11/2018 10.45,5.6,,,5.6
13/11/2018 11.00,6.01,,,6.01
13/11/2018 11.15,4.68,,,4.68
13/11/2018 11.30,4.21,,,4.21
13/11/2018 11.45,3.57,,,3.57
13/11/2018 12.00,3.36,,,3.36
13/11/2018 12.15,3.72,,,3.72
13/11/2018 12.30,3.51,,,3.51
13/11/2018 12.45,2.96,,,2.96
13/11/2018 13.00,2.71,,,2.71
13/11/2018 13.15,2.55,,,2.55
13/11/2018 13.30,2.63,,,2.63
13/11/2018 13.45,2.44,,,2.44
13/11/2018 14.00,2.28,,,2.28
13/11/2018 14.15,2.41,,,2.41
13/11/2018 14.30,2.39,,,2.39
13/11/2018 14.45,2.47,,,2.47
13/11/2018 15.00,2.89,,,2.89
13/11/2018 15.15,2.98,,,2.98
13/11/2018 15.30,2.88,,,2.88
13/11/2018 15.45,8.95,,,8.95
13/11/2018 16.00,18.59,,,18.59
13/11/2018 16.15,14.25,,,14.25
13/11/2018 16.30,14.09,,,14.09
13/11/2018 16.45,14.41,,,14.41
13/11/2018 17.00,14.48,,,14.48
13/11/2018 17.15,14.11,,,14.11
13/11/2018 17.30,14,,,14
13/11/2018 17.45,13.89,,,13.89
13/11/2018 18.00,13.74,,,13.74
13/11/2018 18.15,14.08,,,14.08
13/11/2018 18.30,13.4,,,13.4
13/11/2018 18.45,13.61,,,13.61
13/11/2018 19.00,13.55,,,13.55
13/11/2018 19.15,13.25,,,13.25
13/11/2018 19.30,12.49,,,12.49
13/11/2018 19.45,5.09,,,5.09
13/11/2018 20.00,3.6,,,3.6
13/11/2018 20.15,3.62,,,3.62
13/11/2018 20.30,3.84,,,3.84
13/11/2018 20.45,4.03,,,4.03
13/11/2018 21.00,3.72,,,3.72
13/11/2018 21.15,2.96,,,2.96
13/11/2018 21.30,2.38,,,2.38
13/11/2018 21.45,2.26,,,2.26
13/11/2018 22.00,1.98,,,1.98
13/11/2018 22.15,,2.13,,2.13
13/11/2018 22.30,,2.15,,2.15
13/11/2018 22.45,,2.25,,2.25
13/11/2018 23.00,,2.47,,2.47
13/11/2018 23.15,,2.27,,2.27
13/11/2018 23.30,,2.18,,2.18
13/11/2018 23.45,,2.11,,2.11
13/11/2018 24.00,,1.81,,1.81
14/11/2018 00.15,,1.87,,1.87
14/11/2018 00.30,,1.94,,1.94
14/11/2018 00.45,,2.16,,2.16
14/11/2018 01.00,,2.51,,2.51
14/11/2018 01.15,,2.39,,2.39
14/11/2018 01.30,,2.23,,2.23
14/11/2018 01.45,,2.11,,2.11
14/11/2018 02.00,,1.83,,1.83
14/11/2018 02.15,,1.96,,1.96
14/11/2018 02.30,,2.05,,2.05
14/11/2018 02.45,,2.16,,2.16
14/11/2018 03.00,,2.4,,2.4
14/11/2018 03.15,,2.26,,2.26
14/11/2018 03.30,,2.12,,2.12
14/11/2018 03.45,,2.01,,2.01
14/11/2018 04.00,,1.74,,1.74
14/11/2018 04.15,,1.84,,1.84
14/11/2018 04.30,,1.96,,1.96
14/11/2018 04.45,,2.06,,2.06
14/11/2018 05.00,,2.3,,2.3
14/11/2018 05.15,,2.05,,2.05
14/11/2018 05.30,,1.91,,1.91
14/11/2018 05.45,,1.74,,1.74
14/11/2018 06.00,,1.42,,1.42
14/11/2018 06.15,,1.54,,1.54
14/11/2018 06.30,,1.66,,1.66
14/11/2018 06.45,,1.84,,1.84
14/11/2018 07.00,,2.03,,2.03
14/11/2018 07.15,,1.91,,1.91
14/11/2018 07.30,,1.75,,1.75
14/11/2018 07.45,,1.5,,1.5
14/11/2018 08.00,,1.56,,1.56
14/11/2018 08.15,,2.16,,2.16
14/11/2018 08.30,,2.68,,2.68
14/11/2018 08.45,,2.65,,2.65
14/11/2018 09.00,,2.84,,2.84
14/11/2018 09.15,2.7,,,2.7
14/11/2018 09.30,2.42,,,2.42
14/11/2018 09.45,2.42,,,2.42
14/11/2018 10.00,1.85,,,1.85
14/11/2018 10.15,2,,,2
14/11/2018 10.30,2.76,,,2.76
14/11/2018 10.45,2.55,,,2.55
14/11/2018 11.00,2.71,,,2.71
14/11/2018 11.15,2.01,,,2.01
14/11/2018 11.30,2.14,,,2.14
14/11/2018 11.45,2.48,,,2.48
14/11/2018 12.00,1.81,,,1.81
14/11/2018 12.15,1.59,,,1.59
14/11/2018 12.30,1.69,,,1.69
14/11/2018 12.45,1.69,,,1.69
14/11/2018 13.00,2.43,,,2.43
14/11/2018 13.15,2.76,,,2.76
14/11/2018 13.30,1.49,,,1.49
14/11/2018 13.45,2.79,,,2.79
14/11/2018 14.00,2.87,,,2.87
14/11/2018 14.15,3.72,,,3.72
14/11/2018 14.30,4.26,,,4.26
14/11/2018 14.45,4.2,,,4.2
14/11/2018 15.00,4.86,,,4.86
14/11/2018 15.15,4.73,,,4.73
14/11/2018 15.30,4.79,,,4.79
14/11/2018 15.45,4.43,,,4.43
14/11/2018 16.00,4.38,,,4.38
14/11/2018 16.15,4.75,,,4.75
14/11/2018 16.30,4.86,,,4.86
14/11/2018 16.45,3.77,,,3.77
14/11/2018 17.00,4.19,,,4.19
14/11/2018 17.15,3.94,,,3.94
