,RATE A,RATE B,RATE C,Total
03/11/2018 05.30,,,433.49,433.49
03/11/2018 05.45,,,437.81,437.81
03/11/2018 06.00,,,439.52,439.52
03/11/2018 06.15,,,442.36,442.36
03/11/2018 06.30,,,440.46,440.46
03/11/2018 06.45,,,453.86,453.86
03/11/2018 07.00,,,472.41,472.41
03/11/2018 07.15,,,474.07,474.07
03/11/2018 07.30,,,477.28,477.28
03/11/2018 07.45,,,483.81,483.81
03/11/2018 08.00,,,511.73,511.73
03/11/2018 08.15,,,531.77,531.77
03/11/2018 08.30,,,538.48,538.48
03/11/2018 08.45,,,545.26,545.26
03/11/2018 09.00,,,553.98,553.98
03/11/2018 09.15,,,579.9,579.9
03/11/2018 09.30,,,587.06,587.06
03/11/2018 09.45,,,583.35,583.35
03/11/2018 10.00,,,578.37,578.37
03/11/2018 10.15,,,565.69,565.69
03/11/2018 10.30,,,578.9,578.9
03/11/2018 10.45,,,565.06,565.06
03/11/2018 11.00,,,569.12,569.12
03/11/2018 11.15,,,576.4,576.4
03/11/2018 11.30,,,571.87,571.87
03/11/2018 11.45,,,565.66,565.66
03/11/2018 12.00,,,566.88,566.88
03/11/2018 12.15,,,573.77,573.77
03/11/2018 12.30,,,575.82,575.82
03/11/2018 12.45,,,582.35,582.35
03/11/2018 13.00,,,584.43,584.43
03/11/2018 13.15,,,580.35,580.35
03/11/2018 13.30,,,575.32,575.32
03/11/2018 13.45,,,576.96,576.96
03/11/2018 14.00,,,572.21,572.21
03/11/2018 14.15,,,568.95,568.95
03/11/2018 14.30,,,578.54,578.54
03/11/2018 14.45,,,584.43,584.43
03/11/2018 15.00,,,568.9,568.9
03/11/2018 15.15,,,585.67,585.67
03/11/2018 15.30,,,582.14,582.14
03/11/2018 15.45,,,589.9,589.9
03/11/2018 16.00,,,584.33,584.33
03/11/2018 16.15,,,574.74,574.74
03/11/2018 16.30,,,553.95,553.95
03/11/2018 16.45,,,544.61,544.61
03/11/2018 17.00,,,545.06,545.06
03/11/2018 17.15,,,517.56,517.56
03/11/2018 17.30,,,516.21,516.21
03/11/2018 17.45,,,508.45,508.45
03/11/2018 18.00,,,515.77,515.77
03/11/2018 18.15,,,524.19,524.19
03/11/2018 18.30,,,515.27,515.27
03/11/2018 18.45,,,516.58,516.58
03/11/2018 19.00,,,519.18,519.18
03/11/2018 19.15,,,521.64,521.64
03/11/2018 19.30,,,516.97,516.97
03/11/2018 19.45,,,509.56,509.56
03/11/2018 20.00,,,505.31,505.31
03/11/2018 20.15,,,506.31,506.31
03/11/2018 20.30,,,498.32,498.32
03/11/2018 20.45,,,497.13,497.13
03/11/2018 21.00,,,485.37,485.37
03/11/2018 21.15,,,488.86,488.86
03/11/2018 21.30,,,490.13,490.13
03/11/2018 21.45,,,490.11,490.11
03/11/2018 22.00,,,486.11,486.11
03/11/2018 22.15,,,484.29,484.29
03/11/2018 22.30,,,485.79,485.79
03/11/2018 22.45,,,483.15,483.15
03/11/2018 23.00,,,486.11,486.11
03/11/2018 23.15,,,482.08,482.08
03/11/2018 23.30,,,488.48,488.48
03/11/2018 23.45,,,483.55,483.55
03/11/2018 24.00,,,477.29,477.29
04/11/2018 00.15,,,472.78,472.78
04/11/2018 00.30,,,470.08,470.08
04/11/2018 00.45,,,467.78,467.78
04/11/2018 01.00,,,471.31,471.31
04/11/2018 01.15,,,462.84,462.84
04/11/2018 01.30,,,457.91,457.91
04/11/2018 01.45,,,463.18,463.18
04/11/2018 02.00,,,464.58,464.58
04/11/2018 02.15,,,455.2,455.2
04/11/2018 02.30,,,453.18,453.18
04/11/2018 02.45,,,450.55,450.55
04/11/2018 03.00,,,448.44,448.44
04/11/2018 03.15,,,443.65,443.65
04/11/2018 03.30,,,441.83,441.83
04/11/2018 03.45,,,437.5,437.5
04/11/2018 04.00,,,432.86,432.86
04/11/2018 04.15,,,431.33,431.33
04/11/2018 04.30,,,430.47,430.47
04/11/2018 04.45,,,426.36,426.36
04/11/2018 05.00,,,423.81,423.81
04/11/2018 05.15,,,430.26,430.26
04/11/2018 05.30,,,433.5,433.5
04/11/2018 05.45,,,436.05,436.05
04/11/2018 06.00,,,439.63,439.63
04/11/2018 06.15,,,441.34,441.34
04/11/2018 06.30,,,438.94,438.94
04/11/2018 06.45,,,450.13,450.13
04/11/2018 07.00,,,449.25,449.25
04/11/2018 07.15,,,447.7,447.7
04/11/2018 07.30,,,459.07,459.07
04/11/2018 07.45,,,463.63,463.63
04/11/2018 08.00,,,465.13,465.13
04/11/2018 08.15,,,468.84,468.84
04/11/2018 08.30,,,483.29,483.29
04/11/2018 08.45,,,495.39,495.39
04/11/2018 09.00,,,489.55,489.55
04/11/2018 09.15,,,479.29,479.29
04/11/2018 09.30,,,470.03,470.03
04/11/2018 09.45,,,489.47,489.47
04/11/2018 10.00,,,479.9,479.9
04/11/2018 10.15,,,478.28,478.28
04/11/2018 10.30,,,485.92,485.92
04/11/2018 10.45,,,479.79,479.79
04/11/2018 11.00,,,458.78,458.78
04/11/2018 11.15,,,449.04,449.04
04/11/2018 11.30,,,456.87,456.87
04/11/2018 11.45,,,497.18,497.18
04/11/2018 12.00,,,537.16,537.16
04/11/2018 12.15,,,507.81,507.81
04/11/2018 12.30,,,502.76,502.76
04/11/2018 12.45,,,497.48,497.48
04/11/2018 13.00,,,497.37,497.37
04/11/2018 13.15,,,505.13,505.13
04/11/2018 13.30,,,507.82,507.82
04/11/2018 13.45,,,500.77,500.77
04/11/2018 14.00,,,502.89,502.89
04/11/2018 14.15,,,497.5,497.5
04/11/2018 14.30,,,503.37,503.37
04/11/2018 14.45,,,510.29,510.29
04/11/2018 15.00,,,515.48,515.48
04/11/2018 15.15,,,516.6,516.6
04/11/2018 15.30,,,516.69,516.69
04/11/2018 15.45,,,524.64,524.64
04/11/2018 16.00,,,531.97,531.97
04/11/2018 16.15,,,525.58,525.58
04/11/2018 16.30,,,526.14,526.14
04/11/2018 16.45,,,513.1,513.1
04/11/2018 17.00,,,513.21,513.21
04/11/2018 17.15,,,505.66,505.66
04/11/2018 17.30,,,504.15,504.15
04/11/2018 17.45,,,504.26,504.26
04/11/2018 18.00,,,517.32,517.32
04/11/2018 18.15,,,528.26,528.26
04/11/2018 18.30,,,521.76,521.76
04/11/2018 18.45,,,523.13,523.13
04/11/2018 19.00,,,518.45,518.45
04/11/2018 19.15,,,509.89,509.89
04/11/2018 19.30,,,508.13,508.13
04/11/2018 19.45,,,510.48,510.48
04/11/2018 20.00,,,509.18,509.18
04/11/2018 20.15,,,510.14,510.14
04/11/2018 20.30,,,505.81,505.81
04/11/2018 20.45,,,505.73,505.73
04/11/2018 21.00,,,505.55,505.55
04/11/2018 21.15,,,504.76,504.76
04/11/2018 21.30,,,502.85,502.85
04/11/2018 21.45,,,510.37,510.37
04/11/2018 22.00,,,506.82,506.82
04/11/2018 22.15,,,502.37,502.37
04/11/2018 22.30,,,505.39,505.39
04/11/2018 22.45,,,502.81,502.81
04/11/2018 23.00,,,508.98,508.98
04/11/2018 23.15,,,504.6,504.6
04/11/2018 23.30,,,507.87,507.87
04/11/2018 23.45,,,513.6,513.6
04/11/2018 24.00,,,514.63,514.63
05/11/2018 00.15,,505.58,,505.58
05/11/2018 00.30,,504.74,,504.74
05/11/2018 00.45,,494.97,,494.97
05/11/2018 01.00,,494.24,,494.24
05/11/2018 01.15,,489.36,,489.36
05/11/2018 01.30,,481.63,,481.63
05/11/2018 01.45,,481.49,,481.49
05/11/2018 02.00,,474.73,,474.73
05/11/2018 02.15,,472.73,,472.73
05/11/2018 02.30,,466.29,,466.29
05/11/2018 02.45,,467.5,,467.5
05/11/2018 03.00,,462.45,,462.45
05/11/2018 03.15,,464.24,,464.24
05/11/2018 03.30,,462.78,,462.78
05/11/2018 03.45,,454.28,,454.28
05/11/2018 04.00,,460.24,,460.24
05/11/2018 04.15,,466.21,,466.21
05/11/2018 04.30,,457.86,,457.86
05/11/2018 04.45,,462.08,,462.08
05/11/2018 05.00,,463.1,,463.1
05/11/2018 05.15,,466.95,,466.95
05/11/2018 05.30,,468.79,,468.79
05/11/2018 05.45,,473.65,,473.65
05/11/2018 06.00,,480.1,,480.1
05/11/2018 06.15,,485.61,,485.61
05/11/2018 06.30,,492.42,,492.42
05/11/2018 06.45,,530.13,,530.13
05/11/2018 07.00,,584.22,,584.22
05/11/2018 07.15,,619.64,,619.64
05/11/2018 07.30,,652.68,,652.68
05/11/2018 07.45,,711.63,,711.63
05/11/2018 08.00,,775.87,,775.87
05/11/2018 08.15,,881.85,,881.85
05/11/2018 08.30,,965.18,,965.18
05/11/2018 08.45,,1000.98,,1000.98
05/11/2018 09.00,,1038.93,,1038.93
05/11/2018 09.15,1065.61,,,1065.61
05/11/2018 09.30,1067.74,,,1067.74
05/11/2018 09.45,1084.16,,,1084.16
05/11/2018 10.00,1092.99,,,1092.99
05/11/2018 10.15,1125.46,,,1125.46
05/11/2018 10.30,1136.06,,,1136.06
05/11/2018 10.45,1122.57,,,1122.57
05/11/2018 11.00,1124.98,,,1124.98
05/11/2018 11.15,1118.27,,,1118.27
05/11/2018 11.30,1131.56,,,1131.56
05/11/2018 11.45,1115.83,,,1115.83
05/11/2018 12.00,1105.43,,,1105.43
05/11/2018 12.15,1098.91,,,1098.91
05/11/2018 12.30,1081.41,,,1081.41
05/11/2018 12.45,1083.64,,,1083.64
05/11/2018 13.00,1096.69,,,1096.69
05/11/2018 13.15,1121.2,,,1121.2
05/11/2018 13.30,1158.04,,,1158.04
05/11/2018 13.45,1133.01,,,1133.01
05/11/2018 14.00,1098.88,,,1098.88
05/11/2018 14.15,1151.27,,,1151.27
05/11/2018 14.30,1159.28,,,1159.28
05/11/2018 14.45,1160.46,,,1160.46
05/11/2018 15.00,1149.52,,,1149.52
05/11/2018 15.15,1157.76,,,1157.76
05/11/2018 15.30,1138.1,,,1138.1
05/11/2018 15.45,1122.36,,,1122.36
05/11/2018 16.00,1088.53,,,1088.53
05/11/2018 16.15,1062.22,,,1062.22
05/11/2018 16.30,1016.44,,,1016.44
05/11/2018 16.45,942.21,,,942.21
05/11/2018 17.00,900.14,,,900.14
05/11/2018 17.15,852.03,,,852.03
05/11/2018 17.30,825.19,,,825.19
05/11/2018 17.45,815.37,,,815.37
05/11/2018 18.00,814.67,,,814.67
05/11/2018 18.15,785.19,,,785.19
05/11/2018 18.30,753.11,,,753.11
05/11/2018 18.45,740.11,,,740.11
05/11/2018 19.00,718.03,,,718.03
05/11/2018 19.15,716.81,,,716.81
05/11/2018 19.30,692.84,,,692.84
05/11/2018 19.45,673.54,,,673.54
05/11/2018 20.00,647.17,,,647.17
05/11/2018 20.15,631.35,,,631.35
05/11/2018 20.30,620.57,,,620.57
05/11/2018 20.45,602.88,,,602.88
05/11/2018 21.00,592.12,,,592.12
05/11/2018 21.15,584.27,,,584.27
05/11/2018 21.30,575.38,,,575.38
05/11/2018 21.45,564.93,,,564.93
05/11/2018 22.00,566.5,,,566.5
05/11/2018 22.15,,559.25,,559.25
05/11/2018 22.30,,548.59,,548.59
05/11/2018 22.45,,543.45,,543.45
05/11/2018 23.00,,535.66,,535.66
05/11/2018 23.15,,529.84,,529.84
05/11/2018 23.30,,532.39,,532.39
05/11/2018 23.45,,531.47,,531.47
05/11/2018 24.00,,533,,533
06/11/2018 00.15,,525.63,,525.63
06/11/2018 00.30,,526.01,,526.01
06/11/2018 00.45,,520.74,,520.74
06/11/2018 01.00,,520.26,,520.26
06/11/2018 01.15,,516.5,,516.5
06/11/2018 01.30,,505.45,,505.45
06/11/2018 01.45,,503.71,,503.71
06/11/2018 02.00,,496.36,,496.36
06/11/2018 02.15,,497.02,,497.02
06/11/2018 02.30,,486.45,,486.45
06/11/2018 02.45,,498,,498
06/11/2018 03.00,,490.84,,490.84
06/11/2018 03.15,,480.68,,480.68
06/11/2018 03.30,,483.02,,483.02
06/11/2018 03.45,,477.84,,477.84
06/11/2018 04.00,,471.99,,471.99
06/11/2018 04.15,,473.94,,473.94
06/11/2018 04.30,,463.34,,463.34
06/11/2018 04.45,,465.2,,465.2
06/11/2018 05.00,,473.89,,473.89
06/11/2018 05.15,,474.31,,474.31
06/11/2018 05.30,,473.24,,473.24
06/11/2018 05.45,,488.26,,488.26
06/11/2018 06.00,,485.81,,485.81
06/11/2018 06.15,,504.39,,504.39
06/11/2018 06.30,,505.76,,505.76
06/11/2018 06.45,,553.14,,553.14
06/11/2018 07.00,,596.72,,596.72
06/11/2018 07.15,,633.27,,633.27
06/11/2018 07.30,,664.39,,664.39
06/11/2018 07.45,,728.87,,728.87
06/11/2018 08.00,,797.48,,797.48
06/11/2018 08.15,,894.38,,894.38
06/11/2018 08.30,,965.26,,965.26
06/11/2018 08.45,,1004.15,,1004.15
06/11/2018 09.00,,1042.87,,1042.87
06/11/2018 09.15,1064.27,,,1064.27
06/11/2018 09.30,1070.11,,,1070.11
06/11/2018 09.45,1061.92,,,1061.92
06/11/2018 10.00,1081.93,,,1081.93
06/11/2018 10.15,1101.37,,,1101.37
06/11/2018 10.30,1101.17,,,1101.17
06/11/2018 10.45,1109.36,,,1109.36
06/11/2018 11.00,1096.32,,,1096.32
06/11/2018 11.15,1133.75,,,1133.75
06/11/2018 11.30,1122.04,,,1122.04
06/11/2018 11.45,1119.7,,,1119.7
06/11/2018 12.00,1102.37,,,1102.37
06/11/2018 12.15,1083.03,,,1083.03
06/11/2018 12.30,1079.4,,,1079.4
06/11/2018 12.45,1083.14,,,1083.14
06/11/2018 13.00,1092.54,,,1092.54
06/11/2018 13.15,1084.12,,,1084.12
06/11/2018 13.30,1134.15,,,1134.15
06/11/2018 13.45,1148.01,,,1148.01
06/11/2018 14.00,1170.59,,,1170.59
06/11/2018 14.15,1140.54,,,1140.54
06/11/2018 14.30,1122.86,,,1122.86
06/11/2018 14.45,1117.91,,,1117.91
06/11/2018 15.00,1088.59,,,1088.59
06/11/2018 15.15,1077.95,,,1077.95
06/11/2018 15.30,1063.98,,,1063.98
06/11/2018 15.45,1058.95,,,1058.95
06/11/2018 16.00,1050.95,,,1050.95
06/11/2018 16.15,1020.5,,,1020.5
06/11/2018 16.30,970.33,,,970.33
06/11/2018 16.45,906.85,,,906.85
06/11/2018 17.00,869.03,,,869.03
06/11/2018 17.15,847.77,,,847.77
06/11/2018 17.30,812.29,,,812.29
06/11/2018 17.45,807.69,,,807.69
06/11/2018 18.00,797.05,,,797.05
06/11/2018 18.15,778,,,778
06/11/2018 18.30,770.21,,,770.21
06/11/2018 18.45,732.13,,,732.13
06/11/2018 19.00,719,,,719
06/11/2018 19.15,710.31,,,710.31
06/11/2018 19.30,678.07,,,678.07
06/11/2018 19.45,646.43,,,646.43
06/11/2018 20.00,635.46,,,635.46
06/11/2018 20.15,605.36,,,605.36
06/11/2018 20.30,581.14,,,581.14
06/11/2018 20.45,573.67,,,573.67
06/11/2018 21.00,566.06,,,566.06
06/11/2018 21.15,557.8,,,557.8
06/11/2018 21.30,552.95,,,552.95
06/11/2018 21.45,551.53,,,551.53
06/11/2018 22.00,543.53,,,543.53
06/11/2018 22.15,,545.14,,545.14
06/11/2018 22.30,,531.93,,531.93
06/11/2018 22.45,,535.27,,535.27
06/11/2018 23.00,,531.35,,531.35
06/11/2018 23.15,,530.3,,530.3
06/11/2018 23.30,,525.21,,525.21
06/11/2018 23.45,,531.08,,531.08
06/11/2018 24.00,,528.35,,528.35
07/11/2018 00.15,,526.45,,526.45
07/11/2018 00.30,,521.76,,521.76
07/11/2018 00.45,,517.79,,517.79
07/11/2018 01.00,,517.03,,517.03
07/11/2018 01.15,,515.42,,515.42
07/11/2018 01.30,,513.16,,513.16
07/11/2018 01.45,,511.24,,511.24
07/11/2018 02.00,,509.95,,509.95
07/11/2018 02.15,,500.13,,500.13
07/11/2018 02.30,,498.69,,498.69
07/11/2018 02.45,,498.56,,498.56
07/11/2018 03.00,,485.28,,485.28
07/11/2018 03.15,,489.6,,489.6
07/11/2018 03.30,,483.92,,483.92
07/11/2018 03.45,,479.99,,479.99
07/11/2018 04.00,,484.61,,484.61
07/11/2018 04.15,,482.07,,482.07
07/11/2018 04.30,,479.2,,479.2
07/11/2018 04.45,,473.66,,473.66
07/11/2018 05.00,,471.82,,471.82
07/11/2018 05.15,,477.13,,477.13
07/11/2018 05.30,,482.5,,482.5
07/11/2018 05.45,,491.02,,491.02
07/11/2018 06.00,,499.34,,499.34
07/11/2018 06.15,,510.94,,510.94
07/11/2018 06.30,,504.94,,504.94
07/11/2018 06.45,,544.67,,544.67
07/11/2018 07.00,,584.01,,584.01
07/11/2018 07.15,,625.36,,625.36
07/11/2018 07.30,,661.22,,661.22
07/11/2018 07.45,,718.76,,718.76
07/11/2018 08.00,,789.92,,789.92
07/11/2018 08.15,,892.67,,892.67
07/11/2018 08.30,,968.29,,968.29
07/11/2018 08.45,,1006.68,,1006.68
07/11/2018 09.00,,1000.6,,1000.6
07/11/2018 09.15,1030.66,,,1030.66
07/11/2018 09.30,1065.25,,,1065.25
07/11/2018 09.45,1062.58,,,1062.58
07/11/2018 10.00,1075.01,,,1075.01
07/11/2018 10.15,1079.69,,,1079.69
07/11/2018 10.30,1099.43,,,1099.43
07/11/2018 10.45,1094.64,,,1094.64
07/11/2018 11.00,1108.35,,,1108.35
07/11/2018 11.15,1106.48,,,1106.48
07/11/2018 11.30,1101.46,,,1101.46
07/11/2018 11.45,1109.48,,,1109.48
07/11/2018 12.00,1094.88,,,1094.88
07/11/2018 12.15,1088.03,,,1088.03
07/11/2018 12.30,1053.29,,,1053.29
07/11/2018 12.45,1051.71,,,1051.71
07/11/2018 13.00,1046.01,,,1046.01
07/11/2018 13.15,1073.69,,,1073.69
07/11/2018 13.30,1087.59,,,1087.59
07/11/2018 13.45,1102.3,,,1102.3
07/11/2018 14.00,1091.66,,,1091.66
07/11/2018 14.15,1100.8,,,1100.8
07/11/2018 14.30,1106.67,,,1106.67
07/11/2018 14.45,1114.07,,,1114.07
07/11/2018 15.00,1090.7,,,1090.7
07/11/2018 15.15,1074.61,,,1074.61
07/11/2018 15.30,1058.61,,,1058.61
07/11/2018 15.45,1040.26,,,1040.26
07/11/2018 16.00,1009.4,,,1009.4
07/11/2018 16.15,946.52,,,946.52
07/11/2018 16.30,927.36,,,927.36
07/11/2018 16.45,885.8,,,885.8
07/11/2018 17.00,825.83,,,825.83
07/11/2018 17.15,805.05,,,805.05
07/11/2018 17.30,787.74,,,787.74
07/11/2018 17.45,794.26,,,794.26
07/11/2018 18.00,792.76,,,792.76
07/11/2018 18.15,774.37,,,774.37
07/11/2018 18.30,751.6,,,751.6
07/11/2018 18.45,729.95,,,729.95
07/11/2018 19.00,717.39,,,717.39
07/11/2018 19.15,693.54,,,693.54
07/11/2018 19.30,670.91,,,670.91
07/11/2018 19.45,650.85,,,650.85
07/11/2018 20.00,632.67,,,632.67
