,RATE A,RATE B,RATE C,Total
07/04/2018 19.30,,,476.18,476.18
07/04/2018 19.45,,,472.26,472.26
07/04/2018 20.00,,,463.94,463.94
07/04/2018 20.15,,,469.02,469.02
07/04/2018 20.30,,,466.07,466.07
07/04/2018 20.45,,,463.47,463.47
07/04/2018 21.00,,,459.26,459.26
07/04/2018 21.15,,,458.42,458.42
07/04/2018 21.30,,,453.08,453.08
07/04/2018 21.45,,,450.46,450.46
07/04/2018 22.00,,,445.18,445.18
07/04/2018 22.15,,,440.15,440.15
07/04/2018 22.30,,,435.65,435.65
07/04/2018 22.45,,,433.2,433.2
07/04/2018 23.00,,,436.23,436.23
07/04/2018 23.15,,,432.36,432.36
07/04/2018 23.30,,,435.89,435.89
07/04/2018 23.45,,,436.38,436.38
07/04/2018 24.00,,,433.29,433.29
08/04/2018 00.15,,,421.15,421.15
08/04/2018 00.30,,,419.8,419.8
08/04/2018 00.45,,,413.91,413.91
08/04/2018 01.00,,,410.1,410.1
08/04/2018 01.15,,,405.47,405.47
08/04/2018 01.30,,,408.57,408.57
08/04/2018 01.45,,,403.17,403.17
08/04/2018 02.00,,,403.86,403.86
08/04/2018 02.15,,,401.3,401.3
08/04/2018 02.30,,,396.28,396.28
08/04/2018 02.45,,,393.57,393.57
08/04/2018 03.00,,,391.59,391.59
08/04/2018 03.15,,,394.7,394.7
08/04/2018 03.30,,,391.46,391.46
08/04/2018 03.45,,,391.27,391.27
08/04/2018 04.00,,,392.38,392.38
08/04/2018 04.15,,,387.89,387.89
08/04/2018 04.30,,,389.12,389.12
08/04/2018 04.45,,,388.83,388.83
08/04/2018 05.00,,,387.15,387.15
08/04/2018 05.15,,,385.59,385.59
08/04/2018 05.30,,,391.75,391.75
08/04/2018 05.45,,,390.14,390.14
08/04/2018 06.00,,,393.22,393.22
08/04/2018 06.15,,,396.28,396.28
08/04/2018 06.30,,,391.12,391.12
08/04/2018 06.45,,,385.78,385.78
08/04/2018 07.00,,,391.81,391.81
08/04/2018 07.15,,,382.49,382.49
08/04/2018 07.30,,,367.65,367.65
08/04/2018 07.45,,,378.69,378.69
08/04/2018 08.00,,,398.25,398.25
08/04/2018 08.15,,,452.62,452.62
08/04/2018 08.30,,,473.89,473.89
08/04/2018 08.45,,,468.45,468.45
08/04/2018 09.00,,,458.73,458.73
08/04/2018 09.15,,,431.02,431.02
08/04/2018 09.30,,,406.76,406.76
08/04/2018 09.45,,,386.09,386.09
08/04/2018 10.00,,,419.49,419.49
08/04/2018 10.15,,,380.99,380.99
08/04/2018 10.30,,,384.39,384.39
08/04/2018 10.45,,,363.12,363.12
08/04/2018 11.00,,,352.56,352.56
08/04/2018 11.15,,,355.45,355.45
08/04/2018 11.30,,,382.1,382.1
08/04/2018 11.45,,,355.99,355.99
08/04/2018 12.00,,,360.64,360.64
08/04/2018 12.15,,,369.49,369.49
08/04/2018 12.30,,,364.75,364.75
08/04/2018 12.45,,,376.59,376.59
08/04/2018 13.00,,,366.59,366.59
08/04/2018 13.15,,,428,428
08/04/2018 13.30,,,406.44,406.44
08/04/2018 13.45,,,398.96,398.96
08/04/2018 14.00,,,385.57,385.57
08/04/2018 14.15,,,410.33,410.33
08/04/2018 14.30,,,412.59,412.59
08/04/2018 14.45,,,415.55,415.55
08/04/2018 15.00,,,433.21,433.21
08/04/2018 15.15,,,428.25,428.25
08/04/2018 15.30,,,414.43,414.43
08/04/2018 15.45,,,408.23,408.23
08/04/2018 16.00,,,413.68,413.68
08/04/2018 16.15,,,435.73,435.73
08/04/2018 16.30,,,438.47,438.47
08/04/2018 16.45,,,433.2,433.2
08/04/2018 17.00,,,434.36,434.36
08/04/2018 17.15,,,427.75,427.75
08/04/2018 17.30,,,424.39,424.39
08/04/2018 17.45,,,439.84,439.84
08/04/2018 18.00,,,438.83,438.83
08/04/2018 18.15,,,449.46,449.46
08/04/2018 18.30,,,464.28,464.28
08/04/2018 18.45,,,473.21,473.21
08/04/2018 19.00,,,477.36,477.36
08/04/2018 19.15,,,464.29,464.29
08/04/2018 19.30,,,456.73,456.73
08/04/2018 19.45,,,462.16,462.16
08/04/2018 20.00,,,448.94,448.94
08/04/2018 20.15,,,447.78,447.78
08/04/2018 20.30,,,443.39,443.39
08/04/2018 20.45,,,448.6,448.6
08/04/2018 21.00,,,446.05,446.05
08/04/2018 21.15,,,446.6,446.6
08/04/2018 21.30,,,445.6,445.6
08/04/2018 21.45,,,444.71,444.71
08/04/2018 22.00,,,441.73,441.73
08/04/2018 22.15,,,445.28,445.28
08/04/2018 22.30,,,440.67,440.67
08/04/2018 22.45,,,438.68,438.68
08/04/2018 23.00,,,436.1,436.1
08/04/2018 23.15,,,435.07,435.07
08/04/2018 23.30,,,435.99,435.99
08/04/2018 23.45,,,432.31,432.31
08/04/2018 24.00,,,433.99,433.99
09/04/2018 00.15,,434.79,,434.79
09/04/2018 00.30,,426.02,,426.02
09/04/2018 00.45,,419.07,,419.07
09/04/2018 01.00,,418.31,,418.31
09/04/2018 01.15,,418.09,,418.09
09/04/2018 01.30,,411.68,,411.68
09/04/2018 01.45,,407.73,,407.73
09/04/2018 02.00,,413.07,,413.07
09/04/2018 02.15,,406.47,,406.47
09/04/2018 02.30,,405.39,,405.39
09/04/2018 02.45,,408.36,,408.36
09/04/2018 03.00,,409.31,,409.31
09/04/2018 03.15,,407.43,,407.43
09/04/2018 03.30,,400.14,,400.14
09/04/2018 03.45,,401.57,,401.57
09/04/2018 04.00,,401.09,,401.09
09/04/2018 04.15,,404.78,,404.78
09/04/2018 04.30,,399.54,,399.54
09/04/2018 04.45,,400.1,,400.1
09/04/2018 05.00,,402.41,,402.41
09/04/2018 05.15,,412.13,,412.13
09/04/2018 05.30,,419.62,,419.62
09/04/2018 05.45,,430.89,,430.89
09/04/2018 06.00,,438.44,,438.44
09/04/2018 06.15,,466.12,,466.12
09/04/2018 06.30,,467.1,,467.1
09/04/2018 06.45,,480.49,,480.49
09/04/2018 07.00,,479.37,,479.37
09/04/2018 07.15,,523.06,,523.06
09/04/2018 07.30,,579.2,,579.2
09/04/2018 07.45,,647.2,,647.2
09/04/2018 08.00,,695.04,,695.04
09/04/2018 08.15,,761.74,,761.74
09/04/2018 08.30,,803.35,,803.35
09/04/2018 08.45,,855.56,,855.56
09/04/2018 09.00,,861.75,,861.75
09/04/2018 09.15,883.09,,,883.09
09/04/2018 09.30,905.07,,,905.07
09/04/2018 09.45,909.04,,,909.04
09/04/2018 10.00,921.94,,,921.94
09/04/2018 10.15,937.54,,,937.54
09/04/2018 10.30,940.17,,,940.17
09/04/2018 10.45,964.41,,,964.41
09/04/2018 11.00,961.07,,,961.07
09/04/2018 11.15,973.03,,,973.03
09/04/2018 11.30,968.16,,,968.16
09/04/2018 11.45,951.96,,,951.96
09/04/2018 12.00,943.05,,,943.05
09/04/2018 12.15,925.34,,,925.34
09/04/2018 12.30,925.17,,,925.17
09/04/2018 12.45,930.7,,,930.7
09/04/2018 13.00,925.83,,,925.83
09/04/2018 13.15,953.87,,,953.87
09/04/2018 13.30,966.33,,,966.33
09/04/2018 13.45,975.08,,,975.08
09/04/2018 14.00,973.32,,,973.32
09/04/2018 14.15,982.52,,,982.52
09/04/2018 14.30,1001.45,,,1001.45
09/04/2018 14.45,1001.53,,,1001.53
09/04/2018 15.00,1010.24,,,1010.24
09/04/2018 15.15,1020.87,,,1020.87
09/04/2018 15.30,1015.05,,,1015.05
09/04/2018 15.45,1002.18,,,1002.18
09/04/2018 16.00,996.19,,,996.19
09/04/2018 16.15,978,,,978
09/04/2018 16.30,925.47,,,925.47
09/04/2018 16.45,871.7,,,871.7
09/04/2018 17.00,832.45,,,832.45
09/04/2018 17.15,795.09,,,795.09
09/04/2018 17.30,787.14,,,787.14
09/04/2018 17.45,768.34,,,768.34
09/04/2018 18.00,754.47,,,754.47
09/04/2018 18.15,726.13,,,726.13
09/04/2018 18.30,719.34,,,719.34
09/04/2018 18.45,722.57,,,722.57
09/04/2018 19.00,701.83,,,701.83
09/04/2018 19.15,672.88,,,672.88
09/04/2018 19.30,659.41,,,659.41
09/04/2018 19.45,626.98,,,626.98
09/04/2018 20.00,606.88,,,606.88
09/04/2018 20.15,571.93,,,571.93
09/04/2018 20.30,565.56,,,565.56
09/04/2018 20.45,561.04,,,561.04
09/04/2018 21.00,555.3,,,555.3
09/04/2018 21.15,537.53,,,537.53
09/04/2018 21.30,522,,,522
09/04/2018 21.45,510.16,,,510.16
09/04/2018 22.00,504.71,,,504.71
09/04/2018 22.15,,500.34,,500.34
09/04/2018 22.30,,495.82,,495.82
09/04/2018 22.45,,492.98,,492.98
09/04/2018 23.00,,487.61,,487.61
09/04/2018 23.15,,484.26,,484.26
09/04/2018 23.30,,477.07,,477.07
09/04/2018 23.45,,473.57,,473.57
09/04/2018 24.00,,472.37,,472.37
10/04/2018 00.15,,467.16,,467.16
10/04/2018 00.30,,466.94,,466.94
10/04/2018 00.45,,461.97,,461.97
10/04/2018 01.00,,460.74,,460.74
10/04/2018 01.15,,457.36,,457.36
10/04/2018 01.30,,449.05,,449.05
10/04/2018 01.45,,446.26,,446.26
10/04/2018 02.00,,447.7,,447.7
10/04/2018 02.15,,443.73,,443.73
10/04/2018 02.30,,445.79,,445.79
10/04/2018 02.45,,439.38,,439.38
10/04/2018 03.00,,433.89,,433.89
10/04/2018 03.15,,434.33,,434.33
10/04/2018 03.30,,433.34,,433.34
10/04/2018 03.45,,431.68,,431.68
10/04/2018 04.00,,433.18,,433.18
10/04/2018 04.15,,436,,436
10/04/2018 04.30,,429.96,,429.96
10/04/2018 04.45,,432.92,,432.92
10/04/2018 05.00,,438.47,,438.47
10/04/2018 05.15,,440.21,,440.21
10/04/2018 05.30,,446.29,,446.29
10/04/2018 05.45,,453.86,,453.86
10/04/2018 06.00,,465.95,,465.95
10/04/2018 06.15,,490.58,,490.58
10/04/2018 06.30,,493.61,,493.61
10/04/2018 06.45,,515.32,,515.32
10/04/2018 07.00,,556.53,,556.53
10/04/2018 07.15,,600.17,,600.17
10/04/2018 07.30,,634.67,,634.67
10/04/2018 07.45,,691.62,,691.62
10/04/2018 08.00,,746.79,,746.79
10/04/2018 08.15,,828.16,,828.16
10/04/2018 08.30,,918.8,,918.8
10/04/2018 08.45,,963.55,,963.55
10/04/2018 09.00,,980.55,,980.55
10/04/2018 09.15,992.07,,,992.07
10/04/2018 09.30,1010.48,,,1010.48
10/04/2018 09.45,1012.92,,,1012.92
10/04/2018 10.00,996.26,,,996.26
10/04/2018 10.15,1000.45,,,1000.45
10/04/2018 10.30,1006.47,,,1006.47
10/04/2018 10.45,999.73,,,999.73
10/04/2018 11.00,1019.56,,,1019.56
10/04/2018 11.15,1005.03,,,1005.03
10/04/2018 11.30,1001.48,,,1001.48
10/04/2018 11.45,1003.74,,,1003.74
10/04/2018 12.00,998.66,,,998.66
10/04/2018 12.15,994.94,,,994.94
10/04/2018 12.30,997.92,,,997.92
10/04/2018 12.45,976.41,,,976.41
10/04/2018 13.00,968.03,,,968.03
10/04/2018 13.15,964.13,,,964.13
10/04/2018 13.30,982,,,982
10/04/2018 13.45,1001.98,,,1001.98
10/04/2018 14.00,997.19,,,997.19
10/04/2018 14.15,1004.34,,,1004.34
10/04/2018 14.30,1016.03,,,1016.03
10/04/2018 14.45,1013.42,,,1013.42
10/04/2018 15.00,1009.08,,,1009.08
10/04/2018 15.15,1018.21,,,1018.21
10/04/2018 15.30,1007.47,,,1007.47
10/04/2018 15.45,1004.4,,,1004.4
10/04/2018 16.00,985.23,,,985.23
10/04/2018 16.15,947.94,,,947.94
10/04/2018 16.30,924.36,,,924.36
10/04/2018 16.45,857.9,,,857.9
10/04/2018 17.00,825.95,,,825.95
10/04/2018 17.15,797.74,,,797.74
10/04/2018 17.30,789.98,,,789.98
10/04/2018 17.45,760.42,,,760.42
10/04/2018 18.00,750.23,,,750.23
10/04/2018 18.15,736.78,,,736.78
10/04/2018 18.30,734.42,,,734.42
10/04/2018 18.45,728.26,,,728.26
10/04/2018 19.00,716.55,,,716.55
10/04/2018 19.15,680.99,,,680.99
10/04/2018 19.30,656.99,,,656.99
10/04/2018 19.45,638.12,,,638.12
10/04/2018 20.00,611.54,,,611.54
10/04/2018 20.15,571.16,,,571.16
10/04/2018 20.30,558.11,,,558.11
10/04/2018 20.45,558.04,,,558.04
10/04/2018 21.00,545.97,,,545.97
10/04/2018 21.15,549.05,,,549.05
10/04/2018 21.30,545.67,,,545.67
10/04/2018 21.45,537.01,,,537.01
10/04/2018 22.00,529.89,,,529.89
10/04/2018 22.15,,528.05,,528.05
10/04/2018 22.30,,520.5,,520.5
10/04/2018 22.45,,521.1,,521.1
10/04/2018 23.00,,515.21,,515.21
10/04/2018 23.15,,507.29,,507.29
10/04/2018 23.30,,506.44,,506.44
10/04/2018 23.45,,499.24,,499.24
10/04/2018 24.00,,498.19,,498.19
11/04/2018 00.15,,500.34,,500.34
11/04/2018 00.30,,501,,501
11/04/2018 00.45,,488.16,,488.16
11/04/2018 01.00,,484.4,,484.4
11/04/2018 01.15,,487.47,,487.47
11/04/2018 01.30,,489.02,,489.02
11/04/2018 01.45,,480.84,,480.84
11/04/2018 02.00,,484.86,,484.86
11/04/2018 02.15,,486.86,,486.86
11/04/2018 02.30,,478.13,,478.13
11/04/2018 02.45,,471.87,,471.87
11/04/2018 03.00,,467.55,,467.55
11/04/2018 03.15,,469.66,,469.66
11/04/2018 03.30,,466.16,,466.16
11/04/2018 03.45,,464.63,,464.63
11/04/2018 04.00,,468.94,,468.94
11/04/2018 04.15,,468.13,,468.13
11/04/2018 04.30,,465.34,,465.34
11/04/2018 04.45,,466.42,,466.42
11/04/2018 05.00,,466.73,,466.73
11/04/2018 05.15,,468.21,,468.21
11/04/2018 05.30,,472.18,,472.18
11/04/2018 05.45,,483.23,,483.23
11/04/2018 06.00,,494.98,,494.98
11/04/2018 06.15,,507.77,,507.77
11/04/2018 06.30,,523.37,,523.37
11/04/2018 06.45,,549.05,,549.05
11/04/2018 07.00,,571.25,,571.25
11/04/2018 07.15,,619.44,,619.44
11/04/2018 07.30,,688.75,,688.75
11/04/2018 07.45,,761.45,,761.45
11/04/2018 08.00,,820.69,,820.69
11/04/2018 08.15,,892.17,,892.17
11/04/2018 08.30,,981.99,,981.99
11/04/2018 08.45,,1027.34,,1027.34
11/04/2018 09.00,,1049.67,,1049.67
11/04/2018 09.15,1052.74,,,1052.74
11/04/2018 09.30,1043.5,,,1043.5
11/04/2018 09.45,1043.27,,,1043.27
11/04/2018 10.00,1100.62,,,1100.62
11/04/2018 10.15,1106.88,,,1106.88
11/04/2018 10.30,1074.37,,,1074.37
11/04/2018 10.45,1040.45,,,1040.45
11/04/2018 11.00,1075.88,,,1075.88
11/04/2018 11.15,1063.13,,,1063.13
11/04/2018 11.30,1050.47,,,1050.47
11/04/2018 11.45,1047.82,,,1047.82
11/04/2018 12.00,1120.77,,,1120.77
11/04/2018 12.15,1020.27,,,1020.27
11/04/2018 12.30,1024.89,,,1024.89
11/04/2018 12.45,994.53,,,994.53
11/04/2018 13.00,986.37,,,986.37
11/04/2018 13.15,1005.94,,,1005.94
11/04/2018 13.30,1005.24,,,1005.24
11/04/2018 13.45,967.33,,,967.33
11/04/2018 14.00,1023.48,,,1023.48
11/04/2018 14.15,1010.61,,,1010.61
11/04/2018 14.30,1020.48,,,1020.48
11/04/2018 14.45,1020.27,,,1020.27
11/04/2018 15.00,1018.24,,,1018.24
11/04/2018 15.15,1029.11,,,1029.11
11/04/2018 15.30,1008.9,,,1008.9
11/04/2018 15.45,1009.32,,,1009.32
11/04/2018 16.00,986.28,,,986.28
11/04/2018 16.15,984.24,,,984.24
11/04/2018 16.30,937.99,,,937.99
11/04/2018 16.45,863.28,,,863.28
11/04/2018 17.00,818.66,,,818.66
11/04/2018 17.15,780.26,,,780.26
11/04/2018 17.30,764.16,,,764.16
11/04/2018 17.45,750.21,,,750.21
11/04/2018 18.00,740.42,,,740.42
11/04/2018 18.15,721.41,,,721.41
11/04/2018 18.30,716.99,,,716.99
11/04/2018 18.45,711.63,,,711.63
11/04/2018 19.00,694.55,,,694.55
11/04/2018 19.15,665.49,,,665.49
11/04/2018 19.30,648.73,,,648.73
11/04/2018 19.45,634.57,,,634.57
11/04/2018 20.00,628.91,,,628.91
11/04/2018 20.15,604.86,,,604.86
11/04/2018 20.30,573.54,,,573.54
11/04/2018 20.45,554.13,,,554.13
11/04/2018 21.00,529.4,,,529.4
11/04/2018 21.15,536.56,,,536.56
11/04/2018 21.30,534.63,,,534.63
11/04/2018 21.45,538.11,,,538.11
11/04/2018 22.00,537.84,,,537.84
11/04/2018 22.15,,542.55,,542.55
11/04/2018 22.30,,535.51,,535.51
11/04/2018 22.45,,530.51,,530.51
11/04/2018 23.00,,524.34,,524.34
11/04/2018 23.15,,528.48,,528.48
11/04/2018 23.30,,523.1,,523.1
11/04/2018 23.45,,524.98,,524.98
11/04/2018 24.00,,514.77,,514.77
12/04/2018 00.15,,512.81,,512.81
12/04/2018 00.30,,510.98,,510.98
12/04/2018 00.45,,509.79,,509.79
12/04/2018 01.00,,507.32,,507.32
12/04/2018 01.15,,506.4,,506.4
12/04/2018 01.30,,505.24,,505.24
12/04/2018 01.45,,500.63,,500.63
12/04/2018 02.00,,498.08,,498.08
12/04/2018 02.15,,498.4,,498.4
12/04/2018 02.30,,494.98,,494.98
12/04/2018 02.45,,490.47,,490.47
12/04/2018 03.00,,488.08,,488.08
12/04/2018 03.15,,487.19,,487.19
12/04/2018 03.30,,478.24,,478.24
12/04/2018 03.45,,482.13,,482.13
12/04/2018 04.00,,481.71,,481.71
12/04/2018 04.15,,481.86,,481.86
12/04/2018 04.30,,476.87,,476.87
12/04/2018 04.45,,472.78,,472.78
12/04/2018 05.00,,475.68,,475.68
12/04/2018 05.15,,478.42,,478.42
12/04/2018 05.30,,485.61,,485.61
12/04/2018 05.45,,495.4,,495.4
12/04/2018 06.00,,487.61,,487.61
12/04/2018 06.15,,489.87,,489.87
12/04/2018 06.30,,486.98,,486.98
12/04/2018 06.45,,503.47,,503.47
12/04/2018 07.00,,496.16,,496.16
12/04/2018 07.15,,500.27,,500.27
12/04/2018 07.30,,495.32,,495.32
12/04/2018 07.45,,505.68,,505.68
12/04/2018 08.00,,506.44,,506.44
12/04/2018 08.15,,508.56,,508.56
12/04/2018 08.30,,509.55,,509.55
12/04/2018 08.45,,509.55,,509.55
12/04/2018 09.00,,512.56,,512.56
12/04/2018 09.15,494.9,,,494.9
12/04/2018 09.30,485.97,,,485.97
12/04/2018 09.45,489.03,,,489.03
12/04/2018 10.00,482.74,,,482.74
12/04/2018 10.15,479.4,,,479.4
12/04/2018 10.30,488.34,,,488.34
12/04/2018 10.45,497.24,,,497.24
12/04/2018 11.00,507.18,,,507.18
12/04/2018 11.15,487.97,,,487.97
12/04/2018 11.30,465.31,,,465.31
12/04/2018 11.45,465.44,,,465.44
12/04/2018 12.00,467.99,,,467.99
12/04/2018 12.15,451.75,,,451.75
12/04/2018 12.30,452.97,,,452.97
12/04/2018 12.45,444.52,,,444.52
12/04/2018 13.00,444.97,,,444.97
12/04/2018 13.15,455.99,,,455.99
12/04/2018 13.30,460.6,,,460.6
12/04/2018 13.45,467.28,,,467.28
12/04/2018 14.00,447.6,,,447.6
12/04/2018 14.15,461.34,,,461.34
12/04/2018 14.30,482.42,,,482.42
12/04/2018 14.45,480.15,,,480.15
12/04/2018 15.00,477.53,,,477.53
12/04/2018 15.15,494.65,,,494.65
12/04/2018 15.30,496.73,,,496.73
12/04/2018 15.45,504.29,,,504.29
12/04/2018 16.00,510.06,,,510.06
12/04/2018 16.15,522.93,,,522.93
12/04/2018 16.30,523.81,,,523.81
12/04/2018 16.45,523.47,,,523.47
12/04/2018 17.00,536.79,,,536.79
12/04/2018 17.15,535.34,,,535.34
12/04/2018 17.30,537.47,,,537.47
12/04/2018 17.45,540.82,,,540.82
12/04/2018 18.00,541.5,,,541.5
12/04/2018 18.15,535.47,,,535.47
12/04/2018 18.30,538.35,,,538.35
12/04/2018 18.45,557.87,,,557.87
12/04/2018 19.00,553.34,,,553.34
12/04/2018 19.15,545.35,,,545.35
12/04/2018 19.30,535.68,,,535.68
12/04/2018 19.45,536.55,,,536.55
12/04/2018 20.00,531.27,,,531.27
12/04/2018 20.15,527.08,,,527.08
12/04/2018 20.30,526,,,526
12/04/2018 20.45,521.35,,,521.35
12/04/2018 21.00,521.9,,,521.9
12/04/2018 21.15,521.79,,,521.79
12/04/2018 21.30,518.02,,,518.02
12/04/2018 21.45,520.77,,,520.77
12/04/2018 22.00,517.84,,,517.84
12/04/2018 22.15,,518.43,,518.43
12/04/2018 22.30,,519.19,,519.19
12/04/2018 22.45,,518.05,,518.05
12/04/2018 23.00,,516.63,,516.63
12/04/2018 23.15,,516.81,,516.81
12/04/2018 23.30,,512.64,,512.64
12/04/2018 23.45,,509.34,,509.34
12/04/2018 24.00,,507.69,,507.69
13/04/2018 00.15,,,506.05,506.05
13/04/2018 00.30,,,508.32,508.32
13/04/2018 00.45,,,507.08,507.08
13/04/2018 01.00,,,504.02,504.02
13/04/2018 01.15,,,506.92,506.92
13/04/2018 01.30,,,501.06,501.06
13/04/2018 01.45,,,494.32,494.32
13/04/2018 02.00,,,496.18,496.18
13/04/2018 02.15,,,497.47,497.47
13/04/2018 02.30,,,490.55,490.55
13/04/2018 02.45,,,489.03,489.03
13/04/2018 03.00,,,484.9,484.9
13/04/2018 03.15,,,484.79,484.79
13/04/2018 03.30,,,482.61,482.61
13/04/2018 03.45,,,478.55,478.55
13/04/2018 04.00,,,483.63,483.63
13/04/2018 04.15,,,485.6,485.6
13/04/2018 04.30,,,474.92,474.92
13/04/2018 04.45,,,476.65,476.65
13/04/2018 05.00,,,482.65,482.65
13/04/2018 05.15,,,479.07,479.07
13/04/2018 05.30,,,483.36,483.36
13/04/2018 05.45,,,485.29,485.29
13/04/2018 06.00,,,480.4,480.4
13/04/2018 06.15,,,486.07,486.07
13/04/2018 06.30,,,476.08,476.08
13/04/2018 06.45,,,473,473
13/04/2018 07.00,,,470.62,470.62
13/04/2018 07.15,,,467.97,467.97
13/04/2018 07.30,,,468.65,468.65
13/04/2018 07.45,,,471.63,471.63
13/04/2018 08.00,,,472.92,472.92
13/04/2018 08.15,,,472.86,472.86
13/04/2018 08.30,,,473.07,473.07
13/04/2018 08.45,,,469.44,469.44
13/04/2018 09.00,,,477.49,477.49
13/04/2018 09.15,,,465.18,465.18
13/04/2018 09.30,,,468.02,468.02
13/04/2018 09.45,,,465.57,465.57
13/04/2018 10.00,,,444.97,444.97
13/04/2018 10.15,,,438.44,438.44
13/04/2018 10.30,,,442.79,442.79
13/04/2018 10.45,,,435.42,435.42
13/04/2018 11.00,,,436.81,436.81
13/04/2018 11.15,,,432.92,432.92
13/04/2018 11.30,,,425.7,425.7
13/04/2018 11.45,,,437.2,437.2
13/04/2018 12.00,,,431.84,431.84
13/04/2018 12.15,,,429.84,429.84
13/04/2018 12.30,,,434.73,434.73
13/04/2018 12.45,,,421.49,421.49
13/04/2018 13.00,,,441.78,441.78
13/04/2018 13.15,,,425.09,425.09
13/04/2018 13.30,,,435.17,435.17
13/04/2018 13.45,,,470.49,470.49
13/04/2018 14.00,,,468.31,468.31
13/04/2018 14.15,,,466.95,466.95
13/04/2018 14.30,,,453.78,453.78
13/04/2018 14.45,,,514.19,514.19
13/04/2018 15.00,,,470.99,470.99
13/04/2018 15.15,,,471.1,471.1
13/04/2018 15.30,,,474.68,474.68
13/04/2018 15.45,,,482.28,482.28
13/04/2018 16.00,,,501.06,501.06
13/04/2018 16.15,,,504.66,504.66
13/04/2018 16.30,,,511.47,511.47
13/04/2018 16.45,,,524.26,524.26
13/04/2018 17.00,,,524.11,524.11
13/04/2018 17.15,,,527.84,527.84
13/04/2018 17.30,,,531.42,531.42
13/04/2018 17.45,,,525.98,525.98
13/04/2018 18.00,,,525.03,525.03
13/04/2018 18.15,,,532.43,532.43
13/04/2018 18.30,,,537.45,537.45
13/04/2018 18.45,,,548.98,548.98
13/04/2018 19.00,,,549.92,549.92
13/04/2018 19.15,,,547.22,547.22
13/04/2018 19.30,,,541.48,541.48
13/04/2018 19.45,,,537.71,537.71
13/04/2018 20.00,,,534.35,534.35
13/04/2018 20.15,,,524.48,524.48
13/04/2018 20.30,,,525.95,525.95
13/04/2018 20.45,,,520.06,520.06
13/04/2018 21.00,,,514.14,514.14
13/04/2018 21.15,,,517.13,517.13
13/04/2018 21.30,,,514.29,514.29
13/04/2018 21.45,,,510.71,510.71
13/04/2018 22.00,,,511.73,511.73
13/04/2018 22.15,,,511.63,511.63
13/04/2018 22.30,,,505.5,505.5
13/04/2018 22.45,,,503.61,503.61
13/04/2018 23.00,,,505.9,505.9
13/04/2018 23.15,,,504.98,504.98
13/04/2018 23.30,,,502.77,502.77
13/04/2018 23.45,,,497.89,497.89
13/04/2018 24.00,,,497.9,497.9
14/04/2018 00.15,,,492.13,492.13
14/04/2018 00.30,,,495.98,495.98
14/04/2018 00.45,,,493.84,493.84
14/04/2018 01.00,,,495.23,495.23
14/04/2018 01.15,,,498.97,498.97
14/04/2018 01.30,,,491.87,491.87
14/04/2018 01.45,,,497.26,497.26
14/04/2018 02.00,,,487.29,487.29
14/04/2018 02.15,,,481.58,481.58
14/04/2018 02.30,,,480.79,480.79
14/04/2018 02.45,,,482.66,482.66
14/04/2018 03.00,,,473.95,473.95
14/04/2018 03.15,,,481.6,481.6
14/04/2018 03.30,,,476.6,476.6
14/04/2018 03.45,,,467.1,467.1
14/04/2018 04.00,,,472.7,472.7
14/04/2018 04.15,,,472.74,472.74
14/04/2018 04.30,,,469.81,469.81
14/04/2018 04.45,,,472.99,472.99
14/04/2018 05.00,,,470.15,470.15
14/04/2018 05.15,,,472.11,472.11
14/04/2018 05.30,,,476.36,476.36
14/04/2018 05.45,,,472.57,472.57
14/04/2018 06.00,,,479.45,479.45
14/04/2018 06.15,,,480.18,480.18
14/04/2018 06.30,,,470.26,470.26
14/04/2018 06.45,,,473.76,473.76
14/04/2018 07.00,,,467.39,467.39
14/04/2018 07.15,,,468.07,468.07
14/04/2018 07.30,,,465.23,465.23
14/04/2018 07.45,,,463.13,463.13
14/04/2018 08.00,,,458.08,458.08
14/04/2018 08.15,,,452.75,452.75
14/04/2018 08.30,,,442.42,442.42
14/04/2018 08.45,,,446.29,446.29
14/04/2018 09.00,,,451.26,451.26
14/04/2018 09.15,,,450.97,450.97
14/04/2018 09.30,,,436.49,436.49
14/04/2018 09.45,,,416.59,416.59
14/04/2018 10.00,,,414.84,414.84
14/04/2018 10.15,,,418.18,418.18
14/04/2018 10.30,,,409.12,409.12
14/04/2018 10.45,,,431.49,431.49
14/04/2018 11.00,,,423.44,423.44
14/04/2018 11.15,,,432.81,432.81
14/04/2018 11.30,,,430.75,430.75
14/04/2018 11.45,,,428.97,428.97
14/04/2018 12.00,,,472.02,472.02
14/04/2018 12.15,,,481.63,481.63
14/04/2018 12.30,,,440.86,440.86
14/04/2018 12.45,,,411.23,411.23
14/04/2018 13.00,,,412.1,412.1
14/04/2018 13.15,,,411.88,411.88
14/04/2018 13.30,,,410.23,410.23
14/04/2018 13.45,,,423.09,423.09
14/04/2018 14.00,,,455.21,455.21
14/04/2018 14.15,,,430.2,430.2
14/04/2018 14.30,,,447.76,447.76
14/04/2018 14.45,,,461.45,461.45
14/04/2018 15.00,,,460.45,460.45
14/04/2018 15.15,,,473.23,473.23
14/04/2018 15.30,,,476.13,476.13
14/04/2018 15.45,,,476.78,476.78
14/04/2018 16.00,,,481.68,481.68
14/04/2018 16.15,,,485.03,485.03
14/04/2018 16.30,,,489.34,489.34
14/04/2018 16.45,,,493.95,493.95
