,RATE A,RATE B,RATE C,Total
04/12/2018 06.00,,538.59,,538.59
04/12/2018 06.15,,556.08,,556.08
04/12/2018 06.30,,591.49,,591.49
04/12/2018 06.45,,629.07,,629.07
04/12/2018 07.00,,659.96,,659.96
04/12/2018 07.15,,694.5,,694.5
04/12/2018 07.30,,744.95,,744.95
04/12/2018 07.45,,817.14,,817.14
04/12/2018 08.00,,918.07,,918.07
04/12/2018 08.15,,1014.79,,1014.79
04/12/2018 08.30,,1068.85,,1068.85
04/12/2018 08.45,,1128.73,,1128.73
04/12/2018 09.00,,1157.09,,1157.09
04/12/2018 09.15,1184.65,,,1184.65
04/12/2018 09.30,1190.1,,,1190.1
04/12/2018 09.45,1199,,,1199
04/12/2018 10.00,1209.68,,,1209.68
04/12/2018 10.15,1228.71,,,1228.71
04/12/2018 10.30,1199.71,,,1199.71
04/12/2018 10.45,1179.76,,,1179.76
04/12/2018 11.00,1175.55,,,1175.55
04/12/2018 11.15,1179.02,,,1179.02
04/12/2018 11.30,1074.85,,,1074.85
04/12/2018 11.45,1064.67,,,1064.67
04/12/2018 12.00,1127.38,,,1127.38
04/12/2018 12.15,1179.62,,,1179.62
04/12/2018 12.30,1131.28,,,1131.28
04/12/2018 12.45,1115.94,,,1115.94
04/12/2018 13.00,1141.77,,,1141.77
04/12/2018 13.15,1132.88,,,1132.88
04/12/2018 13.30,1161.51,,,1161.51
04/12/2018 13.45,1172.25,,,1172.25
04/12/2018 14.00,1179.99,,,1179.99
04/12/2018 14.15,1161.3,,,1161.3
04/12/2018 14.30,1171.8,,,1171.8
04/12/2018 14.45,1184.07,,,1184.07
04/12/2018 15.00,1165.47,,,1165.47
04/12/2018 15.15,1173.28,,,1173.28
04/12/2018 15.30,1163.67,,,1163.67
04/12/2018 15.45,1140.28,,,1140.28
04/12/2018 16.00,1118.62,,,1118.62
04/12/2018 16.15,1081.69,,,1081.69
04/12/2018 16.30,1031.84,,,1031.84
04/12/2018 16.45,980.52,,,980.52
04/12/2018 17.00,925.73,,,925.73
04/12/2018 17.15,877.88,,,877.88
04/12/2018 17.30,850.22,,,850.22
04/12/2018 17.45,835.53,,,835.53
04/12/2018 18.00,833.93,,,833.93
04/12/2018 18.15,816.3,,,816.3
04/12/2018 18.30,811.59,,,811.59
04/12/2018 18.45,793.77,,,793.77
04/12/2018 19.00,779.63,,,779.63
04/12/2018 19.15,767.52,,,767.52
04/12/2018 19.30,740.84,,,740.84
04/12/2018 19.45,701.94,,,701.94
04/12/2018 20.00,661.39,,,661.39
04/12/2018 20.15,632.19,,,632.19
04/12/2018 20.30,615.78,,,615.78
04/12/2018 20.45,597.54,,,597.54
04/12/2018 21.00,592.35,,,592.35
04/12/2018 21.15,587.74,,,587.74
04/12/2018 21.30,581.04,,,581.04
04/12/2018 21.45,574.35,,,574.35
04/12/2018 22.00,570.9,,,570.9
04/12/2018 22.15,,566.9,,566.9
04/12/2018 22.30,,568.93,,568.93
04/12/2018 22.45,,566.71,,566.71
04/12/2018 23.00,,561.61,,561.61
04/12/2018 23.15,,557.27,,557.27
04/12/2018 23.30,,558.45,,558.45
04/12/2018 23.45,,556.51,,556.51
04/12/2018 24.00,,547.45,,547.45
05/12/2018 00.15,,,545.43,545.43
05/12/2018 00.30,,,551.87,551.87
05/12/2018 00.45,,,543.74,543.74
05/12/2018 01.00,,,541.72,541.72
05/12/2018 01.15,,,540.29,540.29
05/12/2018 01.30,,,535.87,535.87
05/12/2018 01.45,,,535.01,535.01
05/12/2018 02.00,,,532.08,532.08
05/12/2018 02.15,,,534.93,534.93
05/12/2018 02.30,,,529.53,529.53
05/12/2018 02.45,,,520.84,520.84
05/12/2018 03.00,,,517.14,517.14
05/12/2018 03.15,,,518.4,518.4
05/12/2018 03.30,,,517.1,517.1
05/12/2018 03.45,,,507.58,507.58
05/12/2018 04.00,,,508.02,508.02
05/12/2018 04.15,,,503.73,503.73
05/12/2018 04.30,,,503.15,503.15
05/12/2018 04.45,,,501.27,501.27
05/12/2018 05.00,,,500.95,500.95
05/12/2018 05.15,,,510.69,510.69
05/12/2018 05.30,,,505.9,505.9
05/12/2018 05.45,,,503.79,503.79
05/12/2018 06.00,,,514.31,514.31
05/12/2018 06.15,,,518.22,518.22
05/12/2018 06.30,,,525.1,525.1
05/12/2018 06.45,,,522.85,522.85
05/12/2018 07.00,,,515.02,515.02
05/12/2018 07.15,,,513.95,513.95
05/12/2018 07.30,,,509.92,509.92
05/12/2018 07.45,,,520.84,520.84
05/12/2018 08.00,,,521.1,521.1
05/12/2018 08.15,,,517.24,517.24
05/12/2018 08.30,,,522.87,522.87
05/12/2018 08.45,,,545.37,545.37
05/12/2018 09.00,,,554.93,554.93
05/12/2018 09.15,,,549.01,549.01
05/12/2018 09.30,,,547.32,547.32
05/12/2018 09.45,,,562.9,562.9
05/12/2018 10.00,,,577.96,577.96
05/12/2018 10.15,,,580.54,580.54
05/12/2018 10.30,,,571.19,571.19
05/12/2018 10.45,,,570.45,570.45
05/12/2018 11.00,,,573.72,573.72
05/12/2018 11.15,,,579.19,579.19
05/12/2018 11.30,,,587.85,587.85
05/12/2018 11.45,,,584.45,584.45
05/12/2018 12.00,,,616.51,616.51
05/12/2018 12.15,,,599.22,599.22
05/12/2018 12.30,,,606.62,606.62
05/12/2018 12.45,,,611.51,611.51
05/12/2018 13.00,,,605.67,605.67
05/12/2018 13.15,,,641.07,641.07
05/12/2018 13.30,,,601.06,601.06
05/12/2018 13.45,,,616.23,616.23
05/12/2018 14.00,,,631.62,631.62
05/12/2018 14.15,,,622.88,622.88
05/12/2018 14.30,,,638.17,638.17
05/12/2018 14.45,,,613.56,613.56
05/12/2018 15.00,,,625.57,625.57
05/12/2018 15.15,,,632.25,632.25
05/12/2018 15.30,,,629.43,629.43
05/12/2018 15.45,,,632.8,632.8
05/12/2018 16.00,,,637.86,637.86
05/12/2018 16.15,,,636.06,636.06
05/12/2018 16.30,,,626.99,626.99
05/12/2018 16.45,,,607.82,607.82
05/12/2018 17.00,,,612.62,612.62
05/12/2018 17.15,,,603.74,603.74
05/12/2018 17.30,,,593.16,593.16
05/12/2018 17.45,,,588.88,588.88
05/12/2018 18.00,,,598.53,598.53
05/12/2018 18.15,,,600.61,600.61
05/12/2018 18.30,,,590.04,590.04
05/12/2018 18.45,,,580.24,580.24
05/12/2018 19.00,,,582.59,582.59
05/12/2018 19.15,,,584.72,584.72
05/12/2018 19.30,,,580.53,580.53
05/12/2018 19.45,,,583.14,583.14
05/12/2018 20.00,,,578.06,578.06
05/12/2018 20.15,,,571.25,571.25
05/12/2018 20.30,,,564.45,564.45
05/12/2018 20.45,,,559.24,559.24
05/12/2018 21.00,,,559.48,559.48
