,RATE A,RATE B,RATE C,Total
02/10/2018 01.30,,535.09,,535.09
02/10/2018 01.45,,536.35,,536.35
02/10/2018 02.00,,530.85,,530.85
02/10/2018 02.15,,526.74,,526.74
02/10/2018 02.30,,524.9,,524.9
02/10/2018 02.45,,528.3,,528.3
02/10/2018 03.00,,524,,524
02/10/2018 03.15,,516.39,,516.39
02/10/2018 03.30,,506.02,,506.02
02/10/2018 03.45,,500.53,,500.53
02/10/2018 04.00,,501.5,,501.5
02/10/2018 04.15,,501.95,,501.95
02/10/2018 04.30,,499.63,,499.63
02/10/2018 04.45,,501.66,,501.66
02/10/2018 05.00,,499.86,,499.86
02/10/2018 05.15,,507.89,,507.89
02/10/2018 05.30,,517.21,,517.21
02/10/2018 05.45,,525.29,,525.29
02/10/2018 06.00,,529.72,,529.72
02/10/2018 06.15,,533.39,,533.39
02/10/2018 06.30,,559.03,,559.03
02/10/2018 06.45,,615.93,,615.93
02/10/2018 07.00,,637.44,,637.44
02/10/2018 07.15,,666.78,,666.78
02/10/2018 07.30,,719.97,,719.97
02/10/2018 07.45,,783.21,,783.21
02/10/2018 08.00,,883.25,,883.25
02/10/2018 08.15,,1024.98,,1024.98
02/10/2018 08.30,,1113.75,,1113.75
02/10/2018 08.45,,1175.68,,1175.68
02/10/2018 09.00,,1216.55,,1216.55
02/10/2018 09.15,1206.37,,,1206.37
02/10/2018 09.30,1220.23,,,1220.23
02/10/2018 09.45,1239.5,,,1239.5
02/10/2018 10.00,1205.2,,,1205.2
02/10/2018 10.15,1211.66,,,1211.66
02/10/2018 10.30,1254.53,,,1254.53
02/10/2018 10.45,1233.03,,,1233.03
02/10/2018 11.00,1203.41,,,1203.41
02/10/2018 11.15,1229.41,,,1229.41
02/10/2018 11.30,1186.68,,,1186.68
02/10/2018 11.45,1201.34,,,1201.34
02/10/2018 12.00,1230.39,,,1230.39
02/10/2018 12.15,1255.37,,,1255.37
02/10/2018 12.30,1237.58,,,1237.58
02/10/2018 12.45,1242.05,,,1242.05
02/10/2018 13.00,1212,,,1212
02/10/2018 13.15,1217.24,,,1217.24
02/10/2018 13.30,1254.63,,,1254.63
02/10/2018 13.45,1281.58,,,1281.58
02/10/2018 14.00,1247.71,,,1247.71
02/10/2018 14.15,1250.24,,,1250.24
02/10/2018 14.30,1272.6,,,1272.6
02/10/2018 14.45,1211.65,,,1211.65
02/10/2018 15.00,1193.58,,,1193.58
02/10/2018 15.15,1160.02,,,1160.02
02/10/2018 15.30,1145.43,,,1145.43
02/10/2018 15.45,1121.07,,,1121.07
02/10/2018 16.00,1083.29,,,1083.29
02/10/2018 16.15,1019.95,,,1019.95
02/10/2018 16.30,975.2,,,975.2
02/10/2018 16.45,907.78,,,907.78
02/10/2018 17.00,874.72,,,874.72
02/10/2018 17.15,849.46,,,849.46
02/10/2018 17.30,830.88,,,830.88
02/10/2018 17.45,809.59,,,809.59
02/10/2018 18.00,780.11,,,780.11
02/10/2018 18.15,766.1,,,766.1
02/10/2018 18.30,758.98,,,758.98
02/10/2018 18.45,737.34,,,737.34
02/10/2018 19.00,710.79,,,710.79
02/10/2018 19.15,696.81,,,696.81
02/10/2018 19.30,671.73,,,671.73
02/10/2018 19.45,668.38,,,668.38
02/10/2018 20.00,642.1,,,642.1
02/10/2018 20.15,622.57,,,622.57
02/10/2018 20.30,594.83,,,594.83
02/10/2018 20.45,571.77,,,571.77
02/10/2018 21.00,569.11,,,569.11
02/10/2018 21.15,561.5,,,561.5
02/10/2018 21.30,559.66,,,559.66
02/10/2018 21.45,555.58,,,555.58
02/10/2018 22.00,561.88,,,561.88
02/10/2018 22.15,,555.24,,555.24
02/10/2018 22.30,,557.74,,557.74
02/10/2018 22.45,,551.93,,551.93
02/10/2018 23.00,,547.22,,547.22
02/10/2018 23.15,,552.35,,552.35
02/10/2018 23.30,,543.69,,543.69
02/10/2018 23.45,,542.4,,542.4
02/10/2018 24.00,,539.13,,539.13
03/10/2018 00.15,,540.48,,540.48
03/10/2018 00.30,,529.32,,529.32
03/10/2018 00.45,,522.87,,522.87
03/10/2018 01.00,,523.95,,523.95
03/10/2018 01.15,,525.72,,525.72
03/10/2018 01.30,,527.63,,527.63
03/10/2018 01.45,,521.14,,521.14
03/10/2018 02.00,,515.97,,515.97
03/10/2018 02.15,,519.03,,519.03
03/10/2018 02.30,,518.76,,518.76
03/10/2018 02.45,,512.93,,512.93
03/10/2018 03.00,,507.81,,507.81
03/10/2018 03.15,,505.77,,505.77
03/10/2018 03.30,,495.48,,495.48
03/10/2018 03.45,,492.27,,492.27
03/10/2018 04.00,,493.37,,493.37
03/10/2018 04.15,,494.31,,494.31
03/10/2018 04.30,,486.9,,486.9
03/10/2018 04.45,,492.86,,492.86
03/10/2018 05.00,,493.82,,493.82
03/10/2018 05.15,,497.08,,497.08
03/10/2018 05.30,,508.27,,508.27
03/10/2018 05.45,,514.48,,514.48
03/10/2018 06.00,,524.98,,524.98
03/10/2018 06.15,,525.01,,525.01
03/10/2018 06.30,,533.66,,533.66
03/10/2018 06.45,,583.35,,583.35
03/10/2018 07.00,,611.93,,611.93
03/10/2018 07.15,,653.85,,653.85
03/10/2018 07.30,,705.39,,705.39
03/10/2018 07.45,,767.16,,767.16
03/10/2018 08.00,,853.7,,853.7
03/10/2018 08.15,,964.44,,964.44
03/10/2018 08.30,,1023.39,,1023.39
03/10/2018 08.45,,1045.11,,1045.11
03/10/2018 09.00,,1077.9,,1077.9
03/10/2018 09.15,1075,,,1075
03/10/2018 09.30,1065.9,,,1065.9
03/10/2018 09.45,1067.74,,,1067.74
03/10/2018 10.00,1071.51,,,1071.51
03/10/2018 10.15,1101.91,,,1101.91
03/10/2018 10.30,1111.74,,,1111.74
03/10/2018 10.45,1118.72,,,1118.72
03/10/2018 11.00,1096.66,,,1096.66
03/10/2018 11.15,1124.46,,,1124.46
03/10/2018 11.30,1149.51,,,1149.51
03/10/2018 11.45,1179.23,,,1179.23
03/10/2018 12.00,1125.09,,,1125.09
03/10/2018 12.15,1120.43,,,1120.43
03/10/2018 12.30,1070.14,,,1070.14
03/10/2018 12.45,1120.61,,,1120.61
03/10/2018 13.00,1092.03,,,1092.03
03/10/2018 13.15,1112.75,,,1112.75
03/10/2018 13.30,1148.04,,,1148.04
03/10/2018 13.45,1114.25,,,1114.25
03/10/2018 14.00,1181.76,,,1181.76
03/10/2018 14.15,1155.99,,,1155.99
03/10/2018 14.30,1167.96,,,1167.96
03/10/2018 14.45,1172.44,,,1172.44
03/10/2018 15.00,1156.23,,,1156.23
03/10/2018 15.15,1105.9,,,1105.9
03/10/2018 15.30,1084.66,,,1084.66
03/10/2018 15.45,1104.04,,,1104.04
03/10/2018 16.00,1080.06,,,1080.06
03/10/2018 16.15,1050.55,,,1050.55
03/10/2018 16.30,1036.22,,,1036.22
03/10/2018 16.45,982.08,,,982.08
03/10/2018 17.00,936.39,,,936.39
03/10/2018 17.15,901.39,,,901.39
03/10/2018 17.30,878.2,,,878.2
03/10/2018 17.45,852.25,,,852.25
03/10/2018 18.00,842.35,,,842.35
03/10/2018 18.15,823.56,,,823.56
03/10/2018 18.30,777.56,,,777.56
03/10/2018 18.45,775.11,,,775.11
03/10/2018 19.00,757.73,,,757.73
03/10/2018 19.15,719.07,,,719.07
03/10/2018 19.30,695.05,,,695.05
03/10/2018 19.45,682.88,,,682.88
03/10/2018 20.00,647.33,,,647.33
03/10/2018 20.15,632.52,,,632.52
03/10/2018 20.30,615.49,,,615.49
03/10/2018 20.45,598.8,,,598.8
03/10/2018 21.00,598.59,,,598.59
03/10/2018 21.15,594.01,,,594.01
03/10/2018 21.30,581.35,,,581.35
03/10/2018 21.45,570.46,,,570.46
03/10/2018 22.00,574.61,,,574.61
03/10/2018 22.15,,568,,568
03/10/2018 22.30,,570.8,,570.8
03/10/2018 22.45,,572.01,,572.01
03/10/2018 23.00,,563.61,,563.61
03/10/2018 23.15,,556.34,,556.34
03/10/2018 23.30,,559.43,,559.43
03/10/2018 23.45,,556.77,,556.77
03/10/2018 24.00,,547.55,,547.55
04/10/2018 00.15,,541.71,,541.71
04/10/2018 00.30,,541.69,,541.69
04/10/2018 00.45,,543.22,,543.22
04/10/2018 01.00,,536.22,,536.22
04/10/2018 01.15,,533.13,,533.13
04/10/2018 01.30,,526.93,,526.93
04/10/2018 01.45,,522.37,,522.37
04/10/2018 02.00,,523.84,,523.84
04/10/2018 02.15,,521.05,,521.05
04/10/2018 02.30,,522.58,,522.58
04/10/2018 02.45,,521.42,,521.42
04/10/2018 03.00,,516.56,,516.56
04/10/2018 03.15,,512.39,,512.39
04/10/2018 03.30,,512.61,,512.61
04/10/2018 03.45,,509.73,,509.73
04/10/2018 04.00,,502.79,,502.79
04/10/2018 04.15,,506.06,,506.06
04/10/2018 04.30,,497.1,,497.1
04/10/2018 04.45,,496.65,,496.65
04/10/2018 05.00,,504.44,,504.44
04/10/2018 05.15,,508.35,,508.35
04/10/2018 05.30,,506.55,,506.55
04/10/2018 05.45,,515.82,,515.82
04/10/2018 06.00,,526.27,,526.27
04/10/2018 06.15,,530.08,,530.08
04/10/2018 06.30,,541.98,,541.98
04/10/2018 06.45,,583.35,,583.35
04/10/2018 07.00,,609.28,,609.28
04/10/2018 07.15,,626.56,,626.56
04/10/2018 07.30,,668.2,,668.2
04/10/2018 07.45,,738.28,,738.28
04/10/2018 08.00,,821.27,,821.27
04/10/2018 08.15,,915.26,,915.26
04/10/2018 08.30,,966.99,,966.99
04/10/2018 08.45,,1021.47,,1021.47
04/10/2018 09.00,,1069.08,,1069.08
04/10/2018 09.15,1061.69,,,1061.69
04/10/2018 09.30,1048.76,,,1048.76
04/10/2018 09.45,1061.84,,,1061.84
04/10/2018 10.00,1086.12,,,1086.12
04/10/2018 10.15,1100.95,,,1100.95
04/10/2018 10.30,1110.06,,,1110.06
04/10/2018 10.45,1105.03,,,1105.03
04/10/2018 11.00,1077.19,,,1077.19
04/10/2018 11.15,1066.3,,,1066.3
04/10/2018 11.30,1082.22,,,1082.22
04/10/2018 11.45,1071.83,,,1071.83
04/10/2018 12.00,1060.58,,,1060.58
04/10/2018 12.15,1050.51,,,1050.51
04/10/2018 12.30,1045.63,,,1045.63
04/10/2018 12.45,1051.32,,,1051.32
04/10/2018 13.00,1066.01,,,1066.01
04/10/2018 13.15,1065.87,,,1065.87
04/10/2018 13.30,1111.57,,,1111.57
04/10/2018 13.45,1123.02,,,1123.02
04/10/2018 14.00,1108.7,,,1108.7
04/10/2018 14.15,1091.35,,,1091.35
04/10/2018 14.30,1105.99,,,1105.99
04/10/2018 14.45,1104.51,,,1104.51
04/10/2018 15.00,1100.4,,,1100.4
04/10/2018 15.15,1076.08,,,1076.08
04/10/2018 15.30,1058.05,,,1058.05
04/10/2018 15.45,1073.42,,,1073.42
04/10/2018 16.00,1066.61,,,1066.61
04/10/2018 16.15,1039.01,,,1039.01
04/10/2018 16.30,986.79,,,986.79
04/10/2018 16.45,921.36,,,921.36
04/10/2018 17.00,897.06,,,897.06
04/10/2018 17.15,843.25,,,843.25
04/10/2018 17.30,826.67,,,826.67
04/10/2018 17.45,804.32,,,804.32
04/10/2018 18.00,787.19,,,787.19
04/10/2018 18.15,770.77,,,770.77
04/10/2018 18.30,757.77,,,757.77
04/10/2018 18.45,746.32,,,746.32
04/10/2018 19.00,735.82,,,735.82
04/10/2018 19.15,719.07,,,719.07
04/10/2018 19.30,696.76,,,696.76
04/10/2018 19.45,673.63,,,673.63
04/10/2018 20.00,657.23,,,657.23
04/10/2018 20.15,635.07,,,635.07
04/10/2018 20.30,624.51,,,624.51
04/10/2018 20.45,598.83,,,598.83
04/10/2018 21.00,586.4,,,586.4
04/10/2018 21.15,580.75,,,580.75
04/10/2018 21.30,577.06,,,577.06
04/10/2018 21.45,576.59,,,576.59
04/10/2018 22.00,575.37,,,575.37
04/10/2018 22.15,,576.29,,576.29
04/10/2018 22.30,,571.66,,571.66
04/10/2018 22.45,,570.85,,570.85
04/10/2018 23.00,,571.5,,571.5
04/10/2018 23.15,,559.03,,559.03
04/10/2018 23.30,,565.74,,565.74
04/10/2018 23.45,,551.88,,551.88
04/10/2018 24.00,,545.22,,545.22
05/10/2018 00.15,,542.14,,542.14
05/10/2018 00.30,,548.9,,548.9
05/10/2018 00.45,,540.16,,540.16
05/10/2018 01.00,,538.19,,538.19
05/10/2018 01.15,,527.97,,527.97
05/10/2018 01.30,,527.82,,527.82
05/10/2018 01.45,,519.55,,519.55
05/10/2018 02.00,,513.6,,513.6
05/10/2018 02.15,,507.26,,507.26
05/10/2018 02.30,,510.48,,510.48
05/10/2018 02.45,,506.13,,506.13
05/10/2018 03.00,,504.52,,504.52
05/10/2018 03.15,,505.16,,505.16
05/10/2018 03.30,,497.97,,497.97
05/10/2018 03.45,,494.23,,494.23
05/10/2018 04.00,,486.24,,486.24
05/10/2018 04.15,,489.68,,489.68
05/10/2018 04.30,,488.47,,488.47
05/10/2018 04.45,,485.49,,485.49
05/10/2018 05.00,,487.53,,487.53
05/10/2018 05.15,,488.1,,488.1
05/10/2018 05.30,,494.76,,494.76
05/10/2018 05.45,,505.74,,505.74
05/10/2018 06.00,,512.05,,512.05
05/10/2018 06.15,,514.4,,514.4
05/10/2018 06.30,,533.48,,533.48
05/10/2018 06.45,,580.46,,580.46
05/10/2018 07.00,,630.52,,630.52
05/10/2018 07.15,,649.8,,649.8
05/10/2018 07.30,,713.41,,713.41
05/10/2018 07.45,,758.87,,758.87
05/10/2018 08.00,,866.12,,866.12
05/10/2018 08.15,,939.63,,939.63
05/10/2018 08.30,,986.84,,986.84
05/10/2018 08.45,,1008.74,,1008.74
05/10/2018 09.00,,1055.3,,1055.3
05/10/2018 09.15,1072.08,,,1072.08
05/10/2018 09.30,1113.62,,,1113.62
05/10/2018 09.45,1145.18,,,1145.18
05/10/2018 10.00,1135.88,,,1135.88
05/10/2018 10.15,1149.01,,,1149.01
05/10/2018 10.30,1095.2,,,1095.2
05/10/2018 10.45,1105.38,,,1105.38
05/10/2018 11.00,1128.48,,,1128.48
05/10/2018 11.15,1164.39,,,1164.39
05/10/2018 11.30,1158.64,,,1158.64
05/10/2018 11.45,1118.7,,,1118.7
05/10/2018 12.00,1089.11,,,1089.11
05/10/2018 12.15,1073.4,,,1073.4
05/10/2018 12.30,1080.16,,,1080.16
05/10/2018 12.45,1096.82,,,1096.82
05/10/2018 13.00,1067.69,,,1067.69
05/10/2018 13.15,1046.79,,,1046.79
05/10/2018 13.30,1102.85,,,1102.85
05/10/2018 13.45,1105.04,,,1105.04
05/10/2018 14.00,1096.25,,,1096.25
05/10/2018 14.15,1124.8,,,1124.8
05/10/2018 14.30,1116.38,,,1116.38
05/10/2018 14.45,1100.61,,,1100.61
05/10/2018 15.00,1149.1,,,1149.1
05/10/2018 15.15,1116.51,,,1116.51
05/10/2018 15.30,1095.72,,,1095.72
05/10/2018 15.45,1012.64,,,1012.64
05/10/2018 16.00,1051.55,,,1051.55
05/10/2018 16.15,1000.82,,,1000.82
05/10/2018 16.30,939.89,,,939.89
05/10/2018 16.45,885.73,,,885.73
05/10/2018 17.00,852.64,,,852.64
05/10/2018 17.15,828.4,,,828.4
05/10/2018 17.30,812.63,,,812.63
05/10/2018 17.45,801.55,,,801.55
05/10/2018 18.00,797.88,,,797.88
05/10/2018 18.15,763.05,,,763.05
05/10/2018 18.30,746.53,,,746.53
05/10/2018 18.45,746.98,,,746.98
05/10/2018 19.00,719.2,,,719.2
05/10/2018 19.15,684.6,,,684.6
05/10/2018 19.30,671.86,,,671.86
05/10/2018 19.45,649.65,,,649.65
05/10/2018 20.00,628.6,,,628.6
05/10/2018 20.15,612.28,,,612.28
05/10/2018 20.30,589.66,,,589.66
05/10/2018 20.45,581.08,,,581.08
05/10/2018 21.00,568.8,,,568.8
05/10/2018 21.15,560.69,,,560.69
05/10/2018 21.30,558.13,,,558.13
05/10/2018 21.45,553.96,,,553.96
05/10/2018 22.00,551,,,551
05/10/2018 22.15,,548.06,,548.06
05/10/2018 22.30,,541.05,,541.05
05/10/2018 22.45,,543.13,,543.13
05/10/2018 23.00,,532.59,,532.59
05/10/2018 23.15,,536.92,,536.92
05/10/2018 23.30,,532.82,,532.82
05/10/2018 23.45,,528.89,,528.89
05/10/2018 24.00,,533.9,,533.9
06/10/2018 00.15,,,520.66,520.66
06/10/2018 00.30,,,520.43,520.43
06/10/2018 00.45,,,518.79,518.79
06/10/2018 01.00,,,515,515
06/10/2018 01.15,,,516.06,516.06
06/10/2018 01.30,,,514.14,514.14
06/10/2018 01.45,,,514.48,514.48
06/10/2018 02.00,,,508.85,508.85
06/10/2018 02.15,,,510.6,510.6
06/10/2018 02.30,,,500.92,500.92
06/10/2018 02.45,,,495.1,495.1
06/10/2018 03.00,,,499.15,499.15
06/10/2018 03.15,,,498.34,498.34
06/10/2018 03.30,,,493.36,493.36
06/10/2018 03.45,,,494.02,494.02
06/10/2018 04.00,,,496.48,496.48
06/10/2018 04.15,,,495.05,495.05
06/10/2018 04.30,,,493.26,493.26
06/10/2018 04.45,,,492.95,492.95
06/10/2018 05.00,,,488.87,488.87
06/10/2018 05.15,,,493.27,493.27
06/10/2018 05.30,,,498.1,498.1
06/10/2018 05.45,,,497.15,497.15
06/10/2018 06.00,,,511.77,511.77
06/10/2018 06.15,,,495.02,495.02
06/10/2018 06.30,,,505.95,505.95
06/10/2018 06.45,,,534.55,534.55
06/10/2018 07.00,,,558.5,558.5
06/10/2018 07.15,,,566.11,566.11
06/10/2018 07.30,,,563.9,563.9
06/10/2018 07.45,,,576.59,576.59
06/10/2018 08.00,,,609.98,609.98
06/10/2018 08.15,,,628.02,628.02
06/10/2018 08.30,,,635.78,635.78
06/10/2018 08.45,,,630.43,630.43
06/10/2018 09.00,,,657.04,657.04
06/10/2018 09.15,,,699.23,699.23
06/10/2018 09.30,,,694.15,694.15
06/10/2018 09.45,,,683.99,683.99
06/10/2018 10.00,,,683.21,683.21
06/10/2018 10.15,,,683.23,683.23
06/10/2018 10.30,,,701.25,701.25
06/10/2018 10.45,,,680.75,680.75
06/10/2018 11.00,,,678.73,678.73
06/10/2018 11.15,,,718.95,718.95
06/10/2018 11.30,,,676.83,676.83
06/10/2018 11.45,,,669.89,669.89
06/10/2018 12.00,,,718.29,718.29
06/10/2018 12.15,,,678.8,678.8
06/10/2018 12.30,,,700.91,700.91
06/10/2018 12.45,,,698.21,698.21
06/10/2018 13.00,,,673.02,673.02
06/10/2018 13.15,,,679.28,679.28
06/10/2018 13.30,,,651.86,651.86
06/10/2018 13.45,,,638.52,638.52
06/10/2018 14.00,,,647.67,647.67
06/10/2018 14.15,,,652.2,652.2
06/10/2018 14.30,,,687.84,687.84
06/10/2018 14.45,,,728.32,728.32
06/10/2018 15.00,,,701.78,701.78
06/10/2018 15.15,,,722.57,722.57
06/10/2018 15.30,,,703.94,703.94
06/10/2018 15.45,,,671.12,671.12
06/10/2018 16.00,,,684.29,684.29
06/10/2018 16.15,,,662.52,662.52
06/10/2018 16.30,,,651.15,651.15
06/10/2018 16.45,,,640.59,640.59
06/10/2018 17.00,,,607.83,607.83
06/10/2018 17.15,,,590.33,590.33
06/10/2018 17.30,,,561.21,561.21
06/10/2018 17.45,,,553,553
06/10/2018 18.00,,,546.77,546.77
06/10/2018 18.15,,,553.88,553.88
06/10/2018 18.30,,,552.93,552.93
06/10/2018 18.45,,,549.26,549.26
06/10/2018 19.00,,,538.43,538.43
06/10/2018 19.15,,,534.42,534.42
06/10/2018 19.30,,,536.8,536.8
06/10/2018 19.45,,,532.66,532.66
06/10/2018 20.00,,,533.76,533.76
06/10/2018 20.15,,,538.71,538.71
06/10/2018 20.30,,,528.11,528.11
06/10/2018 20.45,,,532.19,532.19
06/10/2018 21.00,,,528.16,528.16
06/10/2018 21.15,,,530.72,530.72
06/10/2018 21.30,,,531.64,531.64
06/10/2018 21.45,,,532.01,532.01
06/10/2018 22.00,,,529.74,529.74
06/10/2018 22.15,,,529.4,529.4
06/10/2018 22.30,,,531.74,531.74
06/10/2018 22.45,,,524.21,524.21
06/10/2018 23.00,,,522.32,522.32
06/10/2018 23.15,,,518.82,518.82
06/10/2018 23.30,,,523.47,523.47
06/10/2018 23.45,,,521.03,521.03
06/10/2018 24.00,,,514.52,514.52
07/10/2018 00.15,,,513.5,513.5
07/10/2018 00.30,,,509.19,509.19
07/10/2018 00.45,,,510.18,510.18
07/10/2018 01.00,,,503.35,503.35
07/10/2018 01.15,,,499.56,499.56
07/10/2018 01.30,,,498.84,498.84
07/10/2018 01.45,,,498.11,498.11
07/10/2018 02.00,,,488.61,488.61
07/10/2018 02.15,,,486.69,486.69
07/10/2018 02.30,,,490.32,490.32
07/10/2018 02.45,,,486.44,486.44
07/10/2018 03.00,,,481.34,481.34
07/10/2018 03.15,,,481.78,481.78
07/10/2018 03.30,,,473.71,473.71
07/10/2018 03.45,,,473.34,473.34
07/10/2018 04.00,,,475.16,475.16
07/10/2018 04.15,,,473.49,473.49
07/10/2018 04.30,,,466.26,466.26
07/10/2018 04.45,,,465.41,465.41
07/10/2018 05.00,,,469.66,469.66
07/10/2018 05.15,,,470.81,470.81
07/10/2018 05.30,,,472.5,472.5
07/10/2018 05.45,,,473.28,473.28
07/10/2018 06.00,,,480.9,480.9
07/10/2018 06.15,,,475.57,475.57
07/10/2018 06.30,,,474,474
07/10/2018 06.45,,,477.07,477.07
07/10/2018 07.00,,,503.29,503.29
07/10/2018 07.15,,,509.61,509.61
07/10/2018 07.30,,,506.32,506.32
07/10/2018 07.45,,,506.02,506.02
07/10/2018 08.00,,,505.19,505.19
07/10/2018 08.15,,,502.05,502.05
07/10/2018 08.30,,,508.63,508.63
07/10/2018 08.45,,,516.16,516.16
07/10/2018 09.00,,,518.69,518.69
07/10/2018 09.15,,,539.09,539.09
07/10/2018 09.30,,,549.35,549.35
07/10/2018 09.45,,,554.61,554.61
07/10/2018 10.00,,,561.58,561.58
07/10/2018 10.15,,,536.32,536.32
07/10/2018 10.30,,,575.64,575.64
07/10/2018 10.45,,,579.4,579.4
07/10/2018 11.00,,,554.01,554.01
07/10/2018 11.15,,,537.8,537.8
07/10/2018 11.30,,,523.08,523.08
07/10/2018 11.45,,,508.74,508.74
07/10/2018 12.00,,,548.03,548.03
07/10/2018 12.15,,,583.62,583.62
07/10/2018 12.30,,,561.66,561.66
07/10/2018 12.45,,,531.56,531.56
07/10/2018 13.00,,,531.63,531.63
07/10/2018 13.15,,,510.77,510.77
07/10/2018 13.30,,,566.53,566.53
07/10/2018 13.45,,,537.84,537.84
07/10/2018 14.00,,,550.69,550.69
07/10/2018 14.15,,,564.22,564.22
07/10/2018 14.30,,,579.22,579.22
07/10/2018 14.45,,,604.33,604.33
07/10/2018 15.00,,,608.56,608.56
07/10/2018 15.15,,,616.91,616.91
07/10/2018 15.30,,,602.53,602.53
07/10/2018 15.45,,,599.62,599.62
07/10/2018 16.00,,,591.03,591.03
07/10/2018 16.15,,,571.83,571.83
07/10/2018 16.30,,,563.5,563.5
07/10/2018 16.45,,,549.14,549.14
07/10/2018 17.00,,,547.48,547.48
07/10/2018 17.15,,,554.05,554.05
07/10/2018 17.30,,,555.27,555.27
07/10/2018 17.45,,,558.17,558.17
07/10/2018 18.00,,,565.72,565.72
07/10/2018 18.15,,,574.95,574.95
07/10/2018 18.30,,,582.08,582.08
07/10/2018 18.45,,,582.9,582.9
