,RATE A,RATE B,RATE C,Total
04/03/2018 01.15,,,494.79,494.79
04/03/2018 01.30,,,495.81,495.81
04/03/2018 01.45,,,488.57,488.57
04/03/2018 02.00,,,491.76,491.76
04/03/2018 02.15,,,492.97,492.97
04/03/2018 02.30,,,490.87,490.87
04/03/2018 02.45,,,487.02,487.02
04/03/2018 03.00,,,487.95,487.95
04/03/2018 03.15,,,479.66,479.66
04/03/2018 03.30,,,475.84,475.84
04/03/2018 03.45,,,475.34,475.34
04/03/2018 04.00,,,475.86,475.86
04/03/2018 04.15,,,473.63,473.63
04/03/2018 04.30,,,474.02,474.02
04/03/2018 04.45,,,473.76,473.76
04/03/2018 05.00,,,468.74,468.74
04/03/2018 05.15,,,471.47,471.47
04/03/2018 05.30,,,473.07,473.07
04/03/2018 05.45,,,475.71,475.71
04/03/2018 06.00,,,482.42,482.42
04/03/2018 06.15,,,498.55,498.55
04/03/2018 06.30,,,498.39,498.39
04/03/2018 06.45,,,489.86,489.86
04/03/2018 07.00,,,480.61,480.61
04/03/2018 07.15,,,481.68,481.68
04/03/2018 07.30,,,482.21,482.21
04/03/2018 07.45,,,500.05,500.05
04/03/2018 08.00,,,498.65,498.65
04/03/2018 08.15,,,513.9,513.9
04/03/2018 08.30,,,529.29,529.29
04/03/2018 08.45,,,522.61,522.61
04/03/2018 09.00,,,524.48,524.48
04/03/2018 09.15,,,522.18,522.18
04/03/2018 09.30,,,498,498
04/03/2018 09.45,,,478.1,478.1
04/03/2018 10.00,,,431.73,431.73
04/03/2018 10.15,,,454.2,454.2
04/03/2018 10.30,,,421.42,421.42
04/03/2018 10.45,,,452.83,452.83
04/03/2018 11.00,,,468.39,468.39
04/03/2018 11.15,,,566.17,566.17
04/03/2018 11.30,,,534.21,534.21
04/03/2018 11.45,,,480.49,480.49
04/03/2018 12.00,,,452.2,452.2
04/03/2018 12.15,,,469.39,469.39
04/03/2018 12.30,,,432.46,432.46
04/03/2018 12.45,,,440.26,440.26
04/03/2018 13.00,,,430.8,430.8
04/03/2018 13.15,,,421.1,421.1
04/03/2018 13.30,,,425.28,425.28
04/03/2018 13.45,,,527.13,527.13
04/03/2018 14.00,,,608.15,608.15
04/03/2018 14.15,,,575.72,575.72
04/03/2018 14.30,,,551.26,551.26
04/03/2018 14.45,,,621.49,621.49
04/03/2018 15.00,,,531.98,531.98
04/03/2018 15.15,,,532.98,532.98
04/03/2018 15.30,,,489.55,489.55
04/03/2018 15.45,,,472.23,472.23
04/03/2018 16.00,,,484.73,484.73
04/03/2018 16.15,,,485.9,485.9
04/03/2018 16.30,,,487.76,487.76
04/03/2018 16.45,,,494.11,494.11
04/03/2018 17.00,,,495.76,495.76
04/03/2018 17.15,,,517.35,517.35
04/03/2018 17.30,,,516.89,516.89
04/03/2018 17.45,,,508.32,508.32
04/03/2018 18.00,,,516.06,516.06
04/03/2018 18.15,,,625.9,625.9
04/03/2018 18.30,,,650.64,650.64
