,RATE A,RATE B,RATE C,Total
04/08/2018 11.30,,,667.52,667.52
04/08/2018 11.45,,,670.97,670.97
04/08/2018 12.00,,,664.75,664.75
04/08/2018 12.15,,,642.72,642.72
04/08/2018 12.30,,,652.59,652.59
04/08/2018 12.45,,,660.59,660.59
04/08/2018 13.00,,,642.98,642.98
04/08/2018 13.15,,,656.65,656.65
04/08/2018 13.30,,,650.85,650.85
04/08/2018 13.45,,,622.38,622.38
04/08/2018 14.00,,,607.59,607.59
04/08/2018 14.15,,,672.89,672.89
04/08/2018 14.30,,,666.22,666.22
04/08/2018 14.45,,,692.68,692.68
04/08/2018 15.00,,,646.51,646.51
04/08/2018 15.15,,,642.25,642.25
04/08/2018 15.30,,,656.44,656.44
04/08/2018 15.45,,,643.7,643.7
04/08/2018 16.00,,,648.75,648.75
04/08/2018 16.15,,,647.67,647.67
04/08/2018 16.30,,,628.23,628.23
04/08/2018 16.45,,,620.82,620.82
04/08/2018 17.00,,,610.46,610.46
04/08/2018 17.15,,,583.19,583.19
04/08/2018 17.30,,,570.25,570.25
04/08/2018 17.45,,,572.8,572.8
04/08/2018 18.00,,,561.08,561.08
04/08/2018 18.15,,,565.29,565.29
04/08/2018 18.30,,,579.29,579.29
04/08/2018 18.45,,,569.67,569.67
04/08/2018 19.00,,,551.76,551.76
04/08/2018 19.15,,,551.58,551.58
04/08/2018 19.30,,,541.71,541.71
04/08/2018 19.45,,,542.85,542.85
04/08/2018 20.00,,,535.93,535.93
04/08/2018 20.15,,,539.45,539.45
04/08/2018 20.30,,,530.92,530.92
04/08/2018 20.45,,,523.9,523.9
04/08/2018 21.00,,,524.01,524.01
04/08/2018 21.15,,,520.84,520.84
04/08/2018 21.30,,,516.37,516.37
04/08/2018 21.45,,,515.32,515.32
04/08/2018 22.00,,,506.26,506.26
04/08/2018 22.15,,,583.61,583.61
04/08/2018 22.30,,,550.26,550.26
04/08/2018 22.45,,,539.03,539.03
04/08/2018 23.00,,,529.68,529.68
04/08/2018 23.15,,,530.48,530.48
04/08/2018 23.30,,,528.92,528.92
04/08/2018 23.45,,,529.89,529.89
04/08/2018 24.00,,,527.35,527.35
05/08/2018 00.15,,,519.31,519.31
05/08/2018 00.30,,,522.1,522.1
05/08/2018 00.45,,,519.79,519.79
05/08/2018 01.00,,,515.03,515.03
05/08/2018 01.15,,,507.24,507.24
05/08/2018 01.30,,,505.18,505.18
05/08/2018 01.45,,,509.92,509.92
05/08/2018 02.00,,,505.39,505.39
05/08/2018 02.15,,,505.47,505.47
05/08/2018 02.30,,,492.97,492.97
05/08/2018 02.45,,,486.6,486.6
05/08/2018 03.00,,,486.58,486.58
05/08/2018 03.15,,,491.03,491.03
05/08/2018 03.30,,,493.77,493.77
05/08/2018 03.45,,,488.94,488.94
05/08/2018 04.00,,,483.71,483.71
05/08/2018 04.15,,,483.31,483.31
05/08/2018 04.30,,,476.57,476.57
05/08/2018 04.45,,,481.84,481.84
05/08/2018 05.00,,,477.28,477.28
05/08/2018 05.15,,,480.18,480.18
05/08/2018 05.30,,,480.16,480.16
05/08/2018 05.45,,,489.32,489.32
05/08/2018 06.00,,,486.78,486.78
05/08/2018 06.15,,,489.74,489.74
05/08/2018 06.30,,,488.28,488.28
05/08/2018 06.45,,,489.03,489.03
05/08/2018 07.00,,,520.13,520.13
05/08/2018 07.15,,,533.71,533.71
05/08/2018 07.30,,,527.47,527.47
05/08/2018 07.45,,,538.34,538.34
05/08/2018 08.00,,,543.11,543.11
05/08/2018 08.15,,,593.83,593.83
05/08/2018 08.30,,,606.33,606.33
05/08/2018 08.45,,,622.59,622.59
05/08/2018 09.00,,,628.85,628.85
05/08/2018 09.15,,,612.88,612.88
05/08/2018 09.30,,,607.2,607.2
05/08/2018 09.45,,,595.62,595.62
05/08/2018 10.00,,,566.35,566.35
05/08/2018 10.15,,,586.14,586.14
