,RATE A,RATE B,RATE C,Total
03/06/2018 05.45,,,471.47,471.47
03/06/2018 06.00,,,465.18,465.18
03/06/2018 06.15,,,458,458
03/06/2018 06.30,,,459.7,459.7
03/06/2018 06.45,,,452.08,452.08
03/06/2018 07.00,,,453.12,453.12
03/06/2018 07.15,,,453.84,453.84
03/06/2018 07.30,,,455.57,455.57
03/06/2018 07.45,,,467.97,467.97
03/06/2018 08.00,,,480.47,480.47
03/06/2018 08.15,,,499.6,499.6
03/06/2018 08.30,,,488.07,488.07
03/06/2018 08.45,,,491.68,491.68
03/06/2018 09.00,,,489.36,489.36
03/06/2018 09.15,,,493.89,493.89
03/06/2018 09.30,,,494.95,494.95
03/06/2018 09.45,,,486.49,486.49
03/06/2018 10.00,,,485.07,485.07
03/06/2018 10.15,,,478.97,478.97
03/06/2018 10.30,,,483.16,483.16
03/06/2018 10.45,,,481.47,481.47
03/06/2018 11.00,,,479.28,479.28
03/06/2018 11.15,,,493.13,493.13
03/06/2018 11.30,,,486.21,486.21
03/06/2018 11.45,,,484.94,484.94
03/06/2018 12.00,,,478.47,478.47
03/06/2018 12.15,,,495.53,495.53
03/06/2018 12.30,,,516.27,516.27
03/06/2018 12.45,,,499.48,499.48
03/06/2018 13.00,,,501.97,501.97
03/06/2018 13.15,,,492.65,492.65
03/06/2018 13.30,,,497.73,497.73
03/06/2018 13.45,,,522.71,522.71
03/06/2018 14.00,,,533.55,533.55
03/06/2018 14.15,,,573.83,573.83
03/06/2018 14.30,,,556.09,556.09
03/06/2018 14.45,,,520.35,520.35
03/06/2018 15.00,,,561.25,561.25
03/06/2018 15.15,,,582.41,582.41
03/06/2018 15.30,,,567.66,567.66
03/06/2018 15.45,,,545.06,545.06
03/06/2018 16.00,,,515.1,515.1
03/06/2018 16.15,,,513.73,513.73
03/06/2018 16.30,,,513.4,513.4
03/06/2018 16.45,,,521.79,521.79
03/06/2018 17.00,,,530.08,530.08
03/06/2018 17.15,,,531.48,531.48
03/06/2018 17.30,,,546.63,546.63
03/06/2018 17.45,,,558.29,558.29
03/06/2018 18.00,,,567.43,567.43
03/06/2018 18.15,,,572.93,572.93
03/06/2018 18.30,,,576.56,576.56
03/06/2018 18.45,,,578.62,578.62
03/06/2018 19.00,,,579.32,579.32
03/06/2018 19.15,,,575.54,575.54
03/06/2018 19.30,,,569.48,569.48
03/06/2018 19.45,,,565.95,565.95
03/06/2018 20.00,,,569.82,569.82
03/06/2018 20.15,,,562.04,562.04
03/06/2018 20.30,,,559.45,559.45
03/06/2018 20.45,,,561.04,561.04
03/06/2018 21.00,,,554.59,554.59
03/06/2018 21.15,,,555.61,555.61
03/06/2018 21.30,,,556.32,556.32
03/06/2018 21.45,,,558.46,558.46
03/06/2018 22.00,,,562.01,562.01
03/06/2018 22.15,,,563.93,563.93
03/06/2018 22.30,,,560.09,560.09
03/06/2018 22.45,,,561.58,561.58
03/06/2018 23.00,,,558.45,558.45
03/06/2018 23.15,,,551.08,551.08
03/06/2018 23.30,,,546.43,546.43
03/06/2018 23.45,,,545.09,545.09
03/06/2018 24.00,,,548.05,548.05
04/06/2018 00.15,,542.61,,542.61
04/06/2018 00.30,,544.71,,544.71
04/06/2018 00.45,,534.92,,534.92
04/06/2018 01.00,,538.63,,538.63
04/06/2018 01.15,,524.87,,524.87
04/06/2018 01.30,,518.81,,518.81
04/06/2018 01.45,,517.53,,517.53
04/06/2018 02.00,,513.64,,513.64
04/06/2018 02.15,,516.11,,516.11
04/06/2018 02.30,,512.4,,512.4
04/06/2018 02.45,,508.42,,508.42
04/06/2018 03.00,,505.55,,505.55
04/06/2018 03.15,,500.4,,500.4
04/06/2018 03.30,,497.53,,497.53
04/06/2018 03.45,,497.47,,497.47
04/06/2018 04.00,,500.48,,500.48
04/06/2018 04.15,,501.45,,501.45
04/06/2018 04.30,,489.13,,489.13
04/06/2018 04.45,,483.02,,483.02
04/06/2018 05.00,,490.42,,490.42
04/06/2018 05.15,,497.74,,497.74
04/06/2018 05.30,,510.03,,510.03
04/06/2018 05.45,,516.52,,516.52
04/06/2018 06.00,,524.61,,524.61
04/06/2018 06.15,,540.61,,540.61
04/06/2018 06.30,,545.42,,545.42
04/06/2018 06.45,,588.11,,588.11
04/06/2018 07.00,,638.98,,638.98
04/06/2018 07.15,,692.83,,692.83
04/06/2018 07.30,,741.32,,741.32
04/06/2018 07.45,,829.04,,829.04
04/06/2018 08.00,,932.38,,932.38
04/06/2018 08.15,,1046.18,,1046.18
04/06/2018 08.30,,1128.77,,1128.77
04/06/2018 08.45,,1181.81,,1181.81
04/06/2018 09.00,,1196.58,,1196.58
04/06/2018 09.15,1240.24,,,1240.24
04/06/2018 09.30,1265.44,,,1265.44
04/06/2018 09.45,1285.21,,,1285.21
04/06/2018 10.00,1306.88,,,1306.88
04/06/2018 10.15,1290.32,,,1290.32
04/06/2018 10.30,1240.08,,,1240.08
04/06/2018 10.45,1236.74,,,1236.74
04/06/2018 11.00,1258.98,,,1258.98
04/06/2018 11.15,1274.05,,,1274.05
04/06/2018 11.30,1252.15,,,1252.15
04/06/2018 11.45,1269.39,,,1269.39
04/06/2018 12.00,1273.63,,,1273.63
04/06/2018 12.15,1232.84,,,1232.84
04/06/2018 12.30,1224.03,,,1224.03
04/06/2018 12.45,1252.79,,,1252.79
04/06/2018 13.00,1250.08,,,1250.08
04/06/2018 13.15,1247.87,,,1247.87
04/06/2018 13.30,1276.97,,,1276.97
04/06/2018 13.45,1280.19,,,1280.19
04/06/2018 14.00,1283.76,,,1283.76
04/06/2018 14.15,1292.8,,,1292.8
04/06/2018 14.30,1283.37,,,1283.37
04/06/2018 14.45,1247.15,,,1247.15
04/06/2018 15.00,1236.42,,,1236.42
04/06/2018 15.15,1245.19,,,1245.19
04/06/2018 15.30,1231.66,,,1231.66
04/06/2018 15.45,1229.65,,,1229.65
04/06/2018 16.00,1207.39,,,1207.39
04/06/2018 16.15,1171.51,,,1171.51
04/06/2018 16.30,1138.7,,,1138.7
04/06/2018 16.45,1065.3,,,1065.3
04/06/2018 17.00,1011.94,,,1011.94
04/06/2018 17.15,990.78,,,990.78
04/06/2018 17.30,958.86,,,958.86
04/06/2018 17.45,935.07,,,935.07
04/06/2018 18.00,922.42,,,922.42
04/06/2018 18.15,898.22,,,898.22
04/06/2018 18.30,878.31,,,878.31
04/06/2018 18.45,857.15,,,857.15
04/06/2018 19.00,839.4,,,839.4
04/06/2018 19.15,820.32,,,820.32
04/06/2018 19.30,789.09,,,789.09
04/06/2018 19.45,759.9,,,759.9
04/06/2018 20.00,738.08,,,738.08
04/06/2018 20.15,694.65,,,694.65
04/06/2018 20.30,666.3,,,666.3
04/06/2018 20.45,647.93,,,647.93
04/06/2018 21.00,635.38,,,635.38
04/06/2018 21.15,628.31,,,628.31
04/06/2018 21.30,616.44,,,616.44
04/06/2018 21.45,604.17,,,604.17
04/06/2018 22.00,600.01,,,600.01
04/06/2018 22.15,,584.22,,584.22
04/06/2018 22.30,,586.66,,586.66
04/06/2018 22.45,,585.48,,585.48
04/06/2018 23.00,,578.41,,578.41
04/06/2018 23.15,,575.04,,575.04
04/06/2018 23.30,,571.9,,571.9
04/06/2018 23.45,,571.22,,571.22
04/06/2018 24.00,,565.38,,565.38
05/06/2018 00.15,,563.79,,563.79
05/06/2018 00.30,,572.24,,572.24
05/06/2018 00.45,,566.53,,566.53
05/06/2018 01.00,,562.16,,562.16
05/06/2018 01.15,,554.35,,554.35
05/06/2018 01.30,,546.11,,546.11
05/06/2018 01.45,,542.63,,542.63
05/06/2018 02.00,,540.82,,540.82
05/06/2018 02.15,,535.27,,535.27
05/06/2018 02.30,,529.16,,529.16
05/06/2018 02.45,,527.11,,527.11
05/06/2018 03.00,,523.27,,523.27
05/06/2018 03.15,,516.82,,516.82
05/06/2018 03.30,,521.03,,521.03
05/06/2018 03.45,,518.6,,518.6
05/06/2018 04.00,,521.4,,521.4
05/06/2018 04.15,,518.85,,518.85
05/06/2018 04.30,,513.5,,513.5
05/06/2018 04.45,,513.23,,513.23
05/06/2018 05.00,,511.26,,511.26
05/06/2018 05.15,,518.37,,518.37
05/06/2018 05.30,,524.37,,524.37
05/06/2018 05.45,,534.14,,534.14
05/06/2018 06.00,,537.37,,537.37
05/06/2018 06.15,,557.22,,557.22
05/06/2018 06.30,,559,,559
05/06/2018 06.45,,583.64,,583.64
05/06/2018 07.00,,635.14,,635.14
05/06/2018 07.15,,681.42,,681.42
05/06/2018 07.30,,756.95,,756.95
05/06/2018 07.45,,831.03,,831.03
05/06/2018 08.00,,933.52,,933.52
05/06/2018 08.15,,1040.85,,1040.85
05/06/2018 08.30,,1104.38,,1104.38
05/06/2018 08.45,,1124.96,,1124.96
05/06/2018 09.00,,1120.7,,1120.7
05/06/2018 09.15,1136.85,,,1136.85
05/06/2018 09.30,1157.7,,,1157.7
05/06/2018 09.45,1174.12,,,1174.12
05/06/2018 10.00,1168.81,,,1168.81
05/06/2018 10.15,1175.68,,,1175.68
05/06/2018 10.30,1187.33,,,1187.33
05/06/2018 10.45,1189.42,,,1189.42
05/06/2018 11.00,1195.26,,,1195.26
05/06/2018 11.15,1180.68,,,1180.68
05/06/2018 11.30,1180.01,,,1180.01
05/06/2018 11.45,1175.67,,,1175.67
05/06/2018 12.00,1186.18,,,1186.18
05/06/2018 12.15,1191.65,,,1191.65
05/06/2018 12.30,1222.92,,,1222.92
05/06/2018 12.45,1199.5,,,1199.5
05/06/2018 13.00,1192.92,,,1192.92
05/06/2018 13.15,1203.7,,,1203.7
05/06/2018 13.30,1251.42,,,1251.42
05/06/2018 13.45,1223.68,,,1223.68
05/06/2018 14.00,1226.62,,,1226.62
05/06/2018 14.15,1281.53,,,1281.53
05/06/2018 14.30,1254.34,,,1254.34
05/06/2018 14.45,1246.02,,,1246.02
05/06/2018 15.00,1279.97,,,1279.97
05/06/2018 15.15,1252.82,,,1252.82
05/06/2018 15.30,1238.21,,,1238.21
05/06/2018 15.45,1178.31,,,1178.31
05/06/2018 16.00,1155.83,,,1155.83
05/06/2018 16.15,1133.81,,,1133.81
05/06/2018 16.30,1099.85,,,1099.85
05/06/2018 16.45,1037.34,,,1037.34
05/06/2018 17.00,984.63,,,984.63
05/06/2018 17.15,931.1,,,931.1
05/06/2018 17.30,899.67,,,899.67
05/06/2018 17.45,878.04,,,878.04
05/06/2018 18.00,857.67,,,857.67
05/06/2018 18.15,859.62,,,859.62
05/06/2018 18.30,854.72,,,854.72
05/06/2018 18.45,848.62,,,848.62
05/06/2018 19.00,835.49,,,835.49
05/06/2018 19.15,820.22,,,820.22
05/06/2018 19.30,791.34,,,791.34
05/06/2018 19.45,761.89,,,761.89
05/06/2018 20.00,727.26,,,727.26
05/06/2018 20.15,698.29,,,698.29
05/06/2018 20.30,650.1,,,650.1
05/06/2018 20.45,653.15,,,653.15
05/06/2018 21.00,635.31,,,635.31
05/06/2018 21.15,623.14,,,623.14
05/06/2018 21.30,610.33,,,610.33
05/06/2018 21.45,602.66,,,602.66
05/06/2018 22.00,595.37,,,595.37
05/06/2018 22.15,,595.64,,595.64
05/06/2018 22.30,,593.2,,593.2
05/06/2018 22.45,,593.07,,593.07
05/06/2018 23.00,,589.25,,589.25
05/06/2018 23.15,,585.72,,585.72
05/06/2018 23.30,,580.64,,580.64
05/06/2018 23.45,,582.08,,582.08
05/06/2018 24.00,,576.62,,576.62
06/06/2018 00.15,,569.35,,569.35
06/06/2018 00.30,,569.38,,569.38
06/06/2018 00.45,,562.69,,562.69
06/06/2018 01.00,,558.85,,558.85
06/06/2018 01.15,,554.58,,554.58
06/06/2018 01.30,,550.64,,550.64
06/06/2018 01.45,,545.13,,545.13
06/06/2018 02.00,,539.06,,539.06
06/06/2018 02.15,,545.97,,545.97
06/06/2018 02.30,,538.29,,538.29
06/06/2018 02.45,,530.05,,530.05
06/06/2018 03.00,,524.4,,524.4
06/06/2018 03.15,,524.34,,524.34
06/06/2018 03.30,,519.4,,519.4
06/06/2018 03.45,,524.22,,524.22
06/06/2018 04.00,,515.87,,515.87
06/06/2018 04.15,,521.53,,521.53
06/06/2018 04.30,,513.19,,513.19
06/06/2018 04.45,,516.76,,516.76
06/06/2018 05.00,,518.64,,518.64
06/06/2018 05.15,,525.84,,525.84
06/06/2018 05.30,,529.34,,529.34
06/06/2018 05.45,,538.53,,538.53
06/06/2018 06.00,,541.58,,541.58
06/06/2018 06.15,,541.42,,541.42
06/06/2018 06.30,,565.24,,565.24
06/06/2018 06.45,,600.51,,600.51
06/06/2018 07.00,,654.55,,654.55
06/06/2018 07.15,,690.12,,690.12
06/06/2018 07.30,,762.68,,762.68
06/06/2018 07.45,,846.16,,846.16
06/06/2018 08.00,,905.97,,905.97
06/06/2018 08.15,,1006.56,,1006.56
06/06/2018 08.30,,1055.93,,1055.93
06/06/2018 08.45,,1133.59,,1133.59
06/06/2018 09.00,,1170.44,,1170.44
06/06/2018 09.15,1208.63,,,1208.63
06/06/2018 09.30,1169.18,,,1169.18
06/06/2018 09.45,1161.57,,,1161.57
06/06/2018 10.00,1175.65,,,1175.65
06/06/2018 10.15,1170.2,,,1170.2
06/06/2018 10.30,1197.91,,,1197.91
06/06/2018 10.45,1199.46,,,1199.46
06/06/2018 11.00,1216.24,,,1216.24
06/06/2018 11.15,1216.68,,,1216.68
06/06/2018 11.30,1200.78,,,1200.78
06/06/2018 11.45,1180.21,,,1180.21
06/06/2018 12.00,1164.67,,,1164.67
06/06/2018 12.15,1148.14,,,1148.14
06/06/2018 12.30,1150.96,,,1150.96
06/06/2018 12.45,1156.01,,,1156.01
06/06/2018 13.00,1187.62,,,1187.62
06/06/2018 13.15,1203.05,,,1203.05
06/06/2018 13.30,1206.07,,,1206.07
06/06/2018 13.45,1268.02,,,1268.02
06/06/2018 14.00,1238.74,,,1238.74
06/06/2018 14.15,1262.45,,,1262.45
06/06/2018 14.30,1220.31,,,1220.31
06/06/2018 14.45,1210.26,,,1210.26
06/06/2018 15.00,1221.74,,,1221.74
06/06/2018 15.15,1213.34,,,1213.34
06/06/2018 15.30,1178.67,,,1178.67
06/06/2018 15.45,1228.65,,,1228.65
06/06/2018 16.00,1105.62,,,1105.62
06/06/2018 16.15,1047.92,,,1047.92
06/06/2018 16.30,1044.97,,,1044.97
06/06/2018 16.45,989.92,,,989.92
06/06/2018 17.00,933.02,,,933.02
06/06/2018 17.15,904.35,,,904.35
06/06/2018 17.30,884.22,,,884.22
06/06/2018 17.45,863.62,,,863.62
06/06/2018 18.00,840.11,,,840.11
06/06/2018 18.15,838.83,,,838.83
06/06/2018 18.30,828.56,,,828.56
06/06/2018 18.45,810.3,,,810.3
06/06/2018 19.00,786.14,,,786.14
06/06/2018 19.15,768.56,,,768.56
06/06/2018 19.30,741.48,,,741.48
06/06/2018 19.45,727.61,,,727.61
06/06/2018 20.00,698.97,,,698.97
06/06/2018 20.15,668.97,,,668.97
06/06/2018 20.30,632.35,,,632.35
06/06/2018 20.45,610.48,,,610.48
06/06/2018 21.00,608.49,,,608.49
06/06/2018 21.15,598.33,,,598.33
06/06/2018 21.30,595.59,,,595.59
06/06/2018 21.45,587.98,,,587.98
06/06/2018 22.00,584.16,,,584.16
06/06/2018 22.15,,581.58,,581.58
06/06/2018 22.30,,585.35,,585.35
06/06/2018 22.45,,574.3,,574.3
06/06/2018 23.00,,569.04,,569.04
06/06/2018 23.15,,560.06,,560.06
06/06/2018 23.30,,561.87,,561.87
06/06/2018 23.45,,562.19,,562.19
06/06/2018 24.00,,559.34,,559.34
07/06/2018 00.15,,562.88,,562.88
07/06/2018 00.30,,555.3,,555.3
07/06/2018 00.45,,556.45,,556.45
07/06/2018 01.00,,549.32,,549.32
07/06/2018 01.15,,551.5,,551.5
07/06/2018 01.30,,550.05,,550.05
07/06/2018 01.45,,545.47,,545.47
07/06/2018 02.00,,535.39,,535.39
07/06/2018 02.15,,538.13,,538.13
07/06/2018 02.30,,529.5,,529.5
07/06/2018 02.45,,531,,531
07/06/2018 03.00,,524.4,,524.4
07/06/2018 03.15,,519.87,,519.87
07/06/2018 03.30,,527.21,,527.21
07/06/2018 03.45,,519.93,,519.93
07/06/2018 04.00,,518.77,,518.77
07/06/2018 04.15,,526.32,,526.32
07/06/2018 04.30,,520.68,,520.68
07/06/2018 04.45,,521.63,,521.63
07/06/2018 05.00,,521.76,,521.76
07/06/2018 05.15,,524.13,,524.13
07/06/2018 05.30,,531.74,,531.74
07/06/2018 05.45,,539.21,,539.21
07/06/2018 06.00,,543.66,,543.66
07/06/2018 06.15,,556.3,,556.3
07/06/2018 06.30,,574.01,,574.01
07/06/2018 06.45,,601.04,,601.04
07/06/2018 07.00,,645.86,,645.86
07/06/2018 07.15,,698.25,,698.25
07/06/2018 07.30,,760.03,,760.03
07/06/2018 07.45,,843.49,,843.49
07/06/2018 08.00,,901.09,,901.09
07/06/2018 08.15,,1012.76,,1012.76
07/06/2018 08.30,,1082.38,,1082.38
07/06/2018 08.45,,1168.1,,1168.1
07/06/2018 09.00,,1199.94,,1199.94
07/06/2018 09.15,1208.2,,,1208.2
07/06/2018 09.30,1202.96,,,1202.96
07/06/2018 09.45,1199.31,,,1199.31
07/06/2018 10.00,1204.92,,,1204.92
07/06/2018 10.15,1222.71,,,1222.71
07/06/2018 10.30,1215.55,,,1215.55
07/06/2018 10.45,1197.52,,,1197.52
07/06/2018 11.00,1209.79,,,1209.79
07/06/2018 11.15,1206.04,,,1206.04
07/06/2018 11.30,1162.78,,,1162.78
07/06/2018 11.45,1150.62,,,1150.62
07/06/2018 12.00,1154.28,,,1154.28
07/06/2018 12.15,1124.78,,,1124.78
07/06/2018 12.30,1112.41,,,1112.41
07/06/2018 12.45,1104.51,,,1104.51
07/06/2018 13.00,1101.69,,,1101.69
07/06/2018 13.15,1115.53,,,1115.53
07/06/2018 13.30,1126.28,,,1126.28
07/06/2018 13.45,1121.99,,,1121.99
07/06/2018 14.00,1166.7,,,1166.7
07/06/2018 14.15,1165.28,,,1165.28
07/06/2018 14.30,1145.7,,,1145.7
07/06/2018 14.45,1186.67,,,1186.67
07/06/2018 15.00,1139.39,,,1139.39
07/06/2018 15.15,1124.65,,,1124.65
07/06/2018 15.30,1129.69,,,1129.69
07/06/2018 15.45,1174.6,,,1174.6
07/06/2018 16.00,1133.7,,,1133.7
07/06/2018 16.15,1112.46,,,1112.46
07/06/2018 16.30,1045.48,,,1045.48
07/06/2018 16.45,979.84,,,979.84
07/06/2018 17.00,945.83,,,945.83
07/06/2018 17.15,927.15,,,927.15
07/06/2018 17.30,880.48,,,880.48
07/06/2018 17.45,868.9,,,868.9
07/06/2018 18.00,843.04,,,843.04
07/06/2018 18.15,834.64,,,834.64
