2018-01-01 00:15,0.00,32.63,0.0,Buy
2018-01-01 00:30,0.00,32.24,0.0,Buy
2018-01-01 00:45,0.00,31.03,0.0,Buy
2018-01-01 01:00,0.00,31.87,0.0,Buy
2018-01-01 01:15,0.00,31.87,0.0,Buy
2018-01-01 01:30,0.00,30.5,0.0,Buy
2018-01-01 01:45,0.00,30.09,0.0,Buy
2018-01-01 02:00,0.00,31.06,0.0,Buy
2018-01-01 02:15,0.00,32.92,0.0,Buy
2018-01-01 02:30,0.00,31.8,0.0,Buy
2018-01-01 02:45,0.00,31.8,0.0,Buy
2018-01-01 03:00,0.00,33.05,0.0,Buy
2018-01-01 03:15,0.00,32.3,0.0,Buy
2018-01-01 03:30,0.00,32.45,0.0,Buy
2018-01-01 03:45,0.00,31.03,0.0,Buy
2018-01-01 04:00,0.00,30.26,0.0,Buy
2018-01-01 04:15,0.00,29.87,0.0,Buy
2018-01-01 04:30,0.00,30.35,0.0,Buy
2018-01-01 04:45,0.00,30.34,0.0,Buy
2018-01-01 05:00,0.00,29.47,0.0,Buy
2018-01-01 05:15,0.00,30.85,0.0,Buy
2018-01-01 05:30,0.00,31.29,0.0,Buy
2018-01-01 05:45,0.00,31.27,0.0,Buy
2018-01-01 06:00,0.00,30.74,0.0,Buy
2018-01-01 06:15,0.00,30.87,0.0,Buy
2018-01-01 06:30,0.00,29.55,0.0,Buy
2018-01-01 06:45,0.17,27.9,0.0060931899641577065,Buy
2018-01-01 07:00,0.66,29.98,0.022014676450967312,Buy
2018-01-01 07:15,1.42,28.43,0.049947238832219486,Buy
2018-01-01 07:30,2.89,28.34,0.10197600564573042,Buy
2018-01-01 07:45,4.44,24.68,0.17990275526742303,Buy
2018-01-01 08:00,6.01,23.06,0.2606244579358196,Buy
2018-01-01 08:15,7.36,23.29,0.31601545727780167,Buy
2018-01-01 08:30,8.74,21.93,0.39854081167350663,Buy
2018-01-01 08:45,9.93,22.03,0.45074897866545616,Buy
2018-01-01 09:00,10.96,20.89,0.5246529439923409,Buy
2018-01-01 09:15,12.42,21.16,0.5869565217391304,Buy
2018-01-01 09:30,13.61,20.93,0.6502627806975633,Buy
2018-01-01 09:45,14.46,18.66,0.77491961414791,Buy
2018-01-01 10:00,15.21,19.08,0.7971698113207548,Buy
2018-01-01 10:15,16.08,17.9,0.8983240223463687,Buy
2018-01-01 10:30,16.77,19.95,0.8406015037593985,Buy
2018-01-01 10:45,17.58,18.89,0.9306511381683429,Buy
2018-01-01 11:00,18.15,17.66,1.0277463193657983,Sell
2018-01-01 11:15,18.92,16.02,1.1810237203495633,Sell
2018-01-01 11:30,19.40,16.1,1.2049689440993787,Sell
2018-01-01 11:45,17.47,16.66,1.0486194477791115,Sell
2018-01-01 12:00,12.62,16.79,0.7516378796902918,Buy
2018-01-01 12:15,18.91,22.19,0.8521856692203695,Buy
2018-01-01 12:30,21.26,14.76,1.440379403794038,Sell
2018-01-01 12:45,20.58,14.63,1.4066985645933012,Sell
2018-01-01 13:00,11.45,15.37,0.7449577098243331,Buy
2018-01-01 13:15,9.95,22.21,0.44799639801891034,Buy
2018-01-01 13:30,8.24,23.77,0.34665544804375265,Buy
2018-01-01 13:45,13.54,22.45,0.6031180400890869,Buy
